"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717845,"2023-06-08",3,"2023-06-08T19:12:40.515Z","2023-06-08T19:12:45.377Z",TRUE,"pitch","68d8ee9f-df7c-4bbc-be49-6a6b2638e9c6",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.6494,1.75,NA,54.49,223.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Carlos Correa grounds out, pitcher Jason Adam to first baseman Luke Raley.",0,2,4,59,"top",9,"2023-06-08T19:12:01.688Z","2023-06-08T19:14:47.732Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.4,73.5,14,0.9,0.4715,7.1484,25.3881,-33.5262,10.2193,-0.9932,1.6399,0.5686,4.0892,-116.9067,-3.4975,-1.468,50.0022,5.2844,13.9144,22.8,10.8,24,2607,52,NA,NA,NA,NA,NA,NA,FALSE,-45.4,-2.5,-19.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",2,"2023-06-08T19:12:22.246Z","2023-06-08T19:12:26.413Z",TRUE,"pitch","f8fa997d-3089-4421-86ab-6e8ada07ca5e",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.45,1.7,NA,67.01,203.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Carlos Correa grounds out, pitcher Jason Adam to first baseman Luke Raley.",0,2,4,59,"top",9,"2023-06-08T19:12:01.688Z","2023-06-08T19:14:47.732Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.2,71.2,14,0.9,0.4853,6.8981,24.8078,-33.9254,11.4453,-1.3684,1.3115,1.3241,3.1945,-113.7479,-1.2067,-1.6048,50.0001,5.2875,14.6909,24,12,24,2569,57,NA,NA,NA,NA,NA,NA,FALSE,-47.9,-2.5,-21.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",1,"2023-06-08T19:12:03.696Z","2023-06-08T19:12:08.878Z",TRUE,"pitch","5a7406ee-3266-4276-853a-e86b7b004275",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4257,1.6504,NA,53.95,179.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Carlos Correa grounds out, pitcher Jason Adam to first baseman Luke Raley.",0,2,4,59,"top",9,"2023-06-08T19:12:01.688Z","2023-06-08T19:14:47.732Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.6,72.6,14,0.9,0.4757,6.929,24.6182,-30.5314,11.5329,1.2243,1.654,2.1915,3.632,-115.8044,-0.534,-1.4389,50.0005,5.3836,15.4286,27.6,10.8,24,2667,61,NA,NA,NA,NA,NA,NA,FALSE,-41.3,2.4,-21.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",0,"2023-06-08T19:11:24.656Z","2023-06-08T19:12:03.696Z",FALSE,"action",NA,NA,"Pitching Change: Jason Adam replaces Colin Poche.","Pitching Substitution",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,592094,"/api/v1/people/592094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"59","atBat","Groundout","field_out","Carlos Correa grounds out, pitcher Jason Adam to first baseman Luke Raley.",0,2,4,59,"top",9,"2023-06-08T19:12:01.688Z","2023-06-08T19:14:47.732Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",5,"2023-06-08T19:13:53.121Z","2023-06-08T19:14:10.451Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Carlos Correa grounds out, pitcher Jason Adam to first baseman Luke Raley.",0,2,4,59,"top",9,"2023-06-08T19:12:01.688Z","2023-06-08T19:14:47.732Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",6,"2023-06-08T19:14:10.451Z","2023-06-08T19:14:39.839Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,621043,"/api/v1/people/621043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Carlos Correa grounds out, pitcher Jason Adam to first baseman Luke Raley.",0,2,4,59,"top",9,"2023-06-08T19:12:01.688Z","2023-06-08T19:14:47.732Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",4,"2023-06-08T19:09:18.542Z","2023-06-08T19:09:26.388Z",TRUE,"pitch","1f1ba957-a1f2-48ba-a853-2a646687423e",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.23,1.42,NA,150.74,195.02,"ground_ball","medium","6",125.25,144.38,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Grounded Into DP","grounded_into_double_play","Wander Franco grounds into a double play, shortstop Carlos Correa to first baseman Alex Kirilloff. Josh Lowe out at 2nd. Wander Franco out at 1st.",0,2,4,58,"bottom",8,"2023-06-08T19:07:51.981Z","2023-06-08T19:09:26.388Z",TRUE,FALSE,FALSE,TRUE,24,2,1,3,677551,"Wander Franco","/api/v1/people/677551","L","Left",592254,"José De León","/api/v1/people/592254","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.6,78.1,13,0.88,0.4411,6.601,26.1836,-27.9394,-12.0346,2.7141,-0.8853,1.6206,6.5167,-124.4177,-2.0032,-1.9821,50.0022,4.7635,-18.7678,31.2,8.4,24,1849,259,75.6,11,129,NA,NA,NA,TRUE,-32.9,4.7,20.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",3,"2023-06-08T19:08:58.055Z","2023-06-08T19:09:03.582Z",TRUE,"pitch","7fd5b7a0-33ad-4d93-9cd1-95f0a476dd79",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.4582,1.408,NA,133.78,151.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Grounded Into DP","grounded_into_double_play","Wander Franco grounds into a double play, shortstop Carlos Correa to first baseman Alex Kirilloff. Josh Lowe out at 2nd. Wander Franco out at 1st.",0,2,4,58,"bottom",8,"2023-06-08T19:07:51.981Z","2023-06-08T19:09:26.388Z",TRUE,FALSE,FALSE,TRUE,24,2,1,3,677551,"Wander Franco","/api/v1/people/677551","L","Left",592254,"José De León","/api/v1/people/592254","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.3,79.5,1,0.9,0.4344,5.8065,23.8843,-26.5997,0.9521,3.4569,-0.4401,3.2353,3.782,-125.7537,1.0926,-2.0831,50.003,4.9421,1.5343,4.8,7.2,24,2071,174,NA,NA,NA,NA,NA,NA,FALSE,-29.6,6.7,-2.5,NA,NA,NA,NA,1,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",1,"2023-06-08T19:08:24.152Z","2023-06-08T19:08:28.322Z",TRUE,"pitch","8db7bee7-a99d-48a4-afad-cecbb0cc0a72",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4913,1.4699,NA,191,126.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Grounded Into DP","grounded_into_double_play","Wander Franco grounds into a double play, shortstop Carlos Correa to first baseman Alex Kirilloff. Josh Lowe out at 2nd. Wander Franco out at 1st.",0,2,4,58,"bottom",8,"2023-06-08T19:07:51.981Z","2023-06-08T19:09:26.388Z",TRUE,FALSE,FALSE,TRUE,24,2,1,3,677551,"Wander Franco","/api/v1/people/677551","L","Left",592254,"José De León","/api/v1/people/592254","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,82.8,11,0.91,0.4122,6.5652,31.7444,-15.8902,-4.8977,9.1283,-1.9415,4.141,2.8253,-133.4647,1.3167,-2.3838,50.0017,4.7942,-8.7355,27.6,3.6,24,2069,216,NA,NA,NA,NA,NA,NA,FALSE,-15.7,17,8.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",0,"2023-06-08T19:08:05.760Z","2023-06-08T19:08:09.921Z",TRUE,"pitch","a2b55799-6199-4849-84ec-a1aca3964e73",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4294,1.445,NA,85.85,191.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Grounded Into DP","grounded_into_double_play","Wander Franco grounds into a double play, shortstop Carlos Correa to first baseman Alex Kirilloff. Josh Lowe out at 2nd. Wander Franco out at 1st.",0,2,4,58,"bottom",8,"2023-06-08T19:07:51.981Z","2023-06-08T19:09:26.388Z",TRUE,FALSE,FALSE,TRUE,24,2,1,3,677551,"Wander Franco","/api/v1/people/677551","L","Left",592254,"José De León","/api/v1/people/592254","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.3,81.1,9,0.88,0.4262,6.5816,26.4332,-25.544,0.4232,3.9613,0.8172,1.7527,7.0757,-128.4696,-2.5945,-2.0268,50.0018,4.7597,0.7057,4.8,6,24,2141,192,NA,NA,NA,NA,NA,NA,FALSE,-28.2,6.8,-2.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",2,"2023-06-08T19:08:42.197Z","2023-06-08T19:08:46.976Z",FALSE,"pickoff","26c2f5c4-2118-4723-872b-60405b583019",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Grounded Into DP","grounded_into_double_play","Wander Franco grounds into a double play, shortstop Carlos Correa to first baseman Alex Kirilloff. Josh Lowe out at 2nd. Wander Franco out at 1st.",0,2,4,58,"bottom",8,"2023-06-08T19:07:51.981Z","2023-06-08T19:09:26.388Z",TRUE,FALSE,FALSE,TRUE,24,2,1,3,677551,"Wander Franco","/api/v1/people/677551","L","Left",592254,"José De León","/api/v1/people/592254","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",4,"2023-06-08T19:07:31.955Z","2023-06-08T19:07:43.555Z",TRUE,"pitch","2d029ed0-fce4-497d-a684-30ca6a3bf140",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.66,1.81,NA,95.98,166.14,"line_drive","medium","8",127.89,67.17,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Single","single","Josh Lowe singles on a line drive to center fielder Michael A. Taylor.",0,2,4,57,"bottom",8,"2023-06-08T19:06:16.848Z","2023-06-08T19:07:43.555Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",592254,"José De León","/api/v1/people/592254","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,83.8,6,0.91,0.408,6.5563,32.4084,-12.7491,-6.7785,10.6734,0.5513,2.6905,8.6432,-134.8313,-3.1378,-1.8323,50.0064,4.7832,-12.3418,37.2,3.6,24,2200,217,93,13,246,NA,NA,NA,FALSE,-13.4,18.7,10.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666139,"Josh Lowe","/api/v1/people/666139",NA,NA,NA,NA,NA,NA
717845,"2023-06-08",3,"2023-06-08T19:07:13.846Z","2023-06-08T19:07:19.185Z",TRUE,"pitch","5ceb7669-adcd-4f9c-b97d-9b4942cb1f6c",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.8098,1.86,NA,79.45,185.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Single","single","Josh Lowe singles on a line drive to center fielder Michael A. Taylor.",0,2,4,57,"bottom",8,"2023-06-08T19:06:16.848Z","2023-06-08T19:07:43.555Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",592254,"José De León","/api/v1/people/592254","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84,14,0.91,0.4084,6.5459,31.1561,-14.3386,-6.2065,9.81,0.9851,1.9761,9.4738,-134.4872,-4.6812,-1.7888,50.0044,4.7679,-11.2869,31.2,3.6,24,2210,209,NA,NA,NA,NA,NA,NA,FALSE,-15.4,16.8,9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",2,"2023-06-08T19:06:56.718Z","2023-06-08T19:07:00.984Z",TRUE,"pitch","45b15c0b-d77f-4de4-a512-daa0a5165e68",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.66,1.81,NA,112.72,153.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Single","single","Josh Lowe singles on a line drive to center fielder Michael A. Taylor.",0,2,4,57,"bottom",8,"2023-06-08T19:06:16.848Z","2023-06-08T19:07:43.555Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",592254,"José De León","/api/v1/people/592254","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84,2,0.91,0.4075,6.1401,31.2466,-15.6665,-7.7004,9.0365,0.1122,3.1614,7.9944,-134.777,-1.5089,-1.9021,50.0019,4.8433,-14.0653,37.2,4.8,24,2057,216,NA,NA,NA,NA,NA,NA,FALSE,-15.8,16.2,12.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",1,"2023-06-08T19:06:41.179Z","2023-06-08T19:06:45.257Z",TRUE,"pitch","f0fa656f-9356-4ad4-a06f-97b15f0e2fb4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.8594,1.8351,NA,180.43,133.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Single","single","Josh Lowe singles on a line drive to center fielder Michael A. Taylor.",0,2,4,57,"bottom",8,"2023-06-08T19:06:16.848Z","2023-06-08T19:07:43.555Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",592254,"José De León","/api/v1/people/592254","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.3,11,0.92,0.4054,6.8375,32.0463,-14.9691,-7.6561,9.3274,-1.6639,3.9103,4.0947,-135.5558,0.1737,-2.2064,50.0042,4.8978,-14.1249,42,4.8,24,2215,215,NA,NA,NA,NA,NA,NA,FALSE,-14.6,17.2,12.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",0,"2023-06-08T19:06:25.371Z","2023-06-08T19:06:29.539Z",TRUE,"pitch","86f67353-9c6a-4b42-ab8b-c1db0b7f0fe3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.8346,1.86,NA,102.14,184.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Single","single","Josh Lowe singles on a line drive to center fielder Michael A. Taylor.",0,2,4,57,"bottom",8,"2023-06-08T19:06:16.848Z","2023-06-08T19:07:43.555Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",592254,"José De León","/api/v1/people/592254","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,84.7,9,0.9,0.4048,6.5514,31.8704,-12.5926,-8.0319,10.5785,0.3898,1.9923,9.2753,-135.7133,-4.8021,-2.0413,50.0002,4.6734,-14.8638,43.2,3.6,24,2249,220,NA,NA,NA,NA,NA,NA,FALSE,-13.4,18.2,12.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",2,"2023-06-08T19:05:51.174Z","2023-06-08T19:06:01.137Z",TRUE,"pitch","6729db4c-b3ce-4118-bcea-4b8a489e2745",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.24,1.51,NA,124.3,173.32,"fly_ball","medium","7",49.79,90.55,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Manuel Margot flies out to left fielder Kyle Garlick.",0,2,4,56,"bottom",8,"2023-06-08T19:05:06.245Z","2023-06-08T19:06:01.137Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,622534,"Manuel Margot","/api/v1/people/622534","R","Right",592254,"José De León","/api/v1/people/592254","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.2,76.2,5,0.92,0.4529,6.5806,23.829,-32.0414,-10.1289,0.093,-0.1916,2.4245,7.3494,-120.9797,0.4617,-1.9543,50.0059,5.042,-15.0018,22.8,9.6,24,1822,263,97.9,42,328,NA,NA,NA,TRUE,-39,0.6,16.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
