"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717237,"2023-07-28",2,"2023-07-29T04:06:22.683Z","2023-07-29T04:06:25.853Z",TRUE,"pitch","3a6e655f-0caa-4078-8b1a-581d98aebe3a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.1,1.47,NA,116.27,179.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Billy McKinney strikes out swinging.",0,0,0,60,"top",9,"2023-07-29T04:05:11.264Z","2023-07-29T04:07:08.986Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641856,"Billy McKinney","/api/v1/people/641856","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.7,90.5,5,2,0.3795,6.4297,35.8514,-3.3042,-2.2919,13.7085,0.0192,2.1915,0.2314,-144.6852,-12.2085,0.2354,50.0018,6.6811,-4.8266,37.2,1.2,24,2564,184,NA,NA,NA,NA,NA,NA,FALSE,-5.4,22.3,4.1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",1,"2023-07-29T04:06:02.117Z","2023-07-29T04:06:05.594Z",TRUE,"pitch","8df8352e-2be7-4e8a-a6e3-8489fe731ff5",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.1,1.47,NA,121.64,187.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Billy McKinney strikes out swinging.",0,0,0,60,"top",9,"2023-07-29T04:05:11.264Z","2023-07-29T04:07:08.986Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641856,"Billy McKinney","/api/v1/people/641856","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90.2,82.5,8,0.89,0.4187,6.5962,29.7152,-24.5654,-6.2782,4.4011,-0.1216,1.8965,2.3972,-131.2011,-7.7479,-0.2354,50.0054,6.7397,-10.8644,21.6,7.2,24,727,230,NA,NA,NA,NA,NA,NA,FALSE,-27.5,6.4,10.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",0,"2023-07-29T04:05:41.998Z","2023-07-29T04:05:45.923Z",TRUE,"pitch","869ba945-8b37-49d1-9ef0-2a89ccec17f2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1222,1.4144,NA,142.36,211.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Billy McKinney strikes out swinging.",0,0,0,60,"top",9,"2023-07-29T04:05:11.264Z","2023-07-29T04:07:08.986Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641856,"Billy McKinney","/api/v1/people/641856","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.2,91.5,13,2,0.3774,6.6104,34.6116,-3.0073,-2.7075,13.6795,-0.6652,1.0027,-0.647,-145.2225,-15.393,-0.0877,50.002,6.5595,-5.771,42,1.2,24,2604,189,NA,NA,NA,NA,NA,NA,FALSE,-5.6,21.8,5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",3,"2023-07-29T04:06:43.887Z","2023-07-29T04:07:04.437Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,641856,"/api/v1/people/641856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Billy McKinney strikes out swinging.",0,0,0,60,"top",9,"2023-07-29T04:05:11.264Z","2023-07-29T04:07:08.986Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641856,"Billy McKinney","/api/v1/people/641856","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",1,"2023-07-29T04:05:00.801Z","2023-07-29T04:05:09.367Z",TRUE,"pitch","51ba156f-3556-438f-848a-8795b220dc4f",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.31,1.58,NA,106.93,186.49,"fly_ball","medium","9",209.58,113.45,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","DJ LeMahieu flies out to right fielder Anthony Santander.",0,0,0,59,"top",9,"2023-07-29T04:04:15.207Z","2023-07-29T04:05:09.367Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.3,90.8,8,2,0.38,6.5608,33.3854,-4.6546,-1.704,13.0768,0.2643,1.9366,0.5539,-144.1269,-12.6731,0.2911,50.0041,6.6775,-3.5865,24,1.2,24,2586,184,90.6,40,296,NA,NA,NA,TRUE,-6.5,21.4,3,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",0,"2023-07-29T04:04:41.548Z","2023-07-29T04:04:45.737Z",TRUE,"pitch","c0b3df7e-82a1-4b16-a9e6-80b29aec7d46",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2804,1.5244,NA,98.12,185.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","DJ LeMahieu flies out to right fielder Anthony Santander.",0,0,0,59,"top",9,"2023-07-29T04:04:15.207Z","2023-07-29T04:05:09.367Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100,91.2,9,2,0.3777,6.566,34.5698,-4.9279,-4.3481,12.7999,0.4953,1.9585,2.8442,-145.1174,-12.8019,0.0664,50.0048,6.7316,-9.2568,46.8,2.4,24,2546,189,NA,NA,NA,NA,NA,NA,FALSE,-6.8,20.8,7.3,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",5,"2023-07-29T04:04:10.757Z","2023-07-29T04:04:14.978Z",TRUE,"pitch","598d09cd-a3d0-4d10-b817-50a5b20c1cbf",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.63,1.78,NA,141.55,123.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Giancarlo Stanton strikes out swinging.",0,0,0,58,"top",9,"2023-07-29T04:02:43.900Z","2023-07-29T04:04:14.978Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.7,90.9,11,2,0.3779,6.3984,34.613,-7.2643,-2.6831,11.7127,-0.644,4.2869,-1.4834,-145.0598,-6.1341,0.2229,50.0009,6.8745,-5.7042,34.8,2.4,24,2581,185,NA,NA,NA,NA,NA,NA,TRUE,-7.4,20.2,5.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",4,"2023-07-29T04:03:50.350Z","2023-07-29T04:03:55.373Z",TRUE,"pitch","f34207f0-8663-4f34-9801-7346509e21dd",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.5226,1.7764,NA,86.79,203.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Giancarlo Stanton strikes out swinging.",0,0,0,58,"top",9,"2023-07-29T04:02:43.900Z","2023-07-29T04:04:14.978Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.9,82,14,0.9,0.4238,6.5479,26.5213,-24.4353,-5.3546,4.5702,0.7926,1.3068,4.3978,-129.1791,-8.9655,-0.235,50.0007,6.6961,-9.0624,18,6,24,732,224,NA,NA,NA,NA,NA,NA,FALSE,-28.2,6.5,8.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",3,"2023-07-29T04:03:27.361Z","2023-07-29T04:03:30.361Z",TRUE,"pitch","bdc7dfdb-8672-4b95-968a-e943e532caee",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.5226,1.7764,NA,65.84,245.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Giancarlo Stanton strikes out swinging.",0,0,0,58,"top",9,"2023-07-29T04:02:43.900Z","2023-07-29T04:04:14.978Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.1,82.9,14,0.9,0.4225,6.6574,25.162,-26.0486,-4.5683,3.5948,1.3421,-0.2316,5.5846,-129.2883,-12.3406,-0.2453,50.0041,6.5767,-7.7893,13.2,7.2,24,683,218,NA,NA,NA,NA,NA,NA,FALSE,-30.4,4.1,7.1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",2,"2023-07-29T04:03:05.395Z","2023-07-29T04:03:08.480Z",TRUE,"pitch","e2cd33b1-f308-4b91-a05e-d1dd4fce5844",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.63,1.78,NA,131.47,222.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Giancarlo Stanton strikes out swinging.",0,0,0,58,"top",9,"2023-07-29T04:02:43.900Z","2023-07-29T04:04:14.978Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.7,82.1,13,0.9,0.4245,6.5312,25.2843,-19.1575,-4.7323,7.7079,-0.3795,0.59,1.6417,-128.7414,-11.6366,-0.4085,50.0022,6.6334,-7.989,20.4,6,24,1019,218,NA,NA,NA,NA,NA,NA,FALSE,-23,11.8,8.3,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",1,"2023-07-29T04:02:46.062Z","2023-07-29T04:02:49.814Z",TRUE,"pitch","c46bf1a6-8bfb-4a90-a2f4-0f108aa6bb32",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.7039,1.8024,NA,119.67,183.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Giancarlo Stanton strikes out swinging.",0,0,0,58,"top",9,"2023-07-29T04:02:43.900Z","2023-07-29T04:04:14.978Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.4,90.3,8,2,0.3827,6.44,31.7933,-7.1065,-3.855,12.0733,-0.0701,2.0448,1.3115,-142.9151,-12.1318,-0.0331,50.0049,6.7835,-8.0047,38.4,2.4,24,2444,187,NA,NA,NA,NA,NA,NA,FALSE,-8.5,19.7,6.7,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",0,"2023-07-29T04:00:48.318Z","2023-07-29T04:02:46.062Z",FALSE,"action",NA,NA,"Pitching Change: Felix Bautista replaces Danny Coulombe.","Pitching Substitution",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,642585,"/api/v1/people/642585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"58","atBat","Strikeout","strikeout","Giancarlo Stanton strikes out swinging.",0,0,0,58,"top",9,"2023-07-29T04:02:43.900Z","2023-07-29T04:04:14.978Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",2,"2023-07-29T03:59:35.738Z","2023-07-29T03:59:42.266Z",TRUE,"pitch","cdcc1401-fc5a-4dd8-89c8-51788f0f89d1",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.7,1.76,NA,110.07,179.77,"ground_ball","medium","6",114.78,146.1,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Forceout","force_out","Gunnar Henderson grounds into a force out, fielded by shortstop Anthony Volpe. Austin Hays out at 2nd.",0,0,0,57,"bottom",8,"2023-07-29T03:59:33.370Z","2023-07-29T03:59:42.266Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,87.5,8,2,0.3951,5.8407,29.3147,-21.1552,9.5586,5.6558,0.1819,2.1856,-7.2065,-138.3437,-6.2247,1.5717,50.0048,5.8715,18.6296,37.2,6,24,2178,129,102.5,-19,7,NA,NA,NA,TRUE,-21,9.1,-16,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",0,"2023-07-29T03:56:43.096Z","2023-07-29T03:57:22.167Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"57","atBat","Forceout","force_out","Gunnar Henderson grounds into a force out, fielded by shortstop Anthony Volpe. Austin Hays out at 2nd.",0,0,0,57,"bottom",8,"2023-07-29T03:59:33.370Z","2023-07-29T03:59:42.266Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",1,"2023-07-29T03:57:22.167Z","2023-07-29T03:59:35.738Z",FALSE,"action",NA,NA,"Pitching Change: Wandy Peralta replaces Michael King.","Pitching Substitution",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,593974,"/api/v1/people/593974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"57","atBat","Forceout","force_out","Gunnar Henderson grounds into a force out, fielded by shortstop Anthony Volpe. Austin Hays out at 2nd.",0,0,0,57,"bottom",8,"2023-07-29T03:59:33.370Z","2023-07-29T03:59:42.266Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",2,"2023-07-29T03:56:27.852Z","2023-07-29T03:56:34.950Z",TRUE,"pitch","3a4b1978-0eed-45a5-a124-35cea5d8c769",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.12,1.48,NA,72.01,167.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Ramon Urias strikes out swinging.",0,0,0,56,"bottom",8,"2023-07-29T03:55:12.051Z","2023-07-29T03:56:34.950Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,602104,"Ramón Urías","/api/v1/people/602104","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.1,76.4,12,0.9,0.4534,6.1797,24.648,-31.4705,10.3711,0.4783,1.1804,2.6346,4.7184,-121.0285,-0.5725,-2.1448,50.0048,5.6416,15.3138,27.6,9.6,24,2858,59,NA,NA,NA,NA,NA,NA,TRUE,-38.6,1,-19.9,NA,NA,NA,NA,TRUE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA
717237,"2023-07-28",1,"2023-07-29T03:56:00.692Z","2023-07-29T03:56:04.093Z",TRUE,"pitch","169ce9e6-f7f6-4440-9889-c1ab0e5c62f7",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.12,1.48,NA,93.47,168.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Ramon Urias strikes out swinging.",0,0,0,56,"bottom",8,"2023-07-29T03:55:12.051Z","2023-07-29T03:56:34.950Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,602104,"Ramón Urías","/api/v1/people/602104","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88.5,6,0.86,0.389,6.367,32.0864,-14.3413,-6.5523,8.8807,0.6173,2.5938,9.4521,-140.8269,-6.1433,-1.9318,50.0012,5.7318,-13.1555,34.8,3.6,24,2331,218,NA,NA,NA,NA,NA,NA,FALSE,-14.3,15,10,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",0,"2023-07-29T03:55:37.609Z","2023-07-29T03:55:41.347Z",TRUE,"pitch","96fc0a3c-1e11-488c-a204-de8453d8f82d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1422,1.5025,NA,115.94,200.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Ramon Urias strikes out swinging.",0,0,0,56,"bottom",8,"2023-07-29T03:55:12.051Z","2023-07-29T03:56:34.950Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,602104,"Ramón Urías","/api/v1/people/602104","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,87.6,8,0.9,0.3939,6.4409,31.5362,-22.5865,-11.1588,4.8961,0.0277,1.4263,9.7455,-139.1053,-6.7894,-2.0733,50.002,5.3987,-21.8431,39.6,6,24,2321,226,NA,NA,NA,NA,NA,NA,FALSE,-22.4,7.6,18.1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
