"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
718085,"2023-05-21",4,"2023-05-21T18:01:12.464Z","2023-05-21T18:01:52.351Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,0,2,656413,"/api/v1/people/656413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Stuart Fairchild walks. Jake Fraley to 3rd. Spencer Steer to 2nd.",0,4,1,66,"bottom",9,"2023-05-21T17:59:21.916Z","2023-05-21T18:01:56.595Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",4,"2023-05-21T17:58:51.527Z","2023-05-21T17:58:54.923Z",TRUE,"pitch","663b6297-2c40-4407-a008-f9eea2e49097",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.2102,1.5421,NA,131.03,154.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Nick Senzel called out on strikes.",0,4,1,65,"bottom",9,"2023-05-21T17:57:30.348Z","2023-05-21T17:58:54.923Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669222,"Nick Senzel","/api/v1/people/669222","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,88.3,1,0.91,0.3892,5.8787,34.9961,-28.0749,-10.1188,2.0457,-0.368,3.1234,4.3648,-141.2555,-4.3993,-0.6269,50.0021,6.5265,-20.2546,33.6,7.2,24,2252,225,NA,NA,NA,NA,NA,NA,TRUE,-26.3,2.9,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668715,"Spencer Steer","/api/v1/people/668715",641584,"Jake Fraley","/api/v1/people/641584",NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",3,"2023-05-21T17:58:28.508Z","2023-05-21T17:58:33.622Z",TRUE,"pitch","e9d3ab2b-731f-4905-8b28-a3c206c4e59e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2364,1.5421,NA,69.46,174.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Nick Senzel called out on strikes.",0,4,1,65,"bottom",9,"2023-05-21T17:57:30.348Z","2023-05-21T17:58:54.923Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669222,"Nick Senzel","/api/v1/people/669222","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.3,88.9,14,0.89,0.3879,6.0238,33.1895,-20.7085,-8.7718,5.6826,1.2471,2.3659,7.6042,-141.3708,-7.4775,-0.3421,50.0049,6.3818,-17.7011,36,6,24,2174,225,NA,NA,NA,NA,NA,NA,FALSE,-20.2,8.9,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",2,"2023-05-21T17:58:08.156Z","2023-05-21T17:58:12.383Z",TRUE,"pitch","f54b744a-ae23-48fe-9268-69710006a5f5",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.2102,1.5421,NA,76.33,186.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Nick Senzel called out on strikes.",0,4,1,65,"bottom",9,"2023-05-21T17:57:30.348Z","2023-05-21T17:58:54.923Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669222,"Nick Senzel","/api/v1/people/669222","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,82.1,14,0.89,0.4234,5.9648,26.4925,-33.6318,-0.0627,-0.861,1.067,1.9542,4.1225,-129.286,-5.1769,-0.5388,50.0023,6.5583,-0.107,1.2,8.4,24,2677,42,NA,NA,NA,NA,NA,NA,FALSE,-37.1,-2.5,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",1,"2023-05-21T17:57:32.652Z","2023-05-21T17:57:38.098Z",TRUE,"pitch","1b4bbe7e-ecb4-43d3-8351-d47ab9ca37b1",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.26,1.54,NA,105.39,194.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Nick Senzel called out on strikes.",0,4,1,65,"bottom",9,"2023-05-21T17:57:30.348Z","2023-05-21T17:58:54.923Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669222,"Nick Senzel","/api/v1/people/669222","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,89.4,9,0.91,0.3889,5.9722,28.4827,-23.3339,-9.9051,4.3923,0.3045,1.6503,6.0075,-140.2472,-8.8137,-0.5662,50.0058,6.3277,-19.9501,37.2,6,24,2211,232,NA,NA,NA,NA,NA,NA,FALSE,-22.7,6.5,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",0,"2023-05-21T17:56:45.004Z","2023-05-21T17:57:32.652Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Nick Senzel called out on strikes.",0,4,1,65,"bottom",9,"2023-05-21T17:57:30.348Z","2023-05-21T17:58:54.923Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669222,"Nick Senzel","/api/v1/people/669222","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",3,"2023-05-21T17:56:20.535Z","2023-05-21T17:56:30.082Z",TRUE,"pitch","1c0d6b45-1df9-4504-930c-949fa1fc4417",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.26,1.56,NA,99.26,175.44,"line_drive","hard","8",103.26,63.49,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Spencer Steer singles on a sharp line drive to center fielder Harrison Bader. Jake Fraley to 2nd.",0,4,1,64,"bottom",9,"2023-05-21T17:55:10.033Z","2023-05-21T17:56:30.082Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,82.7,6,0.9,0.4223,5.9462,22.9461,-33.8869,1.3835,-1.0008,0.4653,2.3458,2.2677,-128.9376,-4.27,-0.6002,50.0036,6.5946,2.3651,4.8,8.4,24,2534,58,103.1,16,296,NA,NA,NA,FALSE,-36.8,-2.4,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668715,"Spencer Steer","/api/v1/people/668715",641584,"Jake Fraley","/api/v1/people/641584",NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",2,"2023-05-21T17:56:00.447Z","2023-05-21T17:56:04.572Z",TRUE,"pitch","c6c2cf83-9c45-41e7-94b9-e28094e6fe5d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.1579,1.5622,NA,78.97,202.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Spencer Steer singles on a sharp line drive to center fielder Harrison Bader. Jake Fraley to 2nd.",0,4,1,64,"bottom",9,"2023-05-21T17:55:10.033Z","2023-05-21T17:56:30.082Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.2,89.6,14,0.91,0.3874,6.1521,31.0211,-25.3968,-9.7874,3.3454,0.9977,1.3402,7.8364,-141.17,-9.277,-0.5374,50.0044,6.2939,-19.8299,33.6,6,24,2194,223,NA,NA,NA,NA,NA,NA,FALSE,-24.6,4.3,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",1,"2023-05-21T17:55:39.187Z","2023-05-21T17:55:42.682Z",TRUE,"pitch","948f3ad6-dbf4-4207-ba25-c3248d14d81f",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.26,1.56,NA,136.27,193.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Spencer Steer singles on a sharp line drive to center fielder Harrison Bader. Jake Fraley to 2nd.",0,4,1,64,"bottom",9,"2023-05-21T17:55:10.033Z","2023-05-21T17:56:30.082Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.8,89.3,7,0.91,0.3885,6.1583,30.6865,-24.5899,-9.6722,3.7649,-0.5057,1.6922,3.9443,-140.7557,-8.6063,-0.6651,50.0033,6.3706,-19.4903,34.8,6,24,2130,225,NA,NA,NA,NA,NA,NA,FALSE,-23.9,5.3,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",0,"2023-05-21T17:55:14.403Z","2023-05-21T17:55:18.195Z",TRUE,"pitch","c3de4a93-7def-45c6-ad26-b7a7c6c1b379",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2102,1.5622,NA,137.56,191.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Spencer Steer singles on a sharp line drive to center fielder Harrison Bader. Jake Fraley to 2nd.",0,4,1,64,"bottom",9,"2023-05-21T17:55:10.033Z","2023-05-21T17:56:30.082Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,89,7,0.91,0.3896,6.0358,29.7416,-19.4975,-10.2255,6.3239,-0.5394,1.7468,4.2272,-140.2249,-9.389,-0.7322,50.0057,6.3946,-20.501,42,6,24,2327,224,NA,NA,NA,NA,NA,NA,FALSE,-19.4,9.8,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",0,"2023-05-21T17:54:39.335Z","2023-05-21T17:54:48.176Z",TRUE,"pitch","397aa18a-8c70-4552-83e0-3becfbe7977d",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.28,1.56,NA,128.6,181.48,"ground_ball","medium","9",161.61,106.73,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Jake Fraley singles on a ground ball to right fielder Greg Allen.",0,4,1,63,"bottom",9,"2023-05-21T17:54:35.462Z","2023-05-21T17:54:48.176Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,641584,"Jake Fraley","/api/v1/people/641584","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,81.2,4,0.91,0.4293,5.8142,23.8834,-35.5331,0.1393,-2.0376,-0.3043,2.1224,1.0063,-127.1424,-4.1759,-0.7218,50.0007,6.579,0.2298,1.2,8.4,24,NA,NA,101.1,5,89,NA,NA,NA,FALSE,-40,-4.3,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641584,"Jake Fraley","/api/v1/people/641584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",8,"2023-05-21T17:54:04.243Z","2023-05-21T17:54:14.316Z",TRUE,"pitch","f5380a4b-520a-45e9-92ea-4f2cbe5e7117",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.29,1.49,NA,107.91,184.69,"fly_ball","medium","7",81.12,61.05,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Matt McLain flies out to left fielder Isiah Kiner-Falefa.",0,4,1,62,"bottom",9,"2023-05-21T17:51:42.756Z","2023-05-21T17:54:14.316Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,680574,"Matt McLain","/api/v1/people/680574","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,82,8,0.9,0.4245,5.8571,25.1038,-33.8629,1.0122,-1,0.2385,2.0035,1.8444,-128.7201,-5.1073,-0.6171,50.002,6.6157,1.7095,3.6,8.4,24,2680,49,96.9,33,360,NA,NA,NA,TRUE,-37.4,-2.6,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",7,"2023-05-21T17:53:40.267Z","2023-05-21T17:53:45.362Z",TRUE,"pitch","d65947ce-7e31-452b-bbf9-6dcc4f614f90",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.29,1.49,NA,115.85,198.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Matt McLain flies out to left fielder Isiah Kiner-Falefa.",0,4,1,62,"bottom",9,"2023-05-21T17:51:42.756Z","2023-05-21T17:54:14.316Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,680574,"Matt McLain","/api/v1/people/680574","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.1,8,0.9,0.4271,5.9599,28.2448,-33.517,1.3823,-0.8036,0.0302,1.4831,1.4704,-128.5471,-6.0923,-0.7302,50.0048,6.5062,2.2989,4.8,8.4,24,2627,52,NA,NA,NA,NA,NA,NA,FALSE,-37.9,-2.6,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",6,"2023-05-21T17:53:22.299Z","2023-05-21T17:53:26.616Z",TRUE,"pitch","c0e3e977-79a0-4b01-8fa9-f4d8236c97d8",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.0571,1.4921,NA,60.15,177.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Matt McLain flies out to left fielder Isiah Kiner-Falefa.",0,4,1,62,"bottom",9,"2023-05-21T17:51:42.756Z","2023-05-21T17:54:14.316Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,680574,"Matt McLain","/api/v1/people/680574","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.7,12,2,0.3937,5.6573,32.3663,-25.8089,-10.4019,3.2495,1.4914,2.2767,9.1076,-139.3175,-6.8976,-0.4744,50.0035,6.4996,-20.374,33.6,7.2,24,2321,302,NA,NA,NA,NA,NA,NA,FALSE,-25.4,4.6,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",5,"2023-05-21T17:52:55.946Z","2023-05-21T17:53:01.134Z",TRUE,"pitch","6a1ded7b-9fa2-44da-b506-8a0af0c39702",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.29,1.49,NA,82.18,202.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Matt McLain flies out to left fielder Isiah Kiner-Falefa.",0,4,1,62,"bottom",9,"2023-05-21T17:51:42.756Z","2023-05-21T17:54:14.316Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,680574,"Matt McLain","/api/v1/people/680574","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.3,77.6,14,0.9,0.4476,6.0219,26.1811,-35.1173,9.071,-1.9477,0.9134,1.3578,1.6407,-122.7542,-4.9625,-0.9426,50.0003,6.4229,13.7265,21.6,10.8,24,2761,41,NA,NA,NA,NA,NA,NA,FALSE,-43.2,-4.6,-16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",4,"2023-05-21T17:52:33.995Z","2023-05-21T17:52:36.995Z",TRUE,"pitch","694386da-3ed5-48eb-980f-6802e92cbdb9",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.29,1.49,NA,125.51,129.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Matt McLain flies out to left fielder Isiah Kiner-Falefa.",0,4,1,62,"bottom",9,"2023-05-21T17:51:42.756Z","2023-05-21T17:54:14.316Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,680574,"Matt McLain","/api/v1/people/680574","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,87.2,1,0.9,0.3956,5.9876,31.0398,-25.1867,-8.6373,3.5956,-0.4903,2.989,3.861,-138.49,-4.8878,-0.7808,50.0005,6.4622,-16.7684,31.2,6,24,2235,239,NA,NA,NA,NA,NA,NA,FALSE,-24.5,5.6,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
