"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
746478,"2024-05-01",3,"2024-05-01T19:28:22.403Z","2024-05-01T19:28:26.008Z",TRUE,"pitch","e052f6d4-f346-47ee-824f-4f8b34319760",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.5064,1.6157,NA,136.91,167.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Paul Goldschmidt walks.",0,1,4,64,"top",9,"2024-05-01T19:27:13.881Z","2024-05-01T19:28:42.056Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96,89.2,4,0.89,0.3892,6.4532,26.2787,-19.2825,-7.987,6.4018,-0.5223,2.6504,6.7866,-139.7915,-4.4735,-1.9228,50.006,5.5073,-16.0909,36,4.8,24,2185,221,NA,NA,NA,NA,NA,NA,FALSE,-18.2,11,13.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",2,"2024-05-01T19:28:08.118Z","2024-05-01T19:28:11.882Z",TRUE,"pitch","967165ee-2f51-4213-98ce-75961e78f4e9",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.5321,1.6414,NA,156.55,168.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Paul Goldschmidt walks.",0,1,4,64,"top",9,"2024-05-01T19:27:13.881Z","2024-05-01T19:28:42.056Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,89.9,11,2,0.3871,6.3256,24.9572,-19.4687,-7.2575,6.2365,-1.0374,2.602,5.1076,-140.2706,-4.6596,-1.9182,50.0053,5.5148,-14.7937,34.8,4.8,24,2250,223,NA,NA,NA,NA,NA,NA,FALSE,-18.1,10.8,12.5,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",1,"2024-05-01T19:27:54.341Z","2024-05-01T19:27:58.115Z",TRUE,"pitch","b6086597-6e11-46fe-bcd6-de8703e910cd",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.6605,1.59,NA,110.78,217.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Paul Goldschmidt walks.",0,1,4,64,"top",9,"2024-05-01T19:27:13.881Z","2024-05-01T19:28:42.056Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.9,81.8,14,2,0.4238,6.4993,26.8177,-25.9262,-2.5773,3.6947,0.1633,0.7874,6.4458,-129.2228,-6.7474,-2.0281,50.0035,5.4229,-4.3606,6,6,24,2212,266,NA,NA,NA,NA,NA,NA,FALSE,-29.3,5.4,3.2,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",0,"2024-05-01T19:27:39.340Z","2024-05-01T19:27:43.207Z",TRUE,"pitch","1bb424f7-07bd-42fb-bc4b-585904b01572",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5835,1.5643,NA,128.98,216.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Paul Goldschmidt walks.",0,1,4,64,"top",9,"2024-05-01T19:27:13.881Z","2024-05-01T19:28:42.056Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.5,90.5,13,0.9,0.3844,6.5474,28.0785,-20.6885,-9.5984,5.5671,-0.3142,0.8253,7.583,-141.7397,-9.0408,-1.7583,50.0052,5.3432,-19.8107,39.6,6,24,2205,224,NA,NA,NA,NA,NA,NA,FALSE,-19.9,8.6,16.1,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",2,"2024-05-01T19:26:58.817Z","2024-05-01T19:27:11.604Z",TRUE,"pitch","3a76541d-5490-4382-800f-02486dca2c54",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.31,1.63,NA,109.62,188.05,"fly_ball","medium","9",168.49,56.65,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Nolan Arenado flies out to right fielder Wenceel Pérez.",0,1,4,63,"top",9,"2024-05-01T19:26:09.682Z","2024-05-01T19:27:11.604Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96,88.3,8,0.91,0.3917,6.6195,29.7083,-21.0701,-9.184,5.6004,0.1936,1.8789,8.7917,-139.5394,-6.0828,-1.7959,50.0038,5.4633,-18.216,36,6,24,2093,222,93.9,25,368,NA,NA,NA,TRUE,-20.5,9.1,15,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",1,"2024-05-01T19:26:43.581Z","2024-05-01T19:26:47.324Z",TRUE,"pitch","9a21dfe6-d456-4fb4-b45f-88aae6e591d0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3524,1.6414,NA,74.33,203.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Nolan Arenado flies out to right fielder Wenceel Pérez.",0,1,4,63,"top",9,"2024-05-01T19:26:09.682Z","2024-05-01T19:27:11.604Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.9,80.3,14,2,0.4302,6.5064,28.414,-31.2198,-2.6397,0.5875,1.1194,1.2993,8.5676,-127.735,-4.1924,-1.948,50.0059,5.44,-4.3251,4.8,8.4,24,2257,344,NA,NA,NA,NA,NA,NA,FALSE,-35.5,0.2,2.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",0,"2024-05-01T19:26:29.904Z","2024-05-01T19:26:33.532Z",TRUE,"pitch","7e5dd2fe-60e2-4680-b076-f0bc74264ac5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3267,1.6671,NA,136.08,186.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Nolan Arenado flies out to right fielder Wenceel Pérez.",0,1,4,63,"top",9,"2024-05-01T19:26:09.682Z","2024-05-01T19:27:11.604Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,89,7,0.91,0.3897,6.5363,27.8596,-21.8058,-9.1048,5.168,-0.5005,1.9446,7.0152,-139.8723,-5.7353,-1.8426,50.0021,5.426,-18.2651,36,6,24,2123,224,NA,NA,NA,NA,NA,NA,FALSE,-20.9,8.5,15.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",2,"2024-05-01T19:25:58.123Z","2024-05-01T19:26:05.550Z",TRUE,"pitch","f826731c-e2a9-47d8-845d-d6d4e06c638e",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.27,1.56,NA,126.41,180.38,"ground_ball","medium","4",147.07,162.24,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Lars Nootbaar grounds out, second baseman Colt Keith to first baseman Spencer Torkelson.",0,1,4,62,"top",9,"2024-05-01T19:25:55.781Z","2024-05-01T19:26:05.550Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.5,5,0.92,0.3908,6.5338,28.7528,-16.789,-4.9277,7.7151,-0.2469,2.1628,6.499,-139.6592,-6.0163,-1.9539,50.0002,5.4325,-9.8227,25.2,3.6,24,2269,220,95.5,-45,3,NA,NA,NA,TRUE,-16.4,13.1,7.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",0,"2024-05-01T19:24:52.854Z","2024-05-01T19:24:52.889Z",FALSE,"action",NA,NA,"Defensive switch from center field to right field for Wenceel Pérez.","Defensive Switch",1,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,672761,"/api/v1/people/672761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"9","Outfielder","Outfielder","RF","300","62","atBat","Groundout","field_out","Lars Nootbaar grounds out, second baseman Colt Keith to first baseman Spencer Torkelson.",0,1,4,62,"top",9,"2024-05-01T19:25:55.781Z","2024-05-01T19:26:05.550Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",1,"2024-05-01T19:24:52.889Z","2024-05-01T19:25:58.123Z",FALSE,"action",NA,NA,"Parker Meadows remains in the game as the center fielder.","Defensive Switch",1,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,678009,"/api/v1/people/678009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"8","Outfielder","Outfielder","CF","402","62","atBat","Groundout","field_out","Lars Nootbaar grounds out, second baseman Colt Keith to first baseman Spencer Torkelson.",0,1,4,62,"top",9,"2024-05-01T19:25:55.781Z","2024-05-01T19:26:05.550Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,628451,"/api/v1/people/628451",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",3,"2024-05-01T19:23:21.471Z","2024-05-01T19:23:27.776Z",TRUE,"pitch","660d75e3-945e-4c35-a751-6915fe3678f3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.4037,1.5386,NA,42.44,135.44,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"61","atBat","Caught Stealing 2B","caught_stealing_2b","Parker Meadows caught stealing 2nd base, catcher Willson Contreras to second baseman Nolan Gorman.",0,1,4,61,"bottom",8,"2024-05-01T19:22:02.446Z","2024-05-01T19:23:27.776Z",TRUE,FALSE,FALSE,TRUE,17,3,1,3,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",668941,"JoJo Romero","/api/v1/people/668941","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","St. Louis Cardinals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,86.2,12,2,0.4008,5.5145,27.8424,-28.8263,10.1549,1.7702,1.956,3.8273,-2.3205,-136.2756,1.2841,1.4948,50.0055,5.3302,19.2464,33.6,7.2,24,2015,131,NA,NA,NA,NA,NA,NA,TRUE,-27.4,3.6,-18,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",2,"2024-05-01T19:23:04.275Z","2024-05-01T19:23:08.128Z",TRUE,"pitch","369f0f2f-ef34-472f-a588-89a6b83536d4",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4294,1.6414,NA,86.11,138.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Caught Stealing 2B","caught_stealing_2b","Parker Meadows caught stealing 2nd base, catcher Willson Contreras to second baseman Nolan Gorman.",0,1,4,61,"bottom",8,"2024-05-01T19:22:02.446Z","2024-05-01T19:23:27.776Z",TRUE,FALSE,FALSE,TRUE,17,3,1,3,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",668941,"JoJo Romero","/api/v1/people/668941","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","St. Louis Cardinals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.2,80,12,2,0.4336,5.4817,21.6251,-27.9824,7.3371,2.5867,0.8103,3.717,-3.7755,-125.5575,1.2411,1.3677,50.0045,5.4668,11.9024,21.6,7.2,24,1526,106,NA,NA,NA,NA,NA,NA,FALSE,-31.2,5.2,-12.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",1,"2024-05-01T19:22:40.652Z","2024-05-01T19:22:45.102Z",TRUE,"pitch","8449baa2-b354-4f32-b30b-9a93bdd3c2e1",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.45,1.58,NA,125.52,178.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Caught Stealing 2B","caught_stealing_2b","Parker Meadows caught stealing 2nd base, catcher Willson Contreras to second baseman Nolan Gorman.",0,1,4,61,"bottom",8,"2024-05-01T19:22:02.446Z","2024-05-01T19:23:27.776Z",TRUE,FALSE,FALSE,TRUE,17,3,1,3,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",668941,"JoJo Romero","/api/v1/people/668941","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,87,5,2,0.3993,5.5594,25.948,-28.651,8.9142,1.8428,-0.2234,2.2367,-7.3024,-136.4225,-2.6282,1.311,50.0025,5.1581,17.0451,28.8,7.2,24,2024,121,NA,NA,NA,NA,NA,NA,FALSE,-27.7,3,-14.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",0,"2024-05-01T19:22:23.461Z","2024-05-01T19:22:28.121Z",TRUE,"pitch","fdec52d0-817f-4801-95ce-294bcb07dcce",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4811,1.6163,NA,128.91,197.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Caught Stealing 2B","caught_stealing_2b","Parker Meadows caught stealing 2nd base, catcher Willson Contreras to second baseman Nolan Gorman.",0,1,4,61,"bottom",8,"2024-05-01T19:22:02.446Z","2024-05-01T19:23:27.776Z",TRUE,FALSE,FALSE,TRUE,17,3,1,3,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",668941,"JoJo Romero","/api/v1/people/668941","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,87.2,7,2,0.3981,5.5248,27.1444,-26.7685,10.7298,2.8128,-0.3123,1.5396,-7.9091,-137.0219,-4.8284,1.2016,50.0051,5.129,20.631,34.8,7.2,24,2068,125,NA,NA,NA,NA,NA,NA,FALSE,-26.3,4.3,-18,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",4,"2024-05-01T19:21:36.590Z","2024-05-01T19:21:49.623Z",TRUE,"pitch","d034cbd0-aa57-4fcb-9823-f39e32ab7240",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,1,NA,NA,3.51,1.66,NA,145.52,143,"fly_ball","medium","9",193.32,114.75,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Sac Fly","sac_fly","Matt Vierling out on a sacrifice fly to right fielder Alec Burleson. Wenceel Pérez scores.",1,1,4,60,"bottom",8,"2024-05-01T19:20:34.537Z","2024-05-01T19:21:49.623Z",TRUE,TRUE,FALSE,TRUE,0,1,2,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",668941,"JoJo Romero","/api/v1/people/668941","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.2,1,2,0.3951,5.5307,29.7129,-19.6195,7.5374,6.4433,-0.7482,3.5474,-7.6539,-138.4203,-1.4304,1.0681,50.0031,5.3792,14.6871,33.6,4.8,24,2233,132,82.7,44,269,NA,NA,NA,TRUE,-18.6,11.6,-12.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,678009,"Parker Meadows","/api/v1/people/678009"
746478,"2024-05-01",3,"2024-05-01T19:21:12.288Z","2024-05-01T19:21:16.381Z",TRUE,"pitch","8fbd4735-9b78-4ffa-9a52-0471a6f32c42",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.51,1.66,NA,161.14,174.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Sac Fly","sac_fly","Matt Vierling out on a sacrifice fly to right fielder Alec Burleson. Wenceel Pérez scores.",1,1,4,60,"bottom",8,"2024-05-01T19:20:34.537Z","2024-05-01T19:21:49.623Z",TRUE,TRUE,FALSE,TRUE,0,1,2,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",668941,"JoJo Romero","/api/v1/people/668941","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,79,13,2,0.4374,5.5419,25.4221,-28.9552,-0.681,2.0297,-1.158,2.3692,-5.3373,-125.2581,-1.4689,1.0894,50.0047,5.3319,-1.0816,3.6,7.2,24,2600,286,NA,NA,NA,NA,NA,NA,FALSE,-33.4,3.6,2.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",2,"2024-05-01T19:20:54.827Z","2024-05-01T19:20:58.676Z",TRUE,"pitch","fdaffc25-82a8-47e1-a738-b62efffe6893",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4808,1.7185,NA,69.29,188.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Sac Fly","sac_fly","Matt Vierling out on a sacrifice fly to right fielder Alec Burleson. Wenceel Pérez scores.",1,1,4,60,"bottom",8,"2024-05-01T19:20:34.537Z","2024-05-01T19:21:49.623Z",TRUE,TRUE,FALSE,TRUE,0,1,2,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",668941,"JoJo Romero","/api/v1/people/668941","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.1,79.4,14,2,0.4361,5.46,24.4939,-27.2199,9.9635,3.0947,1.2517,1.8555,-3.5637,-125.4256,-2.9259,1.3936,50.0007,5.2483,15.9305,28.8,8.4,24,1646,109,NA,NA,NA,NA,NA,NA,FALSE,-31.6,5.2,-17.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
