"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717810,"2023-06-11",6,"2023-06-12T01:57:34.075Z","2023-06-12T01:57:47.095Z",TRUE,"pitch","e2def127-d725-456f-9a20-7af4da810d43",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.23,1.49,NA,84.2,156.35,"fly_ball","medium","9",206.03,108.91,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Billy McKinney flies out to right fielder Alex Verdugo. DJ LeMahieu to 3rd.",0,3,2,70,"bottom",10,"2023-06-12T01:56:29.533Z","2023-06-12T01:57:47.095Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,641856,"Billy McKinney","/api/v1/people/641856","L","Left",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.3,85.7,12,0.92,0.4039,6.2065,29.1077,-22.4332,0.2083,5.2256,0.8605,3.0531,9.9635,-135.5271,-3.4598,-2.8875,50.0005,5.9095,0.3879,6,4.8,24,2175,206,81.7,32,298,NA,NA,NA,TRUE,-22.6,8.9,-2.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,518934,"DJ LeMahieu","/api/v1/people/518934",NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",5,"2023-06-12T01:57:14.556Z","2023-06-12T01:57:17.757Z",TRUE,"pitch","99c6b93e-81c6-49fe-9288-fdc8ab96143b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.1023,1.4902,NA,152.77,131.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Billy McKinney flies out to right fielder Alex Verdugo. DJ LeMahieu to 3rd.",0,3,2,70,"bottom",10,"2023-06-12T01:56:29.533Z","2023-06-12T01:57:47.095Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,641856,"Billy McKinney","/api/v1/people/641856","L","Left",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88,11,0.93,0.3906,6.4212,32.3811,-15.9723,-3.6885,8.139,-0.9383,3.9776,6.5582,-140.3309,-3.1618,-2.8286,50.0014,6.1623,-7.3418,19.2,3.6,24,2280,212,NA,NA,NA,NA,NA,NA,FALSE,-15.2,14.3,5.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",4,"2023-06-12T01:56:52.757Z","2023-06-12T01:56:55.757Z",TRUE,"pitch","338f97b0-bfd1-44b9-92f9-0914fbb49a4a",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.23,1.49,NA,82.78,153.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Billy McKinney flies out to right fielder Alex Verdugo. DJ LeMahieu to 3rd.",0,3,2,70,"bottom",10,"2023-06-12T01:56:29.533Z","2023-06-12T01:57:47.095Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,641856,"Billy McKinney","/api/v1/people/641856","L","Left",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.2,85.9,12,0.94,0.4036,6.4963,28.3646,-23.319,1.6792,4.7419,0.8977,3.1525,9.6151,-135.487,-3.3734,-2.9087,50.0029,6.035,3.1346,12,4.8,24,2212,194,NA,NA,NA,NA,NA,NA,FALSE,-23.4,8,-5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",3,"2023-06-12T01:56:31.805Z","2023-06-12T01:56:36.087Z",TRUE,"pitch","394bd457-6542-42c8-9316-543c7daeade7",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.23,1.49,NA,111.01,157.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Billy McKinney flies out to right fielder Alex Verdugo. DJ LeMahieu to 3rd.",0,3,2,70,"bottom",10,"2023-06-12T01:56:29.533Z","2023-06-12T01:57:47.095Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,641856,"Billy McKinney","/api/v1/people/641856","L","Left",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.7,84.6,2,0.93,0.4095,6.7468,27.1876,-23.8066,1.7897,4.6128,0.1573,3.022,7.476,-133.4654,-3.6097,-2.9062,50.0034,6.0951,3.2471,10.8,6,24,2231,192,NA,NA,NA,NA,NA,NA,FALSE,-24.6,7.8,-4.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",0,"2023-06-12T01:54:56.446Z","2023-06-12T01:54:56.535Z",FALSE,"action",NA,NA,"Adam Duvall remains in the game as the designated hitter.","Defensive Switch",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,594807,"/api/v1/people/594807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"10","Designated Hitter","Hitter","DH","501","70","atBat","Flyout","field_out","Billy McKinney flies out to right fielder Alex Verdugo. DJ LeMahieu to 3rd.",0,3,2,70,"bottom",10,"2023-06-12T01:56:29.533Z","2023-06-12T01:57:47.095Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,641856,"Billy McKinney","/api/v1/people/641856","L","Left",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,457759,"/api/v1/people/457759",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",1,"2023-06-12T01:54:56.535Z","2023-06-12T01:55:17.073Z",FALSE,"action",NA,NA,"Pitching Change: Chris Martin replaces Kenley Jansen.","Pitching Substitution",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,455119,"/api/v1/people/455119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"70","atBat","Flyout","field_out","Billy McKinney flies out to right fielder Alex Verdugo. DJ LeMahieu to 3rd.",0,3,2,70,"bottom",10,"2023-06-12T01:56:29.533Z","2023-06-12T01:57:47.095Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,641856,"Billy McKinney","/api/v1/people/641856","L","Left",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",2,"2023-06-12T01:55:17.073Z","2023-06-12T01:56:31.805Z",FALSE,"action",NA,NA,"DJ LeMahieu starts inning at 2nd base.","Runner Placed On Base",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,518934,"/api/v1/people/518934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"runner_placed",NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Billy McKinney flies out to right fielder Alex Verdugo. DJ LeMahieu to 3rd.",0,3,2,70,"bottom",10,"2023-06-12T01:56:29.533Z","2023-06-12T01:57:47.095Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,641856,"Billy McKinney","/api/v1/people/641856","L","Left",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",0,"2023-06-12T01:51:56.929Z","2023-06-12T01:52:05.817Z",TRUE,"pitch","9f223b32-6ff1-4199-a042-d62f9c78161f",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.27,1.62,NA,124.21,191.67,"fly_ball","hard","7",61.45,60.06,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Red Sox challenged (catch or drop), call on the field was upheld: Pablo Reyes flies out sharply to left fielder Billy McKinney.",0,3,2,69,"top",10,"2023-06-12T01:51:30.776Z","2023-06-12T01:52:05.817Z",TRUE,FALSE,TRUE,TRUE,0,0,0,3,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.1,8,0.9,0.4037,6.4802,32.3731,-14.8976,-7.8608,9.285,-0.1891,1.745,9.7052,-136.1339,-7.455,-2.794,50.0005,5.5683,-14.622,37.2,4.8,24,2447,219,101.6,28,379,NA,NA,NA,TRUE,-16.3,15.2,12,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"MD",111
717810,"2023-06-11",6,"2023-06-12T01:51:16.133Z","2023-06-12T01:51:24.986Z",TRUE,"pitch","27745544-237d-4e1d-a1c2-fb70123f6de8",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.1,1.41,NA,94.48,197.36,"ground_ball","medium","6",109.15,156.67,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Forceout","force_out","Connor Wong grounds into a force out, shortstop Anthony Volpe to second baseman Gleyber Torres. Enrique Hernandez out at 2nd. Connor Wong to 1st.",0,3,2,68,"top",10,"2023-06-12T01:48:41.292Z","2023-06-12T01:51:24.986Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.7,9,0.9,0.4016,6.6026,32.0194,-15.7063,-7.3764,8.7561,0.5908,1.5339,10.9371,-136.7323,-7.7084,-2.5151,50.0049,5.4814,-13.8767,33.6,4.8,24,2369,216,79.3,-14,7,NA,NA,NA,TRUE,-16.9,14.2,10.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,657136,"Connor Wong","/api/v1/people/657136",NA,NA,NA,NA
717810,"2023-06-11",5,"2023-06-12T01:50:52.936Z","2023-06-12T01:50:56.145Z",TRUE,"pitch","e4cb26f9-c670-48bd-96d7-6f59b157efcb",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.287,1.4623,NA,154.72,122.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Forceout","force_out","Connor Wong grounds into a force out, shortstop Anthony Volpe to second baseman Gleyber Torres. Enrique Hernandez out at 2nd. Connor Wong to 1st.",0,3,2,68,"top",10,"2023-06-12T01:48:41.292Z","2023-06-12T01:51:24.986Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.5,73.8,11,0.89,0.4645,6.2927,24.5725,-28.6663,-8.1358,2.4933,-0.9895,4.2913,6.7553,-118.3513,3.1676,-2.8368,50.0011,5.5765,-11.4323,19.2,8.4,24,1888,259,NA,NA,NA,NA,NA,NA,FALSE,-36,5.6,12.8,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",4,"2023-06-12T01:50:31.200Z","2023-06-12T01:50:34.701Z",TRUE,"pitch","e0b2b1b4-9609-4366-b5ee-83a34efb02b0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3134,1.5149,NA,78.95,209.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Forceout","force_out","Connor Wong grounds into a force out, shortstop Anthony Volpe to second baseman Gleyber Torres. Enrique Hernandez out at 2nd. Connor Wong to 1st.",0,3,2,68,"top",10,"2023-06-12T01:48:41.292Z","2023-06-12T01:51:24.986Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.5,75.4,14,0.89,0.4591,6.7887,24.1317,-26.6792,-9.8743,3.8149,0.9982,1.0798,11.273,-119.544,-4.5913,-2.5068,50.0017,5.4344,-14.2188,24,8.4,24,2191,253,NA,NA,NA,NA,NA,NA,FALSE,-34.8,5.9,15,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",1,"2023-06-12T01:49:20.702Z","2023-06-12T01:49:24.288Z",TRUE,"pitch","0092d707-0e2a-409b-8017-99c463a14997",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3134,1.5149,NA,94.79,219.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Forceout","force_out","Connor Wong grounds into a force out, shortstop Anthony Volpe to second baseman Gleyber Torres. Enrique Hernandez out at 2nd. Connor Wong to 1st.",0,3,2,68,"top",10,"2023-06-12T01:48:41.292Z","2023-06-12T01:51:24.986Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.6,75.7,14,0.9,0.4582,6.6694,23.7093,-28.4225,-9.9808,2.5915,0.5827,0.7138,11.0527,-119.6766,-4.7829,-2.805,50.0025,5.2926,-14.4375,22.8,8.4,24,2263,260,NA,NA,NA,NA,NA,NA,FALSE,-36.8,3.7,15.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",0,"2023-06-12T01:49:01.966Z","2023-06-12T01:49:05.829Z",TRUE,"pitch","936a5db8-b924-448e-9e38-10a9a10aa9a2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3398,1.5413,NA,99.4,156.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Forceout","force_out","Connor Wong grounds into a force out, shortstop Anthony Volpe to second baseman Gleyber Torres. Enrique Hernandez out at 2nd. Connor Wong to 1st.",0,3,2,68,"top",10,"2023-06-12T01:48:41.292Z","2023-06-12T01:51:24.986Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.3,3,0.9,0.407,6.4902,31.4296,-15.7698,-6.3188,8.9577,0.4617,3.0642,10.3951,-134.9788,-3.7996,-2.6316,50.0028,5.6119,-11.5727,28.8,4.8,24,2302,223,NA,NA,NA,NA,NA,NA,FALSE,-16.4,15.5,9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",2,"2023-06-12T01:49:42.738Z","2023-06-12T01:49:45.738Z",FALSE,"pickoff","f0a41de1-608b-4db2-94a0-956a83cdf932",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Forceout","force_out","Connor Wong grounds into a force out, shortstop Anthony Volpe to second baseman Gleyber Torres. Enrique Hernandez out at 2nd. Connor Wong to 1st.",0,3,2,68,"top",10,"2023-06-12T01:48:41.292Z","2023-06-12T01:51:24.986Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",3,"2023-06-12T01:50:00.877Z","2023-06-12T01:50:31.200Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,1,657136,"/api/v1/people/657136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"68","atBat","Forceout","force_out","Connor Wong grounds into a force out, shortstop Anthony Volpe to second baseman Gleyber Torres. Enrique Hernandez out at 2nd. Connor Wong to 1st.",0,3,2,68,"top",10,"2023-06-12T01:48:41.292Z","2023-06-12T01:51:24.986Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",2,"2023-06-12T01:48:24.164Z","2023-06-12T01:48:32.784Z",TRUE,"pitch","4137f1ad-9093-44e7-9385-4fa432b8e52e",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,1,NA,NA,3.26,1.57,NA,129.55,157.25,"ground_ball","hard","7",79.94,103.09,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Enrique Hernandez singles on a sharp ground ball to left fielder Billy McKinney. Adam Duvall scores.",1,3,2,67,"top",10,"2023-06-12T01:47:16.467Z","2023-06-12T01:48:32.784Z",TRUE,TRUE,FALSE,FALSE,60,1,1,1,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.9,75.1,1,0.9,0.4603,6.4044,23.3538,-32.9542,4.512,-0.5421,-0.3291,3.0197,5.2693,-119.1047,1.8734,-3.1583,50.0049,5.2079,6.4671,13.2,9.6,24,2274,79,103.3,2,85,NA,NA,NA,FALSE,-41.2,-0.2,-9.5,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,571771,"Enrique Hernández","/api/v1/people/571771",NA,NA,NA,NA
