"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746318,"2024-05-03",1,"2024-05-04T01:56:48.706Z","2024-05-04T01:56:52.717Z",TRUE,"pitch","73692907-0156-4485-b807-d8521990a253",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.5644,1.7078,NA,112.45,128.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Maikel Garcia strikes out on a foul tip.",0,1,7,68,"bottom",8,"2024-05-04T01:56:23.720Z","2024-05-04T01:59:04.250Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,88,12,2,0.392,6.516,28.7339,-18.7689,-5.4956,6.7694,0.1194,4.0835,6.1314,-139.2511,-0.9259,-1.388,50.006,5.652,-10.8885,26.4,4.8,24,2365,226,NA,NA,NA,NA,NA,NA,FALSE,-17.4,12.2,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",0,"2024-05-04T01:56:32.750Z","2024-05-04T01:56:36.618Z",TRUE,"pitch","09598d86-6276-416d-b3e3-599d635343e0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6306,1.7738,NA,82.67,175.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Maikel Garcia strikes out on a foul tip.",0,1,7,68,"bottom",8,"2024-05-04T01:56:23.720Z","2024-05-04T01:59:04.250Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,89.7,14,2,0.3857,6.4413,29.8026,-15.9494,-5.3347,7.9286,0.9006,2.335,8.1826,-141.5638,-6.0376,-1.3232,50.0027,5.5019,-10.9174,28.8,3.6,24,2414,228,NA,NA,NA,NA,NA,NA,FALSE,-15.4,13.4,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",4,"2024-05-04T01:57:34.929Z","2024-05-04T01:57:51.462Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,672580,"/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Maikel Garcia strikes out on a foul tip.",0,1,7,68,"bottom",8,"2024-05-04T01:56:23.720Z","2024-05-04T01:59:04.250Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",1,"2024-05-04T01:55:55.187Z","2024-05-04T01:56:05.643Z",TRUE,"pitch","78ab5a78-59b3-49d8-bdd2-dca8c562cc56",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,2,NA,NA,3.4,1.58,NA,136.74,153.34,"ground_ball","medium","7",83.71,123.32,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Kyle Isbel singles on a ground ball to left fielder Evan Carter.",0,1,7,67,"bottom",8,"2024-05-04T01:55:34.680Z","2024-05-04T01:56:05.643Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,89.5,1,2,0.3853,6.4238,30.6566,-20.6526,-8.5678,5.6238,-0.5178,3.1643,6.1077,-141.8314,-3.0477,-1.5795,50.0066,5.561,-17.5617,37.2,4.8,24,2485,228,97.9,-31,5,NA,NA,NA,FALSE,-18.8,9.8,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,664728,"Kyle Isbel","/api/v1/people/664728",NA,NA,NA,NA,NA,NA
746318,"2024-05-03",0,"2024-05-04T01:55:40.350Z","2024-05-04T01:55:44.162Z",TRUE,"pitch","449551a6-439d-4704-9215-ee4e9d09b291",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3176,1.6852,NA,163.16,164.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Kyle Isbel singles on a ground ball to left fielder Evan Carter.",0,1,7,67,"bottom",8,"2024-05-04T01:55:34.680Z","2024-05-04T01:56:05.643Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,90,11,2,0.3828,6.4203,32.6806,-18.9744,-8.3502,6.3622,-1.211,2.743,4.0648,-143.0412,-4.2904,-1.5649,50.0015,5.4504,-17.3195,39.6,4.8,24,2495,230,NA,NA,NA,NA,NA,NA,FALSE,-17.4,10.8,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",2,"2024-05-04T01:55:05.992Z","2024-05-04T01:55:14.490Z",TRUE,"pitch","5306dca7-b29c-47fc-a51f-20d8bf94e710",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.46,1.65,NA,104.88,173.67,"fly_ball","medium","7",49.45,85.17,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Hunter Renfroe flies out to left fielder Evan Carter.",0,1,7,66,"bottom",8,"2024-05-04T01:54:19.742Z","2024-05-04T01:55:14.490Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.9,78.1,6,2,0.4458,6.6047,21.0682,-31.6916,4.9099,0.3152,0.3179,2.4113,3.2943,-122.2414,-1.0414,-1.679,50.0034,5.5312,7.5298,14.4,8.4,24,2568,107,88.4,32,339,NA,NA,NA,TRUE,-37.8,0.6,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",1,"2024-05-04T01:54:47.583Z","2024-05-04T01:54:50.859Z",TRUE,"pitch","54452ec6-8a22-494e-84b5-b5fecfc95909",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.46,1.65,NA,115.53,161.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Hunter Renfroe flies out to left fielder Evan Carter.",0,1,7,66,"bottom",8,"2024-05-04T01:54:19.742Z","2024-05-04T01:55:14.490Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,87.8,5,2,0.3942,6.7412,27.2407,-18.1727,-6.7009,7.1395,0.0387,2.8645,7.2132,-138.2791,-3.7688,-1.7177,50.0003,5.4447,-13.1365,32.4,4.8,24,2397,235,NA,NA,NA,NA,NA,NA,FALSE,-17.5,12.5,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",0,"2024-05-04T01:54:24.611Z","2024-05-04T01:54:28.648Z",TRUE,"pitch","372280a4-69eb-4273-b24f-af2dd0e70116",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3213,1.6454,NA,69.82,193.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Hunter Renfroe flies out to left fielder Evan Carter.",0,1,7,66,"bottom",8,"2024-05-04T01:54:19.742Z","2024-05-04T01:55:14.490Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84,78.4,14,2,0.4453,6.7756,20.8478,-28.4881,2.7654,2.3988,1.2377,1.6905,6.6024,-122.3325,-3.1993,-1.8402,50.0055,5.4204,4.251,10.8,7.2,24,2584,99,NA,NA,NA,NA,NA,NA,FALSE,-34.3,4,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",5,"2024-05-04T01:53:55.503Z","2024-05-04T01:54:03.132Z",TRUE,"pitch","4a105d20-6530-4f1a-92af-5da5cfcd34f9",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,0,NA,NA,3.46,1.61,NA,134.86,148.56,"ground_ball","medium","4",122.94,142.76,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Dairon Blanco grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.",0,1,7,65,"bottom",8,"2024-05-04T01:52:58.055Z","2024-05-04T01:54:03.132Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,680118,"Dairon Blanco","/api/v1/people/680118","R","Right",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,88.2,1,2,0.3919,6.7188,28.4285,-20.1545,-7.4475,6.064,-0.4686,3.3415,5.5367,-139.2431,-2.1209,-1.5055,50.0065,5.433,-14.7693,33.6,4.8,24,2441,229,83.2,-30,6,NA,NA,NA,TRUE,-18.8,10.8,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",4,"2024-05-04T01:53:42.176Z","2024-05-04T01:53:46.016Z",TRUE,"pitch","16c2a8e2-e695-4319-ac1b-cdb3b9ab275e",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.526,1.6046,NA,130,169.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Dairon Blanco grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.",0,1,7,65,"bottom",8,"2024-05-04T01:52:58.055Z","2024-05-04T01:54:03.132Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,680118,"Dairon Blanco","/api/v1/people/680118","R","Right",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,88,4,2,0.3924,6.7349,29.472,-17.885,-7.7432,7.2315,-0.341,2.5572,6.1768,-139.2679,-4.5754,-1.5748,50.0056,5.3941,-15.3066,37.2,4.8,24,2489,234,NA,NA,NA,NA,NA,NA,FALSE,-17.3,12.4,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",3,"2024-05-04T01:53:28.131Z","2024-05-04T01:53:32.631Z",TRUE,"pitch","74170793-3fe9-4b34-a858-7ccf66e3b558",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.4003,1.5492,NA,175.83,156.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Dairon Blanco grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.",0,1,7,65,"bottom",8,"2024-05-04T01:52:58.055Z","2024-05-04T01:54:03.132Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,680118,"Dairon Blanco","/api/v1/people/680118","R","Right",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,87.5,11,2,0.395,6.5161,27.9329,-18.2926,-6.2104,7.1122,-1.5434,3.0555,2.6871,-138.1576,-3.2352,-1.7164,50.0041,5.4562,-12.1253,31.2,4.8,24,2426,227,NA,NA,NA,NA,NA,NA,FALSE,-17.6,12.5,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",2,"2024-05-04T01:53:12.743Z","2024-05-04T01:53:16.826Z",TRUE,"pitch","fba04917-d683-402a-9b8d-c80a4e3dad3d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3182,1.5615,NA,62.32,164.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Dairon Blanco grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.",0,1,7,65,"bottom",8,"2024-05-04T01:52:58.055Z","2024-05-04T01:54:03.132Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,680118,"Dairon Blanco","/api/v1/people/680118","R","Right",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.7,77.8,12,2,0.4472,6.6353,21.2335,-26.6918,2.7584,3.6005,1.4346,2.7685,6.6449,-121.9207,-1.2672,-1.6716,50.0059,5.5729,4.2024,10.8,7.2,24,2610,110,NA,NA,NA,NA,NA,NA,FALSE,-32.2,6.5,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",1,"2024-05-04T01:53:00.258Z","2024-05-04T01:53:04.634Z",TRUE,"pitch","e3cae257-eec3-4230-a983-90b2763eb538",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.452,1.6009,NA,141.37,126.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Dairon Blanco grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.",0,1,7,65,"bottom",8,"2024-05-04T01:52:58.055Z","2024-05-04T01:54:03.132Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,680118,"Dairon Blanco","/api/v1/people/680118","R","Right",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88.2,11,2,0.3906,6.4478,29.8107,-16.7788,-6.2202,7.7215,-0.6395,4.1758,4.7173,-139.917,-1.3383,-1.5341,50.0065,5.7532,-12.409,33.6,3.6,24,2394,228,NA,NA,NA,NA,NA,NA,FALSE,-15.5,13.9,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",0,"2024-05-04T01:51:29.057Z","2024-05-04T01:53:00.258Z",FALSE,"action",NA,NA,"Pitching Change: Yerry Rodríguez replaces José Ureña.","Pitching Substitution",1,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,666720,"/api/v1/people/666720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"65","atBat","Groundout","field_out","Dairon Blanco grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.",0,1,7,65,"bottom",8,"2024-05-04T01:52:58.055Z","2024-05-04T01:54:03.132Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,680118,"Dairon Blanco","/api/v1/people/680118","R","Right",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",5,"2024-05-04T01:50:16.044Z","2024-05-04T01:50:20.544Z",TRUE,"pitch","6892b192-c5b5-4141-9305-02d976278ddd",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.4848,1.6781,NA,130.43,167.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Evan Carter called out on strikes.",0,1,7,64,"top",8,"2024-05-04T01:48:14.186Z","2024-05-04T01:50:20.544Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,694497,"Evan Carter","/api/v1/people/694497","L","Left",672582,"Angel Zerpa","/api/v1/people/672582","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Kansas City Royals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,89,4,2,0.3896,5.5572,27.8531,-30.9498,9.9563,0.6085,-0.3525,2.626,-10.98,-139.9173,-1.0773,2.3058,50.0022,5.0211,19.9889,30,7.2,24,2176,103,NA,NA,NA,NA,NA,NA,TRUE,-28.2,1.1,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",4,"2024-05-04T01:49:35.958Z","2024-05-04T01:49:40.470Z",TRUE,"pitch","320b094b-83a4-465d-a310-a5d7432f9e49",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.63,1.69,NA,100.24,149.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Evan Carter called out on strikes.",0,1,7,64,"top",8,"2024-05-04T01:48:14.186Z","2024-05-04T01:50:20.544Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,694497,"Evan Carter","/api/v1/people/694497","L","Left",672582,"Angel Zerpa","/api/v1/people/672582","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.4,88.8,3,2,0.3871,5.3092,32.8201,-28.3103,10.5843,1.9106,0.4397,3.3091,-9.2109,-141.5705,-0.4331,2.3629,50.0061,5.2786,21.4529,34.8,7.2,24,2084,129,NA,NA,NA,NA,NA,NA,FALSE,-25.3,3.6,-17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
