"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718182,"2023-05-14",0,"2023-05-14T17:45:24.926Z","2023-05-14T17:45:27.926Z",TRUE,"pitch","51db9196-6586-4e39-8083-2eac4dea93ef",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.47,1.7,NA,135.98,158.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Hunter Renfroe strikes out swinging.",0,2,4,62,"top",9,"2023-05-14T17:45:16.366Z","2023-05-14T17:46:33.840Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.5,92.2,1,0.91,0.3758,6.6573,29.1363,-15.4971,2.5383,7.7261,-0.4981,2.9779,0.529,-144.9347,-5.746,-1.0125,50.0066,5.9087,5.482,18,3.6,24,2618,173,NA,NA,NA,NA,NA,NA,FALSE,-14,13.2,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",3,"2023-05-14T17:46:19.396Z","2023-05-14T17:46:27.459Z",FALSE,"action",NA,NA,"Shohei Ohtani steals (6) 2nd base.","Stolen Base 2B",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,660271,"/api/v1/people/660271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"318e0a54-bfc6-4400-8971-2395977a8938","stolen_base_2b",NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Hunter Renfroe strikes out swinging.",0,2,4,62,"top",9,"2023-05-14T17:45:16.366Z","2023-05-14T17:46:33.840Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",3,"2023-05-14T17:44:49.293Z","2023-05-14T17:44:58.822Z",TRUE,"pitch","491919bb-af54-430a-9377-54f406416c0f",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,0,NA,NA,3.42,1.6,NA,134.25,194.78,"ground_ball","medium","8",145.29,108,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Shohei Ohtani singles on a ground ball to center fielder Myles Straw. Zach Neto scores. Mickey Moniak to 3rd.",1,2,4,61,"top",9,"2023-05-14T17:43:49.349Z","2023-05-14T17:44:58.822Z",TRUE,TRUE,FALSE,FALSE,33,1,2,0,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.3,86.4,7,0.9,0.4066,6.5141,20.7513,-32.4976,6.965,-0.1791,-0.4525,1.6294,-1.271,-133.2334,-5.2145,-0.8842,50.0005,5.8812,12.886,20.4,7.2,24,2541,74,94.3,4,103,NA,NA,NA,FALSE,-32.9,-1,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,660271,"Shohei Ohtani","/api/v1/people/660271",NA,NA,NA,666160,"Mickey Moniak","/api/v1/people/666160",NA,NA,NA,NA
718182,"2023-05-14",2,"2023-05-14T17:44:32.150Z","2023-05-14T17:44:35.452Z",TRUE,"pitch","b985e6ae-8b92-4ece-ab4b-5eb6196acc59",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.42,1.6,NA,89.27,201.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Shohei Ohtani singles on a ground ball to center fielder Myles Straw. Zach Neto scores. Mickey Moniak to 3rd.",1,2,4,61,"top",9,"2023-05-14T17:43:49.349Z","2023-05-14T17:44:58.822Z",TRUE,TRUE,FALSE,FALSE,33,1,2,0,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90,84.3,14,0.91,0.4151,6.6092,23.2938,-32.6733,4.9269,-0.2778,0.7275,1.3852,2.5451,-131.1135,-5.096,-0.8911,50.0062,5.7446,8.7256,15.6,8.4,24,2399,62,NA,NA,NA,NA,NA,NA,FALSE,-34.6,-1.3,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",1,"2023-05-14T17:44:16.239Z","2023-05-14T17:44:21.859Z",TRUE,"pitch","47225f6e-5137-46c0-917c-6d3697026f5d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3713,1.6005,NA,132.34,132.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Shohei Ohtani singles on a ground ball to center fielder Myles Straw. Zach Neto scores. Mickey Moniak to 3rd.",1,2,4,61,"top",9,"2023-05-14T17:43:49.349Z","2023-05-14T17:44:58.822Z",TRUE,TRUE,FALSE,FALSE,33,1,2,0,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",98.1,91.4,11,0.91,0.3799,6.4713,26.9071,-24.0429,3.5679,3.8423,-0.4025,3.9482,0.557,-143.1187,-1.6537,-1.0631,50.0006,6.0102,7.5468,18,4.8,24,2576,163,NA,NA,NA,NA,NA,NA,FALSE,-21,6.8,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",0,"2023-05-14T17:44:01.436Z","2023-05-14T17:44:05.141Z",TRUE,"pitch","a4d87d12-a17c-41c6-994f-bd7654856d88",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3958,1.6005,NA,115.29,176.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Shohei Ohtani singles on a ground ball to center fielder Myles Straw. Zach Neto scores. Mickey Moniak to 3rd.",1,2,4,61,"top",9,"2023-05-14T17:43:49.349Z","2023-05-14T17:44:58.822Z",TRUE,TRUE,FALSE,FALSE,33,1,2,0,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.1,92.4,5,0.92,0.3764,6.627,27.4657,-18.0093,4.6392,6.5779,0.045,2.3199,1.0022,-144.4258,-6.9503,-0.9085,50.0061,5.8282,9.9936,27.6,3.6,24,2611,177,NA,NA,NA,NA,NA,NA,FALSE,-16.3,11,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",7,"2023-05-14T17:43:27.152Z","2023-05-14T17:43:37.009Z",TRUE,"pitch","f0caf48a-5651-4223-bdf0-bd98c2ab555b",8,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,0,NA,NA,3.48,1.62,NA,119.83,176.02,"line_drive","medium","7",51.9,116.94,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Mickey Moniak singles on a line drive to left fielder Steven Kwan. Zach Neto to 3rd.",0,1,4,60,"top",9,"2023-05-14T17:41:08.390Z","2023-05-14T17:43:37.009Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.3,92,5,0.91,0.3769,6.6295,30.0711,-18.0294,3.5145,6.5949,-0.0742,2.3243,1.1754,-144.6896,-7.074,-0.9413,50.0053,5.8834,7.5389,21.6,3.6,24,2630,181,81.8,24,247,NA,NA,NA,FALSE,-16.6,10.9,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,666160,"Mickey Moniak","/api/v1/people/666160",NA,NA,NA,687263,"Zach Neto","/api/v1/people/687263",NA,NA,NA,NA
718182,"2023-05-14",6,"2023-05-14T17:43:05.415Z","2023-05-14T17:43:12.785Z",TRUE,"pitch","d7a52b8d-b62f-4e81-924c-c70a7abb047c",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.1618,1.6205,NA,111.06,219.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Mickey Moniak singles on a line drive to left fielder Steven Kwan. Zach Neto to 3rd.",0,1,4,60,"top",9,"2023-05-14T17:41:08.390Z","2023-05-14T17:43:37.009Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.1,84.4,14,0.9,0.4126,6.5541,27.537,-33.6378,5.2217,-0.8202,0.1558,0.7064,0.6796,-132.5851,-6.8874,-0.7823,50.0043,5.7832,9.3245,15.6,8.4,24,2484,77,NA,NA,NA,NA,NA,NA,FALSE,-35.6,-2.8,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",5,"2023-05-14T17:42:46.452Z","2023-05-14T17:42:53.285Z",TRUE,"pitch","bfacba11-e2d0-4554-a09d-6ddce9064356",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2353,1.6205,NA,116.93,140.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Mickey Moniak singles on a line drive to left fielder Steven Kwan. Zach Neto to 3rd.",0,1,4,60,"top",9,"2023-05-14T17:41:08.390Z","2023-05-14T17:43:37.009Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.8,84.7,12,0.9,0.4107,6.4602,23.1624,-31.1043,6.7536,0.5922,0.0018,3.6523,0.4693,-132.3906,-0.2888,-1.0567,50.0044,6.0027,12.2193,21.6,7.2,24,2504,90,NA,NA,NA,NA,NA,NA,FALSE,-31.3,1.2,-12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",4,"2023-05-14T17:42:28.914Z","2023-05-14T17:42:31.914Z",TRUE,"pitch","6fb28319-bcd7-40f0-a35f-387bfce9813d",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.48,1.62,NA,91.23,155.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Mickey Moniak singles on a line drive to left fielder Steven Kwan. Zach Neto to 3rd.",0,1,4,60,"top",9,"2023-05-14T17:41:08.390Z","2023-05-14T17:43:37.009Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",97.9,90.3,3,0.91,0.3829,6.4248,30.741,-22.439,3.5641,4.6932,0.6762,3.0795,2.8294,-142.6709,-4.1111,-0.7893,50.0055,5.9413,7.3986,19.2,4.8,24,2685,164,NA,NA,NA,NA,NA,NA,FALSE,-20.4,7.9,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",3,"2023-05-14T17:42:08.929Z","2023-05-14T17:42:15.381Z",TRUE,"pitch","796c226a-9fc9-45f6-a18f-9777eabde347",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.48,1.62,NA,103.73,182.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Mickey Moniak singles on a line drive to left fielder Steven Kwan. Zach Neto to 3rd.",0,1,4,60,"top",9,"2023-05-14T17:41:08.390Z","2023-05-14T17:43:37.009Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.3,84.1,9,0.89,0.4116,6.5716,27.7944,-22.5374,6.0059,5.3656,0.3483,2.0779,1.5398,-132.9443,-5.5844,-1.0182,50.0002,5.8356,10.7758,25.2,6,24,2474,53,NA,NA,NA,NA,NA,NA,FALSE,-24,8.8,-11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",2,"2023-05-14T17:41:51.854Z","2023-05-14T17:41:54.854Z",TRUE,"pitch","51916ece-0684-4615-9e4c-dc002f0dd5eb",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.48,1.62,NA,77.61,191.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Mickey Moniak singles on a line drive to left fielder Steven Kwan. Zach Neto to 3rd.",0,1,4,60,"top",9,"2023-05-14T17:41:08.390Z","2023-05-14T17:43:37.009Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",97.5,92,14,0.88,0.3812,6.7803,23.1137,-22.2019,1.5339,4.7363,1.0333,1.741,5.0074,-142.0382,-7.5201,-0.9305,50.0057,5.7659,3.2307,9.6,4.8,24,2524,174,NA,NA,NA,NA,NA,NA,FALSE,-20.4,7.7,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",1,"2023-05-14T17:41:35.491Z","2023-05-14T17:41:39.054Z",TRUE,"pitch","c0ebbe16-bee6-4987-8068-10b9193f4b24",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2353,1.6205,NA,119.66,146.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Mickey Moniak singles on a line drive to left fielder Steven Kwan. Zach Neto to 3rd.",0,1,4,60,"top",9,"2023-05-14T17:41:08.390Z","2023-05-14T17:43:37.009Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",97.8,90.5,11,0.9,0.3827,6.5096,29.2749,-21.4263,1.9815,5.1668,-0.0697,3.418,1.7419,-142.5215,-3.5514,-0.9439,50.0034,6.0148,4.1227,10.8,4.8,24,2650,178,NA,NA,NA,NA,NA,NA,FALSE,-19.3,8.9,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",0,"2023-05-14T17:41:21.622Z","2023-05-14T17:41:25.803Z",TRUE,"pitch","db6f1ab1-caa1-4ca7-8da2-c8fb8ee6e87f",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.48,1.62,NA,58.55,154.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Mickey Moniak singles on a line drive to left fielder Steven Kwan. Zach Neto to 3rd.",0,1,4,60,"top",9,"2023-05-14T17:41:08.390Z","2023-05-14T17:43:37.009Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",98.6,90.9,12,0.91,0.3806,6.4146,31.3636,-19.6426,4.1135,5.9697,1.5334,3.1218,4.6467,-143.5689,-4.6137,-0.6372,50.0072,5.9621,8.6403,25.2,4.8,24,2687,170,NA,NA,NA,NA,NA,NA,FALSE,-17.9,10.1,-8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",4,"2023-05-14T17:40:45.181Z","2023-05-14T17:40:57.570Z",TRUE,"pitch","b10fd8a1-d581-4d88-a242-f90ca7d0f553",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,0,NA,NA,3.47,1.64,NA,122.21,151.2,"line_drive","hard","9",195.08,64.45,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Double","double","Zach Neto doubles (6) on a sharp line drive to right fielder Will Brennan.",0,1,4,59,"top",9,"2023-05-14T17:39:36.458Z","2023-05-14T17:40:57.570Z",TRUE,FALSE,FALSE,FALSE,34,1,0,0,687263,"Zach Neto","/api/v1/people/687263","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",98.9,91.3,2,0.9,0.3788,6.7199,30.5747,-22.0202,1.7243,4.7834,-0.1366,3.2437,1.6112,-144.0818,-3.766,-0.9252,50.0017,5.913,3.6576,9.6,4.8,24,2659,165,100.6,19,336,NA,NA,NA,FALSE,-19.6,8.2,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,687263,"Zach Neto","/api/v1/people/687263",NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",2,"2023-05-14T17:39:38.633Z","2023-05-14T17:39:44.042Z",TRUE,"pitch","cbe89a15-c857-4421-9509-675547c3c2d6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5192,1.6405,NA,172.64,147.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Double","double","Zach Neto doubles (6) on a sharp line drive to right fielder Will Brennan.",0,1,4,59,"top",9,"2023-05-14T17:39:36.458Z","2023-05-14T17:40:57.570Z",TRUE,FALSE,FALSE,FALSE,34,1,0,0,687263,"Zach Neto","/api/v1/people/687263","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",98.2,91.2,11,0.91,0.3803,6.5966,28.2083,-22.0064,3.1786,4.8264,-1.4598,3.374,-2.1879,-143.1692,-3.5127,-1.1047,50.0069,5.9685,6.7035,15.6,4.8,24,2641,173,NA,NA,NA,NA,NA,NA,FALSE,-19.6,8.3,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
