"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718082,"2023-05-21",1,"2023-05-22T01:08:30.921Z","2023-05-22T01:08:36.241Z",TRUE,"pitch","854e1bf3-8d33-408a-8f7a-d666321bda9b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4919,1.7099,NA,114.11,137.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Sac Fly","sac_fly","Jeff McNeil out on a sacrifice fly to left fielder Steven Kwan. Starling Marte scores. Francisco Lindor to 2nd.",1,1,2,56,"bottom",8,"2023-05-22T01:07:52.745Z","2023-05-22T01:09:43.632Z",TRUE,TRUE,FALSE,TRUE,0,1,2,2,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.1,80.1,12,2,0.4308,6.5798,24.9141,-25.4063,-0.826,4.1296,0.0758,3.763,4.0431,-126.9224,0.4188,-1.4275,50.0018,5.6119,-1.3537,1.2,6,24,2346,200,NA,NA,NA,NA,NA,NA,FALSE,-28.1,7.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",0,"2023-05-22T01:08:10.479Z","2023-05-22T01:08:14.104Z",TRUE,"pitch","d9a97c19-fd66-4234-8ed8-9b13506b6c2f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6929,1.8547,NA,88.32,168.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Sac Fly","sac_fly","Jeff McNeil out on a sacrifice fly to left fielder Steven Kwan. Starling Marte scores. Francisco Lindor to 2nd.",1,1,2,56,"bottom",8,"2023-05-22T01:07:52.745Z","2023-05-22T01:09:43.632Z",TRUE,TRUE,FALSE,TRUE,0,1,2,2,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84,6,2,0.4097,6.5905,28.8832,-13.2263,-6.3944,10.4671,0.7524,2.6185,7.1435,-133.6983,-4.9943,-1.1236,50.0015,5.4603,-11.5736,34.8,3.6,24,2203,214,NA,NA,NA,NA,NA,NA,FALSE,-14.4,18,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",3,"2023-05-22T01:07:07.332Z","2023-05-22T01:07:18.357Z",TRUE,"pitch","0e665766-e17b-4493-b97f-1b993a467cf3",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.26,1.52,NA,140.95,152.39,"ground_ball","medium","8",112.06,107.23,NA,NA,TRUE,NA,NA,NA,NA,NA,"55","atBat","Single","single","Francisco Lindor singles on a ground ball to center fielder Myles Straw. Starling Marte to 3rd.",0,1,1,55,"bottom",8,"2023-05-22T01:06:37.106Z","2023-05-22T01:07:18.357Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,83.1,1,2,0.4128,6.5955,29.9996,-17.5531,-5.6601,8.2098,-0.6282,3.1995,3.6959,-132.9861,-2.6783,-1.3046,50.0042,5.5013,-10.0824,27.6,4.8,24,2236,215,79.7,0,46,NA,NA,NA,FALSE,-18.5,14.4,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,596019,"Francisco Lindor","/api/v1/people/596019",NA,NA,NA,516782,"Starling Marte","/api/v1/people/516782"
718082,"2023-05-21",2,"2023-05-22T01:06:39.485Z","2023-05-22T01:06:45.320Z",TRUE,"pitch","f1725be8-b054-440c-aba5-73fa6772b5a9",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.26,1.52,NA,125.81,183.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Francisco Lindor singles on a ground ball to center fielder Myles Straw. Starling Marte to 3rd.",0,1,1,55,"bottom",8,"2023-05-22T01:06:37.106Z","2023-05-22T01:07:18.357Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.7,80.5,8,2,0.4288,6.6616,26.1261,-23.8224,-0.2226,5.0504,-0.2312,2.0375,3.153,-127.6996,-3.7033,-1.4525,50.0013,5.3791,-0.3688,0,6,24,2376,202,NA,NA,NA,NA,NA,NA,FALSE,-27,8.5,-0.4,2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",0,"2023-05-22T01:03:47.981Z","2023-05-22T01:03:51.337Z",FALSE,"pickoff","630b77c9-06b4-469f-af44-12eb683217ca",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Francisco Lindor singles on a ground ball to center fielder Myles Straw. Starling Marte to 3rd.",0,1,1,55,"bottom",8,"2023-05-22T01:06:37.106Z","2023-05-22T01:07:18.357Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",1,"2023-05-22T01:04:17.319Z","2023-05-22T01:04:20.692Z",FALSE,"pickoff","3c7754f8-3027-43c1-acf3-52de98314449",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,TRUE,"1",NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Francisco Lindor singles on a ground ball to center fielder Myles Straw. Starling Marte to 3rd.",0,1,1,55,"bottom",8,"2023-05-22T01:06:37.106Z","2023-05-22T01:07:18.357Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,2,NA,NA,NA,NA,FALSE,FALSE,"MA",114,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",3,"2023-05-22T01:03:06.337Z","2023-05-22T01:03:16.748Z",TRUE,"pitch","b87a0852-b892-4fd8-8d87-7b08b131ba14",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.43,1.67,NA,107.61,150.17,"popup","medium","4",147.81,144.8,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Pop Out","field_out","Brandon Nimmo pops out to second baseman Andres Gimenez.",0,1,1,54,"bottom",8,"2023-05-22T01:02:03.747Z","2023-05-22T01:03:16.748Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84,2,2,0.4081,6.6784,30.9733,-12.6868,-7.4011,10.698,0.2463,3.282,6.4891,-134.5526,-3.5048,-1.2428,50.0028,5.5089,-13.4822,42,3.6,24,2304,210,92.7,62,156,NA,NA,NA,TRUE,-13.4,18.7,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA,NA,NA
718082,"2023-05-21",1,"2023-05-22T01:02:06.106Z","2023-05-22T01:02:09.900Z",TRUE,"pitch","bfea07af-ae9a-4ce7-86f1-bf9b4cf99900",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.377,1.6699,NA,78.8,165.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Pop Out","field_out","Brandon Nimmo pops out to second baseman Andres Gimenez.",0,1,1,54,"bottom",8,"2023-05-22T01:02:03.747Z","2023-05-22T01:03:16.748Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.1,80,12,2,0.4317,6.8475,25.6975,-25.1969,-0.6429,4.282,1.0022,2.7004,5.8029,-126.8229,-1.8217,-1.2311,50.0047,5.4357,-1.0481,0,6,24,2469,197,NA,NA,NA,NA,NA,NA,FALSE,-28.4,7.6,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",0,"2023-05-22T01:01:48.324Z","2023-05-22T01:02:06.106Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Starling Marte replaces Francisco Alvarez.","Offensive Substitution",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,516782,"/api/v1/people/516782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","901","54","atBat","Pop Out","field_out","Brandon Nimmo pops out to second baseman Andres Gimenez.",0,1,1,54,"bottom",8,"2023-05-22T01:02:03.747Z","2023-05-22T01:03:16.748Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,1,682626,"/api/v1/people/682626",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",2,"2023-05-22T01:02:27.109Z","2023-05-22T01:02:30.109Z",FALSE,"pickoff","d3bf2419-522b-4684-aac9-2841315ba875",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Pop Out","field_out","Brandon Nimmo pops out to second baseman Andres Gimenez.",0,1,1,54,"bottom",8,"2023-05-22T01:02:03.747Z","2023-05-22T01:03:16.748Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",1,"2023-05-22T01:00:47.165Z","2023-05-22T01:00:57.167Z",TRUE,"pitch","4ef91fd5-de72-4d06-b238-26c119e5df9e",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.19,1.49,NA,78.65,185.59,"line_drive","medium","9",155.47,114.64,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Francisco Alvarez singles on a line drive to right fielder Will Brennan.",0,1,1,53,"bottom",8,"2023-05-22T01:00:10.287Z","2023-05-22T01:00:57.167Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.8,76.5,14,2,0.4479,6.9958,29.3598,-30.1047,1.0458,1.3761,1.0061,1.97,5.0827,-123.2939,-2.434,-1.2363,50.0047,5.5652,1.5759,4.8,8.4,24,2473,70,73.5,16,182,NA,NA,NA,FALSE,-36.6,2,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,682626,"Francisco Alvarez","/api/v1/people/682626",NA,NA,NA,NA,NA,NA
718082,"2023-05-21",0,"2023-05-22T01:00:29.478Z","2023-05-22T01:00:32.786Z",TRUE,"pitch","03f73199-a521-48cb-8b1d-6f5a24162b60",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.19,1.49,NA,94.27,162.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Francisco Alvarez singles on a line drive to right fielder Will Brennan.",0,1,1,53,"bottom",8,"2023-05-22T01:00:10.287Z","2023-05-22T01:00:57.167Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,83.2,3,2,0.4126,6.7557,29.381,-10.4647,-5.9122,12.1753,0.5963,2.8356,6.7862,-132.9178,-4.8941,-1.2259,50.0055,5.4654,-10.545,38.4,3.6,24,2277,212,NA,NA,NA,NA,NA,NA,FALSE,-11.8,21.1,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",0,"2023-05-22T00:57:45.588Z","2023-05-22T00:57:54.101Z",TRUE,"pitch","37561b5c-2021-4adf-8ffa-25cc3638d755",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.39,1.63,NA,86.13,145.87,"fly_ball","medium","9",205.68,107.52,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","Cam Gallagher flies out to right fielder Mark Canha.",0,1,1,52,"top",8,"2023-05-22T00:57:27.956Z","2023-05-22T00:57:54.101Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,595956,"Cam Gallagher","/api/v1/people/595956","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,86.6,3,0.92,0.3949,6.171,35.2384,-7.1628,-4.9007,12.8785,0.8099,3.4411,5.9812,-139.4143,-7.8621,-0.7401,50.0051,6.7919,-9.5199,40.8,2.4,24,2617,199,87,34,300,NA,NA,NA,TRUE,-8.5,21.6,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",2,"2023-05-22T00:57:10.790Z","2023-05-22T00:57:17.147Z",TRUE,"pitch","0505f0df-2a7f-4b66-9034-d85866d2b603",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.28,1.52,NA,98.85,195.95,"ground_ball","medium","6",124.14,142.07,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Myles Straw grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",0,1,1,51,"top",8,"2023-05-22T00:56:26.551Z","2023-05-22T00:57:17.147Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,664702,"Myles Straw","/api/v1/people/664702","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Mets","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.4,74.5,9,0.9,0.4685,6.1272,22.8347,-41.4147,2.6562,-6.6747,0.4762,1.5864,3.1929,-117.0789,-2.8293,-1.2522,50.0052,6.6997,3.6749,6,12,24,2831,38,104.2,-24,3,NA,NA,NA,TRUE,-54.8,-12.5,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",1,"2023-05-22T00:56:51.072Z","2023-05-22T00:56:54.498Z",TRUE,"pitch","48b20fa9-22f3-49c1-b5a7-b2c6a4bc038d",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.28,1.52,NA,109,156.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Myles Straw grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",0,1,1,51,"top",8,"2023-05-22T00:56:26.551Z","2023-05-22T00:57:17.147Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,664702,"Myles Straw","/api/v1/people/664702","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.1,2,0.92,0.3989,6.155,31.8959,-5.2495,-5.2434,14.1177,0.2098,3.054,4.7374,-137.5663,-8.9868,-0.8574,50.0066,6.7273,-10.0034,50.4,2.4,24,2561,200,NA,NA,NA,NA,NA,NA,FALSE,-7,23.8,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",0,"2023-05-22T00:56:33.484Z","2023-05-22T00:56:37.251Z",TRUE,"pitch","697b49af-8a4f-4bdb-83b9-9bf7619fdf55",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.377,1.5967,NA,126.44,177.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Myles Straw grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",0,1,1,51,"top",8,"2023-05-22T00:56:26.551Z","2023-05-22T00:57:17.147Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,664702,"Myles Straw","/api/v1/people/664702","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.6,5,0.91,0.4021,6.1483,30.9067,-5.8514,-5.3902,14.0155,-0.2476,2.2818,3.9217,-136.3912,-10.8276,-1.0062,50.0008,6.7131,-10.1212,48,2.4,24,2531,201,NA,NA,NA,NA,NA,NA,FALSE,-8,23.2,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",1,"2023-05-22T00:55:57.845Z","2023-05-22T00:56:06.886Z",TRUE,"pitch","87bbcb7c-1e5f-4451-b748-2b71b2c05dcd",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.34,1.54,NA,94,161.88,"popup","medium","5",82.36,175.1,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Pop Out","field_out","Will Brennan pops out to third baseman Brett Baty in foul territory.",0,1,1,50,"top",8,"2023-05-22T00:55:13.327Z","2023-05-22T00:56:06.886Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,686823,"Will Brennan","/api/v1/people/686823","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.1,3,0.91,0.4035,6.021,32.0232,-7.6515,-6.3877,13.1661,0.6033,2.8482,6.106,-136.1349,-9.0345,-0.8471,50.0008,6.7535,-11.8962,46.8,3.6,24,2567,202,75.3,68,153,NA,NA,NA,TRUE,-9.5,22,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
