"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718576,"2023-04-15",3,"2023-04-15T23:06:00.551Z","2023-04-15T23:06:50.270Z",FALSE,"action",NA,NA,"Pitching Change: Kenley Jansen replaces Ryan Brasier.","Pitching Substitution",7,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,445276,"/api/v1/people/445276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"79","atBat","Lineout","field_out","Anthony Rendon lines out to first baseman Triston Casas.",0,7,9,79,"top",9,"2023-04-15T23:06:47.878Z","2023-04-15T23:07:37.061Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",3,"2023-04-15T23:03:53.836Z","2023-04-15T23:04:01.459Z",TRUE,"pitch","5341304e-9b70-47f2-9313-86b117ca1c50",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.33,1.59,NA,126.75,198.78,"ground_ball","medium","5",109.64,172.77,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Rafael Devers grounds out, third baseman Anthony Rendon to first baseman Gio Urshela.",0,7,9,78,"bottom",8,"2023-04-15T23:03:34.499Z","2023-04-15T23:04:01.459Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",656353,"Tucker Davidson","/api/v1/people/656353","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,79,8,2,0.4402,6.7861,24.3604,-33.6493,-3.2066,-0.937,-0.2558,1.4816,-3.7897,-124.3112,-4.1275,1.7038,50.0058,5.9498,-5.0307,9.6,9.6,24,2312,267,74.1,-28,3,NA,NA,NA,TRUE,-39.8,-2.4,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",2,"2023-04-15T23:03:36.748Z","2023-04-15T23:03:40.168Z",TRUE,"pitch","db075729-8336-4647-aa47-86f64a8cfa7e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.33,1.59,NA,128.8,196.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Rafael Devers grounds out, third baseman Anthony Rendon to first baseman Gio Urshela.",0,7,9,78,"bottom",8,"2023-04-15T23:03:34.499Z","2023-04-15T23:04:01.459Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",656353,"Tucker Davidson","/api/v1/people/656353","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,78.1,7,2,0.4436,6.494,25.8207,-31.8417,-2.5035,0.2118,-0.3096,1.564,-4.3852,-123.7181,-4.0787,1.8143,50,5.917,-3.8605,8.4,8.4,24,2249,262,NA,NA,NA,NA,NA,NA,FALSE,-38.3,-0.4,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",0,"2023-04-15T23:01:45.189Z","2023-04-15T23:02:10.200Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",7,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Rafael Devers grounds out, third baseman Anthony Rendon to first baseman Gio Urshela.",0,7,9,78,"bottom",8,"2023-04-15T23:03:34.499Z","2023-04-15T23:04:01.459Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",656353,"Tucker Davidson","/api/v1/people/656353","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",1,"2023-04-15T23:02:10.200Z","2023-04-15T23:03:36.748Z",FALSE,"action",NA,NA,"Pitching Change: Tucker Davidson replaces Ryan Tepera.","Pitching Substitution",7,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,656353,"/api/v1/people/656353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"78","atBat","Groundout","field_out","Rafael Devers grounds out, third baseman Anthony Rendon to first baseman Gio Urshela.",0,7,9,78,"bottom",8,"2023-04-15T23:03:34.499Z","2023-04-15T23:04:01.459Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",656353,"Tucker Davidson","/api/v1/people/656353","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",6,"2023-04-15T23:00:51.166Z","2023-04-15T23:00:55.959Z",TRUE,"pitch","131687d4-5952-454c-8042-5f891518579d",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.5247,1.6393,NA,84.44,208.44,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Rob Refsnyder walks. Reese McGuire scores. Yu Chang to 3rd. Justin Turner to 2nd.",1,7,9,77,"bottom",8,"2023-04-15T22:59:01.709Z","2023-04-15T23:00:55.959Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",572193,"Ryan Tepera","/api/v1/people/572193","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.7,76.5,14,2,0.452,6.2914,26.4062,-31.6123,2.7855,0.3812,0.8542,1.1237,6.0777,-121.7097,-3.6261,-2.0487,50.0057,5.4039,4.1309,9.6,8.4,24,2372,125,NA,NA,NA,NA,NA,NA,FALSE,-39.5,0,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,457759,"Justin Turner","/api/v1/people/457759",608701,"Rob Refsnyder","/api/v1/people/608701",644374,"Yu Chang","/api/v1/people/644374",NA,NA,NA,NA
718576,"2023-04-15",5,"2023-04-15T23:00:26.000Z","2023-04-15T23:00:29.854Z",TRUE,"pitch","5e901d28-1752-464e-87ed-486a567987ce",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.5241,1.6693,NA,112.58,196.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Rob Refsnyder walks. Reese McGuire scores. Yu Chang to 3rd. Justin Turner to 2nd.",1,7,9,77,"bottom",8,"2023-04-15T22:59:01.709Z","2023-04-15T23:00:55.959Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",572193,"Ryan Tepera","/api/v1/people/572193","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.6,81.6,8,0.91,0.4194,6.3591,32.0674,-17.4046,-12.3984,8.587,0.1159,1.5698,9.1699,-131.4115,-6.5341,-1.8365,50.0051,5.4164,-21.335,45.6,6,24,2235,224,NA,NA,NA,NA,NA,NA,FALSE,-19.9,13.9,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",4,"2023-04-15T23:00:03.039Z","2023-04-15T23:00:08.315Z",TRUE,"pitch","000fe665-d19f-421d-9173-580e44a965cb",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.5868,1.6693,NA,84.79,189.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Rob Refsnyder walks. Reese McGuire scores. Yu Chang to 3rd. Justin Turner to 2nd.",1,7,9,77,"bottom",8,"2023-04-15T22:59:01.709Z","2023-04-15T23:00:55.959Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",572193,"Ryan Tepera","/api/v1/people/572193","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.7,75.7,14,2,0.4567,6.1757,25.2779,-31.5095,2.0829,0.4596,0.845,1.8125,6.1738,-120.3317,-2.2585,-2.0339,50.0039,5.579,3.0276,7.2,9.6,24,2337,117,NA,NA,NA,NA,NA,NA,FALSE,-39.7,0.5,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",3,"2023-04-15T22:59:44.593Z","2023-04-15T22:59:48.007Z",TRUE,"pitch","5b6abfc2-2ae1-47c4-befb-603eab5a493d",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.5868,1.6693,NA,128.69,187.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Rob Refsnyder walks. Reese McGuire scores. Yu Chang to 3rd. Justin Turner to 2nd.",1,7,9,77,"bottom",8,"2023-04-15T22:59:01.709Z","2023-04-15T23:00:55.959Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",572193,"Ryan Tepera","/api/v1/people/572193","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,82.9,7,0.92,0.4128,6.4788,32.9363,-16.9055,-11.1718,8.5935,-0.3066,1.9116,7.7222,-133.4843,-6.0352,-1.8089,50.0007,5.4502,-19.842,44.4,6,24,2291,215,NA,NA,NA,NA,NA,NA,FALSE,-18.7,14.2,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",2,"2023-04-15T22:59:23.179Z","2023-04-15T22:59:28.376Z",TRUE,"pitch","0257d0b4-46ce-41e4-9690-c06b55f1fda0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.5868,1.6085,NA,168.41,168.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Rob Refsnyder walks. Reese McGuire scores. Yu Chang to 3rd. Justin Turner to 2nd.",1,7,9,77,"bottom",8,"2023-04-15T22:59:01.709Z","2023-04-15T23:00:55.959Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",572193,"Ryan Tepera","/api/v1/people/572193","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.4,83.1,11,0.81,0.4131,6.1664,30.3707,-19.172,-8.9059,7.313,-1.3488,2.617,4.7184,-132.9588,-3.868,-1.9959,50.0035,5.4945,-15.8339,36,6,24,2287,216,NA,NA,NA,NA,NA,NA,FALSE,-20.4,12.5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",1,"2023-04-15T22:59:03.851Z","2023-04-15T22:59:07.954Z",TRUE,"pitch","500c78d7-336b-4aa7-89fd-a279e891e618",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5554,1.6389,NA,53.43,190.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Rob Refsnyder walks. Reese McGuire scores. Yu Chang to 3rd. Justin Turner to 2nd.",1,7,9,77,"bottom",8,"2023-04-15T22:59:01.709Z","2023-04-15T23:00:55.959Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",572193,"Ryan Tepera","/api/v1/people/572193","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,78.1,14,2,0.4443,6.1841,25.2234,-32.2554,3.0321,-0.0493,1.6679,1.7989,7.7965,-123.4247,-2.587,-1.9296,50.0044,5.5846,4.6655,10.8,8.4,24,2301,145,NA,NA,NA,NA,NA,NA,FALSE,-38.5,-0.5,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",0,"2023-04-15T22:58:31.659Z","2023-04-15T22:59:03.851Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",7,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Rob Refsnyder walks. Reese McGuire scores. Yu Chang to 3rd. Justin Turner to 2nd.",1,7,9,77,"bottom",8,"2023-04-15T22:59:01.709Z","2023-04-15T23:00:55.959Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",572193,"Ryan Tepera","/api/v1/people/572193","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",2,"2023-04-15T22:58:09.773Z","2023-04-15T22:58:15.152Z",TRUE,"pitch","609f3b16-c4b4-4ba6-a816-ecbd213e3c31",3,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",2,1,2,NA,NA,3.33,1.55,NA,184.14,143.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Hit By Pitch","hit_by_pitch","Justin Turner hit by pitch. Reese McGuire to 3rd. Yu Chang to 2nd.",0,7,8,76,"bottom",8,"2023-04-15T22:56:58.317Z","2023-04-15T22:58:15.152Z",TRUE,FALSE,FALSE,FALSE,11,2,1,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",572193,"Ryan Tepera","/api/v1/people/572193","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.1,82.7,11,0.85,0.4166,6.2872,26.3994,-14.8772,-4.1218,9.869,-1.7614,3.5239,2.5982,-131.2087,-2.4489,-2.2263,50.002,5.5709,-7.2241,24,3.6,24,2326,210,NA,NA,NA,NA,NA,NA,FALSE,-16,17.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,644374,"Yu Chang","/api/v1/people/644374",457759,"Justin Turner","/api/v1/people/457759",624512,"Reese McGuire","/api/v1/people/624512",NA,NA,NA,NA
718576,"2023-04-15",1,"2023-04-15T22:57:49.300Z","2023-04-15T22:57:53.228Z",TRUE,"pitch","7af5570e-6842-4de9-bca5-3e203b033c5a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5868,1.6693,NA,100.12,203.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Hit By Pitch","hit_by_pitch","Justin Turner hit by pitch. Reese McGuire to 3rd. Yu Chang to 2nd.",0,7,8,76,"bottom",8,"2023-04-15T22:56:58.317Z","2023-04-15T22:58:15.152Z",TRUE,FALSE,FALSE,FALSE,11,2,1,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",572193,"Ryan Tepera","/api/v1/people/572193","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.5,83.7,14,0.91,0.4126,6.7178,28.6047,-19.2897,-10.4641,7.2175,0.4428,1.3207,10.2598,-132.7965,-6.7689,-2.1124,50.0034,5.3075,-18.679,38.4,6,24,2225,214,NA,NA,NA,NA,NA,NA,FALSE,-21.1,11.8,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",0,"2023-04-15T22:57:29.430Z","2023-04-15T22:57:32.711Z",TRUE,"pitch","1091c807-83b0-4473-8106-f1a507e25a88",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6497,1.6693,NA,138.37,158.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Hit By Pitch","hit_by_pitch","Justin Turner hit by pitch. Reese McGuire to 3rd. Yu Chang to 2nd.",0,7,8,76,"bottom",8,"2023-04-15T22:56:58.317Z","2023-04-15T22:58:15.152Z",TRUE,FALSE,FALSE,FALSE,11,2,1,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",572193,"Ryan Tepera","/api/v1/people/572193","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,82.7,4,0.88,0.4155,6.3638,28.5156,-14.4427,-4.3686,10.0813,-0.5606,2.9688,5.3285,-131.908,-3.8104,-2.0409,50.0055,5.4996,-7.6864,22.8,3.6,24,2280,211,NA,NA,NA,NA,NA,NA,FALSE,-15.7,17.6,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",10,"2023-04-15T22:56:37.779Z","2023-04-15T22:56:48.813Z",TRUE,"pitch","d5ffdbd4-45ee-4ff1-8ca8-3539f8d10059",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.47,1.57,NA,95.72,163.99,"fly_ball","medium","9",180.71,89.86,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Flyout","field_out","Alex Verdugo flies out to right fielder Hunter Renfroe.",0,7,8,75,"bottom",8,"2023-04-15T22:52:50.177Z","2023-04-15T22:56:48.813Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",572193,"Ryan Tepera","/api/v1/people/572193","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,77.8,6,0.89,0.4433,6.1728,25.5789,-26.9593,4.0416,3.3792,0.5583,2.77,4.6275,-123.7374,-1.1932,-1.864,50.0058,5.5254,6.2433,14.4,7.2,24,2281,168,84.6,32,308,NA,NA,NA,TRUE,-31.9,6.1,-8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,624512,"Reese McGuire","/api/v1/people/624512",644374,"Yu Chang","/api/v1/people/644374",NA,NA,NA,NA,NA,NA,NA
