"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745435,"2024-03-30",5,"2024-03-30T04:03:23.645Z","2024-03-30T04:03:27.496Z",TRUE,"pitch","3f17e52e-ed47-4778-ae6a-20ace1ef9392",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3485,1.5801,NA,39.64,183.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Ha-Seong Kim singles on a ground ball to center fielder Jung Hoo Lee.",0,8,3,73,"bottom",9,"2024-03-30T04:02:35.401Z","2024-03-30T04:03:49.788Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,78,14,0.82,0.444,5.8806,26.3381,-27.387,0.0145,3.1136,2.0294,2.032,12.8104,-123.7163,-2.1281,-3.2336,50.0056,5.2153,0.0211,4.8,7.2,24,2535,88,NA,NA,NA,NA,NA,NA,FALSE,-32.8,5.3,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",4,"2024-03-30T04:03:07.352Z","2024-03-30T04:03:11.420Z",TRUE,"pitch","6e3356da-8a1a-4839-a1d6-471fb74e9ce3",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.35,1.55,NA,109.54,181.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Ha-Seong Kim singles on a ground ball to center fielder Jung Hoo Lee.",0,8,3,73,"bottom",9,"2024-03-30T04:02:35.401Z","2024-03-30T04:03:49.788Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,84.8,5,0.9,0.4069,5.8089,30.3609,-31.5586,-12.0248,0.3319,0.1956,2.1316,13.2226,-134.813,-2.3349,-3.2193,50.0008,5.2452,-22.0479,31.2,8.4,24,2289,237,NA,NA,NA,NA,NA,NA,FALSE,-31.7,0.2,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",3,"2024-03-30T04:02:50.636Z","2024-03-30T04:02:54.936Z",TRUE,"pitch","2330b647-66cd-4c65-ab1d-2f06450bf8a2",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.1419,1.5807,NA,133.09,178.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Ha-Seong Kim singles on a ground ball to center fielder Jung Hoo Lee.",0,8,3,73,"bottom",9,"2024-03-30T04:02:35.401Z","2024-03-30T04:03:49.788Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,84.6,4,0.9,0.4061,5.8243,32.0467,-28.7749,-11.4182,1.8498,-0.4221,2.2419,11.542,-135.3616,-2.3062,-3.2765,50.0047,5.1383,-20.9998,32.4,7.2,24,2141,239,NA,NA,NA,NA,NA,NA,FALSE,-28.8,3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",2,"2024-03-30T04:02:37.718Z","2024-03-30T04:02:42.865Z",TRUE,"pitch","73a9fcb2-b3f7-436d-864d-89ce45000e71",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3397,1.5965,NA,156.31,198.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Ha-Seong Kim singles on a ground ball to center fielder Jung Hoo Lee.",0,8,3,73,"bottom",9,"2024-03-30T04:02:35.401Z","2024-03-30T04:03:49.788Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,84.5,13,0.89,0.4064,5.8731,32.8499,-30.9283,-12.1044,0.6788,-1.0312,1.5039,10.3574,-135.3899,-3.6726,-3.3563,50.0029,5.0711,-22.2038,32.4,8.4,24,2245,241,NA,NA,NA,NA,NA,NA,FALSE,-31.3,0.6,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",0,"2024-03-30T04:02:01.441Z","2024-03-30T04:02:01.473Z",FALSE,"action",NA,NA,"Defensive Substitution: Austin Slater replaces right fielder LaMonte Wade Jr. , batting 3rd, playing right field.","Defensive Sub",8,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,596103,"/api/v1/people/596103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"9","Outfielder","Outfielder","RF","301","73","atBat","Single","single","Ha-Seong Kim singles on a ground ball to center fielder Jung Hoo Lee.",0,8,3,73,"bottom",9,"2024-03-30T04:02:35.401Z","2024-03-30T04:03:49.788Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,664774,"/api/v1/people/664774",NA,FALSE,FALSE,673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",1,"2024-03-30T04:02:01.473Z","2024-03-30T04:02:37.718Z",FALSE,"action",NA,NA,"Pitching Change: Ryan Walker replaces Tyler Rogers.","Pitching Substitution",8,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,676254,"/api/v1/people/676254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"73","atBat","Single","single","Ha-Seong Kim singles on a ground ball to center fielder Jung Hoo Lee.",0,8,3,73,"bottom",9,"2024-03-30T04:02:35.401Z","2024-03-30T04:03:49.788Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",5,"2024-03-30T03:59:51.884Z","2024-03-30T03:59:56.065Z",TRUE,"pitch","7688ac53-a8e6-4ad2-b91e-67aecefce3f2",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.23,1.59,NA,83.22,192.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Michael Conforto strikes out swinging.",0,8,3,72,"top",9,"2024-03-30T03:58:12.194Z","2024-03-30T03:59:56.065Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,624424,"Michael Conforto","/api/v1/people/624424","L","Left",658648,"Pedro Avila","/api/v1/people/658648","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.8,77.4,14,0.91,0.4484,6.51,23.1574,-28.5438,-1.2031,2.4009,0.8863,1.6985,4.492,-121.9877,-3.6778,-0.8197,50.004,5.6764,-1.8205,2.4,8.4,24,1818,118,NA,NA,NA,NA,NA,NA,TRUE,-35,3.7,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",4,"2024-03-30T03:59:29.882Z","2024-03-30T03:59:34.415Z",TRUE,"pitch","e5c92aea-b284-44ab-aca5-d284007ffcd1",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.1118,1.5071,NA,106.08,226.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Michael Conforto strikes out swinging.",0,8,3,72,"top",9,"2024-03-30T03:58:12.194Z","2024-03-30T03:59:56.065Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,624424,"Michael Conforto","/api/v1/people/624424","L","Left",658648,"Pedro Avila","/api/v1/people/658648","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.2,77.4,14,0.91,0.4509,6.5584,22.0542,-28.456,1.3009,2.4833,0.2864,0.4399,2.3206,-121.1439,-6.413,-0.8503,50.0027,5.5857,1.9475,4.8,8.4,24,1692,143,NA,NA,NA,NA,NA,NA,FALSE,-35.9,3.4,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",3,"2024-03-30T03:59:09.751Z","2024-03-30T03:59:13.991Z",TRUE,"pitch","1f8ef19c-1fda-4316-8f4b-f0a3f99d3851",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.23,1.59,NA,61.01,164.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Michael Conforto strikes out swinging.",0,8,3,72,"top",9,"2024-03-30T03:58:12.194Z","2024-03-30T03:59:56.065Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,624424,"Michael Conforto","/api/v1/people/624424","L","Left",658648,"Pedro Avila","/api/v1/people/658648","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.8,12,0.88,0.4018,6.4059,30.0095,-18.9016,0.3352,7.0503,1.4688,2.7463,5.3351,-136.3349,-4.6546,-0.5571,50.0026,5.7806,0.6292,4.8,4.8,24,2301,198,NA,NA,NA,NA,NA,NA,FALSE,-19.2,12,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",2,"2024-03-30T03:58:51.145Z","2024-03-30T03:58:56.156Z",TRUE,"pitch","336749f0-770b-4b36-89cc-f4b47a36a058",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1876,1.499,NA,88.06,195.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Michael Conforto strikes out swinging.",0,8,3,72,"top",9,"2024-03-30T03:58:12.194Z","2024-03-30T03:59:56.065Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,624424,"Michael Conforto","/api/v1/people/624424","L","Left",658648,"Pedro Avila","/api/v1/people/658648","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.8,9,0.89,0.4017,6.5687,31.0318,-16.5944,-0.9124,8.2822,0.7591,1.6186,4.3742,-136.5365,-7.6552,-0.7476,50.004,5.6079,-1.7166,2.4,3.6,24,2287,203,NA,NA,NA,NA,NA,NA,FALSE,-17.6,13.6,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",1,"2024-03-30T03:58:36.010Z","2024-03-30T03:58:41.195Z",TRUE,"pitch","54538179-5ce4-41eb-a44e-660a8db47450",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.1972,1.5509,NA,35.33,167.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Michael Conforto strikes out swinging.",0,8,3,72,"top",9,"2024-03-30T03:58:12.194Z","2024-03-30T03:59:56.065Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,624424,"Michael Conforto","/api/v1/people/624424","L","Left",658648,"Pedro Avila","/api/v1/people/658648","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.2,12,0.86,0.4096,6.5563,29.3012,-18.8314,-0.3992,7.3735,2.1426,2.6483,7.5769,-133.7996,-4.5195,-0.6762,50.0064,5.7118,-0.7233,2.4,4.8,24,2265,212,NA,NA,NA,NA,NA,NA,FALSE,-19.8,12.6,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",0,"2024-03-30T03:58:21.728Z","2024-03-30T03:58:26.461Z",TRUE,"pitch","0c7f3ff5-5dcf-4c3b-bdb0-872024657dd1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1574,1.3683,NA,137.99,196.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Michael Conforto strikes out swinging.",0,8,3,72,"top",9,"2024-03-30T03:58:12.194Z","2024-03-30T03:59:56.065Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,624424,"Michael Conforto","/api/v1/people/624424","L","Left",658648,"Pedro Avila","/api/v1/people/658648","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.6,71,7,2,0.488,6.5811,23.6441,-43.4147,5.6604,-8.8453,-0.5508,1.5552,-1.171,-112.9336,0.2508,-0.7554,50.0023,5.8679,7.1939,9.6,14.4,24,2680,21,NA,NA,NA,NA,NA,NA,FALSE,-61.4,-15.5,-9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",1,"2024-03-30T03:57:48.722Z","2024-03-30T03:57:56.950Z",TRUE,"pitch","4b788865-eae4-441b-a093-c337b509d344",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.16,1.55,NA,79.38,166.79,"ground_ball","medium","6",110.91,158.42,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Wilmer Flores grounds out, shortstop Ha-Seong Kim to first baseman Jake Cronenworth.",0,8,3,71,"top",9,"2024-03-30T03:57:28.238Z","2024-03-30T03:57:56.950Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",658648,"Pedro Avila","/api/v1/people/658648","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78,71,12,2,0.486,6.4271,24.1361,-43.5809,4.2159,-8.9019,0.9868,2.6664,2.2693,-113.4518,2.376,-0.58,50.0045,6.0054,5.4002,7.2,14.4,24,2650,17,79.2,-8,17,NA,NA,NA,TRUE,-60.6,-15,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",0,"2024-03-30T03:57:36.118Z","2024-03-30T03:57:40.998Z",TRUE,"pitch","bc3dd019-fcd5-4e7c-83c7-d0d0dfe6300e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3397,1.665,NA,124.42,171.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Wilmer Flores grounds out, shortstop Ha-Seong Kim to first baseman Jake Cronenworth.",0,8,3,71,"top",9,"2024-03-30T03:57:28.238Z","2024-03-30T03:57:56.950Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",658648,"Pedro Avila","/api/v1/people/658648","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,84,5,2,0.406,6.474,35.3941,-18.6777,-6.9818,7.3601,-0.1947,2.4856,3.8638,-135.9452,-5.1074,-0.7425,50.0044,5.7235,-12.8062,31.2,4.8,24,2228,212,NA,NA,NA,NA,NA,NA,FALSE,-19.7,12.2,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",3,"2024-03-30T03:56:47.591Z","2024-03-30T03:57:14.144Z",TRUE,"pitch","c2cfad55-a088-42c4-b818-70e92e4788fe",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,1,NA,NA,3.46,1.63,NA,133.05,189.25,"fly_ball","medium","7",3.51,76.81,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Home Run","home_run","Matt Chapman homers (2) on a fly ball to left field. Jorge Soler scores.",2,8,3,70,"top",9,"2024-03-30T03:55:41.361Z","2024-03-30T03:57:14.144Z",TRUE,TRUE,FALSE,FALSE,38,1,1,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",658648,"Pedro Avila","/api/v1/people/658648","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.7,78.5,7,0.91,0.4425,6.5168,23.0064,-29.6255,1.6362,1.6419,-0.421,1.8344,0.514,-123.4475,-3.3803,-0.8441,50.0037,5.6973,2.5426,4.8,8.4,24,1716,89,111.7,26,424,NA,NA,NA,FALSE,-35.3,2.5,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",1,"2024-03-30T03:56:13.689Z","2024-03-30T03:56:21.712Z",TRUE,"pitch","e6ff9a73-16ce-4b5f-b554-c6ca14db1b07",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.5904,1.8018,NA,98.07,247.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Home Run","home_run","Matt Chapman homers (2) on a fly ball to left field. Jorge Soler scores.",2,8,3,70,"top",9,"2024-03-30T03:55:41.361Z","2024-03-30T03:57:14.144Z",TRUE,TRUE,FALSE,FALSE,38,1,1,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",658648,"Pedro Avila","/api/v1/people/658648","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.4,77.5,14,0.91,0.4477,6.5837,25.4949,-24.9229,0.1765,4.7929,0.4966,-0.333,3.3111,-122.5938,-8.9779,-0.8976,50.0056,5.5227,0.2668,2.4,7.2,24,1643,138,NA,NA,NA,NA,NA,NA,FALSE,-32,6.7,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA
