"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717348,"2023-07-19",3,"2023-07-19T19:10:32.776Z","2023-07-19T19:10:37.608Z",TRUE,"pitch","d05cbd0f-935f-431d-a2b1-97bd0cf8d449",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.16,1.46,NA,94.61,180.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Connor Joe called out on strikes.",0,5,7,71,"bottom",8,"2023-07-19T19:09:21.158Z","2023-07-19T19:11:02.397Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,656582,"Connor Joe","/api/v1/people/656582","R","Right",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.6,77.7,6,2,0.4457,5.7662,25.7963,-34.7912,8.3909,-1.7097,0.5874,2.1506,1.3231,-123.169,-1.8827,-1.0473,50.0057,5.8831,12.8184,20.4,9.6,24,2725,55,NA,NA,NA,NA,NA,NA,FALSE,-41.6,-3.2,-15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",2,"2023-07-19T19:10:08.496Z","2023-07-19T19:10:12.232Z",TRUE,"pitch","810e9af7-2d7d-48c5-8bab-2236eb9c4bcc",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.1761,1.4106,NA,76.98,238.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Connor Joe called out on strikes.",0,5,7,71,"bottom",8,"2023-07-19T19:09:21.158Z","2023-07-19T19:11:02.397Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,656582,"Connor Joe","/api/v1/people/656582","R","Right",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.7,76.7,14,2,0.4526,5.9623,26.9194,-31.7507,10.0817,0.2811,1.05,0.0022,1.7035,-121.6636,-7.0316,-0.9698,50,5.73,14.9029,24,9.6,24,2893,44,NA,NA,NA,NA,NA,NA,FALSE,-40.7,-1.1,-18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",1,"2023-07-19T19:09:53.512Z","2023-07-19T19:09:57.504Z",TRUE,"pitch","0eddb741-1991-41e9-b94c-e5e9b9bfc286",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.1761,1.4106,NA,94.44,182.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Connor Joe called out on strikes.",0,5,7,71,"bottom",8,"2023-07-19T19:09:21.158Z","2023-07-19T19:11:02.397Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,656582,"Connor Joe","/api/v1/people/656582","R","Right",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.9,76.7,6,2,0.4503,5.7014,26.5134,-31.928,10.3774,0.1631,0.5918,2.0695,0.8477,-122.1551,-2.597,-1.107,50.0018,5.9214,15.5103,25.2,9.6,24,2826,50,NA,NA,NA,NA,NA,NA,FALSE,-39.2,-0.1,-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",0,"2023-07-19T19:09:38.515Z","2023-07-19T19:09:42.105Z",TRUE,"pitch","98eff65c-43af-4521-874c-c0820f296317",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.0978,1.3849,NA,126.44,140.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Connor Joe called out on strikes.",0,5,7,71,"bottom",8,"2023-07-19T19:09:21.158Z","2023-07-19T19:11:02.397Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,656582,"Connor Joe","/api/v1/people/656582","R","Right",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.7,11,2,0.3936,5.9385,28.9651,-19.6964,-1.4838,6.3548,-0.2477,3.6228,1.8587,-138.7653,-3.2797,-0.7312,50.006,6.1209,-2.9151,7.2,4.8,24,2265,199,NA,NA,NA,NA,NA,NA,FALSE,-18.8,11,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",3,"2023-07-19T19:09:09.193Z","2023-07-19T19:09:14.886Z",TRUE,"pitch","9f1e19e3-110f-41c2-819d-396fe86419c0",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.0978,1.565,NA,127.44,178.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Endy Rodriguez called out on strikes.",0,5,7,70,"bottom",8,"2023-07-19T19:08:13.789Z","2023-07-19T19:09:14.886Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,682848,"Endy Rodríguez","/api/v1/people/682848","L","Left",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.3,77.2,5,2,0.4475,5.5862,25.7407,-30.7936,9.8493,0.9095,-0.274,2.2432,-0.6356,-122.7082,-2.427,-1.289,50.0022,5.8855,14.9218,25.2,9.6,24,2820,58,NA,NA,NA,NA,NA,NA,TRUE,-37.3,1.3,-17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",2,"2023-07-19T19:08:53.244Z","2023-07-19T19:08:56.792Z",TRUE,"pitch","4c003040-d7a7-4b23-ad9f-a25e445c821e",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.371,1.535,NA,108.67,197.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Endy Rodriguez called out on strikes.",0,5,7,70,"bottom",8,"2023-07-19T19:08:13.789Z","2023-07-19T19:09:14.886Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,682848,"Endy Rodríguez","/api/v1/people/682848","L","Left",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84,77,8,2,0.4493,5.9041,26.1116,-30.9892,8.8692,0.7891,0.2186,1.5335,0.4852,-122.3137,-3.9213,-1.1337,50.0041,5.8406,13.3198,22.8,9.6,24,2813,53,NA,NA,NA,NA,NA,NA,FALSE,-38.3,0.7,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",1,"2023-07-19T19:08:38.682Z","2023-07-19T19:08:44.308Z",TRUE,"pitch","610d45c9-49ef-4c65-8917-0c903fb9531b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1365,1.4751,NA,88.42,160.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Endy Rodriguez called out on strikes.",0,5,7,70,"bottom",8,"2023-07-19T19:08:13.789Z","2023-07-19T19:09:14.886Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,682848,"Endy Rodríguez","/api/v1/people/682848","L","Left",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.5,84.7,3,2,0.4118,5.8892,22.6165,-28.3834,1.3568,2.1053,0.7497,2.9028,4.1127,-131.9813,-2.8108,-0.9923,50.0044,6.0274,2.4423,6,6,24,2683,156,NA,NA,NA,NA,NA,NA,FALSE,-29.2,3.5,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",0,"2023-07-19T19:08:24.078Z","2023-07-19T19:08:27.737Z",TRUE,"pitch","7ffd64b9-3603-4e6d-9fe0-b2f745a20a3f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2007,1.6422,NA,122.15,152.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Endy Rodriguez called out on strikes.",0,5,7,70,"bottom",8,"2023-07-19T19:08:13.789Z","2023-07-19T19:09:14.886Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,682848,"Endy Rodríguez","/api/v1/people/682848","L","Left",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.8,77.8,2,2,0.4437,5.9344,25.303,-31.8825,8.4671,0.193,-0.1352,3.1792,-0.0158,-123.5846,-0.4199,-1.2284,50.0052,6.0359,13.0606,21.6,9.6,24,2771,51,NA,NA,NA,NA,NA,NA,FALSE,-37.6,0.5,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",4,"2023-07-19T19:07:52.123Z","2023-07-19T19:08:00.149Z",TRUE,"pitch","c207a232-8601-4a64-904e-363754b70a7a",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,0,NA,NA,3.24,1.51,NA,103.16,189.25,"ground_ball","medium","5",99.73,167.32,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Nick Gonzales grounds out, third baseman Tyler Freeman to first baseman Josh Bell.",0,5,7,69,"bottom",8,"2023-07-19T19:07:21.434Z","2023-07-19T19:08:00.149Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,693304,"Nick Gonzales","/api/v1/people/693304","R","Right",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.2,76,9,2,0.4576,5.7888,23.6383,-37.8352,8.6581,-3.9011,0.363,1.8346,0.814,-119.8093,-1.7873,-1.106,50.005,5.9789,12.5586,18,10.8,24,2697,46,89.2,0,40,NA,NA,NA,TRUE,-47.6,-7.2,-15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",3,"2023-07-19T19:07:37.030Z","2023-07-19T19:07:41.337Z",TRUE,"pitch","2e4ae241-7bea-4dc9-af3a-5532bfe4750a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2562,1.4106,NA,100.21,102.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Nick Gonzales grounds out, third baseman Tyler Freeman to first baseman Josh Bell.",0,5,7,69,"bottom",8,"2023-07-19T19:07:21.434Z","2023-07-19T19:08:00.149Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,693304,"Nick Gonzales","/api/v1/people/693304","R","Right",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.4,76.9,14,2,0.4518,5.9479,25.047,-38.3702,7.6395,-4.1746,1.3432,1.8317,3.3567,-121.4909,-1.9613,-1.0509,50,6.0019,11.3524,16.8,10.8,24,2693,47,NA,NA,NA,NA,NA,NA,FALSE,-47.2,-7.8,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",2,"2023-07-19T19:07:21.434Z","2023-07-19T19:07:27.469Z",FALSE,"no_pitch","6855d07a-4230-4be5-82b2-a99b57a32214",0,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Nick Gonzales grounds out, third baseman Tyler Freeman to first baseman Josh Bell.",0,5,7,69,"bottom",8,"2023-07-19T19:07:21.434Z","2023-07-19T19:08:00.149Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,693304,"Nick Gonzales","/api/v1/people/693304","R","Right",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",547184,"Michael Kelly",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",0,"2023-07-19T19:06:48.789Z","2023-07-19T19:06:48.846Z",FALSE,"action",NA,NA,"Defensive Substitution: Gabriel Arias replaces Josh Naylor, batting 7th, playing right field.","Defensive Sub",5,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,672356,"/api/v1/people/672356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"9","Outfielder","Outfielder","RF","702","69","atBat","Groundout","field_out","Nick Gonzales grounds out, third baseman Tyler Freeman to first baseman Josh Bell.",0,5,7,69,"bottom",8,"2023-07-19T19:07:21.434Z","2023-07-19T19:08:00.149Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,693304,"Nick Gonzales","/api/v1/people/693304","R","Right",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,647304,"/api/v1/people/647304",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",1,"2023-07-19T19:06:48.846Z","2023-07-19T19:07:21.434Z",FALSE,"action",NA,NA,"Pitching Change: Michael Kelly replaces Enyel De Los Santos.","Pitching Substitution",5,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,547184,"/api/v1/people/547184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"69","atBat","Groundout","field_out","Nick Gonzales grounds out, third baseman Tyler Freeman to first baseman Josh Bell.",0,5,7,69,"bottom",8,"2023-07-19T19:07:21.434Z","2023-07-19T19:08:00.149Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,693304,"Nick Gonzales","/api/v1/people/693304","R","Right",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",4,"2023-07-19T19:04:33.171Z","2023-07-19T19:04:42.799Z",TRUE,"pitch","bd4b6dd0-55a6-4fe7-95de-0b244c247b65",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.38,1.58,NA,133.19,196.42,"ground_ball","medium","4",140.03,152.16,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Myles Straw grounds out, second baseman Nick Gonzales to first baseman Ji Man Choi.",0,5,7,68,"top",8,"2023-07-19T19:02:50.042Z","2023-07-19T19:04:42.799Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,664702,"Myles Straw","/api/v1/people/664702","R","Right",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100,91.8,7,0.91,0.3764,6.3656,32.9064,-16.9822,-8.9078,7.0783,-0.4248,1.569,5.2763,-145.3102,-8.9428,-1.1034,50.0017,5.7104,-19.1165,43.2,4.8,24,2231,215,86.7,-31,2,NA,NA,NA,TRUE,-16.1,11.3,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",3,"2023-07-19T19:04:02.913Z","2023-07-19T19:04:13.116Z",TRUE,"pitch","40d7dff5-e3c1-40e6-a22b-f629033273a9",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.38,1.58,NA,132.35,152.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Myles Straw grounds out, second baseman Nick Gonzales to first baseman Ji Man Choi.",0,5,7,68,"top",8,"2023-07-19T19:02:50.042Z","2023-07-19T19:04:42.799Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,664702,"Myles Straw","/api/v1/people/664702","R","Right",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86,79.1,1,0.9,0.4369,6.1666,25.1678,-31.2226,4.795,0.5981,-0.4026,3.1781,1.5337,-125.3363,-0.0252,-1.6453,50.0028,5.7365,7.634,14.4,8.4,24,2517,87,NA,NA,NA,NA,NA,NA,FALSE,-35.5,1.3,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",2,"2023-07-19T19:03:46.266Z","2023-07-19T19:03:50.403Z",TRUE,"pitch","6806d53c-28ff-4254-b054-005a724b36d7",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.3963,1.5393,NA,130.26,195.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Myles Straw grounds out, second baseman Nick Gonzales to first baseman Ji Man Choi.",0,5,7,68,"top",8,"2023-07-19T19:02:50.042Z","2023-07-19T19:04:42.799Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,664702,"Myles Straw","/api/v1/people/664702","R","Right",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84,77.2,7,0.9,0.4485,6.6097,25.1026,-32.3005,5.9817,-0.0826,-0.3479,1.6002,1.9509,-122.3236,-2.3691,-1.9338,50.0033,5.3622,9.0257,15.6,9.6,24,2527,84,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-0.5,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
