"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745267,"2024-04-17",1,"2024-04-17T21:26:18.262Z","2024-04-17T21:26:21.309Z",TRUE,"pitch","7ca0caa3-a236-4c41-925b-0d79c975a67a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.4,1.59,NA,129.16,142.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Santiago Espinal grounds out, second baseman Jorge Polanco to first baseman Ty France.",0,1,1,36,"top",6,"2024-04-17T21:25:54.045Z","2024-04-17T21:26:49.423Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,86.2,11,0.89,0.4018,6.415,24.9297,-15.9151,-3.0487,8.6072,-0.319,3.5752,3.7508,-135.4508,-2.1989,-1.3148,50.004,5.4893,-5.7604,16.8,3.6,24,2143,202,NA,NA,NA,NA,NA,NA,FALSE,-15.7,15.5,4.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",0,"2024-04-17T21:26:02.984Z","2024-04-17T21:26:07.613Z",TRUE,"pitch","d03a1b5b-db36-4d48-9f21-040dde64ac38",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4083,1.615,NA,90.99,198.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Santiago Espinal grounds out, second baseman Jorge Polanco to first baseman Ty France.",0,1,1,36,"top",6,"2024-04-17T21:25:54.045Z","2024-04-17T21:26:49.423Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Seattle Mariners","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.9,74.1,14,0.91,0.4704,6.4289,21.7703,-39.1977,7.7232,-5.1082,0.6824,1.4821,2.5944,-116.4248,-0.4675,-1.4499,50.0054,5.3938,10.6087,15.6,12,24,2326,37,NA,NA,NA,NA,NA,NA,FALSE,-51.8,-9.1,-14.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",4,"2024-04-17T21:23:47.334Z","2024-04-17T21:23:51.599Z",TRUE,"pitch","cef431c3-d966-4d2d-86b8-b040d80a3e0c",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.39,1.57,NA,100.92,162.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Julio Rodríguez strikes out swinging.",0,1,1,35,"bottom",5,"2024-04-17T21:22:33.324Z","2024-04-17T21:23:51.599Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.7,76.8,3,2,0.4525,6.6134,21.2744,-32.1272,-9.0058,0.0296,0.4218,2.8312,-0.0277,-120.5997,-0.0737,1.6052,50.0024,5.6727,-13.3957,22.8,9.6,24,2666,276,NA,NA,NA,NA,NA,NA,TRUE,-39.2,0.2,16.3,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",3,"2024-04-17T21:23:28.955Z","2024-04-17T21:23:33.139Z",TRUE,"pitch","fc76682a-6696-4360-8918-8a0560b987af",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3203,1.5264,NA,169.41,161.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Julio Rodríguez strikes out swinging.",0,1,1,35,"bottom",5,"2024-04-17T21:22:33.324Z","2024-04-17T21:23:51.599Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.4,11,0.91,0.4045,6.6755,27.2751,-12.9342,3.0867,10.3454,-1.3749,2.8586,-8.265,-134.9962,-4.6986,1.315,50.0033,5.5207,5.7414,16.8,3.6,24,2202,147,NA,NA,NA,NA,NA,NA,FALSE,-13.6,18,-4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",2,"2024-04-17T21:23:13.308Z","2024-04-17T21:23:17.568Z",TRUE,"pitch","c8816b93-b1e0-41ce-bfba-9bbe400d8768",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3464,1.5787,NA,117.75,121.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Julio Rodríguez strikes out swinging.",0,1,1,35,"bottom",5,"2024-04-17T21:22:33.324Z","2024-04-17T21:23:51.599Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86.5,11,0.91,0.3987,6.5114,27.446,-14.3237,2.1448,9.3183,-0.0197,4.3307,-4.6797,-136.8562,-1.0494,1.4262,50.0015,5.6907,4.1089,12,3.6,24,2200,155,NA,NA,NA,NA,NA,NA,FALSE,-13.8,16.9,-3,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",1,"2024-04-17T21:22:53.579Z","2024-04-17T21:22:56.987Z",TRUE,"pitch","aa8af3ec-0a19-4d5e-b6b0-6b4da38c714a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.39,1.57,NA,94.98,173.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Julio Rodríguez strikes out swinging.",0,1,1,35,"bottom",5,"2024-04-17T21:22:33.324Z","2024-04-17T21:23:51.599Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.3,78.9,6,0.91,0.4367,6.6543,26.3378,-23.8703,8.9288,5.2139,0.5778,2.4233,-4.8696,-125.606,-3.247,1.3854,50.0009,5.6818,14.2113,28.8,7.2,24,1871,131,NA,NA,NA,NA,NA,NA,FALSE,-28,8.9,-15,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",0,"2024-04-17T21:22:34.714Z","2024-04-17T21:22:37.967Z",TRUE,"pitch","52445243-39da-4ee6-8c18-ac1e1e18edd7",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.39,1.57,NA,130.22,179.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Julio Rodríguez strikes out swinging.",0,1,1,35,"bottom",5,"2024-04-17T21:22:33.324Z","2024-04-17T21:23:51.599Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.6,77.8,4,2,0.4505,6.7651,18.1719,-29.9705,-6.3917,1.4629,-0.3468,2.2008,-2.4464,-120.4982,-2.0535,1.5052,50.0016,5.6521,-9.623,18,8.4,24,2639,272,NA,NA,NA,NA,NA,NA,FALSE,-36.7,2.5,12.1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",4,"2024-04-17T21:22:01.753Z","2024-04-17T21:22:10.514Z",TRUE,"pitch","3f4a53a7-1240-4877-adae-51a04786ad7c",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.285,1.487,NA,106.48,163.68,"fly_ball","medium","8",154.78,58.79,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Jonatan Clase flies out to center fielder Stuart Fairchild.",0,1,1,34,"bottom",5,"2024-04-17T21:20:59.563Z","2024-04-17T21:22:10.514Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,682729,"Jonatan Clase","/api/v1/people/682729","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,85.8,2,0.9,0.4052,6.6784,23.3124,-14.997,4.1483,9.2381,0.2759,2.7816,-4.4528,-134.1197,-4.8366,1.4024,50.0061,5.6439,7.7171,24,3.6,24,2117,148,95,30,356,NA,NA,NA,TRUE,-15.5,16.2,-6.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",3,"2024-04-17T21:21:46.100Z","2024-04-17T21:21:51.058Z",TRUE,"pitch","b6d0cac3-76fb-419b-8743-60be12e7259a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.2501,1.4957,NA,72.3,198.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Jonatan Clase flies out to center fielder Stuart Fairchild.",0,1,1,34,"bottom",5,"2024-04-17T21:20:59.563Z","2024-04-17T21:22:10.514Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,682729,"Jonatan Clase","/api/v1/people/682729","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.5,78.9,14,2,0.4392,6.5667,23.6754,-20.4006,7.6648,7.4655,1.1726,1.4986,-3.3106,-124.434,-6.0813,1.5205,50.0015,5.6509,12.0853,27.6,6,24,2041,133,NA,NA,NA,NA,NA,NA,FALSE,-24.8,12.5,-13.2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",2,"2024-04-17T21:21:30.906Z","2024-04-17T21:21:34.323Z",TRUE,"pitch","e74110eb-0a45-408a-8776-fc63ef194cdf",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2763,1.4957,NA,52.22,149.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Jonatan Clase flies out to center fielder Stuart Fairchild.",0,1,1,34,"bottom",5,"2024-04-17T21:20:59.563Z","2024-04-17T21:22:10.514Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,682729,"Jonatan Clase","/api/v1/people/682729","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.2,78.8,12,2,0.4366,6.4763,25.9073,-22.1382,8.0826,6.2971,1.6994,3.2987,-2.3478,-125.5578,-1.682,1.5977,50.0015,5.7824,12.877,28.8,6,24,2006,137,NA,NA,NA,NA,NA,NA,FALSE,-25.6,11.3,-14,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",1,"2024-04-17T21:21:16.735Z","2024-04-17T21:21:20.053Z",TRUE,"pitch","f44c5eaf-9fa1-450a-a2d7-4cf8241bf28f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2937,1.4957,NA,118.98,119.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Jonatan Clase flies out to center fielder Stuart Fairchild.",0,1,1,34,"bottom",5,"2024-04-17T21:20:59.563Z","2024-04-17T21:22:10.514Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,682729,"Jonatan Clase","/api/v1/people/682729","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,85,11,0.9,0.4067,6.5453,25.4135,-16.4645,5.4664,8.5269,-0.052,4.4319,-5.6822,-133.9974,-0.3972,1.3727,50.002,5.745,10.0704,28.8,3.6,24,2139,159,NA,NA,NA,NA,NA,NA,FALSE,-16.3,15.6,-8.9,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",0,"2024-04-17T21:21:00.651Z","2024-04-17T21:21:04.064Z",TRUE,"pitch","4cd7409c-d4cc-4944-9cc9-a18e4689bb97",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.285,1.487,NA,106.38,158.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Jonatan Clase flies out to center fielder Stuart Fairchild.",0,1,1,34,"bottom",5,"2024-04-17T21:20:59.563Z","2024-04-17T21:22:10.514Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,682729,"Jonatan Clase","/api/v1/people/682729","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,86.2,3,0.9,0.4022,6.6332,25.633,-17.6775,4.4565,7.6966,0.2786,2.97,-4.7182,-135.4334,-4.1271,1.4526,50.005,5.7265,8.3977,22.8,4.8,24,2275,150,NA,NA,NA,NA,NA,NA,FALSE,-17.9,13.4,-7.2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",1,"2024-04-17T21:20:28.443Z","2024-04-17T21:20:35.708Z",TRUE,"pitch","9334570e-cb64-4d22-8497-be41ea84c862",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.22,1.5,NA,91.25,184.59,"line_drive","medium","9",200.22,102.1,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Lineout","field_out","Luis Urías lines out to right fielder Jake Fraley.",0,1,1,33,"bottom",5,"2024-04-17T21:19:57.195Z","2024-04-17T21:20:35.708Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,649966,"Luis Urías","/api/v1/people/649966","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.2,77.9,9,0.85,0.4452,6.639,22.1533,-20.4278,6.6887,7.6453,0.6755,2.007,-4.3383,-122.5918,-4.7492,1.5909,50.002,5.6925,10.2738,24,6,24,1864,129,95.2,23,303,NA,NA,NA,TRUE,-25.2,13.1,-11.2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",0,"2024-04-17T21:20:14.722Z","2024-04-17T21:20:18.895Z",TRUE,"pitch","e32ec03b-a870-4784-a3b9-bf95628b774c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.019,1.4589,NA,67.99,171.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Lineout","field_out","Luis Urías lines out to right fielder Jake Fraley.",0,1,1,33,"bottom",5,"2024-04-17T21:19:57.195Z","2024-04-17T21:20:35.708Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,649966,"Luis Urías","/api/v1/people/649966","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80,74.2,12,2,0.4685,6.583,20.3802,-31.3647,-11.9573,0.5868,1.2858,2.4846,2.5391,-116.5793,-0.7609,1.7416,50.0058,5.7565,-16.5838,27.6,10.8,24,2584,285,NA,NA,NA,NA,NA,NA,FALSE,-41.3,1.2,21.1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",9,"2024-04-17T21:18:06.710Z","2024-04-17T21:18:10.646Z",TRUE,"pitch","97f46777-0562-4ffc-af9a-0fc36e056803",10,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,2,NA,NA,3.4433,1.6187,NA,93.74,190.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Nick Martini called out on strikes.",0,1,1,32,"top",5,"2024-04-17T21:14:37.415Z","2024-04-17T21:18:10.646Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,605361,"Nick Martini","/api/v1/people/605361","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Seattle Mariners","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,87.7,9,0.92,0.3946,6.4391,28.6199,-19.993,-10.3629,6.232,0.6101,1.781,9.0718,-138.3988,-5.8397,-1.3513,50.0044,5.2418,-20.2626,40.8,6,24,2324,215,NA,NA,NA,NA,NA,NA,TRUE,-19.8,10.3,17,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",8,"2024-04-17T21:17:45.595Z","2024-04-17T21:17:49.149Z",TRUE,"pitch","7977a955-c66b-48b5-ab30-7c02977de830",9,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.426,1.6187,NA,111.28,231.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Nick Martini called out on strikes.",0,1,1,32,"top",5,"2024-04-17T21:14:37.415Z","2024-04-17T21:18:10.646Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,605361,"Nick Martini","/api/v1/people/605361","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Seattle Mariners","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.2,76.7,14,0.93,0.4532,6.6265,24.8558,-37.5485,-5.3227,-3.6415,0.1499,0.2532,5.0654,-121.1081,-3.904,-1.2826,50.0013,5.1889,-7.8633,10.8,10.8,24,837,268,NA,NA,NA,NA,NA,NA,FALSE,-46.9,-7.3,8.4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",7,"2024-04-17T21:17:10.921Z","2024-04-17T21:17:13.942Z",TRUE,"pitch","bd8a6fe1-e61f-450b-8cdf-5b62a5961658",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.4,1.61,NA,135.69,195.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Nick Martini called out on strikes.",0,1,1,32,"top",5,"2024-04-17T21:14:37.415Z","2024-04-17T21:18:10.646Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,605361,"Nick Martini","/api/v1/people/605361","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Seattle Mariners","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.5,77.8,7,0.92,0.448,6.4946,21.1217,-37.578,-3.9323,-3.5618,-0.4904,1.6114,3.7324,-121.7025,-0.9432,-1.524,50.002,5.2237,-5.9718,8.4,9.6,24,830,276,NA,NA,NA,NA,NA,NA,FALSE,-45.1,-6.5,6.4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
