"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
746153,"2024-05-05",2,"2024-05-05T22:14:35.002Z","2024-05-05T22:14:38.307Z",TRUE,"pitch","b61f05f3-753d-4a94-abd5-64e44c16f0e7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5337,1.5321,NA,77.57,220.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Austin Riley called out on strikes.",0,1,5,62,"top",9,"2024-05-05T22:14:20.024Z","2024-05-05T22:15:45.197Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,663586,"Austin Riley","/api/v1/people/663586","R","Right",675627,"Michael Grove","/api/v1/people/675627","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Los Angeles Dodgers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,79.7,14,2,0.4369,6.8184,23.7122,-29.0663,1.5032,1.9468,1.0345,0.6745,3.4453,-125.0484,-6.3839,-0.5528,50.0001,5.6255,2.395,6,7.2,24,2238,83,NA,NA,NA,NA,NA,NA,FALSE,-34.4,2.4,-3.5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",1,"2024-05-05T22:14:22.183Z","2024-05-05T22:14:25.224Z",TRUE,"pitch","97faa934-0204-4378-a609-a29b85f2e339",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.53,1.67,NA,97.33,185.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Austin Riley called out on strikes.",0,1,5,62,"top",9,"2024-05-05T22:14:20.024Z","2024-05-05T22:15:45.197Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,663586,"Austin Riley","/api/v1/people/663586","R","Right",675627,"Michael Grove","/api/v1/people/675627","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Los Angeles Dodgers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,79.3,9,2,0.44,6.8573,21.2862,-31.0352,1.8119,0.7193,0.5159,1.9699,2.189,-123.7995,-3.0105,-0.6102,50,5.7602,2.8532,6,8.4,24,2222,73,NA,NA,NA,NA,NA,NA,FALSE,-36.5,1,-3.7,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",0,"2024-05-05T22:13:07.513Z","2024-05-05T22:14:22.183Z",FALSE,"action",NA,NA,"Pitching Change: Michael Grove replaces Blake Treinen.","Pitching Substitution",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,675627,"/api/v1/people/675627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"62","atBat","Strikeout","strikeout","Austin Riley called out on strikes.",0,1,5,62,"top",9,"2024-05-05T22:14:20.024Z","2024-05-05T22:15:45.197Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,663586,"Austin Riley","/api/v1/people/663586","R","Right",675627,"Michael Grove","/api/v1/people/675627","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",2,"2024-05-05T22:11:48.177Z","2024-05-05T22:11:57.162Z",TRUE,"pitch","2da5e21a-2d5d-4cb0-973d-ef680b5fc7fb",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.59,1.66,NA,99.92,203.26,"fly_ball","medium","8",162.78,73.33,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Andy Pages flies out to center fielder Michael Harris II.",0,1,5,61,"bottom",8,"2024-05-05T22:10:57.627Z","2024-05-05T22:11:57.162Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,681624,"Andy Pages","/api/v1/people/681624","R","Right",445926,"Jesse Chavez","/api/v1/people/445926","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.6,78.1,14,0.83,0.4442,6.2065,23.1979,-28.8486,-7.373,2.1594,0.4481,1.3156,7.0769,-123.0469,-2.9222,-1.5,50.0045,4.9495,-11.3675,19.2,8.4,24,1691,251,96.8,37,326,NA,NA,NA,TRUE,-34.6,3.5,11.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",1,"2024-05-05T22:11:30.462Z","2024-05-05T22:11:33.596Z",TRUE,"pitch","285e0a3f-a010-4233-93f7-647f0f91c605",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.59,1.66,NA,92.71,168.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Andy Pages flies out to center fielder Michael Harris II.",0,1,5,61,"bottom",8,"2024-05-05T22:10:57.627Z","2024-05-05T22:11:57.162Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,681624,"Andy Pages","/api/v1/people/681624","R","Right",445926,"Jesse Chavez","/api/v1/people/445926","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,80.9,6,0.9,0.4287,6.5099,22.9707,-21.4244,-0.3505,6.4852,0.6371,2.6146,5.7154,-127.1402,-1.4328,-1.5824,50.0034,4.865,-0.5813,1.2,4.8,24,2142,210,NA,NA,NA,NA,NA,NA,FALSE,-23.8,11.8,-0.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",0,"2024-05-05T22:11:14.042Z","2024-05-05T22:11:17.601Z",TRUE,"pitch","98280d3c-5186-47e3-a7c9-954e929e6735",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6486,1.6928,NA,141.77,147.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Andy Pages flies out to center fielder Michael Harris II.",0,1,5,61,"bottom",8,"2024-05-05T22:10:57.627Z","2024-05-05T22:11:57.162Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,681624,"Andy Pages","/api/v1/people/681624","R","Right",445926,"Jesse Chavez","/api/v1/people/445926","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.4,81.9,1,0.91,0.4226,6.1798,23.0587,-21.0685,0.3942,6.5059,-0.6499,3.3716,2.145,-128.8759,-0.037,-1.5392,50.0035,4.9936,0.6724,2.4,4.8,24,2183,220,NA,NA,NA,NA,NA,NA,FALSE,-22.4,12,-1.1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",6,"2024-05-05T22:10:43.114Z","2024-05-05T22:10:47.605Z",TRUE,"pitch","5a37052c-5df1-47ad-8ba9-8a9926093b96",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.3373,1.629,NA,147.58,182.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Enrique Hernández called out on strikes.",0,1,5,60,"bottom",8,"2024-05-05T22:09:29.782Z","2024-05-05T22:10:47.605Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",445926,"Jesse Chavez","/api/v1/people/445926","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.4,81.6,7,0.91,0.4265,6.2862,21.0206,-19.8149,-0.6265,7.3628,-0.8022,2.088,2.5686,-127.4011,-3.1947,-1.733,50.0018,4.8865,-1.0517,2.4,4.8,24,2115,212,NA,NA,NA,NA,NA,NA,TRUE,-22.1,13.1,0.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,606192,"Teoscar Hernández","/api/v1/people/606192"
746153,"2024-05-05",5,"2024-05-05T22:10:22.629Z","2024-05-05T22:10:26.222Z",TRUE,"pitch","fac1c547-2506-482f-a596-cbb20953edc8",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.31,1.58,NA,70.03,187.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Enrique Hernández called out on strikes.",0,1,5,60,"bottom",8,"2024-05-05T22:09:29.782Z","2024-05-05T22:10:47.605Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",445926,"Jesse Chavez","/api/v1/people/445926","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.6,82.3,14,0.89,0.4223,6.3209,22.8733,-21.1284,-2.5552,6.4602,1.2323,1.9114,7.5753,-128.9287,-3.3655,-1.3919,50.002,4.8347,-4.3689,8.4,4.8,24,2187,215,NA,NA,NA,NA,NA,NA,FALSE,-23.2,11.3,3.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",4,"2024-05-05T22:10:05.695Z","2024-05-05T22:10:08.707Z",TRUE,"pitch","7ced2f41-5954-4d04-9e77-d7ebaaacc805",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,1,NA,NA,3.31,1.58,NA,113.95,164.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Enrique Hernández called out on strikes.",0,1,5,60,"bottom",8,"2024-05-05T22:09:29.782Z","2024-05-05T22:10:47.605Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",445926,"Jesse Chavez","/api/v1/people/445926","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.7,82.2,5,0.87,0.4216,6.2022,23.3929,-18.6187,-3.7296,7.9012,0.08,2.7685,5.718,-129.2317,-1.7982,-1.6626,50.0002,4.8829,-6.3966,15.6,4.8,24,2138,218,NA,NA,NA,NA,NA,NA,FALSE,-20,14.2,5.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",3,"2024-05-05T22:09:49.281Z","2024-05-05T22:09:52.847Z",TRUE,"pitch","efcfa037-538d-4231-b873-6f7198cdad6e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.4238,1.6197,NA,89.93,208.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Enrique Hernández called out on strikes.",0,1,5,60,"bottom",8,"2024-05-05T22:09:29.782Z","2024-05-05T22:10:47.605Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",445926,"Jesse Chavez","/api/v1/people/445926","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.3,82.7,14,0.91,0.4222,6.1809,21.163,-22.9385,-1.1762,5.3943,0.7101,1.1036,6.0011,-128.6543,-4.9359,-1.478,50.0061,4.7753,-2.0154,2.4,6,24,2161,216,NA,NA,NA,NA,NA,NA,FALSE,-25.3,9.1,1.1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",2,"2024-05-05T22:09:31.963Z","2024-05-05T22:09:35.245Z",TRUE,"pitch","81748656-d415-476c-82cf-c4aabbb03978",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5258,1.6578,NA,62.44,194.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Enrique Hernández called out on strikes.",0,1,5,60,"bottom",8,"2024-05-05T22:09:29.782Z","2024-05-05T22:10:47.605Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",445926,"Jesse Chavez","/api/v1/people/445926","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.2,83.2,14,0.91,0.4167,6.2321,25.6262,-26.7265,-11.4155,3.1033,1.4315,1.6383,10.5086,-131.0546,-3.5647,-1.1318,50.0004,4.9946,-20.0137,33.6,7.2,24,1940,231,NA,NA,NA,NA,NA,NA,FALSE,-28.4,5,18.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",0,"2024-05-05T22:07:38.505Z","2024-05-05T22:07:58.021Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Enrique Hernández called out on strikes.",0,1,5,60,"bottom",8,"2024-05-05T22:09:29.782Z","2024-05-05T22:10:47.605Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",445926,"Jesse Chavez","/api/v1/people/445926","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",1,"2024-05-05T22:07:58.021Z","2024-05-05T22:09:31.963Z",FALSE,"action",NA,NA,"Pitching Change: Jesse Chavez replaces A. J. Minter.","Pitching Substitution",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,445926,"/api/v1/people/445926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"60","atBat","Strikeout","strikeout","Enrique Hernández called out on strikes.",0,1,5,60,"bottom",8,"2024-05-05T22:09:29.782Z","2024-05-05T22:10:47.605Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",445926,"Jesse Chavez","/api/v1/people/445926","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",4,"2024-05-05T22:06:33.613Z","2024-05-05T22:06:47.133Z",TRUE,"pitch","2b70fedb-b167-4eed-bb44-aa7f911cc846",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.52,1.61,NA,94.08,185.08,"ground_ball","soft","3",158.64,172.65,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Field Error","field_error","Teoscar Hernández reaches on a fielding error by first baseman Matt Olson. Teoscar Hernández to 2nd.",0,1,5,59,"bottom",8,"2024-05-05T22:02:51.725Z","2024-05-05T22:06:47.133Z",TRUE,FALSE,FALSE,FALSE,0,1,2,1,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_RHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.8,78.9,9,0.9,0.4357,6.0106,27.7965,-26.1498,8.224,3.7764,0.6013,1.9889,-6.7901,-126.1374,-3.4457,2.2714,50.0062,5.5021,13.1363,24,7.2,24,1655,123,52.4,-31,5,NA,NA,NA,FALSE,-30.5,6.2,-13.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,606192,"Teoscar Hernández","/api/v1/people/606192"
746153,"2024-05-05",3,"2024-05-05T22:06:18.670Z","2024-05-05T22:06:22.008Z",TRUE,"pitch","48351667-82c9-4641-a34c-be4c1a879d45",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.494,1.5823,NA,64.05,196.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Field Error","field_error","Teoscar Hernández reaches on a fielding error by first baseman Matt Olson. Teoscar Hernández to 2nd.",0,1,5,59,"bottom",8,"2024-05-05T22:02:51.725Z","2024-05-05T22:06:47.133Z",TRUE,FALSE,FALSE,FALSE,0,1,2,1,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_RHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.1,79.8,14,0.86,0.4354,6.078,23.0108,-27.3996,6.3548,2.974,1.3892,1.5707,-4.3053,-125.3367,-4.0679,2.2952,50.0052,5.4277,10.211,19.2,7.2,24,1569,121,NA,NA,NA,NA,NA,NA,FALSE,-31.8,4.8,-10.7,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",1,"2024-05-05T22:03:19.873Z","2024-05-05T22:03:24.105Z",TRUE,"pitch","34641ba2-6a00-4491-be9f-e92aebbc1237",2,"Foul",NA,NA,NA,NA,TRUE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.52,1.61,NA,114.5,181.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Field Error","field_error","Teoscar Hernández reaches on a fielding error by first baseman Matt Olson. Teoscar Hernández to 2nd.",0,1,5,59,"bottom",8,"2024-05-05T22:02:51.725Z","2024-05-05T22:06:47.133Z",TRUE,FALSE,FALSE,FALSE,0,1,2,1,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_RHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87.4,8,0.9,0.3957,6.1418,28.3318,-14.421,5.566,9.1332,0.0655,2.1234,-7.5343,-137.9734,-6.5009,2.0981,50.0037,5.4672,10.8207,31.2,3.6,24,2508,149,NA,NA,NA,NA,NA,NA,FALSE,-14.8,15.5,-8.6,NA,NA,NA,NA,FALSE,FALSE,"NH",FALSE,FALSE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",0,"2024-05-05T22:03:03.483Z","2024-05-05T22:03:06.565Z",TRUE,"pitch","c53ac73a-ba28-4fdb-9f72-9d3594d2d830",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.52,1.61,NA,123.82,174.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Field Error","field_error","Teoscar Hernández reaches on a fielding error by first baseman Matt Olson. Teoscar Hernández to 2nd.",0,1,5,59,"bottom",8,"2024-05-05T22:02:51.725Z","2024-05-05T22:06:47.133Z",TRUE,FALSE,FALSE,FALSE,0,1,2,1,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_RHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,87.5,5,0.89,0.3959,6.1869,27.4087,-13.0631,2.3043,9.8329,-0.1789,2.3911,-7.2051,-137.7668,-6.1644,2.1582,50.0024,5.522,4.4788,12,3.6,24,2403,149,NA,NA,NA,NA,NA,NA,FALSE,-13.4,16.9,-2.9,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
