"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716546,"2023-09-17",1,"2023-09-17T20:30:15.328Z","2023-09-17T20:30:19.779Z",TRUE,"pitch","11238ee1-e48d-4253-b2de-ae7a622cc8ad",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.5515,1.6715,NA,63.55,176.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Pop Out","field_out","Jake Burger pops out to first baseman Matt Olson in foul territory.",0,2,16,84,"bottom",8,"2023-09-17T20:30:03.519Z","2023-09-17T20:30:49.481Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,669394,"Jake Burger","/api/v1/people/669394","R","Right",670032,"Nicky Lopez","/api/v1/people/670032","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",58.5,53.2,14,2,0.6495,4.555,14.0123,-22.1434,5.2682,13.9945,1.4021,2.3207,3.2188,-85.0394,-0.2219,-1.2144,50.0013,6.4543,3.774,10.8,13.2,24,1473,212,NA,NA,NA,NA,NA,NA,FALSE,-55.7,25.8,-10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",0,"2023-09-17T20:30:04.606Z","2023-09-17T20:30:10.021Z",TRUE,"pitch","55a6f8bf-f940-43ec-85ed-ae2d14326ae1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6521,1.692,NA,67.63,184.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Pop Out","field_out","Jake Burger pops out to first baseman Matt Olson in foul territory.",0,2,16,84,"bottom",8,"2023-09-17T20:30:03.519Z","2023-09-17T20:30:49.481Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,669394,"Jake Burger","/api/v1/people/669394","R","Right",670032,"Nicky Lopez","/api/v1/people/670032","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",62,57.2,14,2,0.609,4.5797,13.7232,-27.8882,-2.8549,5.2323,1.2953,2.0017,5.1416,-90.1199,0.1248,-1.2302,50.001,6.3554,-2.3367,3.6,14.4,24,1595,215,NA,NA,NA,NA,NA,NA,FALSE,-61.6,10.1,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",4,"2023-09-17T20:29:28.623Z","2023-09-17T20:29:40.474Z",TRUE,"pitch","b7ff74a0-404e-4094-a33b-4482a4c00418",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,2,NA,NA,3.37,1.56,NA,95.68,185.97,"ground_ball","medium","7",86,104,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Single","single","Jon Berti singles on a ground ball to left fielder Forrest Wall. Jacob Stallings scores. Yuli Gurriel to 3rd.",1,2,16,83,"bottom",8,"2023-09-17T20:28:12.830Z","2023-09-17T20:29:40.474Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,542932,"Jon Berti","/api/v1/people/542932","R","Right",670032,"Nicky Lopez","/api/v1/people/670032","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","true",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",57.8,53.8,9,2,0.651,5.3966,11.1495,-26.2351,-3.9999,8.2755,0.5593,1.9559,3.8737,-84.0618,0.3267,-1.2528,50.0016,6.513,-2.8694,4.8,14.4,24,1338,211,105.9,6,111,NA,NA,NA,FALSE,-66.1,15.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,542932,"Jon Berti","/api/v1/people/542932",NA,NA,NA,493329,"Yuli Gurriel","/api/v1/people/493329"
716546,"2023-09-17",3,"2023-09-17T20:28:54.090Z","2023-09-17T20:28:59.286Z",TRUE,"pitch","d2cab938-c5c1-4a1c-93eb-7cfc73f707d5",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.37,1.56,NA,131.42,140.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Single","single","Jon Berti singles on a ground ball to left fielder Forrest Wall. Jacob Stallings scores. Yuli Gurriel to 3rd.",1,2,16,83,"bottom",8,"2023-09-17T20:28:12.830Z","2023-09-17T20:29:40.474Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,542932,"Jon Berti","/api/v1/people/542932","R","Right",670032,"Nicky Lopez","/api/v1/people/670032","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",59.6,54.5,11,2,0.6341,4.8017,13.167,-23.878,-5.1556,11.0032,-0.3783,3.6407,3.0836,-86.6817,1.9374,-1.5185,50.0017,6.6126,-3.8867,8.4,13.2,24,1536,213,NA,NA,NA,NA,NA,NA,FALSE,-56.5,21.1,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",2,"2023-09-17T20:28:42.327Z","2023-09-17T20:28:46.984Z",TRUE,"pitch","227dad50-0731-4868-9bdd-96b84dbdd9b8",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.4306,1.5277,NA,98.5,177.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Single","single","Jon Berti singles on a ground ball to left fielder Forrest Wall. Jacob Stallings scores. Yuli Gurriel to 3rd.",1,2,16,83,"bottom",8,"2023-09-17T20:28:12.830Z","2023-09-17T20:29:40.474Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,542932,"Jon Berti","/api/v1/people/542932","R","Right",670032,"Nicky Lopez","/api/v1/people/670032","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",60,55.1,6,2,0.6299,4.8502,13.0054,-24.2651,-6.4944,10.3379,0.4853,2.2693,4.5598,-87.1777,-0.1061,-1.3286,50.0006,6.4495,-4.9657,10.8,13.2,24,1520,218,NA,NA,NA,NA,NA,NA,FALSE,-57.4,19.2,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",1,"2023-09-17T20:28:31.282Z","2023-09-17T20:28:35.886Z",TRUE,"pitch","a57b1b5b-42d7-4070-9a6e-4009b5af4ff0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4508,1.5277,NA,78.66,166.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Single","single","Jon Berti singles on a ground ball to left fielder Forrest Wall. Jacob Stallings scores. Yuli Gurriel to 3rd.",1,2,16,83,"bottom",8,"2023-09-17T20:28:12.830Z","2023-09-17T20:29:40.474Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,542932,"Jon Berti","/api/v1/people/542932","R","Right",670032,"Nicky Lopez","/api/v1/people/670032","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",57.3,52.6,12,2,0.66,4.6112,12.1564,-24.6047,-5.3572,10.8701,1.0058,2.666,4.3578,-83.2872,1.2101,-0.96,50.0009,6.5129,-3.7286,7.2,14.4,24,1478,213,NA,NA,NA,NA,NA,NA,FALSE,-63.4,20.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",0,"2023-09-17T20:28:20.737Z","2023-09-17T20:28:25.926Z",TRUE,"pitch","1f29eaab-4514-4b8d-b02f-a1aaa8516ab6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4306,1.4866,NA,94.9,132.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Single","single","Jon Berti singles on a ground ball to left fielder Forrest Wall. Jacob Stallings scores. Yuli Gurriel to 3rd.",1,2,16,83,"bottom",8,"2023-09-17T20:28:12.830Z","2023-09-17T20:29:40.474Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,542932,"Jon Berti","/api/v1/people/542932","R","Right",670032,"Nicky Lopez","/api/v1/people/670032","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",59.4,54.3,12,2,0.6362,4.4395,12.9758,-25.0187,-5.5274,9.5512,0.5798,3.9468,4.1596,-86.3775,2.6554,-1.151,50.0036,6.716,-4.1421,8.4,13.2,24,1529,211,NA,NA,NA,NA,NA,NA,FALSE,-59.3,18.8,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",1,"2023-09-17T20:27:48.628Z","2023-09-17T20:27:59.723Z",TRUE,"pitch","7f3a03ca-7e81-4f0f-bd6c-a6d6696ef7a1",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,3.41,1.62,NA,77.87,168.94,"ground_ball","medium","8",115,93,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Single","single","Yuli Gurriel singles on a ground ball to center fielder Michael Harris II. Jacob Stallings to 2nd.",0,2,15,82,"bottom",8,"2023-09-17T20:27:26.445Z","2023-09-17T20:27:59.723Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",670032,"Nicky Lopez","/api/v1/people/670032","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","true",NA,"rgba(153, 171, 0, 1.0)","EP","Eephus",51.9,46.9,12,0.59,0.7396,4.4503,12.2575,-29.7745,1.4597,4.353,1.0266,2.5865,2.7579,-75.1387,4.1878,-1.0505,50.0013,6.7009,0.8031,2.4,21.6,24,373,207,94.5,-9,18,NA,NA,NA,FALSE,-94.6,11,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,493329,"Yuli Gurriel","/api/v1/people/493329",607732,"Jacob Stallings","/api/v1/people/607732",NA,NA,NA
716546,"2023-09-17",0,"2023-09-17T20:27:36.969Z","2023-09-17T20:27:42.941Z",TRUE,"pitch","9d6424ce-c431-45af-b2f4-ec97129bf953",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4709,1.651,NA,99.46,156.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Single","single","Yuli Gurriel singles on a ground ball to center fielder Michael Harris II. Jacob Stallings to 2nd.",0,2,15,82,"bottom",8,"2023-09-17T20:27:26.445Z","2023-09-17T20:27:59.723Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",670032,"Nicky Lopez","/api/v1/people/670032","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",57.7,53,3,2,0.6551,4.5895,12.1592,-24.7717,-4.0751,10.4729,0.4602,3.0435,3.469,-83.8562,1.6555,-1.1133,50.002,6.5888,-2.8798,6,14.4,24,1464,218,NA,NA,NA,NA,NA,NA,FALSE,-62.8,20.2,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",4,"2023-09-17T20:26:58.441Z","2023-09-17T20:27:10.673Z",TRUE,"pitch","6e98746f-292d-4399-bf10-10ee77b2df8e",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,1,2,NA,NA,3.13,1.38,NA,114.77,166.04,"line_drive","medium","5",70.09,117.77,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Single","single","Jacob Stallings singles on a line drive to left fielder Forrest Wall, deflected by third baseman Luke Williams.",0,2,15,81,"bottom",8,"2023-09-17T20:26:05.906Z","2023-09-17T20:27:10.673Z",TRUE,FALSE,FALSE,FALSE,33,3,1,2,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",670032,"Nicky Lopez","/api/v1/people/670032","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","true",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",57.9,53.3,2,2,0.6523,4.5668,12.0656,-25.1501,-4.7754,9.8515,0.0585,2.694,3.7982,-84.1665,1.2504,-1.6134,50.0032,6.5169,-3.4057,7.2,14.4,24,1441,223,99.5,9,171,NA,NA,NA,FALSE,-63.2,18.8,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,607732,"Jacob Stallings","/api/v1/people/607732",NA,NA,NA,NA,NA,NA
716546,"2023-09-17",3,"2023-09-17T20:26:46.580Z","2023-09-17T20:26:51.370Z",TRUE,"pitch","c06cbda1-bd1b-4d05-86e4-fbdf76a6faaf",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.5121,1.6933,NA,79.56,167.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Single","single","Jacob Stallings singles on a line drive to left fielder Forrest Wall, deflected by third baseman Luke Williams.",0,2,15,81,"bottom",8,"2023-09-17T20:26:05.906Z","2023-09-17T20:27:10.673Z",TRUE,FALSE,FALSE,FALSE,33,3,1,2,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",670032,"Nicky Lopez","/api/v1/people/670032","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",60.9,56.2,12,2,0.6186,4.4513,12.9606,-23.7966,-4.8498,10.5581,0.9822,2.6533,4.6789,-88.6297,0.1261,-1.0649,50.0033,6.4754,-3.8491,7.2,12,24,1524,215,NA,NA,NA,NA,NA,NA,FALSE,-54.2,19.7,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",2,"2023-09-17T20:26:34.987Z","2023-09-17T20:26:39.351Z",TRUE,"pitch","d4cb9fc1-dada-4b57-814f-b9dca894be4c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,1.9644,1.3813,NA,60.19,146.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Single","single","Jacob Stallings singles on a line drive to left fielder Forrest Wall, deflected by third baseman Luke Williams.",0,2,15,81,"bottom",8,"2023-09-17T20:26:05.906Z","2023-09-17T20:27:10.673Z",TRUE,FALSE,FALSE,FALSE,33,3,1,2,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",670032,"Nicky Lopez","/api/v1/people/670032","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",56.4,51.9,12,2,0.6699,4.2536,11.3392,-26.3155,-4.8523,8.6646,1.4904,3.3996,5.0765,-81.9215,2.7014,-1.0253,50.003,6.7774,-3.2815,6,15.6,24,1389,213,NA,NA,NA,NA,NA,NA,FALSE,-69.4,17.3,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",1,"2023-09-17T20:26:24.222Z","2023-09-17T20:26:27.521Z",TRUE,"pitch","7621ad10-98ec-4640-bcf7-411e0a02e87a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4306,1.5894,NA,18.68,189.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Single","single","Jacob Stallings singles on a line drive to left fielder Forrest Wall, deflected by third baseman Luke Williams.",0,2,15,81,"bottom",8,"2023-09-17T20:26:05.906Z","2023-09-17T20:27:10.673Z",TRUE,FALSE,FALSE,FALSE,33,3,1,2,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",670032,"Nicky Lopez","/api/v1/people/670032","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",58.7,53.7,14,2,0.6464,4.4907,13.6293,-22.2466,3.0574,13.7072,2.5795,1.8148,5.0104,-85.3018,-0.9374,-0.8135,50.0024,6.3551,2.2132,7.2,13.2,24,1506,216,NA,NA,NA,NA,NA,NA,FALSE,-55.7,25,-7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",0,"2023-09-17T20:26:13.120Z","2023-09-17T20:26:18.338Z",TRUE,"pitch","9f13e1c5-0bea-422a-ab79-3dcd90b5032d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4709,1.5894,NA,60.27,162.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Single","single","Jacob Stallings singles on a line drive to left fielder Forrest Wall, deflected by third baseman Luke Williams.",0,2,15,81,"bottom",8,"2023-09-17T20:26:05.906Z","2023-09-17T20:27:10.673Z",TRUE,FALSE,FALSE,FALSE,33,3,1,2,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",670032,"Nicky Lopez","/api/v1/people/670032","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","false",NA,"rgba(153, 171, 0, 1.0)","EP","Eephus",53.1,47.8,12,0.6,0.7269,4.4694,13.3723,-35.4636,3.6217,-5.7886,1.4883,2.8432,2.984,-76.6649,5.8926,-0.9876,50.0015,6.9132,2.0598,3.6,25.2,24,187,280,NA,NA,NA,NA,NA,NA,FALSE,-108.1,-6.1,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",0,"2023-09-17T20:25:43.198Z","2023-09-17T20:25:50.536Z",TRUE,"pitch","fbd88a5b-0b4e-4d61-b82b-eeaf407182a6",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.25,1.51,NA,82.31,151.04,"ground_ball","medium","3",148.5,172.52,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Groundout","field_out","Xavier Edwards grounds out to first baseman Matt Olson.",0,2,15,80,"bottom",8,"2023-09-17T20:25:32.456Z","2023-09-17T20:25:50.536Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,669364,"Xavier Edwards","/api/v1/people/669364","L","Left",670032,"Nicky Lopez","/api/v1/people/670032","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","true",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",60.7,55.3,12,2,0.6242,4.4457,14.2809,-23.1897,0.2207,11.5574,0.9102,3.2496,3.575,-88.2508,0.8872,-1.183,50.0018,6.6044,0.1709,1.2,12,24,1551,216,59.3,-36,7,NA,NA,NA,TRUE,-53.4,21.7,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",3,"2023-09-17T20:24:58.120Z","2023-09-17T20:25:23.929Z",TRUE,"pitch","6132d28a-47d4-42f6-bbf5-53073e48d220",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,1,NA,NA,3.32,1.56,NA,131.14,167.15,"fly_ball","medium","7",33.31,76.93,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Home Run","home_run","Nick Fortes homers (6) on a fly ball to left field.",1,2,15,79,"bottom",8,"2023-09-17T20:24:15.150Z","2023-09-17T20:25:23.929Z",TRUE,TRUE,FALSE,FALSE,38,2,1,1,663743,"Nick Fortes","/api/v1/people/663743","R","Right",670032,"Nicky Lopez","/api/v1/people/670032","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","true",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",65.9,60.5,4,2,0.5722,4.6114,15.7669,-24.9269,-8.2332,7.8217,-0.3709,2.6531,3.0677,-95.9648,-0.4917,-0.9262,50.0027,6.4048,-7.6282,15.6,10.8,24,1789,214,100.6,36,378,NA,NA,NA,FALSE,-48.8,14.4,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
