"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718485,"2023-04-22",3,"2023-04-22T03:36:09.758Z","2023-04-22T03:36:14.525Z",TRUE,"pitch","4591112f-278a-42f2-8708-6b316cfa3d0d",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.5472,1.7306,NA,131.05,154.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Brandon Drury called out on strikes.",0,0,2,57,"bottom",8,"2023-04-22T03:34:22.089Z","2023-04-22T03:36:14.525Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592273,"Brandon Drury","/api/v1/people/592273","R","Right",622251,"Josh Staumont","/api/v1/people/622251","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.1,74,1,0.91,0.4666,6.8215,25.2959,-44.6601,5.2797,-8.9709,-0.3687,3.1358,-0.6971,-118.0007,1.9761,-0.7522,50.0059,6.4443,7.3454,9.6,13.2,24,2672,10,NA,NA,NA,NA,NA,NA,TRUE,-57.4,-15.4,-9.4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",2,"2023-04-22T03:35:44.880Z","2023-04-22T03:35:48.703Z",TRUE,"pitch","1dbdb7b4-fe3b-4805-ae18-3abf27b8cbcf",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.65,1.79,NA,137.95,154.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Brandon Drury called out on strikes.",0,0,2,57,"bottom",8,"2023-04-22T03:34:22.089Z","2023-04-22T03:36:14.525Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592273,"Brandon Drury","/api/v1/people/592273","R","Right",622251,"Josh Staumont","/api/v1/people/622251","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.5,74.3,1,0.91,0.4643,6.7482,25.5674,-44.6027,4.6021,-8.8461,-0.5497,3.1206,-0.9084,-118.5843,1.7759,-0.756,50.0044,6.4735,6.4649,8.4,13.2,24,2565,14,NA,NA,NA,NA,NA,NA,FALSE,-56.8,-15.1,-8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",1,"2023-04-22T03:34:49.891Z","2023-04-22T03:34:54.905Z",TRUE,"pitch","8201d794-c44d-43f7-b931-abfc19172c12",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.65,1.79,NA,177.08,144.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Brandon Drury called out on strikes.",0,0,2,57,"bottom",8,"2023-04-22T03:34:22.089Z","2023-04-22T03:36:14.525Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592273,"Brandon Drury","/api/v1/people/592273","R","Right",622251,"Josh Staumont","/api/v1/people/622251","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86,11,0.92,0.3995,6.796,31.4331,-14.1357,-6.9576,9.4853,-1.5762,3.4804,-0.0626,-137.3001,-4.8726,-0.6495,50.0067,6.2458,-13.2385,40.8,4.8,24,1914,161,NA,NA,NA,NA,NA,NA,FALSE,-14.5,16.3,12.6,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",0,"2023-04-22T03:34:29.485Z","2023-04-22T03:34:32.761Z",TRUE,"pitch","05219c13-2cad-428f-bed0-318a90dc33fe",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5565,1.7232,NA,156.24,115.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Brandon Drury called out on strikes.",0,0,2,57,"bottom",8,"2023-04-22T03:34:22.089Z","2023-04-22T03:36:14.525Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592273,"Brandon Drury","/api/v1/people/592273","R","Right",622251,"Josh Staumont","/api/v1/people/622251","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86,11,0.9,0.3979,6.9349,33.2609,-14.0152,-2.0055,9.4808,-1.0293,4.5803,-0.5454,-138.1244,-2.4455,-0.5684,50.0031,6.4297,-3.8413,15.6,3.6,24,2192,188,NA,NA,NA,NA,NA,NA,FALSE,-13.8,16.8,3.7,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",3,"2023-04-22T03:33:59.830Z","2023-04-22T03:34:05.008Z",TRUE,"pitch","75af0f16-83db-4c98-9387-d15a9fa2800b",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.5,1.71,NA,97.69,178.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Hunter Renfroe strikes out swinging.",0,0,2,56,"bottom",8,"2023-04-22T03:33:16.569Z","2023-04-22T03:34:05.008Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",622251,"Josh Staumont","/api/v1/people/622251","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.4,75.5,9,0.91,0.4588,6.8081,25.8667,-45.0477,6.3077,-8.9389,0.5067,2.2456,0.2944,-119.9489,-0.083,-0.4362,50.005,6.3388,9.0796,12,13.2,24,2654,10,NA,NA,NA,NA,NA,NA,TRUE,-56.5,-15.8,-11.5,NA,NA,NA,NA,TRUE,FALSE,543685,"Anthony Rendon","/api/v1/people/543685",660271,"Shohei Ohtani","/api/v1/people/660271",621493,"Taylor Ward","/api/v1/people/621493"
718485,"2023-04-22",2,"2023-04-22T03:33:38.382Z","2023-04-22T03:33:42.409Z",TRUE,"pitch","9cf23228-41ef-4d3e-a561-81d98e0dcabe",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.5,1.71,NA,109.88,159.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Hunter Renfroe strikes out swinging.",0,0,2,56,"bottom",8,"2023-04-22T03:33:16.569Z","2023-04-22T03:34:05.008Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",622251,"Josh Staumont","/api/v1/people/622251","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,87.8,5,0.92,0.3916,7.1713,32.7157,-12.5134,-5.142,9.93,0.1869,2.9258,3.4122,-140.0624,-6.7921,-0.3814,50.0008,6.2068,-10.1777,33.6,3.6,24,2148,197,NA,NA,NA,NA,NA,NA,FALSE,-12.8,16.7,8.5,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",1,"2023-04-22T03:33:18.916Z","2023-04-22T03:33:23.117Z",TRUE,"pitch","3a98fbad-dcf7-4b8f-bd2d-90b86aacf03c",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.5,1.71,NA,102.53,140.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Hunter Renfroe strikes out swinging.",0,0,2,56,"bottom",8,"2023-04-22T03:33:16.569Z","2023-04-22T03:34:05.008Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",622251,"Josh Staumont","/api/v1/people/622251","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,86.7,12,0.88,0.3949,6.9044,34.0193,-13.4606,0.6507,9.6308,0.3796,3.6258,1.7893,-139.193,-4.949,-0.3586,50.0068,6.3325,1.2649,6,3.6,24,2060,184,NA,NA,NA,NA,NA,NA,FALSE,-13.7,16.4,-1.6,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",0,"2023-04-22T03:32:28.886Z","2023-04-22T03:33:18.916Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Hunter Renfroe strikes out swinging.",0,0,2,56,"bottom",8,"2023-04-22T03:33:16.569Z","2023-04-22T03:34:05.008Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",622251,"Josh Staumont","/api/v1/people/622251","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",4,"2023-04-22T03:32:08.683Z","2023-04-22T03:32:13.513Z",TRUE,"pitch","98fc9137-eeee-41ed-81b5-35c67e3753ba",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,1,NA,NA,3.0937,1.4889,NA,138.13,121.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Anthony Rendon walks. Taylor Ward to 3rd. Shohei Ohtani to 2nd.",0,0,2,55,"bottom",8,"2023-04-22T03:30:36.426Z","2023-04-22T03:32:13.513Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",622251,"Josh Staumont","/api/v1/people/622251","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.3,11,0.89,0.3968,6.8171,32.6267,-13.6046,-0.0621,9.6358,-0.5543,4.3264,0.0659,-138.3616,-2.8896,-0.5704,50.0023,6.3033,-0.1196,0,3.6,24,2253,192,NA,NA,NA,NA,NA,NA,FALSE,-13.4,17,0.1,NA,NA,NA,NA,FALSE,FALSE,543685,"Anthony Rendon","/api/v1/people/543685",660271,"Shohei Ohtani","/api/v1/people/660271",621493,"Taylor Ward","/api/v1/people/621493"
718485,"2023-04-22",3,"2023-04-22T03:31:52.819Z","2023-04-22T03:31:56.941Z",TRUE,"pitch","8495b04e-b418-47ee-a212-7485ef9261f0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.3478,1.5634,NA,137.54,208.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Anthony Rendon walks. Taylor Ward to 3rd. Shohei Ohtani to 2nd.",0,0,2,55,"bottom",8,"2023-04-22T03:30:36.426Z","2023-04-22T03:32:13.513Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",622251,"Josh Staumont","/api/v1/people/622251","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,88.3,13,0.92,0.3913,7.1688,32.036,-12.4386,-6.3171,9.9472,-0.5388,1.1062,2.4071,-140.0638,-11.3299,-0.5893,50.003,6.0203,-12.5344,38.4,3.6,24,1974,197,NA,NA,NA,NA,NA,NA,FALSE,-13.7,15.8,10.9,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",1,"2023-04-22T03:31:09.008Z","2023-04-22T03:31:12.324Z",TRUE,"pitch","05d30697-1be4-4071-8c5f-2fd3aa433356",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2745,1.5493,NA,46.12,191.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Anthony Rendon walks. Taylor Ward to 3rd. Shohei Ohtani to 2nd.",0,0,2,55,"bottom",8,"2023-04-22T03:30:36.426Z","2023-04-22T03:32:13.513Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",622251,"Josh Staumont","/api/v1/people/622251","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,87.8,14,0.9,0.3919,6.8911,33.8217,-9.9394,-0.4522,11.2586,1.8594,1.7407,5.6191,-140.1536,-10.2814,-0.119,50.0058,6.1213,-0.8943,2.4,2.4,24,2206,184,NA,NA,NA,NA,NA,NA,FALSE,-11.4,18.2,-0.5,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",0,"2023-04-22T03:30:50.076Z","2023-04-22T03:30:54.369Z",TRUE,"pitch","eb95bfa4-f1a1-4a61-8f7a-c6e7fcfb195f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3494,1.5941,NA,71.72,179.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Anthony Rendon walks. Taylor Ward to 3rd. Shohei Ohtani to 2nd.",0,0,2,55,"bottom",8,"2023-04-22T03:30:36.426Z","2023-04-22T03:32:13.513Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",622251,"Josh Staumont","/api/v1/people/622251","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,87.7,14,0.92,0.3918,6.6971,33.6725,-9.5576,-2.9833,11.4441,1.1878,2.192,4.7697,-140.1691,-9.2507,-0.1536,50.0065,6.1722,-5.8981,21.6,2.4,24,2315,192,NA,NA,NA,NA,NA,NA,FALSE,-10.8,18.8,4.3,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",2,"2023-04-22T03:31:39.630Z","2023-04-22T03:31:52.819Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Anthony Rendon walks. Taylor Ward to 3rd. Shohei Ohtani to 2nd.",0,0,2,55,"bottom",8,"2023-04-22T03:30:36.426Z","2023-04-22T03:32:13.513Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",622251,"Josh Staumont","/api/v1/people/622251","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",0,"2023-04-22T03:30:02.986Z","2023-04-22T03:30:11.507Z",TRUE,"pitch","ccbe224f-050b-4bb9-81ad-0125bf390bec",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.55,1.64,NA,138.86,193.33,"line_drive","medium","8",103.93,72.86,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Shohei Ohtani singles on a line drive to center fielder Kyle Isbel. Taylor Ward to 2nd.",0,0,2,54,"bottom",8,"2023-04-22T03:29:50.137Z","2023-04-22T03:30:11.507Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",622251,"Josh Staumont","/api/v1/people/622251","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.3,75.2,7,2,0.4601,6.7127,26.5169,-43.0377,4.4892,-7.5943,-0.5735,1.6833,-0.5679,-119.773,-1.5209,-0.9135,50.0047,6.2304,6.4204,8.4,12,24,2727,17,98,10,236,NA,NA,NA,FALSE,-54.7,-13.8,-7.9,NA,NA,NA,NA,FALSE,FALSE,660271,"Shohei Ohtani","/api/v1/people/660271",621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA
718485,"2023-04-22",6,"2023-04-22T03:29:29.823Z","2023-04-22T03:29:34.854Z",TRUE,"pitch","b3c71888-d3b6-4680-a2c4-babaf5203a87",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.4327,1.6535,NA,141.48,127.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Taylor Ward walks.",0,0,2,53,"bottom",8,"2023-04-22T03:27:33.699Z","2023-04-22T03:29:34.854Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,621493,"Taylor Ward","/api/v1/people/621493","R","Right",622251,"Josh Staumont","/api/v1/people/622251","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,87.9,11,0.9,0.3901,6.6539,33.6454,-13.1036,-1.0301,9.5646,-0.6421,4.1213,-0.3038,-140.713,-3.68,-0.3988,50.003,6.3023,-2.0534,8.4,2.4,24,2314,188,NA,NA,NA,NA,NA,NA,FALSE,-12.7,16.7,1.9,NA,NA,NA,NA,FALSE,FALSE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA
718485,"2023-04-22",5,"2023-04-22T03:29:09.064Z","2023-04-22T03:29:13.066Z",TRUE,"pitch","a5d6c331-6f46-4a0b-b2ba-8350f8bfc1ef",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.54,1.71,NA,144.8,146.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Taylor Ward walks.",0,0,2,53,"bottom",8,"2023-04-22T03:27:33.699Z","2023-04-22T03:29:34.854Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,621493,"Taylor Ward","/api/v1/people/621493","R","Right",622251,"Josh Staumont","/api/v1/people/622251","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,87.8,1,0.9,0.391,6.6609,32.7715,-11.7607,-0.5181,10.2783,-0.7294,3.4244,-0.5669,-140.2785,-5.5998,-0.4572,50.0034,6.2185,-1.0287,4.8,2.4,24,2329,187,NA,NA,NA,NA,NA,NA,FALSE,-11.9,17.6,1.1,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",4,"2023-04-22T03:28:52.777Z","2023-04-22T03:28:57.071Z",TRUE,"pitch","53080337-4ac1-4ecf-af56-0cdbb8469a1b",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.428,1.7039,NA,85.71,204.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Taylor Ward walks.",0,0,2,53,"bottom",8,"2023-04-22T03:27:33.699Z","2023-04-22T03:29:34.854Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,621493,"Taylor Ward","/api/v1/people/621493","R","Right",622251,"Josh Staumont","/api/v1/people/622251","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.7,77.1,14,0.9,0.451,6.7458,26.0773,-41.65,4.3488,-6.3554,0.8209,1.2601,1.9545,-121.8773,-3.3431,-0.5589,50.0047,6.2808,6.4807,9.6,12,24,2906,13,NA,NA,NA,NA,NA,NA,FALSE,-51.4,-12.1,-8.4,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
