"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716953,"2023-08-18",2,"2023-08-19T01:53:07.197Z","2023-08-19T01:53:14.480Z",FALSE,"no_pitch","94302def-cbf5-4470-a2d0-d0ad7da1c38b",0,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Anthony Volpe called out on strikes.",0,8,3,73,"bottom",9,"2023-08-19T01:53:07.197Z","2023-08-19T01:54:47.355Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",455119,"Chris Martin",TRUE,FALSE,643396,"Isiah Kiner-Falefa","/api/v1/people/643396",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",0,"2023-08-19T01:50:42.093Z","2023-08-19T01:51:01.670Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",8,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Anthony Volpe called out on strikes.",0,8,3,73,"bottom",9,"2023-08-19T01:53:07.197Z","2023-08-19T01:54:47.355Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,643396,"Isiah Kiner-Falefa","/api/v1/people/643396",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",1,"2023-08-19T01:51:01.670Z","2023-08-19T01:53:07.197Z",FALSE,"action",NA,NA,"Pitching Change: Chris Martin replaces Brennan Bernardino.","Pitching Substitution",8,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,455119,"/api/v1/people/455119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"73","atBat","Strikeout","strikeout","Anthony Volpe called out on strikes.",0,8,3,73,"bottom",9,"2023-08-19T01:53:07.197Z","2023-08-19T01:54:47.355Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,643396,"Isiah Kiner-Falefa","/api/v1/people/643396",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",5,"2023-08-19T01:50:17.133Z","2023-08-19T01:50:21.838Z",TRUE,"pitch","6c82808e-07b5-4c0c-a6b2-ef57ac51c85f",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,0,NA,NA,2.9898,1.4359,NA,135.45,192.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Harrison Bader called out on strikes.",0,8,3,72,"bottom",9,"2023-08-19T01:48:52.214Z","2023-08-19T01:50:21.838Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664056,"Harrison Bader","/api/v1/people/664056","R","Right",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.5,83.8,7,2,0.4124,5.7582,28.1264,-27.045,8.4225,2.8726,-0.4841,1.7032,-10.7371,-132.7613,-3.5439,2.5162,50.0043,5.0213,15.0529,25.2,7.2,24,2095,131,NA,NA,NA,NA,NA,NA,TRUE,-28.2,4.6,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,643396,"Isiah Kiner-Falefa","/api/v1/people/643396",NA,NA,NA,650402,"Gleyber Torres","/api/v1/people/650402"
716953,"2023-08-18",4,"2023-08-19T01:49:51.533Z","2023-08-19T01:49:56.402Z",TRUE,"pitch","5935c1ce-beec-4d4b-9c21-78a8cbade5c5",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,2.99,1.41,NA,135.39,170.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Harrison Bader called out on strikes.",0,8,3,72,"bottom",9,"2023-08-19T01:48:52.214Z","2023-08-19T01:50:21.838Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664056,"Harrison Bader","/api/v1/people/664056","R","Right",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.6,71.6,1,2,0.482,5.4867,23.706,-33.2448,-10.3343,-0.8159,-0.4824,2.5332,-4.8826,-114.2382,1.5689,3.0348,50.0055,5.1387,-13.4761,24,10.8,24,2694,299,NA,NA,NA,NA,NA,NA,FALSE,-45.5,-0.7,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,643396,"Isiah Kiner-Falefa","/api/v1/people/643396",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",3,"2023-08-19T01:49:31.675Z","2023-08-19T01:49:35.709Z",TRUE,"pitch","d738233a-d6db-4d1e-8874-7406cdeb24d7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.016,1.4359,NA,64.76,164.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Harrison Bader called out on strikes.",0,8,3,72,"bottom",9,"2023-08-19T01:48:52.214Z","2023-08-19T01:50:21.838Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664056,"Harrison Bader","/api/v1/people/664056","R","Right",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79,72.1,12,2,0.478,5.3435,23.4672,-32.6286,-10.8159,-0.3479,1.3705,2.7432,-1.0423,-115.052,1.7677,3.2338,50.0004,5.1521,-14.3416,24,10.8,24,2676,297,NA,NA,NA,NA,NA,NA,FALSE,-43.9,0.2,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,643396,"Isiah Kiner-Falefa","/api/v1/people/643396",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",2,"2023-08-19T01:49:11.454Z","2023-08-19T01:49:15.338Z",TRUE,"pitch","6b183888-4221-4166-8d83-14277cc2db61",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.0419,1.4098,NA,134.17,202.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Harrison Bader called out on strikes.",0,8,3,72,"bottom",9,"2023-08-19T01:48:52.214Z","2023-08-19T01:50:21.838Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664056,"Harrison Bader","/api/v1/people/664056","R","Right",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.4,72.9,7,2,0.4758,5.4765,23.1409,-31.415,-7.802,0.5641,-0.4505,1.3322,-5.6854,-115.4772,-1.3954,3.064,50.0018,4.9892,-10.4484,20.4,10.8,24,2676,308,NA,NA,NA,NA,NA,NA,FALSE,-42.7,1,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,643396,"Isiah Kiner-Falefa","/api/v1/people/643396",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",1,"2023-08-19T01:48:54.500Z","2023-08-19T01:48:57.589Z",TRUE,"pitch","2fce784a-1860-4f96-8616-88527b194107",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,2.99,1.41,NA,145.25,183.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Harrison Bader called out on strikes.",0,8,3,72,"bottom",9,"2023-08-19T01:48:52.214Z","2023-08-19T01:50:21.838Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664056,"Harrison Bader","/api/v1/people/664056","R","Right",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79,72.1,4,2,0.4797,5.6375,23.834,-35.0306,-6.6827,-2.166,-0.741,2.0451,-6.4321,-114.7633,0.7991,2.9801,50.0046,5.14,-8.798,15.6,10.8,24,2651,304,NA,NA,NA,NA,NA,NA,FALSE,-47.8,-3.4,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,643396,"Isiah Kiner-Falefa","/api/v1/people/643396",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",0,"2023-08-19T01:48:02.445Z","2023-08-19T01:48:54.500Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",8,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Harrison Bader called out on strikes.",0,8,3,72,"bottom",9,"2023-08-19T01:48:52.214Z","2023-08-19T01:50:21.838Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664056,"Harrison Bader","/api/v1/people/664056","R","Right",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,643396,"Isiah Kiner-Falefa","/api/v1/people/643396",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",5,"2023-08-19T01:47:26.963Z","2023-08-19T01:47:40.911Z",TRUE,"pitch","abfcb606-8ef9-481e-bd95-b1870e0392f2",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,1,0,NA,NA,3.21,1.47,NA,115.02,174.18,"line_drive","medium","8",136.97,74.94,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Double","double","Isiah Kiner-Falefa doubles (10) on a line drive to right fielder Alex Verdugo, deflected by center fielder Jarren Duran. Gleyber Torres to 3rd.",0,8,3,71,"bottom",9,"2023-08-19T01:46:14.374Z","2023-08-19T01:47:40.911Z",TRUE,FALSE,FALSE,FALSE,34,3,1,0,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.1,82,5,2,0.4196,6.0756,28.75,-27.6893,10.6836,2.5994,0.0518,2.3926,-10.3949,-130.7517,-1.5463,2.6997,50.0004,5.0785,18.4113,30,7.2,24,2061,135,87.8,17,264,NA,NA,NA,FALSE,-29.4,4.6,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,643396,"Isiah Kiner-Falefa","/api/v1/people/643396",NA,NA,NA,650402,"Gleyber Torres","/api/v1/people/650402"
716953,"2023-08-18",4,"2023-08-19T01:47:09.636Z","2023-08-19T01:47:12.937Z",TRUE,"pitch","743ade6a-4791-4002-ab53-031d3dc5cd7e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.1836,1.4438,NA,172.41,196.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Double","double","Isiah Kiner-Falefa doubles (10) on a line drive to right fielder Alex Verdugo, deflected by center fielder Jarren Duran. Gleyber Torres to 3rd.",0,8,3,71,"bottom",9,"2023-08-19T01:46:14.374Z","2023-08-19T01:47:40.911Z",TRUE,FALSE,FALSE,FALSE,34,3,1,0,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.2,72.3,13,2,0.4789,5.6701,24.6045,-33.18,-7.6553,-0.7625,-1.4536,1.5836,-7.4814,-115.0821,-0.6421,2.8538,50.0029,5.1263,-10.0995,19.2,10.8,24,2666,312,NA,NA,NA,NA,NA,NA,FALSE,-45.5,-1.2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,643396,"Isiah Kiner-Falefa","/api/v1/people/643396",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",3,"2023-08-19T01:46:46.520Z","2023-08-19T01:46:52.390Z",TRUE,"pitch","b1888bba-9d08-46fc-b7aa-06d7eb337f10",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,0,NA,NA,3.2884,1.4699,NA,192.97,229.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Double","double","Isiah Kiner-Falefa doubles (10) on a line drive to right fielder Alex Verdugo, deflected by center fielder Jarren Duran. Gleyber Torres to 3rd.",0,8,3,71,"bottom",9,"2023-08-19T01:46:14.374Z","2023-08-19T01:47:40.911Z",TRUE,FALSE,FALSE,FALSE,34,3,1,0,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.8,72.3,13,2,0.4816,5.5406,24.3114,-33.2694,-9.6586,-0.8404,-1.9932,0.3446,-8.0945,-114.4464,-3.0154,2.8653,50.0031,4.9915,-12.6027,22.8,12,24,2751,309,NA,NA,NA,NA,NA,NA,FALSE,-46.8,-2,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,643396,"Isiah Kiner-Falefa","/api/v1/people/643396",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",2,"2023-08-19T01:46:32.046Z","2023-08-19T01:46:35.648Z",TRUE,"pitch","ee7e9a00-311d-46d4-ab7c-cc6cca0b96ed",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.1051,1.4177,NA,125.28,187.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Double","double","Isiah Kiner-Falefa doubles (10) on a line drive to right fielder Alex Verdugo, deflected by center fielder Jarren Duran. Gleyber Torres to 3rd.",0,8,3,71,"bottom",9,"2023-08-19T01:46:14.374Z","2023-08-19T01:47:40.911Z",TRUE,FALSE,FALSE,FALSE,34,3,1,0,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.1,82.9,8,2,0.4154,5.5847,29.5651,-27.3273,11.4658,2.7586,-0.2171,1.9017,-11.0053,-132.1094,-3.2224,2.5239,50.0035,5.1578,20.158,32.4,7.2,24,2240,137,NA,NA,NA,NA,NA,NA,FALSE,-28.9,4.4,-18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,643396,"Isiah Kiner-Falefa","/api/v1/people/643396",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",1,"2023-08-19T01:46:16.728Z","2023-08-19T01:46:19.946Z",TRUE,"pitch","f9d42f3f-ddb9-4401-8eef-d72ff28c4f66",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2098,1.5481,NA,177.67,217.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Double","double","Isiah Kiner-Falefa doubles (10) on a line drive to right fielder Alex Verdugo, deflected by center fielder Jarren Duran. Gleyber Torres to 3rd.",0,8,3,71,"bottom",9,"2023-08-19T01:46:14.374Z","2023-08-19T01:47:40.911Z",TRUE,FALSE,FALSE,FALSE,34,3,1,0,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.4,83.5,13,2,0.4145,5.9112,28.6936,-25.6251,11.6095,3.7046,-1.5916,0.7828,-14.4052,-132.2238,-6.1095,2.4235,50.0011,5.0083,20.5156,33.6,7.2,24,2195,131,NA,NA,NA,NA,NA,NA,FALSE,-27.7,5.4,-17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,643396,"Isiah Kiner-Falefa","/api/v1/people/643396",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",0,"2023-08-19T01:45:51.980Z","2023-08-19T01:46:16.728Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Isiah Kiner-Falefa replaces Billy McKinney.","Offensive Substitution",8,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,643396,"/api/v1/people/643396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","601","71","atBat","Double","double","Isiah Kiner-Falefa doubles (10) on a line drive to right fielder Alex Verdugo, deflected by center fielder Jarren Duran. Gleyber Torres to 3rd.",0,8,3,71,"bottom",9,"2023-08-19T01:46:14.374Z","2023-08-19T01:47:40.911Z",TRUE,FALSE,FALSE,FALSE,34,3,1,0,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,641856,"/api/v1/people/641856",NA,NA,NA,NA,FALSE,FALSE,643396,"Isiah Kiner-Falefa","/api/v1/people/643396",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",3,"2023-08-19T01:45:25.258Z","2023-08-19T01:45:35.206Z",TRUE,"pitch","3443dee4-e08e-4c39-904b-0af0066d038e",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,0,0,NA,NA,3.12,1.46,NA,115.6,174.97,"line_drive","hard","7",57.21,96.88,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Gleyber Torres singles on a sharp line drive to left fielder Masataka Yoshida.",0,8,3,70,"bottom",9,"2023-08-19T01:44:56.098Z","2023-08-19T01:45:35.206Z",TRUE,FALSE,FALSE,FALSE,33,2,0,0,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.5,82,5,2,0.4212,5.7941,27.0173,-28.6284,9.6648,2.0677,0.0366,2.3635,-10.0478,-129.9918,-1.5513,2.6946,50.0007,5.1395,16.5536,26.4,7.2,24,2080,129,107,12,216,NA,NA,NA,FALSE,-30.6,3.6,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,643396,"Isiah Kiner-Falefa","/api/v1/people/643396",650402,"Gleyber Torres","/api/v1/people/650402",NA,NA,NA
