"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718235,"2023-05-10",0,"2023-05-10T22:42:11.209Z","2023-05-10T22:42:20.425Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,592273,"/api/v1/people/592273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Brandon Drury strikes out swinging.",0,5,4,70,"bottom",9,"2023-05-10T22:42:18.085Z","2023-05-10T22:45:07.285Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,592273,"Brandon Drury","/api/v1/people/592273","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",2,"2023-05-10T22:41:34.521Z","2023-05-10T22:41:44.408Z",TRUE,"pitch","17c5ccf9-89c8-4c8b-b6fa-434cdde199b1",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.43,1.66,NA,97.09,186.75,"ground_ball","hard","8",118.79,85.16,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Single","single","Hunter Renfroe singles on a sharp ground ball to center fielder Jake Meyers. Anthony Rendon to 2nd.",0,5,4,69,"bottom",9,"2023-05-10T22:41:14.266Z","2023-05-10T22:41:44.408Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,81.7,9,2,0.422,6.2631,29.466,-31.5548,3.5578,0.3638,0.5224,1.9271,0.3937,-130.2226,-3.7691,-0.0929,50.0043,5.8022,6.0595,10.8,8.4,24,3013,84,109.8,5,119,NA,NA,NA,FALSE,-34.3,0,-6.5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592669,"Hunter Renfroe","/api/v1/people/592669",NA,NA,NA,543685,"Anthony Rendon","/api/v1/people/543685",NA,NA,NA,NA
718235,"2023-05-10",1,"2023-05-10T22:41:16.580Z","2023-05-10T22:41:20.599Z",TRUE,"pitch","08a83028-abaa-4641-b9ef-dc0db75172b3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.632,1.8166,NA,82.69,191.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Single","single","Hunter Renfroe singles on a sharp ground ball to center fielder Jake Meyers. Anthony Rendon to 2nd.",0,5,4,69,"bottom",9,"2023-05-10T22:41:14.266Z","2023-05-10T22:41:44.408Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.3,82.2,14,2,0.4211,6.3694,27.196,-29.5374,1.9582,1.5405,0.9002,1.7389,2.0292,-130.0542,-4.5392,-0.1445,50.0036,5.7463,3.3557,7.2,7.2,24,2910,110,NA,NA,NA,NA,NA,NA,FALSE,-32.3,2,-4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",0,"2023-05-10T22:40:22.938Z","2023-05-10T22:41:16.580Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"69","atBat","Single","single","Hunter Renfroe singles on a sharp ground ball to center fielder Jake Meyers. Anthony Rendon to 2nd.",0,5,4,69,"bottom",9,"2023-05-10T22:41:14.266Z","2023-05-10T22:41:44.408Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",0,"2023-05-10T22:39:46.033Z","2023-05-10T22:39:54.561Z",TRUE,"pitch","e5a42e16-8d33-4ab7-a59d-4b2fa4279d16",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.28,1.6,NA,98.92,182.12,"ground_ball","medium","6",106.08,156.03,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Anthony Rendon singles on a ground ball to shortstop Jeremy Pena.",0,5,4,68,"bottom",9,"2023-05-10T22:39:36.972Z","2023-05-10T22:39:54.561Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.8,83.4,9,2,0.4167,6.3748,25.058,-29.6419,3.2095,1.444,0.4743,2.0984,0.5261,-130.9408,-3.926,-0.1461,50.0042,5.8106,5.6288,10.8,7.2,24,2834,143,92.6,-18,7,NA,NA,NA,FALSE,-31.4,2,-5.9,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,543685,"Anthony Rendon","/api/v1/people/543685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",3,"2023-05-10T22:38:53.388Z","2023-05-10T22:39:21.340Z",TRUE,"pitch","4156a0cc-17fe-49ee-8934-67490322abf9",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,0,NA,NA,3.44,1.6,NA,108.88,199.05,"fly_ball","medium","89",183.16,43.84,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Home Run","home_run","Shohei Ohtani homers (8) on a fly ball to right center field. Mike Trout scores.",2,5,4,67,"bottom",9,"2023-05-10T22:37:23.636Z","2023-05-10T22:39:21.340Z",TRUE,TRUE,FALSE,FALSE,38,1,2,0,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.1,74,14,2,0.4645,6.2221,29.4778,-42.9041,8.1954,-7.6693,0.2131,1.4715,-1.2453,-119.3302,-1.001,-0.3108,50.0046,5.8678,11.4603,14.4,13.2,24,2874,31,102.6,31,408,NA,NA,NA,FALSE,-55.3,-13.7,-14.3,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",2,"2023-05-10T22:38:29.390Z","2023-05-10T22:38:33.821Z",TRUE,"pitch","2e4829d2-b7f5-42ed-93f6-4747800feb03",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.44,1.6,NA,93.76,206.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Home Run","home_run","Shohei Ohtani homers (8) on a fly ball to right center field. Mike Trout scores.",2,5,4,67,"bottom",9,"2023-05-10T22:37:23.636Z","2023-05-10T22:39:21.340Z",TRUE,TRUE,FALSE,FALSE,38,1,2,0,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.6,83.6,14,2,0.4147,6.4114,27.0856,-26.4057,2.0477,3.2667,0.6096,1.2071,1.1706,-131.8886,-6.6554,-0.1056,50.0059,5.7009,3.6215,8.4,6,24,2881,155,NA,NA,NA,NA,NA,NA,FALSE,-28.4,4.7,-4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",1,"2023-05-10T22:38:10.397Z","2023-05-10T22:38:15.628Z",TRUE,"pitch","f82eba1e-7d6d-45f4-9df6-40c62a94fd89",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4603,1.5745,NA,109.88,203.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Home Run","home_run","Shohei Ohtani homers (8) on a fly ball to right center field. Mike Trout scores.",2,5,4,67,"bottom",9,"2023-05-10T22:37:23.636Z","2023-05-10T22:39:21.340Z",TRUE,TRUE,FALSE,FALSE,38,1,2,0,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.1,81.5,14,2,0.421,6.5535,31.8765,-26.9168,-8.0969,3.0835,0.1867,1.307,4.4825,-130.9178,-5.3689,-0.5105,50.0062,5.4414,-13.8268,24,7.2,24,2201,302,NA,NA,NA,NA,NA,NA,FALSE,-29.8,4.4,13.4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",0,"2023-05-10T22:37:32.368Z","2023-05-10T22:37:37.137Z",TRUE,"pitch","843b442a-b240-483a-87d5-52e8d1bc8ffb",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.44,1.6,NA,90.57,206.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Home Run","home_run","Shohei Ohtani homers (8) on a fly ball to right center field. Mike Trout scores.",2,5,4,67,"bottom",9,"2023-05-10T22:37:23.636Z","2023-05-10T22:39:21.340Z",TRUE,TRUE,FALSE,FALSE,38,1,2,0,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.5,83.4,14,2,0.4154,6.4505,27.6024,-27.0074,0.8887,2.9325,0.6933,1.2076,2.0065,-131.7777,-6.4169,-0.1929,50.0012,5.6651,1.5652,3.6,6,24,2877,129,NA,NA,NA,NA,NA,NA,FALSE,-29.2,4.2,-2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",4,"2023-05-10T22:36:53.107Z","2023-05-10T22:37:02.629Z",TRUE,"pitch","f01e5154-1a0e-4dfd-80ca-e4d32dbe082a",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,1,0,NA,NA,3.47,1.67,NA,100.72,189.96,"ground_ball","medium","5",95.78,169.96,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Mike Trout singles on a ground ball to third baseman Alex Bregman.",0,5,2,66,"bottom",9,"2023-05-10T22:35:50.900Z","2023-05-10T22:37:02.629Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,545361,"Mike Trout","/api/v1/people/545361","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.6,82.6,9,2,0.4195,6.2371,27.1903,-32.0364,4.1804,0.0804,0.427,1.8082,0.0594,-130.5035,-4.1858,-0.1393,50.0033,5.8432,7.2183,12,8.4,24,2865,130,91,-17,7,NA,NA,NA,FALSE,-34.6,-0.6,-7.6,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,545361,"Mike Trout","/api/v1/people/545361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",3,"2023-05-10T22:36:34.332Z","2023-05-10T22:36:40.814Z",TRUE,"pitch","f733ac52-c49e-4ca7-a233-25be8f795690",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4674,1.5986,NA,70.13,168.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Mike Trout singles on a ground ball to third baseman Alex Bregman.",0,5,2,66,"bottom",9,"2023-05-10T22:35:50.900Z","2023-05-10T22:37:02.629Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,545361,"Mike Trout","/api/v1/people/545361","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.3,12,2,0.3984,6.3568,31.2619,-11.4762,0.9063,10.819,1.2295,2.6,2.6617,-137.6194,-6.3396,0.131,50.0053,5.7151,1.7337,9.6,2.4,24,2664,190,NA,NA,NA,NA,NA,NA,FALSE,-12.2,18.4,-2.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",2,"2023-05-10T22:36:09.703Z","2023-05-10T22:36:13.268Z",TRUE,"pitch","fc8c1125-1894-477c-bf5f-a37457b593a7",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.47,1.67,NA,90.64,173.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Mike Trout singles on a ground ball to third baseman Alex Bregman.",0,5,2,66,"bottom",9,"2023-05-10T22:35:50.900Z","2023-05-10T22:37:02.629Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,545361,"Mike Trout","/api/v1/people/545361","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.8,6,2,0.4014,6.3479,30.119,-12.5091,-1.3574,10.4289,0.6914,2.4009,2.3502,-136.483,-6.8514,-0.0046,50.0059,5.8059,-2.5605,8.4,3.6,24,2609,196,NA,NA,NA,NA,NA,NA,FALSE,-13.4,17.6,1.9,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",1,"2023-05-10T22:35:52.919Z","2023-05-10T22:35:57.206Z",TRUE,"pitch","f7598a16-0781-494a-a5cb-dadfc7b352b7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4674,1.6216,NA,67.25,203.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Mike Trout singles on a ground ball to third baseman Alex Bregman.",0,5,2,66,"bottom",9,"2023-05-10T22:35:50.900Z","2023-05-10T22:37:02.629Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,545361,"Mike Trout","/api/v1/people/545361","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.3,82.3,14,2,0.4214,6.3622,27.1355,-28.0083,0.1793,2.4335,1.3051,1.2912,3.6392,-129.9575,-6.2196,-0.1364,50.0017,5.8417,0.3066,2.4,7.2,24,2725,102,NA,NA,NA,NA,NA,NA,FALSE,-31.1,3.2,-1.1,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",0,"2023-05-10T22:34:36.185Z","2023-05-10T22:35:52.919Z",FALSE,"action",NA,NA,"Pitching Change: Ryan Pressly replaces Bryan Abreu.","Pitching Substitution",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,519151,"/api/v1/people/519151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"66","atBat","Single","single","Mike Trout singles on a ground ball to third baseman Alex Bregman.",0,5,2,66,"bottom",9,"2023-05-10T22:35:50.900Z","2023-05-10T22:37:02.629Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,545361,"Mike Trout","/api/v1/people/545361","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",3,"2023-05-10T22:32:45.269Z","2023-05-10T22:32:54.297Z",TRUE,"pitch","bddb6468-5da1-4a03-b880-186d585ddbc3",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.16,1.55,NA,145,172.92,"ground_ball","medium","5",107.29,164.51,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Grounded Into DP","grounded_into_double_play","Alex Bregman grounds into a double play, third baseman Anthony Rendon to second baseman Brandon Drury to first baseman Gio Urshela. Jeremy Pena out at 2nd. Alex Bregman out at 1st.",0,5,2,65,"top",9,"2023-05-10T22:31:37.008Z","2023-05-10T22:32:54.297Z",TRUE,FALSE,FALSE,TRUE,24,1,2,3,608324,"Alex Bregman","/api/v1/people/608324","R","Right",656353,"Tucker Davidson","/api/v1/people/656353","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,79,4,0.93,0.4381,6.3605,26.6798,-34.2304,-3.6195,-1.2985,-0.7345,2.4391,-4.9898,-125.3015,-1.8989,1.7575,50.0044,6.019,-5.7222,10.8,9.6,24,2186,247,68.4,-19,9,NA,NA,NA,TRUE,-39.6,-2.5,7.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",2,"2023-05-10T22:32:27.044Z","2023-05-10T22:32:31.301Z",TRUE,"pitch","529cd23a-bcc9-4257-a843-e5f1cc61ad80",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2492,1.5475,NA,92.34,137.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Grounded Into DP","grounded_into_double_play","Alex Bregman grounds into a double play, third baseman Anthony Rendon to second baseman Brandon Drury to first baseman Gio Urshela. Jeremy Pena out at 2nd. Alex Bregman out at 1st.",0,5,2,65,"top",9,"2023-05-10T22:31:37.008Z","2023-05-10T22:32:54.297Z",TRUE,FALSE,FALSE,TRUE,24,1,2,3,608324,"Alex Bregman","/api/v1/people/608324","R","Right",656353,"Tucker Davidson","/api/v1/people/656353","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,84.7,12,0.89,0.4044,6.5348,31.8555,-14.74,2.0415,9.4017,0.6471,3.7449,-2.3117,-135.8361,-3.6311,1.2469,50.0034,6.1346,3.7863,12,3.6,24,1922,164,NA,NA,NA,NA,NA,NA,FALSE,-15.2,16.3,-3.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
