"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745362,"2024-04-07",1,"2024-04-07T22:18:25.575Z","2024-04-07T22:18:29.474Z",TRUE,"pitch","3e1f7ba6-0acb-4d8f-91e6-2e584961a6f1",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5144,1.7401,NA,92.96,188.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Jackson Merrill singles on a ground ball to right fielder Austin Slater.",0,2,3,67,"top",9,"2024-04-07T22:17:52.957Z","2024-04-07T22:19:11.798Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,701538,"Jackson Merrill","/api/v1/people/701538","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",98.4,90.7,9,0.87,0.3816,6.8176,30.7813,-17.6322,-2.1349,6.9579,0.6307,1.8555,5.6683,-143.147,-6.6165,-1.0914,50.0056,5.2872,-4.464,9.6,3.6,24,2387,232,NA,NA,NA,NA,NA,NA,FALSE,-16.6,11.5,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",0,"2024-04-07T22:18:09.552Z","2024-04-07T22:18:13.509Z",TRUE,"pitch","f2b890a9-aee2-4125-ac61-7dfbf5a57b5f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4388,1.619,NA,110.14,157.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Jackson Merrill singles on a ground ball to right fielder Austin Slater.",0,2,3,67,"top",9,"2024-04-07T22:17:52.957Z","2024-04-07T22:19:11.798Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,701538,"Jackson Merrill","/api/v1/people/701538","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,89.6,2,2,0.3872,6.7677,26.4636,-22.8972,-4.2928,4.5608,0.1801,3.0049,5.5631,-140.5012,-2.2995,-1.2514,50.0056,5.2939,-8.7384,18,4.8,24,2268,210,NA,NA,NA,NA,NA,NA,FALSE,-20.9,8,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",2,"2024-04-07T22:17:36.529Z","2024-04-07T22:17:40.518Z",TRUE,"pitch","34eff19d-01b6-40fa-80f0-76692c094350",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,1,NA,NA,2.977,1.4727,NA,124.85,171.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Tyler Wade called out on strikes.",0,2,3,66,"top",9,"2024-04-07T22:16:49.676Z","2024-04-07T22:17:40.518Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,642180,"Tyler Wade","/api/v1/people/642180","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,80.8,5,0.91,0.4261,6.4557,28.409,-31.8374,2.5481,0.1994,-0.206,2.4848,1.9319,-128.8578,-1.6584,-1.2982,50.0013,5.6117,4.2561,8.4,8.4,24,2440,56,NA,NA,NA,NA,NA,NA,TRUE,-34.8,0.2,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",1,"2024-04-07T22:17:10.820Z","2024-04-07T22:17:20.473Z",TRUE,"pitch","78e9facb-21c3-4e03-a7c2-4536ec381ff4",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.18,1.5,NA,87.18,222.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Tyler Wade called out on strikes.",0,2,3,66,"top",9,"2024-04-07T22:16:49.676Z","2024-04-07T22:17:40.518Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,642180,"Tyler Wade","/api/v1/people/642180","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,82.5,14,0.9,0.4227,6.2828,24.8307,-31.3567,1.7863,0.475,0.7824,0.606,3.9807,-129.184,-6.0841,-1.0054,50.0001,5.3774,3.0425,6,7.2,24,2413,57,NA,NA,NA,NA,NA,NA,FALSE,-34.7,-0.1,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",0,"2024-04-07T22:16:53.291Z","2024-04-07T22:16:58.742Z",TRUE,"pitch","7f0b89cc-8320-4235-9ea5-683b69a023db",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.18,1.5,NA,94.21,166.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Tyler Wade called out on strikes.",0,2,3,66,"top",9,"2024-04-07T22:16:49.676Z","2024-04-07T22:17:40.518Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,642180,"Tyler Wade","/api/v1/people/642180","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.3,3,0.91,0.4255,6.4037,26.0556,-29.7764,2.3813,1.4313,0.5979,2.6823,3.6738,-128.6047,-1.4666,-1.1573,50.0051,5.5643,3.9993,8.4,7.2,24,2326,83,NA,NA,NA,NA,NA,NA,FALSE,-32.4,2.5,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",8,"2024-04-07T22:16:25.246Z","2024-04-07T22:16:29.122Z",TRUE,"pitch","bb0caad2-76fc-4cec-b5d4-023998d3ccba",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.411,1.565,NA,143.19,171.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Graham Pauley strikes out swinging.",0,2,3,65,"top",9,"2024-04-07T22:14:33.973Z","2024-04-07T22:16:29.122Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,688363,"Graham Pauley","/api/v1/people/688363","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.9,89.3,4,0.88,0.3871,6.3307,30.6459,-28.7771,-4.9784,1.6746,-0.687,2.481,3.2545,-141.2214,-2.925,-1.2045,50.0033,5.3713,-10.1064,18,6,24,2151,219,NA,NA,NA,NA,NA,NA,TRUE,-26.3,2.6,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",7,"2024-04-07T22:15:57.297Z","2024-04-07T22:16:01.315Z",TRUE,"pitch","cf05e46b-69f5-4f6b-aca5-f764e6b0e901",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.411,1.565,NA,130.73,177.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Graham Pauley strikes out swinging.",0,2,3,65,"top",9,"2024-04-07T22:14:33.973Z","2024-04-07T22:16:29.122Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,688363,"Graham Pauley","/api/v1/people/688363","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",98.2,90.2,4,0.87,0.3824,6.8556,31.5902,-18.7095,-5.2434,6.4737,-0.3603,2.2535,4.4594,-142.9771,-5.3523,-1.2555,50.0021,5.316,-10.9038,26.4,4.8,24,2330,224,NA,NA,NA,NA,NA,NA,FALSE,-17.4,10.9,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",6,"2024-04-07T22:15:34.712Z","2024-04-07T22:15:40.127Z",TRUE,"pitch","82a972ea-72e6-48f2-ac13-ca270cb613e1",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.411,1.565,NA,126.07,164.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Graham Pauley strikes out swinging.",0,2,3,65,"top",9,"2024-04-07T22:14:33.973Z","2024-04-07T22:16:29.122Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,688363,"Graham Pauley","/api/v1/people/688363","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.1,92,5,0.9,0.377,7.3263,28.3629,-15.258,-3.5997,7.8828,-0.238,2.7521,4.2858,-144.3784,-4.8329,-1.2624,50.0068,5.3625,-7.7285,22.8,3.6,24,2467,219,NA,NA,NA,NA,NA,NA,FALSE,-13.8,13.7,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",5,"2024-04-07T22:15:13.560Z","2024-04-07T22:15:16.777Z",TRUE,"pitch","57cbc0b6-b70b-48f5-a5d4-e1a0e8f1419f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.411,1.565,NA,123.1,180.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Graham Pauley strikes out swinging.",0,2,3,65,"top",9,"2024-04-07T22:14:33.973Z","2024-04-07T22:16:29.122Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,688363,"Graham Pauley","/api/v1/people/688363","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",98,91,5,0.9,0.3814,6.9562,27.5761,-16.0951,-4.0548,7.6688,-0.16,2.144,4.9114,-142.6742,-6.054,-1.3632,50.0057,5.2787,-8.5042,24,3.6,24,2385,231,NA,NA,NA,NA,NA,NA,FALSE,-15,13.1,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",4,"2024-04-07T22:14:51.512Z","2024-04-07T22:14:56.164Z",TRUE,"pitch","647461b6-f399-486a-be75-b719cc728ff9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4787,1.7076,NA,31.63,177.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Graham Pauley strikes out swinging.",0,2,3,65,"top",9,"2024-04-07T22:14:33.973Z","2024-04-07T22:16:29.122Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,688363,"Graham Pauley","/api/v1/people/688363","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",98.3,90.8,14,0.88,0.3817,7.0379,29.4318,-16.3538,-3.4631,7.5663,2.2396,2.2608,10.7089,-142.8706,-5.6876,-1.0886,50.0008,5.2861,-7.2402,16.8,3.6,24,2381,230,NA,NA,NA,NA,NA,NA,FALSE,-15.2,12.8,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",3,"2024-04-07T22:14:36.317Z","2024-04-07T22:14:40.179Z",TRUE,"pitch","f32ebfe7-b1b9-4664-b4cc-0a1e4984fa60",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.529,1.6411,NA,92.52,179.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Graham Pauley strikes out swinging.",0,2,3,65,"top",9,"2024-04-07T22:14:33.973Z","2024-04-07T22:16:29.122Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,688363,"Graham Pauley","/api/v1/people/688363","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",98.9,90.9,9,0.82,0.38,6.8628,32.1201,-19.5651,-4.4712,5.986,0.6423,2.2013,7.1894,-143.9323,-5.3823,-1.3023,50.0055,5.2998,-9.4221,20.4,4.8,24,2293,222,NA,NA,NA,NA,NA,NA,FALSE,-17.9,10,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",0,"2024-04-07T22:14:16.182Z","2024-04-07T22:14:16.216Z",FALSE,"action",NA,NA,"Tyler Fitzgerald remains in the game as the first baseman.","Defensive Switch",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,666149,"/api/v1/people/666149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"3","First Base","Infielder","1B","202","65","atBat","Strikeout","strikeout","Graham Pauley strikes out swinging.",0,2,3,65,"top",9,"2024-04-07T22:14:33.973Z","2024-04-07T22:16:29.122Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,688363,"Graham Pauley","/api/v1/people/688363","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,527038,"/api/v1/people/527038",NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",1,"2024-04-07T22:14:16.216Z","2024-04-07T22:14:26.184Z",FALSE,"action",NA,NA,"Pitching Change: Camilo Doval replaces Ryan Walker.","Pitching Substitution",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,666808,"/api/v1/people/666808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"65","atBat","Strikeout","strikeout","Graham Pauley strikes out swinging.",0,2,3,65,"top",9,"2024-04-07T22:14:33.973Z","2024-04-07T22:16:29.122Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,688363,"Graham Pauley","/api/v1/people/688363","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",2,"2024-04-07T22:14:26.184Z","2024-04-07T22:14:36.317Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Graham Pauley replaces José Azocar.","Offensive Substitution",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,688363,"/api/v1/people/688363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","602","65","atBat","Strikeout","strikeout","Graham Pauley strikes out swinging.",0,2,3,65,"top",9,"2024-04-07T22:14:33.973Z","2024-04-07T22:16:29.122Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,688363,"Graham Pauley","/api/v1/people/688363","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,640492,"/api/v1/people/640492",NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",0,"2024-04-07T22:11:34.801Z","2024-04-07T22:11:42.076Z",TRUE,"pitch","168a1b8f-516f-4b2a-96dc-0bdc5c146923",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.4,1.69,NA,72.5,167.41,"ground_ball","medium","6",116.94,158.53,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Forceout","force_out","Thairo Estrada grounds into a force out, shortstop Ha-Seong Kim to second baseman Xander Bogaerts. Matt Chapman out at 2nd.",0,2,3,64,"bottom",8,"2024-04-07T22:11:28.868Z","2024-04-07T22:11:42.076Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.7,77.2,12,2,0.4493,6.4732,23.6573,-28.713,5.7849,2.2982,1.1674,2.6435,4.5803,-121.8546,-2.1671,-1.4873,50.0023,6.0219,8.7099,18,8.4,24,2377,33,65.4,-13,13,NA,NA,NA,TRUE,-35,4,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",5,"2024-04-07T22:10:58.091Z","2024-04-07T22:11:09.401Z",TRUE,"pitch","efbbd605-75db-4c68-b609-8b4eb4999e6b",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,1,2,NA,NA,3.58,1.7,NA,102.98,164.66,"ground_ball","medium","9",174.71,103.59,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Matt Chapman singles on a ground ball to right fielder Fernando Tatis Jr. Jorge Soler scores.",1,2,3,63,"bottom",8,"2024-04-07T22:09:00.987Z","2024-04-07T22:11:09.401Z",TRUE,TRUE,FALSE,FALSE,60,3,1,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.9,89.1,6,2,0.3878,6.3067,30.3632,-17.2432,-9.164,7.3842,0.3677,2.7451,6.9962,-140.9239,-6.3865,-0.9495,50.0058,6.1443,-18.5375,42,4.8,24,2189,222,99.4,5,121,NA,NA,NA,FALSE,-16.7,12.4,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,656305,"Matt Chapman","/api/v1/people/656305",NA,NA,NA,NA,NA,NA
745362,"2024-04-07",4,"2024-04-07T22:10:33.964Z","2024-04-07T22:10:39.988Z",TRUE,"pitch","299177ca-2416-42a5-b368-aae3b7ea19f0",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.4212,1.7155,NA,139.89,196.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Matt Chapman singles on a ground ball to right fielder Fernando Tatis Jr. Jorge Soler scores.",1,2,3,63,"bottom",8,"2024-04-07T22:09:00.987Z","2024-04-07T22:11:09.401Z",TRUE,TRUE,FALSE,FALSE,60,3,1,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,89,13,2,0.3879,6.2933,31.8779,-14.0331,-7.3777,8.9822,-0.6004,1.549,4.2408,-141.1655,-10.0121,-1.1629,50.0055,6.0434,-14.905,40.8,4.8,24,2178,221,NA,NA,NA,NA,NA,NA,FALSE,-14.6,14.4,12.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
