"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718254,"2023-05-09",4,"2023-05-09T04:04:56.201Z","2023-05-09T04:05:04.073Z",TRUE,"pitch","9087c375-3ecc-47ca-8d41-fac1e17b32e5",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.51,1.73,NA,77.48,160.01,"fly_ball","medium","8",131.54,79.49,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Kyle Tucker flies out to center fielder Mike Trout.",0,4,6,67,"top",9,"2023-05-09T04:04:01.442Z","2023-05-09T04:05:04.073Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.8,89.8,12,0.91,0.3824,6.2703,34.4449,-9.3413,-7.0102,10.9999,1.0367,2.9175,9.357,-143.46,-6.082,-1.3627,50.0034,5.6529,-14.553,49.2,3.6,24,2473,217,84.3,37,300,NA,NA,NA,TRUE,-9.5,18.7,10.7,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",3,"2023-05-09T04:04:37.247Z","2023-05-09T04:04:41.218Z",TRUE,"pitch","78d605f6-8235-421e-abde-d487cada1175",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.51,1.73,NA,144.39,165.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Kyle Tucker flies out to center fielder Mike Trout.",0,4,6,67,"top",9,"2023-05-09T04:04:01.442Z","2023-05-09T04:05:04.073Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,89.2,4,0.91,0.3841,6.3061,34.9766,-10.0614,-6.8512,10.7542,-0.7185,2.7063,5.2706,-142.9565,-6.1133,-1.7021,50.0011,5.5134,-14.0861,48,3.6,24,2302,213,NA,NA,NA,NA,NA,NA,FALSE,-10.2,18.4,11.3,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",2,"2023-05-09T04:04:18.378Z","2023-05-09T04:04:21.903Z",TRUE,"pitch","d281c569-3f1c-4299-a3af-9778061893ea",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.51,1.73,NA,99.37,173.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Kyle Tucker flies out to center fielder Mike Trout.",0,4,6,67,"top",9,"2023-05-09T04:04:01.442Z","2023-05-09T04:05:04.073Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.2,6,0.91,0.4264,6.1272,25.6992,-28.0429,2.8267,2.471,0.4626,2.4215,4.5108,-128.2799,-2.7601,-1.6836,50.0036,5.6899,4.7263,10.8,7.2,24,2345,131,NA,NA,NA,NA,NA,NA,FALSE,-31,4.1,-6.1,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",1,"2023-05-09T04:04:03.775Z","2023-05-09T04:04:07.162Z",TRUE,"pitch","43820541-62d8-42a9-990f-a5db79d50a39",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.51,1.73,NA,138.07,164.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Kyle Tucker flies out to center fielder Mike Trout.",0,4,6,67,"top",9,"2023-05-09T04:04:01.442Z","2023-05-09T04:05:04.073Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,87.5,4,2,0.3914,6.5168,34.197,-8.7955,-6.2224,11.8095,-0.5528,2.7654,4.6832,-140.3915,-6.5441,-1.4409,50.0054,5.7111,-12.3218,46.8,3.6,24,2349,212,NA,NA,NA,NA,NA,NA,FALSE,-9.5,20,10.2,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",0,"2023-05-09T04:02:34.211Z","2023-05-09T04:04:03.775Z",FALSE,"action",NA,NA,"Pitching Change: Carlos Estevez replaces Matt Moore.","Pitching Substitution",4,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,608032,"/api/v1/people/608032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"67","atBat","Flyout","field_out","Kyle Tucker flies out to center fielder Mike Trout.",0,4,6,67,"top",9,"2023-05-09T04:04:01.442Z","2023-05-09T04:05:04.073Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",2,"2023-05-09T04:00:45.566Z","2023-05-09T04:00:52.618Z",TRUE,"pitch","25d791de-70a2-4950-88af-2c10929cbd95",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.31,1.61,NA,119.26,133.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Gio Urshela strikes out swinging.",0,4,6,66,"bottom",8,"2023-05-09T04:00:01.308Z","2023-05-09T04:00:52.618Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,570482,"Gio Urshela","/api/v1/people/570482","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.5,11,0.83,0.392,6.1277,32.2474,-17.0115,-6.4629,7.672,-0.0594,3.9077,5.4719,-139.8525,-0.3454,-1.204,50.0015,5.151,-12.7708,33.6,4.8,24,2264,207,NA,NA,NA,NA,NA,NA,TRUE,-15.6,14,10.6,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",1,"2023-05-09T04:00:29.723Z","2023-05-09T04:00:34.078Z",TRUE,"pitch","36645087-e12f-4ff3-be3a-8d7edb7c5b28",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.4818,1.7786,NA,80.75,187.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Gio Urshela strikes out swinging.",0,4,6,66,"bottom",8,"2023-05-09T04:00:01.308Z","2023-05-09T04:00:52.618Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,570482,"Gio Urshela","/api/v1/people/570482","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,80.9,14,0.91,0.4272,6.3389,26.7936,-28.1922,2.8413,2.3943,0.9511,1.8991,4.7824,-128.2692,-2.1114,-1.3075,50.0038,4.9333,4.7301,10.8,7.2,24,2241,155,NA,NA,NA,NA,NA,NA,FALSE,-31.2,4.1,-6.2,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",0,"2023-05-09T04:00:09.268Z","2023-05-09T04:00:12.991Z",TRUE,"pitch","8152aa0a-7681-4b2c-a68d-ae28cb8a0245",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.31,1.61,NA,129.02,173.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Gio Urshela strikes out swinging.",0,4,6,66,"bottom",8,"2023-05-09T04:00:01.308Z","2023-05-09T04:00:52.618Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,570482,"Gio Urshela","/api/v1/people/570482","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,86.6,4,2,0.3954,6.4015,34.1834,-15.9814,-9.5246,8.3484,-0.3155,2.4181,5.9281,-139.0915,-3.9978,-1.2484,50.0018,4.9492,-18.4697,45.6,4.8,24,2174,315,NA,NA,NA,NA,NA,NA,FALSE,-15.8,14.4,15.8,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",1,"2023-05-09T03:59:25.310Z","2023-05-09T03:59:36.737Z",TRUE,"pitch","c76154da-71cd-445f-8b63-e08e690874d4",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.24,1.57,NA,134.96,192.25,"line_drive","medium","8",121.84,71.74,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Sac Fly","sac_fly","Matt Thaiss out on a sacrifice fly to center fielder Chas McCormick. Brandon Drury scores.",1,4,6,65,"bottom",8,"2023-05-09T03:59:22.993Z","2023-05-09T03:59:36.737Z",TRUE,TRUE,FALSE,TRUE,0,0,0,2,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.8,83.6,7,0.9,0.4113,6.2648,30.6403,-24.1119,-10.3717,4.4974,-0.4712,1.7234,6.1551,-133.5385,-3.7221,-1.4669,50.0051,4.8843,-18.6027,34.8,7.2,24,1905,243,90.5,22,318,NA,NA,NA,TRUE,-25.2,7.4,17.3,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",0,"2023-05-09T03:58:40.099Z","2023-05-09T03:59:25.310Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"65","atBat","Sac Fly","sac_fly","Matt Thaiss out on a sacrifice fly to center fielder Chas McCormick. Brandon Drury scores.",1,4,6,65,"bottom",8,"2023-05-09T03:59:22.993Z","2023-05-09T03:59:36.737Z",TRUE,TRUE,FALSE,TRUE,0,0,0,2,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",0,"2023-05-09T03:58:06.454Z","2023-05-09T03:58:22.962Z",TRUE,"pitch","e9e0cf47-2f5e-4fed-93a4-cbc5b8009f89",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.52,1.7,NA,121.09,168.14,"fly_ball","hard","8",135.09,34.93,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Triple","triple","Brandon Drury triples (2) on a sharp fly ball to center fielder Chas McCormick. Anthony Rendon scores.",1,4,5,64,"bottom",8,"2023-05-09T03:57:57.281Z","2023-05-09T03:58:22.962Z",TRUE,TRUE,FALSE,FALSE,62,0,0,1,592273,"Brandon Drury","/api/v1/people/592273","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,86.4,5,0.92,0.3962,6.3138,33.6597,-20.9378,-9.0872,5.821,-0.1073,2.6162,6.5341,-138.716,-2.5353,-1.3236,50.0069,4.9522,-17.5526,36,6,24,2303,218,106.8,23,407,NA,NA,NA,FALSE,-20.2,10.1,14.9,NA,NA,FALSE,FALSE,NA,NA,NA,592273,"Brandon Drury","/api/v1/people/592273",NA,NA,NA
718254,"2023-05-09",6,"2023-05-09T03:57:26.709Z","2023-05-09T03:57:36.057Z",TRUE,"pitch","8ef70466-a741-4a05-893e-59e845b415e2",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.42,1.64,NA,111.78,180.04,"fly_ball","medium","9",155.37,114.23,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Hunter Renfroe flies out to right fielder Kyle Tucker.",0,4,4,63,"bottom",8,"2023-05-09T03:54:59.478Z","2023-05-09T03:57:36.057Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,81.4,8,0.9,0.4243,6.3429,25.897,-24.1216,0.9664,4.7668,0.1369,2.1757,3.7675,-128.9166,-2.3777,-1.4668,50.002,4.9649,1.6322,6,6,24,2215,165,82,48,239,NA,NA,NA,TRUE,-26.4,8.4,-2.5,NA,NA,TRUE,FALSE,543685,"Anthony Rendon","/api/v1/people/543685",NA,NA,NA,NA,NA,NA
718254,"2023-05-09",4,"2023-05-09T03:56:51.435Z","2023-05-09T03:56:56.465Z",TRUE,"pitch","89f99805-460a-4490-878d-bb3895ca1202",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2592,1.6569,NA,202.8,170.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Hunter Renfroe flies out to right fielder Kyle Tucker.",0,4,4,63,"bottom",8,"2023-05-09T03:54:59.478Z","2023-05-09T03:57:36.057Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,86.6,11,0.91,0.3959,6.4071,33.8496,-23.1941,-9.3661,4.6411,-2.2508,2.5195,1.2014,-138.8634,-2.5089,-1.4761,50.0005,4.9936,-18.1157,37.2,6,24,2039,217,NA,NA,NA,NA,NA,NA,FALSE,-22.2,8,16.7,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",3,"2023-05-09T03:56:26.010Z","2023-05-09T03:56:30.385Z",TRUE,"pitch","98a23aa6-dbb0-476d-8864-e603a49c9e68",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.42,1.64,NA,169.91,165.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Hunter Renfroe flies out to right fielder Kyle Tucker.",0,4,4,63,"bottom",8,"2023-05-09T03:54:59.478Z","2023-05-09T03:57:36.057Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,87,11,0.9,0.3958,6.5277,30.1762,-21.1248,-8.7367,5.6914,-1.388,2.7209,3.2499,-138.2782,-2.0675,-1.442,50.0001,4.8921,-16.9546,37.2,6,24,2250,219,NA,NA,NA,NA,NA,NA,FALSE,-20.2,10.1,15.1,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",2,"2023-05-09T03:55:48.901Z","2023-05-09T03:55:54.664Z",TRUE,"pitch","9667776c-d130-4b82-8d79-f146077b8912",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.42,1.64,NA,81.75,131.82,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Hunter Renfroe flies out to right fielder Kyle Tucker.",0,4,4,63,"bottom",8,"2023-05-09T03:54:59.478Z","2023-05-09T03:57:36.057Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.8,12,0.89,0.3956,6.2981,31.1651,-14.6491,-5.9852,9.0282,0.9249,3.9613,8.173,-138.4897,-0.3253,-1.2879,50.0008,5.0609,-11.6166,33.6,3.6,24,2720,167,NA,NA,NA,NA,NA,NA,FALSE,-13.7,16.4,9.1,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",1,"2023-05-09T03:55:26.456Z","2023-05-09T03:55:30.014Z",TRUE,"pitch","5b14748e-de51-49f7-8154-6058d36d7abe",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.42,1.64,NA,157.77,156.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Hunter Renfroe flies out to right fielder Kyle Tucker.",0,4,4,63,"bottom",8,"2023-05-09T03:54:59.478Z","2023-05-09T03:57:36.057Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,85.1,11,0.92,0.4015,6.5252,33.5803,-17.7499,-11.3349,7.6738,-1.0696,3.0495,4.9081,-137.0315,-1.7251,-1.4232,50.0019,4.9148,-21.3032,48,6,24,2277,217,NA,NA,NA,NA,NA,NA,FALSE,-17.4,13.7,19.3,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",0,"2023-05-09T03:55:09.280Z","2023-05-09T03:55:14.155Z",TRUE,"pitch","67a69944-930b-4a85-8cde-af144e9e867c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3041,1.6569,NA,85.9,179.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Hunter Renfroe flies out to right fielder Kyle Tucker.",0,4,4,63,"bottom",8,"2023-05-09T03:54:59.478Z","2023-05-09T03:57:36.057Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,86.5,6,0.89,0.3957,6.5786,34.1755,-12.9388,-7.6701,9.9388,0.8159,2.2122,8.7664,-138.9716,-4.8642,-1.3987,50.0053,4.86,-14.8488,42,3.6,24,2259,224,NA,NA,NA,NA,NA,NA,FALSE,-13.2,17,11.9,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
