"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717338,"2023-07-19",3,"2023-07-20T01:51:53.077Z","2023-07-20T01:51:56.739Z",TRUE,"pitch","3d58e4a3-fb0d-4aaf-8633-6d6f65477a65",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.22,1.5,NA,135.51,205.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Hit By Pitch","hit_by_pitch","Danny Jansen hit by pitch.",0,2,0,74,"bottom",9,"2023-07-20T01:50:53.954Z","2023-07-20T01:52:40.492Z",TRUE,FALSE,FALSE,FALSE,11,2,2,1,643376,"Danny Jansen","/api/v1/people/643376","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Diego Padres","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,78.7,13,0.9,0.4378,6.5569,29.3647,-30.5516,-0.666,1.025,-0.4855,1.2211,-7.9545,-125.8846,-3.5258,2.8229,50.0013,5.1559,-1.0505,4.8,8.4,24,2457,335,NA,NA,NA,NA,NA,NA,FALSE,-35.9,1.2,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",2,"2023-07-20T01:51:31.657Z","2023-07-20T01:51:36.515Z",TRUE,"pitch","48a3c6bc-e975-4e22-b8dc-f604a667f813",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.22,1.5,NA,136.78,179.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Hit By Pitch","hit_by_pitch","Danny Jansen hit by pitch.",0,2,0,74,"bottom",9,"2023-07-20T01:50:53.954Z","2023-07-20T01:52:40.492Z",TRUE,FALSE,FALSE,FALSE,11,2,2,1,643376,"Danny Jansen","/api/v1/people/643376","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,87.9,4,0.9,0.3915,6.7515,32.1766,-8.5684,5.5623,11.913,-0.5189,2.1772,-10.5262,-140.0119,-7.1948,2.5699,50.0031,5.3439,11.0228,40.8,2.4,24,2198,150,NA,NA,NA,NA,NA,NA,FALSE,-9.5,20.2,-7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",1,"2023-07-20T01:51:14.040Z","2023-07-20T01:51:17.674Z",TRUE,"pitch","1457cb3a-8f7d-42cf-9be0-366af5ae2256",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.22,1.5,NA,105.99,155.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Hit By Pitch","hit_by_pitch","Danny Jansen hit by pitch.",0,2,0,74,"bottom",9,"2023-07-20T01:50:53.954Z","2023-07-20T01:52:40.492Z",TRUE,FALSE,FALSE,FALSE,11,2,2,1,643376,"Danny Jansen","/api/v1/people/643376","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,87.6,3,0.9,0.3921,6.8225,32.6424,-11.0231,6.3707,10.7111,0.2889,3.0741,-8.4513,-139.8983,-4.65,2.5265,50.0056,5.4852,12.584,40.8,3.6,24,2194,148,NA,NA,NA,NA,NA,NA,FALSE,-11.2,18.6,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",0,"2023-07-20T01:50:55.311Z","2023-07-20T01:50:58.707Z",TRUE,"pitch","7ef21b99-4f83-4cf8-ac1f-885301f547bb",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2103,1.5745,NA,201.62,235.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Hit By Pitch","hit_by_pitch","Danny Jansen hit by pitch.",0,2,0,74,"bottom",9,"2023-07-20T01:50:53.954Z","2023-07-20T01:52:40.492Z",TRUE,FALSE,FALSE,FALSE,11,2,2,1,643376,"Danny Jansen","/api/v1/people/643376","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Diego Padres","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,79.4,13,0.91,0.4375,6.5461,27.4792,-30.7575,1.3002,0.8985,-2.22,0.126,-12.2697,-125.598,-5.9796,2.5779,50.0058,5.0657,2.0601,0,8.4,24,2614,354,NA,NA,NA,NA,NA,NA,FALSE,-36.7,0.2,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",5,"2023-07-20T01:50:22.410Z","2023-07-20T01:50:31.849Z",TRUE,"pitch","6a1a698d-3b5d-4390-857c-a9f82038b9b5",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.36,1.61,NA,117.64,149.21,"fly_ball","medium","8",138.17,91.29,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Santiago Espinal flies out to center fielder Trent Grisham.",0,2,0,73,"bottom",9,"2023-07-20T01:49:48.333Z","2023-07-20T01:50:31.849Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,86.9,2,0.89,0.396,6.7127,30.0961,-12.5257,5.3285,10.1341,-0.0169,3.3173,-8.5267,-138.1904,-3.6167,2.4129,50.002,5.4814,10.3311,32.4,3.6,24,2099,149,92.3,50,273,NA,NA,NA,TRUE,-12.5,17.8,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",4,"2023-07-20T01:50:07.906Z","2023-07-20T01:50:11.463Z",TRUE,"pitch","85dbdc26-7df0-4282-ad01-0893c196e2d8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3539,1.6306,NA,167.22,193.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Santiago Espinal flies out to center fielder Trent Grisham.",0,2,0,73,"bottom",9,"2023-07-20T01:49:48.333Z","2023-07-20T01:50:31.849Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,77.8,13,0.91,0.4452,6.4957,26.3519,-34.223,-1.8989,-1.3379,-1.3174,1.6732,-9.0603,-123.407,-1.5756,2.6602,50.0042,5.2238,-2.9043,7.2,9.6,24,2568,306,NA,NA,NA,NA,NA,NA,FALSE,-40.8,-2.5,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",3,"2023-07-20T01:49:50.704Z","2023-07-20T01:49:54.461Z",TRUE,"pitch","7759f972-e011-4595-ba29-29b47e81b724",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3297,1.6801,NA,111.3,170.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Santiago Espinal flies out to center fielder Trent Grisham.",0,2,0,73,"bottom",9,"2023-07-20T01:49:48.333Z","2023-07-20T01:50:31.849Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,87.2,5,0.86,0.3954,6.6974,30.3284,-15.3593,6.3637,8.6496,0.1495,2.5299,-8.6481,-138.4134,-5.0989,2.4849,50.0035,5.4213,12.3728,32.4,3.6,24,2019,146,NA,NA,NA,NA,NA,NA,FALSE,-15.4,14.8,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",0,"2023-07-20T01:49:22.490Z","2023-07-20T01:49:22.585Z",FALSE,"action",NA,NA,"Fernando Tatis Jr. remains in the game as the right fielder.","Defensive Switch",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,665487,"/api/v1/people/665487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"9","Outfielder","Outfielder","RF","200","73","atBat","Flyout","field_out","Santiago Espinal flies out to center fielder Trent Grisham.",0,2,0,73,"bottom",9,"2023-07-20T01:49:48.333Z","2023-07-20T01:50:31.849Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",1,"2023-07-20T01:49:22.585Z","2023-07-20T01:49:39.176Z",FALSE,"action",NA,NA,"Pitching Change: Josh Hader replaces Nick Martinez, batting 8th, replacing right fielder Taylor Kohlwey.","Pitching Substitution",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,623352,"/api/v1/people/623352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P","801","73","atBat","Flyout","field_out","Santiago Espinal flies out to center fielder Trent Grisham.",0,2,0,73,"bottom",9,"2023-07-20T01:49:48.333Z","2023-07-20T01:50:31.849Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,670128,"/api/v1/people/670128",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",2,"2023-07-20T01:49:39.176Z","2023-07-20T01:49:50.704Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Santiago Espinal replaces Daulton Varsho.","Offensive Substitution",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669289,"/api/v1/people/669289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","701","73","atBat","Flyout","field_out","Santiago Espinal flies out to center fielder Trent Grisham.",0,2,0,73,"bottom",9,"2023-07-20T01:49:48.333Z","2023-07-20T01:50:31.849Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,662139,"/api/v1/people/662139",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",4,"2023-07-20T01:46:39.537Z","2023-07-20T01:46:49.218Z",TRUE,"pitch","71b893a2-2daa-47bd-a3b7-f4f79e865d56",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.65,1.66,NA,114.59,187.1,"fly_ball","medium","8",149.36,71.28,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Flyout","field_out","Manny Machado flies out to center fielder Kevin Kiermaier.",0,2,0,72,"top",9,"2023-07-20T01:44:58.488Z","2023-07-20T01:46:49.218Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,78.9,8,0.91,0.4414,6.7236,22.9579,-35.3067,-0.1707,-2.0088,0.0633,1.9142,-3.6781,-123.7278,-3.054,1.5866,50.0019,6.1012,-0.2655,1.2,9.6,24,2254,323,98.9,37,344,NA,NA,NA,TRUE,-41.6,-4.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",3,"2023-07-20T01:46:13.949Z","2023-07-20T01:46:17.489Z",TRUE,"pitch","ce8d733d-7f93-4f95-94a8-5803c0740ed0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.65,1.6554,NA,69.94,145.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Flyout","field_out","Manny Machado flies out to center fielder Kevin Kiermaier.",0,2,0,72,"top",9,"2023-07-20T01:44:58.488Z","2023-07-20T01:46:49.218Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,86.6,12,0.9,0.3979,6.5924,30.3169,-24.3679,9.6797,4.069,1.2345,3.4558,-4.5599,-137.6184,-2.8256,1.6546,50.0044,6.145,18.5829,34.8,6,24,2101,134,NA,NA,NA,NA,NA,NA,FALSE,-23.6,7,-16.6,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",1,"2023-07-20T01:45:32.051Z","2023-07-20T01:45:35.825Z",TRUE,"pitch","6b949da1-fe5f-43a7-bd15-e858b2bee36f",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.65,1.66,NA,97.35,167.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Flyout","field_out","Manny Machado flies out to center fielder Kevin Kiermaier.",0,2,0,72,"top",9,"2023-07-20T01:44:58.488Z","2023-07-20T01:46:49.218Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,86.7,6,0.91,0.3974,6.6236,31.2405,-21.7922,10.6614,5.3989,0.5154,2.6436,-6.5442,-137.9342,-5.2037,1.5359,50.0037,6.028,20.5043,39.6,6,24,2136,134,NA,NA,NA,NA,NA,NA,FALSE,-21.6,8.9,-17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",0,"2023-07-20T01:45:13.339Z","2023-07-20T01:45:17.414Z",TRUE,"pitch","980e058c-0393-4e96-b729-fee8c32721b9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6404,1.7924,NA,110.88,199.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Flyout","field_out","Manny Machado flies out to center fielder Kevin Kiermaier.",0,2,0,72,"top",9,"2023-07-20T01:44:58.488Z","2023-07-20T01:46:49.218Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,87.5,14,0.91,0.3952,6.6822,30.2036,-19.361,9.9622,6.5836,0.1604,1.4697,-7.2433,-138.4552,-8.5342,1.5129,50.0026,5.8818,19.3888,39.6,6,24,2184,133,NA,NA,NA,NA,NA,NA,FALSE,-19.8,10.3,-16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",2,"2023-07-20T01:45:55.615Z","2023-07-20T01:46:00.615Z",FALSE,"stepoff","04390974-1ef8-4e88-b382-3e71e6c92e48",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Flyout","field_out","Manny Machado flies out to center fielder Kevin Kiermaier.",0,2,0,72,"top",9,"2023-07-20T01:44:58.488Z","2023-07-20T01:46:49.218Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",6,"2023-07-20T01:44:36.172Z","2023-07-20T01:44:41.486Z",TRUE,"pitch","0ce40e5b-d00f-4af2-aaed-7a18880e4c46",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,2.9803,1.5017,NA,115.64,194.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Juan Soto called out on strikes.",0,2,0,71,"top",9,"2023-07-20T01:43:09.856Z","2023-07-20T01:44:41.486Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,87.9,8,0.91,0.3934,6.6322,30.5199,-20.3865,10.2409,6.0036,0.0356,1.6386,-7.315,-139.0908,-7.8106,1.366,50.0035,5.8296,20.1131,39.6,6,24,2168,130,NA,NA,NA,NA,NA,NA,TRUE,-20.4,9.5,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665487,"Fernando Tatis Jr.","/api/v1/people/665487",673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA,NA
