"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
717969,"2023-05-30",4,"2023-05-30T04:29:08.175Z","2023-05-30T04:29:12.012Z",TRUE,"pitch","7fd87f90-8e7f-411d-9a16-44e49ff7ffe6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,2.9936,1.3554,NA,45.62,177.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Jose Caballero strikes out swinging.",0,10,4,82,"bottom",9,"2023-05-30T04:27:26.272Z","2023-05-30T04:29:33.239Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,676609,"José Caballero","/api/v1/people/676609","R","Right",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,80.9,12,0.9,0.4289,6.6689,25.086,-26.8828,1.2782,3.201,1.8727,2.2855,8.4321,-127.4881,-3.1064,-1.6375,50.0037,5.6313,2.1131,7.2,7.2,24,2221,146,NA,NA,NA,NA,NA,NA,FALSE,-30.1,5.3,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",3,"2023-05-30T04:28:35.431Z","2023-05-30T04:28:40.016Z",TRUE,"pitch","500d92b7-59ad-4dce-b3a3-bd06ec827a2a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.01,1.35,NA,123.11,181.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Jose Caballero strikes out swinging.",0,10,4,82,"bottom",9,"2023-05-30T04:27:26.272Z","2023-05-30T04:29:33.239Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,676609,"José Caballero","/api/v1/people/676609","R","Right",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.9,89.8,5,0.9,0.3844,6.7408,31.612,-16.5688,-8.9729,7.583,-0.1604,2.1244,6.4719,-142.2977,-6.79,-1.2946,50.0002,5.5847,-18.4611,43.2,4.8,24,2140,215,NA,NA,NA,NA,NA,NA,FALSE,-16,12.6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",2,"2023-05-30T04:28:12.929Z","2023-05-30T04:28:16.908Z",TRUE,"pitch","334dbf10-14a9-43e7-8572-14457748d9a6",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,2.9639,1.4375,NA,118.04,200.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Jose Caballero strikes out swinging.",0,10,4,82,"bottom",9,"2023-05-30T04:27:26.272Z","2023-05-30T04:29:33.239Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,676609,"José Caballero","/api/v1/people/676609","R","Right",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.3,90.1,8,0.91,0.3831,7.0264,32.0658,-10.9437,-8.4486,10.2453,-0.0272,1.4342,6.9309,-142.8324,-9.3312,-1.3843,50.0011,5.4264,-17.5021,50.4,3.6,24,2126,218,NA,NA,NA,NA,NA,NA,FALSE,-11.5,16.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",0,"2023-05-30T04:27:33.815Z","2023-05-30T04:27:37.604Z",TRUE,"pitch","ce3ead1e-cb47-4544-ab89-83e29e3fb031",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.01,1.4762,NA,101.03,180.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Jose Caballero strikes out swinging.",0,10,4,82,"bottom",9,"2023-05-30T04:27:26.272Z","2023-05-30T04:29:33.239Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,676609,"José Caballero","/api/v1/people/676609","R","Right",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.3,90,6,0.91,0.3831,6.8941,32.0852,-12.7745,-8.7006,9.3639,0.419,2.1666,7.8248,-142.8441,-7.2777,-1.2218,50.0059,5.5461,-18.0314,48,4.8,24,2088,218,NA,NA,NA,NA,NA,NA,FALSE,-12.6,15.7,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",1,"2023-05-30T04:27:51.750Z","2023-05-30T04:28:12.929Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",10,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,0,676609,"/api/v1/people/676609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Jose Caballero strikes out swinging.",0,10,4,82,"bottom",9,"2023-05-30T04:27:26.272Z","2023-05-30T04:29:33.239Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,676609,"José Caballero","/api/v1/people/676609","R","Right",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",8,"2023-05-30T04:26:23.110Z","2023-05-30T04:26:26.110Z",TRUE,"pitch","d14eb86e-5309-4c8e-ad66-8489fdb0cc6a",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.53,1.65,NA,78.73,163.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Walk","walk","Taylor Trammell walks.",0,10,4,81,"bottom",9,"2023-05-30T04:24:47.341Z","2023-05-30T04:26:47.546Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666211,"Taylor Trammell","/api/v1/people/666211","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,88.6,12,0.89,0.3887,7.0071,31.9108,-16.8471,-10.0463,7.6219,1.0039,2.77,9.6834,-140.9015,-4.7475,-1.1715,50.0049,5.5648,-20.2095,45.6,4.8,24,2102,217,NA,NA,NA,NA,NA,NA,FALSE,-16.2,13,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",9,"2023-05-30T04:26:40.324Z","2023-05-30T04:26:47.546Z",FALSE,"no_pitch","9724c421-8a39-43c1-9941-9bc29c310273",6,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Walk","walk","Taylor Trammell walks.",0,10,4,81,"bottom",9,"2023-05-30T04:24:47.341Z","2023-05-30T04:26:47.546Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666211,"Taylor Trammell","/api/v1/people/666211","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",656061,"Albert Abreu",FALSE,FALSE,NA,NA,NA,666211,"Taylor Trammell","/api/v1/people/666211",NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",7,"2023-05-30T04:26:08.378Z","2023-05-30T04:26:11.927Z",TRUE,"pitch","0e3b39da-c15c-402b-b634-9fdc40a5d0bb",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.5813,1.6972,NA,72.72,146.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Walk","walk","Taylor Trammell walks.",0,10,4,81,"bottom",9,"2023-05-30T04:24:47.341Z","2023-05-30T04:26:47.546Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666211,"Taylor Trammell","/api/v1/people/666211","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.2,88.9,12,0.9,0.3875,7.0392,31.3969,-16.8744,-8.9817,7.5586,1.1617,3.4215,9.675,-141.2082,-3.3617,-1.1379,50.0042,5.7096,-18.1854,42,4.8,24,2024,219,NA,NA,NA,NA,NA,NA,FALSE,-15.8,13.2,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",5,"2023-05-30T04:25:36.321Z","2023-05-30T04:25:39.876Z",TRUE,"pitch","6821ec4c-5c55-406a-afa9-855da4240bcc",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.6489,1.7311,NA,93.06,156.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Walk","walk","Taylor Trammell walks.",0,10,4,81,"bottom",9,"2023-05-30T04:24:47.341Z","2023-05-30T04:26:47.546Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666211,"Taylor Trammell","/api/v1/people/666211","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.2,88.7,3,0.9,0.3876,6.7546,32.3176,-16.1039,-9.3334,7.9469,0.628,3.0602,8.6399,-141.3187,-4.3607,-1.2569,50.0002,5.6582,-18.8683,44.4,4.8,24,2057,219,NA,NA,NA,NA,NA,NA,FALSE,-15.4,13.7,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",4,"2023-05-30T04:25:18.969Z","2023-05-30T04:25:22.510Z",TRUE,"pitch","6eedc311-bd3a-4962-917a-336134e160e1",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.6899,1.7721,NA,106.12,184.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Walk","walk","Taylor Trammell walks.",0,10,4,81,"bottom",9,"2023-05-30T04:24:47.341Z","2023-05-30T04:26:47.546Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666211,"Taylor Trammell","/api/v1/people/666211","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,88.2,9,0.89,0.391,6.8034,31.4779,-14.832,-8.9761,8.7246,0.2853,1.9943,7.3315,-140.0634,-7.0928,-1.1993,50.0025,5.5282,-17.8434,44.4,4.8,24,2109,218,NA,NA,NA,NA,NA,NA,FALSE,-15,14.5,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",3,"2023-05-30T04:25:04.059Z","2023-05-30T04:25:09.445Z",TRUE,"pitch","28637136-b80a-42e1-b10e-d8ddbf157b73",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.6672,1.8018,NA,110.16,139.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Walk","walk","Taylor Trammell walks.",0,10,4,81,"bottom",9,"2023-05-30T04:24:47.341Z","2023-05-30T04:26:47.546Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666211,"Taylor Trammell","/api/v1/people/666211","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,88,2,0.89,0.3908,7.2167,31.126,-19.153,-9.2877,6.5428,0.1794,3.6949,7.5038,-140.0617,-2.1086,-1.3255,50.0024,5.7076,-18.4841,40.8,4.8,24,2033,217,NA,NA,NA,NA,NA,NA,FALSE,-17.9,11.6,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",2,"2023-05-30T04:24:49.680Z","2023-05-30T04:24:54.471Z",TRUE,"pitch","a2624bc6-df6f-47b8-8118-cf227931a2b5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6526,1.8331,NA,77.01,161.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Walk","walk","Taylor Trammell walks.",0,10,4,81,"bottom",9,"2023-05-30T04:24:47.341Z","2023-05-30T04:26:47.546Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666211,"Taylor Trammell","/api/v1/people/666211","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,88,12,0.89,0.3915,6.777,30.6185,-14.9146,-8.7957,8.7011,1.0492,2.8731,9.4015,-139.753,-4.9563,-1.2109,50.0044,5.6446,-17.4518,44.4,4.8,24,2066,217,NA,NA,NA,NA,NA,NA,FALSE,-14.6,14.9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",0,"2023-05-30T04:24:45.303Z","2023-05-30T04:24:45.356Z",FALSE,"action",NA,NA,"Defensive Substitution: Anthony Volpe replaces left fielder Jake Bauers, batting 6th, playing shortstop.","Defensive Sub",10,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,683011,"/api/v1/people/683011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"6","Shortstop","Infielder","SS","601","81","atBat","Walk","walk","Taylor Trammell walks.",0,10,4,81,"bottom",9,"2023-05-30T04:24:47.341Z","2023-05-30T04:26:47.546Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666211,"Taylor Trammell","/api/v1/people/666211","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,641343,"/api/v1/people/641343",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",1,"2023-05-30T04:24:45.356Z","2023-05-30T04:24:49.680Z",FALSE,"action",NA,NA,"Defensive switch from shortstop to left field for Isiah Kiner-Falefa.","Defensive Switch",10,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,643396,"/api/v1/people/643396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"7","Outfielder","Outfielder","LF","700","81","atBat","Walk","walk","Taylor Trammell walks.",0,10,4,81,"bottom",9,"2023-05-30T04:24:47.341Z","2023-05-30T04:26:47.546Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666211,"Taylor Trammell","/api/v1/people/666211","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",6,"2023-05-30T04:25:51.607Z","2023-05-30T04:26:08.378Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",10,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,666211,"/api/v1/people/666211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"81","atBat","Walk","walk","Taylor Trammell walks.",0,10,4,81,"bottom",9,"2023-05-30T04:24:47.341Z","2023-05-30T04:26:47.546Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666211,"Taylor Trammell","/api/v1/people/666211","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",0,"2023-05-30T04:22:32.292Z","2023-05-30T04:22:38.965Z",TRUE,"pitch","69b9daba-5411-4d18-ba04-e707a5563526",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.14,1.44,NA,119.49,201.1,"line_drive","hard","8",114.01,63.48,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Lineout","field_out","Gleyber Torres lines out sharply to center fielder Julio Rodriguez.",0,10,4,80,"top",9,"2023-05-30T04:22:08.401Z","2023-05-30T04:22:38.965Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.3,81.9,8,0.9,0.4251,6.592,24.3611,-20.0611,2.7226,7.1919,-0.0654,1.3956,2.366,-128.4009,-9.2168,-1.3497,50.0064,6.5681,4.587,13.2,4.8,24,2293,167,102.3,18,339,NA,NA,NA,TRUE,-23.5,11.4,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
