"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717764,"2023-06-15",0,"2023-06-15T02:44:44.732Z","2023-06-15T02:45:53.082Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",7,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"77","atBat","Hit By Pitch","hit_by_pitch","Nicky Lopez hit by pitch.",0,7,4,77,"bottom",9,"2023-06-15T02:47:37.997Z","2023-06-15T02:48:03.237Z",TRUE,FALSE,FALSE,FALSE,11,1,1,1,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",1,"2023-06-15T02:45:53.082Z","2023-06-15T02:47:40.053Z",FALSE,"action",NA,NA,"Pitching Change: Alexis Diaz replaces Daniel Duarte.","Pitching Substitution",7,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,664747,"/api/v1/people/664747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"77","atBat","Hit By Pitch","hit_by_pitch","Nicky Lopez hit by pitch.",0,7,4,77,"bottom",9,"2023-06-15T02:47:37.997Z","2023-06-15T02:48:03.237Z",TRUE,FALSE,FALSE,FALSE,11,1,1,1,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",4,"2023-06-15T02:43:46.795Z","2023-06-15T02:43:59.679Z",TRUE,"pitch","0ce0dbeb-8e45-4d0e-8b76-e969a3add2af",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,1,NA,NA,3.56,1.73,NA,126.69,184.69,"ground_ball","medium","5",110.24,178.74,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Edward Olivares singles on a ground ball to third baseman Kevin Newman. Bobby Witt Jr. scores. Michael Massey to 3rd. Edward Olivares advances to 2nd, on a throwing error by third baseman Kevin Newman.",0,7,4,76,"bottom",9,"2023-06-15T02:42:47.110Z","2023-06-15T02:43:59.679Z",TRUE,TRUE,FALSE,FALSE,33,2,1,1,658668,"Edward Olivares","/api/v1/people/658668","R","Right",650960,"Daniel Duarte","/api/v1/people/650960","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,86.1,8,2,0.402,5.9853,28.1146,-22.2539,-9.5626,5.2692,-0.2542,2.0033,3.6997,-135.9354,-4.9094,-0.3858,50.0018,5.3653,-18.0032,37.2,6,24,2134,225,72.3,-51,2,NA,NA,NA,FALSE,-22.4,8.8,16.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,658668,"Edward Olivares","/api/v1/people/658668",686681,"Michael Massey","/api/v1/people/686681",NA,NA,NA,NA
717764,"2023-06-15",3,"2023-06-15T02:43:25.193Z","2023-06-15T02:43:30.312Z",TRUE,"pitch","cad5cbe0-6f5d-47b5-ac16-8efa17224774",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.4653,1.6976,NA,97.25,182.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Edward Olivares singles on a ground ball to third baseman Kevin Newman. Bobby Witt Jr. scores. Michael Massey to 3rd. Edward Olivares advances to 2nd, on a throwing error by third baseman Kevin Newman.",0,7,4,76,"bottom",9,"2023-06-15T02:42:47.110Z","2023-06-15T02:43:59.679Z",TRUE,TRUE,FALSE,FALSE,33,2,1,1,658668,"Edward Olivares","/api/v1/people/658668","R","Right",650960,"Daniel Duarte","/api/v1/people/650960","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,86.2,9,2,0.4012,5.9949,28.0548,-21.5295,-10.101,5.6299,0.518,2.083,5.8,-136.1749,-5.0535,-0.3198,50.0029,5.439,-19.0955,38.4,6,24,2133,222,NA,NA,NA,NA,NA,NA,FALSE,-21.7,9.4,17.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",2,"2023-06-15T02:43:06.768Z","2023-06-15T02:43:11.329Z",TRUE,"pitch","59bada41-f965-4fab-9c86-e42a0e3c5da6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.5525,1.6686,NA,71.52,179.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Edward Olivares singles on a ground ball to third baseman Kevin Newman. Bobby Witt Jr. scores. Michael Massey to 3rd. Edward Olivares advances to 2nd, on a throwing error by third baseman Kevin Newman.",0,7,4,76,"bottom",9,"2023-06-15T02:42:47.110Z","2023-06-15T02:43:59.679Z",TRUE,TRUE,FALSE,FALSE,33,2,1,1,658668,"Edward Olivares","/api/v1/people/658668","R","Right",650960,"Daniel Duarte","/api/v1/people/650960","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.8,14,2,0.3984,6.0529,28.5757,-22.9778,-9.0136,4.7987,1.1932,2.1887,7.1779,-137.1642,-4.2917,-0.2785,50.0062,5.3285,-17.2854,33.6,6,24,2197,223,NA,NA,NA,NA,NA,NA,FALSE,-22.6,8,15,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",1,"2023-06-15T02:42:49.435Z","2023-06-15T02:42:53.704Z",TRUE,"pitch","22250a75-d100-4a34-b3d2-90a364577395",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4363,1.7556,NA,72.59,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Edward Olivares singles on a ground ball to third baseman Kevin Newman. Bobby Witt Jr. scores. Michael Massey to 3rd. Edward Olivares advances to 2nd, on a throwing error by third baseman Kevin Newman.",0,7,4,76,"bottom",9,"2023-06-15T02:42:47.110Z","2023-06-15T02:43:59.679Z",TRUE,TRUE,FALSE,FALSE,33,2,1,1,658668,"Edward Olivares","/api/v1/people/658668","R","Right",650960,"Daniel Duarte","/api/v1/people/650960","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,76.9,14,2,0.4522,6.1002,22.8437,-31.7304,8.5082,0.2938,1.165,1.6957,1.3002,-120.9652,-2.5968,-0.4845,50.0006,5.5556,12.6486,21.6,9.6,24,2766,82,NA,NA,NA,NA,NA,NA,FALSE,-39.2,0.2,-15.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",0,"2023-06-15T02:41:41.726Z","2023-06-15T02:42:49.435Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",7,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Edward Olivares singles on a ground ball to third baseman Kevin Newman. Bobby Witt Jr. scores. Michael Massey to 3rd. Edward Olivares advances to 2nd, on a throwing error by third baseman Kevin Newman.",0,7,4,76,"bottom",9,"2023-06-15T02:42:47.110Z","2023-06-15T02:43:59.679Z",TRUE,TRUE,FALSE,FALSE,33,2,1,1,658668,"Edward Olivares","/api/v1/people/658668","R","Right",650960,"Daniel Duarte","/api/v1/people/650960","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",6,"2023-06-15T02:41:24.570Z","2023-06-15T02:41:28.978Z",TRUE,"pitch","6dc26d93-4821-4ca4-9b87-be2369104f5c",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.4944,1.7266,NA,186.96,171.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Michael Massey walks. Bobby Witt Jr. to 2nd.",0,7,3,75,"bottom",9,"2023-06-15T02:39:05.972Z","2023-06-15T02:41:28.978Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,686681,"Michael Massey","/api/v1/people/686681","L","Left",650960,"Daniel Duarte","/api/v1/people/650960","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,88.1,13,2,0.3923,5.9828,29.5498,-14.9033,-4.5636,8.7388,-1.8354,2.4796,-1.8495,-139.2893,-5.6556,-0.5708,50.005,5.512,-9.0211,30,3.6,24,2280,211,NA,NA,NA,NA,NA,NA,FALSE,-14.8,14.9,8.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,686681,"Michael Massey","/api/v1/people/686681",677951,"Bobby Witt Jr.","/api/v1/people/677951",NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",5,"2023-06-15T02:40:55.583Z","2023-06-15T02:41:00.612Z",TRUE,"pitch","142affab-67de-448f-858a-0fc7b960fa79",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.56,1.71,NA,89.92,194.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Michael Massey walks. Bobby Witt Jr. to 2nd.",0,7,3,75,"bottom",9,"2023-06-15T02:39:05.972Z","2023-06-15T02:41:28.978Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,686681,"Michael Massey","/api/v1/people/686681","L","Left",650960,"Daniel Duarte","/api/v1/people/650960","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.8,84.3,9,2,0.412,6.0798,25.1015,-21.9574,2.1421,5.6949,0.7103,1.6496,2.3148,-132.332,-5.8297,-0.4503,50.0056,5.4632,3.8444,10.8,4.8,24,2591,171,NA,NA,NA,NA,NA,NA,FALSE,-23.4,9.4,-4.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",4,"2023-06-15T02:40:31.242Z","2023-06-15T02:40:34.839Z",TRUE,"pitch","ef161947-e9fd-4029-bf44-1d15f534cbe0",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.5234,1.6686,NA,151.4,216.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Michael Massey walks. Bobby Witt Jr. to 2nd.",0,7,3,75,"bottom",9,"2023-06-15T02:39:05.972Z","2023-06-15T02:41:28.978Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,686681,"Michael Massey","/api/v1/people/686681","L","Left",650960,"Daniel Duarte","/api/v1/people/650960","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.3,75.8,13,2,0.4577,5.9221,23.6871,-33.2083,8.7864,-0.7076,-0.9024,0.8124,-3.2013,-119.779,-3.9114,-0.6883,50.0058,5.444,12.7368,19.2,9.6,24,2730,71,NA,NA,NA,NA,NA,NA,FALSE,-42.5,-2,-15.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",3,"2023-06-15T02:40:12.502Z","2023-06-15T02:40:16.490Z",TRUE,"pitch","95b91c1e-4112-425e-bd5b-4eecb39f0b48",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.4944,1.6976,NA,179.4,193.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Michael Massey walks. Bobby Witt Jr. to 2nd.",0,7,3,75,"bottom",9,"2023-06-15T02:39:05.972Z","2023-06-15T02:41:28.978Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,686681,"Michael Massey","/api/v1/people/686681","L","Left",650960,"Daniel Duarte","/api/v1/people/650960","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.5,81.4,13,2,0.425,5.9607,26.8376,-27.7424,-8.4098,2.6339,-1.637,1.6897,0.0285,-128.8913,-3.8604,-0.5557,50.0025,5.3495,-14.1461,26.4,7.2,24,1855,239,NA,NA,NA,NA,NA,NA,FALSE,-30.7,4.1,15.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",2,"2023-06-15T02:39:54.092Z","2023-06-15T02:39:57.162Z",TRUE,"pitch","f1d56e6a-6ac0-4eba-849b-e4c0f7ddb1df",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.5234,1.7266,NA,108.76,120.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Michael Massey walks. Bobby Witt Jr. to 2nd.",0,7,3,75,"bottom",9,"2023-06-15T02:39:05.972Z","2023-06-15T02:41:28.978Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,686681,"Michael Massey","/api/v1/people/686681","L","Left",650960,"Daniel Duarte","/api/v1/people/650960","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.7,12,2,0.3928,5.9478,29.3381,-15.263,-2.9662,8.5752,0.2163,4.3705,2.3666,-139.1019,-1.1732,-0.2575,50.0038,5.8032,-5.8504,19.2,3.6,24,2315,211,NA,NA,NA,NA,NA,NA,FALSE,-14.3,15.5,4.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",1,"2023-06-15T02:39:32.664Z","2023-06-15T02:39:36.582Z",TRUE,"pitch","6383e111-7b6b-41db-bc0e-f4cf360fdb81",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.5815,1.6686,NA,135.7,178.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Michael Massey walks. Bobby Witt Jr. to 2nd.",0,7,3,75,"bottom",9,"2023-06-15T02:39:05.972Z","2023-06-15T02:41:28.978Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,686681,"Michael Massey","/api/v1/people/686681","L","Left",650960,"Daniel Duarte","/api/v1/people/650960","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.5,83.1,7,2,0.4177,5.9792,24.3488,-25.1806,3.6483,4.0039,-0.4907,2.2237,-0.8299,-130.5304,-3.7226,-0.6452,50.0036,5.5381,6.3718,13.2,6,24,2515,167,NA,NA,NA,NA,NA,NA,FALSE,-26.9,6.7,-6.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",0,"2023-06-15T02:39:12.937Z","2023-06-15T02:39:17.775Z",TRUE,"pitch","1abb8b57-90c9-4891-bad1-4332ad8c65fe",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.56,1.71,NA,110.74,163.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Michael Massey walks. Bobby Witt Jr. to 2nd.",0,7,3,75,"bottom",9,"2023-06-15T02:39:05.972Z","2023-06-15T02:41:28.978Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,686681,"Michael Massey","/api/v1/people/686681","L","Left",650960,"Daniel Duarte","/api/v1/people/650960","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.2,74.9,5,2,0.4594,6.1323,25.0366,-28.5164,9.0617,2.5465,0.1643,2.8033,-0.4753,-119.6434,-0.3949,-0.8092,50.0028,5.5462,13.0178,24,8.4,24,2718,71,NA,NA,NA,NA,NA,NA,FALSE,-36,4.8,-16.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",8,"2023-06-15T02:38:37.838Z","2023-06-15T02:38:47.614Z",TRUE,"pitch","ad6eae32-6e85-452d-8b30-c2ad03b0effd",8,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,1,NA,NA,3.55,1.69,NA,65.54,175.05,"line_drive","medium","9",160.08,96.37,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Single","single","Bobby Witt Jr. singles on a line drive to right fielder TJ Hopkins.",0,7,3,74,"bottom",9,"2023-06-15T02:36:03.974Z","2023-06-15T02:38:47.614Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",650960,"Daniel Duarte","/api/v1/people/650960","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,77.6,14,2,0.4452,5.9966,25.3874,-27.6447,9.3255,2.9576,1.3501,2.3603,1.6345,-123.208,-2.2572,-0.5338,50.0034,5.6338,14.2792,27.6,8.4,24,2829,83,74.2,19,222,NA,NA,NA,FALSE,-33.2,5,-17.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,677951,"Bobby Witt Jr.","/api/v1/people/677951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",7,"2023-06-15T02:38:11.006Z","2023-06-15T02:38:15.297Z",TRUE,"pitch","9f6370f3-f36e-436b-b218-38430c3e47cf",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.55,1.69,NA,151.5,128.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Single","single","Bobby Witt Jr. singles on a line drive to right fielder TJ Hopkins.",0,7,3,74,"bottom",9,"2023-06-15T02:36:03.974Z","2023-06-15T02:38:47.614Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",650960,"Daniel Duarte","/api/v1/people/650960","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,85.2,11,2,0.4037,5.882,29.9303,-22.4682,-9.6518,5.2054,-0.9052,4.0794,2.1305,-135.7271,0.0856,-0.4468,50.0018,5.6132,-17.9911,38.4,6,24,2099,230,NA,NA,NA,NA,NA,NA,FALSE,-21.8,9.6,17,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
