"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717575,"2023-06-29",1,"2023-06-29T02:36:21.193Z","2023-06-29T02:36:26.220Z",TRUE,"pitch","36204987-5d29-4ec9-a015-f8437a7a318d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4035,1.6996,NA,140.02,187.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Jose Siri strikes out swinging.",0,0,2,32,"top",5,"2023-06-29T02:35:50.965Z","2023-06-29T02:37:12.065Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,642350,"Jose Siri","/api/v1/people/642350","R","Right",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.8,81.7,7,2,0.4231,5.8889,25.971,-22.7509,-10.1518,5.5475,-0.6038,1.9038,5.6941,-129.2728,-4.262,-1.5116,50.0041,5.312,-17.2498,34.8,7.2,24,2010,229,NA,NA,NA,NA,NA,NA,FALSE,-25.2,9.4,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",0,"2023-06-29T02:36:09.106Z","2023-06-29T02:36:14.625Z",TRUE,"pitch","909a50f0-c9c3-429b-a6c0-efc496bcf9b3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3701,1.6996,NA,64.9,190.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Jose Siri strikes out swinging.",0,0,2,32,"top",5,"2023-06-29T02:35:50.965Z","2023-06-29T02:37:12.065Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,642350,"Jose Siri","/api/v1/people/642350","R","Right",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.5,81,14,0.91,0.4261,6.0798,26.4379,-16.2694,-8.0805,9.5017,1.3668,1.7892,9.4986,-128.5036,-5.6653,-1.3262,50.0026,5.2849,-13.5252,33.6,4.8,24,2194,230,NA,NA,NA,NA,NA,NA,FALSE,-19,16.1,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",3,"2023-06-29T02:36:57.055Z","2023-06-29T02:37:03.964Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,642350,"/api/v1/people/642350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Jose Siri strikes out swinging.",0,0,2,32,"top",5,"2023-06-29T02:35:50.965Z","2023-06-29T02:37:12.065Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,642350,"Jose Siri","/api/v1/people/642350","R","Right",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",0,"2023-06-29T02:33:41.832Z","2023-06-29T02:33:49.007Z",TRUE,"pitch","4869bb92-7a8e-46a2-8383-600189fccb14",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.57,1.77,NA,174.26,162.27,"ground_ball","soft","5",117.74,171.82,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Nick Ahmed grounds out softly, third baseman Isaac Paredes to first baseman Yandy Diaz.",0,0,2,31,"bottom",4,"2023-06-29T02:33:36.888Z","2023-06-29T02:33:49.007Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,605113,"Nick Ahmed","/api/v1/people/605113","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.5,11,2,0.404,6.5868,28.8339,-26.3364,-9.0564,3.1337,-1.5021,2.8338,4.6938,-135.4435,-2.9737,-2.0784,50.0032,5.7823,-16.872,30,7.2,24,2003,224,35.5,-46,4,NA,NA,NA,TRUE,-26.3,5.3,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",1,"2023-06-29T02:32:58.742Z","2023-06-29T02:33:09.225Z",TRUE,"pitch","4bc05923-de1d-4711-9c78-a805c4beb538",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,2,NA,NA,3.24,1.58,NA,114.11,184.08,"ground_ball","hard","8",166.21,82.63,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Single","single","Carson Kelly singles on a sharp ground ball to center fielder Jose Siri. Christian Walker scores.",1,0,2,30,"bottom",4,"2023-06-29T02:32:24.523Z","2023-06-29T02:33:09.225Z",TRUE,TRUE,FALSE,FALSE,70,1,0,2,608348,"Carson Kelly","/api/v1/people/608348","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.1,82.5,8,2,0.4209,6.3716,25.3482,-25.624,1.6057,3.8111,0.0759,2.0258,4.8286,-129.7625,-4.7141,-2.0122,50,5.8012,2.7567,7.2,6,24,2168,190,102.7,4,118,NA,NA,NA,FALSE,-28.1,6.1,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971",NA,NA,NA,608348,"Carson Kelly","/api/v1/people/608348"
717575,"2023-06-29",0,"2023-06-29T02:32:33.664Z","2023-06-29T02:32:37.968Z",TRUE,"pitch","f0c9d050-8da6-40fc-b58f-8a411eb15f32",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3701,1.6665,NA,178.63,173.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Single","single","Carson Kelly singles on a sharp ground ball to center fielder Jose Siri. Christian Walker scores.",1,0,2,30,"bottom",4,"2023-06-29T02:32:24.523Z","2023-06-29T02:33:09.225Z",TRUE,TRUE,FALSE,FALSE,70,1,0,2,608348,"Carson Kelly","/api/v1/people/608348","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.4,71.9,13,2,0.4847,6.3447,19.3484,-37.0183,6.4195,-3.7364,-1.6168,2.4104,-0.4688,-112.7377,-0.0124,-2.2416,50.005,6.1338,8.3138,12,12,24,2436,64,NA,NA,NA,NA,NA,NA,FALSE,-51.8,-6.5,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",1,"2023-06-29T02:31:57.671Z","2023-06-29T02:32:04.974Z",TRUE,"pitch","2cfcd965-ff6a-44c2-bc75-17d54f64904f",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.53,1.66,NA,147.07,174.39,"ground_ball","medium","6",109.1,163.68,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Groundout","field_out","Emmanuel Rivera grounds out, shortstop Wander Franco to first baseman Yandy Diaz.",0,0,1,29,"bottom",4,"2023-06-29T02:31:21.216Z","2023-06-29T02:32:04.974Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,656896,"Emmanuel Rivera","/api/v1/people/656896","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,84.8,4,2,0.4081,6.5207,27.3216,-24.6076,-8.723,4.1408,-0.7889,2.3846,6.4412,-133.9116,-4.2807,-2.0851,50.0022,5.7518,-15.9353,30,6,24,2054,223,100.3,-4,26,NA,NA,NA,TRUE,-25.3,6.8,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971",572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA
717575,"2023-06-29",0,"2023-06-29T02:31:38.606Z","2023-06-29T02:31:43.505Z",TRUE,"pitch","98b940cd-719d-41fc-99cb-2af1ef66e574",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6039,1.7988,NA,123.04,203.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Groundout","field_out","Emmanuel Rivera grounds out, shortstop Wander Franco to first baseman Yandy Diaz.",0,0,1,29,"bottom",4,"2023-06-29T02:31:21.216Z","2023-06-29T02:32:04.974Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,656896,"Emmanuel Rivera","/api/v1/people/656896","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,84.7,13,2,0.4089,6.7499,28.297,-26.8305,-8.9781,2.9431,-0.1586,1.2895,8.1881,-133.8441,-6.5175,-2.0877,50.0057,5.6718,-16.3275,27.6,7.2,24,1978,226,NA,NA,NA,NA,NA,NA,FALSE,-28.2,4.1,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",0,"2023-06-29T02:30:53.221Z","2023-06-29T02:31:04.943Z",TRUE,"pitch","5a53133f-a5c0-4092-a3e7-6d5b90dbe523",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.56,1.68,NA,128.93,176.64,"fly_ball","medium","9",173.62,67.2,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Flyout","field_out","Lourdes Gurriel Jr. flies out to right fielder Josh Lowe. Christian Walker to 3rd.",0,0,1,28,"bottom",4,"2023-06-29T02:30:32.050Z","2023-06-29T02:31:04.943Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.6,82.3,4,2,0.4223,6.3087,23.7142,-23.4896,0.4951,5.0844,-0.3129,2.3015,4.4714,-129.0786,-4.4718,-2.1231,50.0043,5.8373,0.8457,3.6,6,24,2175,206,93.2,33,348,NA,NA,NA,TRUE,-25.9,8.5,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971",572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA
717575,"2023-06-29",1,"2023-06-29T02:30:04.136Z","2023-06-29T02:30:11.557Z",TRUE,"pitch","1dc1cc1b-70ac-4af1-b0be-32404e3842c3",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,0,NA,NA,3.42,1.56,NA,108.06,179.19,"line_drive","hard",NA,180.98,42.53,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Double","double","Christian Walker hits a ground-rule double (24) on a line drive to right-center field.",0,0,1,27,"bottom",4,"2023-06-29T02:29:34.093Z","2023-06-29T02:30:11.557Z",TRUE,FALSE,FALSE,FALSE,34,1,0,0,572233,"Christian Walker","/api/v1/people/572233","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.1,80.9,5,2,0.43,6.3134,23.3324,-25.3102,1.1085,4.1676,0.2346,2.2069,5.627,-126.8595,-4.2812,-2.1466,50.0038,5.9084,1.8259,6,6,24,2210,204,103.7,20,371,NA,NA,NA,FALSE,-28.8,6.8,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",0,"2023-06-29T02:29:49.807Z","2023-06-29T02:29:55.974Z",TRUE,"pitch","b35fe691-95a2-42fb-b2a6-8f525c3acb8e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6025,1.8303,NA,106.15,194.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Double","double","Christian Walker hits a ground-rule double (24) on a line drive to right-center field.",0,0,1,27,"bottom",4,"2023-06-29T02:29:34.093Z","2023-06-29T02:30:11.557Z",TRUE,FALSE,FALSE,FALSE,34,1,0,0,572233,"Christian Walker","/api/v1/people/572233","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.4,83.9,14,2,0.4123,6.8461,27.57,-21.1036,-7.9081,6.1896,0.2847,1.6224,8.8818,-132.6784,-6.6807,-2.0739,50.001,5.7036,-14.1411,28.8,6,24,1996,226,NA,NA,NA,NA,NA,NA,FALSE,-22.9,10,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",1,"2023-06-29T02:27:22.341Z","2023-06-29T02:27:29.465Z",TRUE,"pitch","b782759d-fb61-4c04-9789-eeea30e5ee86",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.78,1.83,NA,145.18,183.3,"ground_ball","medium","6",116.99,143.8,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Forceout","force_out","Josh Lowe grounds into a force out, shortstop Nick Ahmed to second baseman Ketel Marte. Isaac Paredes out at 2nd.",0,0,1,26,"top",4,"2023-06-29T02:26:49.545Z","2023-06-29T02:27:29.465Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,666139,"Josh Lowe","/api/v1/people/666139","L","Left",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Arizona Diamondbacks","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.2,74.6,7,2,0.4632,6.1809,22.3969,-26.0681,-9.2311,4.3075,-0.7393,2.0547,4.8957,-118.218,-2.3238,-1.637,50.0009,5.4417,-13.073,25.2,8.4,24,1911,242,70.9,10,107,NA,NA,NA,TRUE,-34,7.6,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",0,"2023-06-29T02:26:59.439Z","2023-06-29T02:27:05.748Z",TRUE,"pitch","fa40d522-aebe-4291-98b4-197b06ad0325",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.9385,2.0639,NA,108.98,131.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Forceout","force_out","Josh Lowe grounds into a force out, shortstop Nick Ahmed to second baseman Ketel Marte. Isaac Paredes out at 2nd.",0,0,1,26,"top",4,"2023-06-29T02:26:49.545Z","2023-06-29T02:27:29.465Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,666139,"Josh Lowe","/api/v1/people/666139","L","Left",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Arizona Diamondbacks","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.8,81.8,2,0.9,0.4223,6.0992,24.8663,-19.8878,-1.8278,7.1956,0.2104,3.9775,5.1989,-129.3081,0.2134,-1.5814,50.003,5.4096,-3.1218,6,4.8,24,2279,218,NA,NA,NA,NA,NA,NA,FALSE,-21.1,13.3,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",6,"2023-06-29T02:26:29.669Z","2023-06-29T02:26:34.068Z",TRUE,"pitch","1ab5756b-4a39-47ca-9ffc-bc650e282b9d",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.17,1.5183,NA,115.54,130.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Walk","walk","Isaac Paredes walks.",0,0,1,25,"top",4,"2023-06-29T02:24:33.788Z","2023-06-29T02:26:34.068Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Arizona Diamondbacks","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,82.9,12,0.91,0.4143,5.9246,28.6221,-17.4063,-8.0238,8.3483,0.0383,3.9929,6.738,-132.282,-0.4785,-1.5013,50.0057,5.4539,-14.2005,36,4.8,24,2330,228,NA,NA,NA,NA,NA,NA,FALSE,-17.9,15.2,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,670623,"Isaac Paredes","/api/v1/people/670623"
717575,"2023-06-29",5,"2023-06-29T02:26:10.033Z","2023-06-29T02:26:14.497Z",TRUE,"pitch","5be9ad11-a8c1-459b-97fb-b1092f97c472",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.21,1.52,NA,130.49,209.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Walk","walk","Isaac Paredes walks.",0,0,1,25,"top",4,"2023-06-29T02:24:33.788Z","2023-06-29T02:26:34.068Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Arizona Diamondbacks","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.1,74.7,13,2,0.4647,6.2499,22.802,-32.7997,-9.2663,-0.4454,-0.3539,1.0684,5.3235,-117.9532,-3.1503,-1.4382,50.0032,5.451,-13.0345,20.4,10.8,24,1587,243,NA,NA,NA,NA,NA,NA,FALSE,-43,-1.3,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
