"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId"
746391,"2024-05-17",0,"2024-05-17T02:27:01.043Z","2024-05-17T02:27:05.187Z",TRUE,"pitch","56c0230e-e88f-4eea-8019-a5b51e03301e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4677,1.6864,NA,126.53,187.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Kyle Tucker flies out to right fielder Seth Brown.",0,1,8,66,"bottom",8,"2024-05-17T02:26:39.593Z","2024-05-17T02:29:19.008Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",621053,"Tyler Ferguson","/api/v1/people/621053","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.5,76.1,8,2,0.4506,5.6732,30.1307,-30.998,5.075,0.7908,-0.25,1.8965,5.5896,-122.7618,-2.6158,-3.2381,50.0034,5.6842,7.5454,15.6,9.6,24,2423,71,NA,NA,NA,NA,NA,NA,FALSE,-38.3,1,-10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",2,"2024-05-17T02:26:27.779Z","2024-05-17T02:26:34.510Z",TRUE,"pitch","11f56af8-4c7c-463a-b0e8-27d33edc7179",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.28,1.52,NA,165.83,170.01,"line_drive","soft","4",126.32,131.43,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Lineout","field_out","Mauricio Dubón lines out softly to second baseman Zack Gelof.",0,1,8,65,"bottom",8,"2024-05-17T02:25:31.030Z","2024-05-17T02:26:34.510Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",621053,"Tyler Ferguson","/api/v1/people/621053","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,87.7,11,2,0.3924,6.5331,33.3108,-25.8734,-10.6364,3.2013,-1.2811,2.5471,8.5547,-139.9144,-4.2855,-3.0053,50.007,5.8064,-20.9683,34.8,7.2,24,2139,236,57.9,32,175,NA,NA,NA,TRUE,-24.7,5,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",1,"2024-05-17T02:26:02.282Z","2024-05-17T02:26:07.131Z",TRUE,"pitch","e5ef23c4-1cbc-48e1-aecc-8eb441266083",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.28,1.52,NA,149.54,164.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Lineout","field_out","Mauricio Dubón lines out softly to second baseman Zack Gelof.",0,1,8,65,"bottom",8,"2024-05-17T02:25:31.030Z","2024-05-17T02:26:34.510Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",621053,"Tyler Ferguson","/api/v1/people/621053","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,86.5,11,2,0.3964,6.0997,33.6493,-15.6094,-6.8794,8.5851,-0.8538,2.7454,8.2287,-138.6604,-5.614,-2.9789,50.0016,5.8535,-13.2726,33.6,4.8,24,2301,233,NA,NA,NA,NA,NA,NA,FALSE,-16,14.4,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",0,"2024-05-17T02:25:43.410Z","2024-05-17T02:25:46.559Z",TRUE,"pitch","6889c8e9-5149-46e0-850b-01aae9f8c61e",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.28,1.52,NA,153.3,173.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Lineout","field_out","Mauricio Dubón lines out softly to second baseman Zack Gelof.",0,1,8,65,"bottom",8,"2024-05-17T02:25:31.030Z","2024-05-17T02:26:34.510Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",621053,"Tyler Ferguson","/api/v1/people/621053","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,85.9,11,2,0.3994,6.3768,33.7195,-23.1981,-9.8774,4.7258,-0.9523,2.4025,9.0098,-137.7045,-4.9163,-3.0009,50.0025,5.8031,-18.7606,34.8,6,24,2215,233,NA,NA,NA,NA,NA,NA,FALSE,-23.3,7.6,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",5,"2024-05-17T02:25:13.546Z","2024-05-17T02:25:16.936Z",TRUE,"pitch","0b12ecd0-1d1e-482e-883e-73f4e1a29d3d",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.49,1.601,NA,99.98,182.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Joey Loperfido strikes out swinging.",0,1,8,64,"bottom",8,"2024-05-17T02:24:17.625Z","2024-05-17T02:25:16.936Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,694388,"Joey Loperfido","/api/v1/people/694388","L","Left",621053,"Tyler Ferguson","/api/v1/people/621053","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.4,77.7,9,2,0.4439,6.1554,27.5014,-31.1482,-0.2682,0.6661,0.4466,2.0816,8.9255,-123.9599,-2.4561,-3.1839,50.0034,5.7165,-0.4148,2.4,8.4,24,2440,78,NA,NA,NA,NA,NA,NA,TRUE,-37.2,0.8,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",4,"2024-05-17T02:24:53.465Z","2024-05-17T02:24:56.741Z",TRUE,"pitch","abd11fc4-c80f-4392-9a86-d6fa533f129e",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.49,1.601,NA,89.48,170.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Joey Loperfido strikes out swinging.",0,1,8,64,"bottom",8,"2024-05-17T02:24:17.625Z","2024-05-17T02:25:16.936Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,694388,"Joey Loperfido","/api/v1/people/694388","L","Left",621053,"Tyler Ferguson","/api/v1/people/621053","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.6,6,2,0.3988,5.5809,30.1917,-16.2575,-6.7205,8.3272,0.722,2.5188,12.5604,-137.3204,-5.9611,-3.0365,50.0014,5.8223,-12.8444,30,4.8,24,2373,223,NA,NA,NA,NA,NA,NA,FALSE,-16.8,13.9,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",2,"2024-05-17T02:24:35.797Z","2024-05-17T02:24:40.340Z",TRUE,"pitch","40085897-0d27-4711-84cd-b0f288999fe8",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.3466,1.5861,NA,126.32,194.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Joey Loperfido strikes out swinging.",0,1,8,64,"bottom",8,"2024-05-17T02:24:17.625Z","2024-05-17T02:25:16.936Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,694388,"Joey Loperfido","/api/v1/people/694388","L","Left",621053,"Tyler Ferguson","/api/v1/people/621053","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91,83.6,8,2,0.4142,5.6905,28.0126,-23.0135,-0.7859,5.1732,-0.2445,1.6527,7.9533,-132.2029,-6.3726,-3.189,50.0032,5.7819,-1.3919,0,6,24,2320,218,NA,NA,NA,NA,NA,NA,FALSE,-25,8.2,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",1,"2024-05-17T02:24:19.792Z","2024-05-17T02:24:24.767Z",TRUE,"pitch","1a50717e-a75b-4546-86f0-3f6c95d69c80",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.49,1.601,NA,129.04,161.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Joey Loperfido strikes out swinging.",0,1,8,64,"bottom",8,"2024-05-17T02:24:17.625Z","2024-05-17T02:25:16.936Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,694388,"Joey Loperfido","/api/v1/people/694388","L","Left",621053,"Tyler Ferguson","/api/v1/people/621053","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.3,4,2,0.3989,6.0146,31.2343,-15.748,-7.2564,8.6068,-0.3159,2.8702,10.0191,-137.4663,-5.0477,-3.0697,50.0034,5.8037,-13.851,34.8,4.8,24,2355,232,NA,NA,NA,NA,NA,NA,FALSE,-16.1,14.6,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",0,"2024-05-17T02:23:54.963Z","2024-05-17T02:24:19.792Z",FALSE,"action",NA,NA,"Pitching Change: Tyler Ferguson replaces Hogan Harris.","Pitching Substitution",1,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,621053,"/api/v1/people/621053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"64","atBat","Strikeout","strikeout","Joey Loperfido strikes out swinging.",0,1,8,64,"bottom",8,"2024-05-17T02:24:17.625Z","2024-05-17T02:25:16.936Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,694388,"Joey Loperfido","/api/v1/people/694388","L","Left",621053,"Tyler Ferguson","/api/v1/people/621053","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",3,"2024-05-17T02:24:47.161Z","2024-05-17T02:24:53.465Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,694388,"/api/v1/people/694388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Joey Loperfido strikes out swinging.",0,1,8,64,"bottom",8,"2024-05-17T02:24:17.625Z","2024-05-17T02:25:16.936Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,694388,"Joey Loperfido","/api/v1/people/694388","L","Left",621053,"Tyler Ferguson","/api/v1/people/621053","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",4,"2024-05-17T02:21:46.710Z","2024-05-17T02:21:53.940Z",TRUE,"pitch","2a2a76be-62f1-411a-bc6c-443ca4b9f1cf",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.31,1.57,NA,111.22,177.32,"ground_ball","hard","4",149.99,158.17,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","JJ Bleday grounds out sharply, second baseman Mauricio Dubón to first baseman Jon Singleton.",0,1,8,63,"top",8,"2024-05-17T02:19:51.440Z","2024-05-17T02:21:53.940Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",681869,"Shawn Dubin","/api/v1/people/681869","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.5,79.7,5,0.9,0.4322,6.4844,28.0083,-32.9113,-9.1292,-0.4582,0.1516,2.2763,7.8152,-127.1109,-1.9743,-1.7888,50.0012,5.6965,-14.818,21.6,8.4,24,1495,248,106.9,-3,31,NA,NA,NA,TRUE,-37.1,-1.1,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",3,"2024-05-17T02:21:24.476Z","2024-05-17T02:21:29.115Z",TRUE,"pitch","16c82967-4774-4292-b9fe-a1f1e70d5232",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.1971,1.642,NA,51.62,191.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","JJ Bleday grounds out sharply, second baseman Mauricio Dubón to first baseman Jon Singleton.",0,1,8,63,"top",8,"2024-05-17T02:19:51.440Z","2024-05-17T02:21:53.940Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",681869,"Shawn Dubin","/api/v1/people/681869","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.8,74,14,0.9,0.4661,6.4988,28.934,-44.063,5.4297,-8.5574,1.7152,1.7421,6.178,-118.8379,-0.088,-1.6528,50.0045,5.882,7.5408,10.8,13.2,24,2670,35,NA,NA,NA,NA,NA,NA,FALSE,-57,-15,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",2,"2024-05-17T02:20:59.859Z","2024-05-17T02:21:03.476Z",TRUE,"pitch","0a913bca-05e1-4fa8-80e0-1b06011be3e8",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.31,1.57,NA,115.39,177.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","JJ Bleday grounds out sharply, second baseman Mauricio Dubón to first baseman Jon Singleton.",0,1,8,63,"top",8,"2024-05-17T02:19:51.440Z","2024-05-17T02:21:53.940Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",681869,"Shawn Dubin","/api/v1/people/681869","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.9,73.1,5,0.9,0.4705,6.2827,27.9587,-45.0745,5.9781,-9.4541,0.0421,2.2832,2.5652,-117.647,1.2893,-1.8483,50.0046,5.9959,8.1538,10.8,13.2,24,2696,30,NA,NA,NA,NA,NA,NA,FALSE,-58.9,-16.2,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",1,"2024-05-17T02:20:33.597Z","2024-05-17T02:20:37.118Z",TRUE,"pitch","1b91dc8a-ccbe-4d41-98c0-b8a91ca9c84d",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.31,1.57,NA,75.14,165.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","JJ Bleday grounds out sharply, second baseman Mauricio Dubón to first baseman Jon Singleton.",0,1,8,63,"top",8,"2024-05-17T02:19:51.440Z","2024-05-17T02:21:53.940Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",681869,"Shawn Dubin","/api/v1/people/681869","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.1,81.6,12,0.92,0.4232,6.4343,27.8269,-26.8487,2.2018,3.1452,1.0981,2.7292,7.2477,-129.5633,-2.4803,-2.0251,50.005,5.757,3.7332,10.8,7.2,24,2755,166,NA,NA,NA,NA,NA,NA,FALSE,-29.3,5.3,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",0,"2024-05-17T02:20:15.145Z","2024-05-17T02:20:19.507Z",TRUE,"pitch","44d0d386-414a-4d53-a954-d4d325cc155b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2707,1.6463,NA,80.71,141.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","JJ Bleday grounds out sharply, second baseman Mauricio Dubón to first baseman Jon Singleton.",0,1,8,63,"top",8,"2024-05-17T02:19:51.440Z","2024-05-17T02:21:53.940Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",681869,"Shawn Dubin","/api/v1/people/681869","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,84.9,12,0.9,0.4023,6.3407,34.196,-12.3693,-6.5066,10.5857,0.9521,3.6066,9.0142,-136.889,-3.5568,-1.56,50.0055,5.7876,-12.1771,37.2,3.6,24,2362,220,NA,NA,NA,NA,NA,NA,FALSE,-12.8,18.5,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",5,"2024-05-17T02:19:42.512Z","2024-05-17T02:19:47.288Z",TRUE,"pitch","6dbc2b5b-fea8-4512-ac1c-cd743e60a715",6,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",3,2,2,NA,NA,3.4,1.54,NA,181.26,133.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Hit By Pitch","hit_by_pitch","Brett Harris hit by pitch.",0,1,8,62,"top",8,"2024-05-17T02:17:57.502Z","2024-05-17T02:19:47.288Z",TRUE,FALSE,FALSE,FALSE,11,3,2,2,695391,"Brett Harris","/api/v1/people/695391","R","Right",681869,"Shawn Dubin","/api/v1/people/681869","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.8,74,11,0.92,0.4629,6.3393,26.1933,-32.7926,12.5315,-0.4334,-1.6859,3.8984,-2.2004,-119.0391,2.8848,-2.3674,50.0058,5.6707,17.705,27.6,10.8,24,3007,64,NA,NA,NA,NA,NA,NA,FALSE,-41,0.4,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,695391,"Brett Harris","/api/v1/people/695391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
