"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717672,"2023-06-21",0,"2023-06-21T20:54:38.415Z","2023-06-21T20:54:41.730Z",TRUE,"pitch","4cf9c37a-6af6-4c2e-ac00-2bd418cae17a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3537,1.6866,NA,145.4,161.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Christian Yelich strikes out swinging.",0,5,1,72,"bottom",9,"2023-06-21T20:54:32.662Z","2023-06-21T20:55:54.070Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,592885,"Christian Yelich","/api/v1/people/592885","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.8,79.1,1,0.89,0.4375,5.6989,23.702,-23.3379,-5.7444,5.563,-0.745,2.8514,4.5103,-124.8842,-2.9375,-1.8227,50.0049,5.9497,-9.1304,19.2,6,24,1269,218,NA,NA,NA,NA,NA,NA,FALSE,-27.2,9.7,9.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",6,"2023-06-21T20:51:57.616Z","2023-06-21T20:52:06.159Z",TRUE,"pitch","a57018d8-aa58-46c9-ba82-16bdef826d85",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.42,1.68,NA,111.28,173.15,"fly_ball","medium","7",69.38,85.31,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Jake McCarthy flies out to left fielder Christian Yelich.",0,5,1,71,"top",9,"2023-06-21T20:50:07.952Z","2023-06-21T20:52:06.159Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.7,84.7,5,0.9,0.4094,6.4292,25.1977,-21.1695,-10.1572,6.0535,0.1501,2.4309,11.4278,-133.1345,-3.7098,-2.8528,50.0017,5.3512,-18.463,37.2,6,24,2137,218,87.6,38,316,NA,NA,NA,TRUE,-22,10.4,16.3,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",4,"2023-06-21T20:51:21.856Z","2023-06-21T20:51:25.322Z",TRUE,"pitch","cea2e35a-36a1-468d-818c-ba15da1e1858",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,2,NA,NA,3.1849,1.5158,NA,87.35,240.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Jake McCarthy flies out to left fielder Christian Yelich.",0,5,1,71,"top",9,"2023-06-21T20:50:07.952Z","2023-06-21T20:52:06.159Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.7,74.1,14,0.89,0.4727,6.6053,21.883,-32.6946,7.7208,-0.3809,0.7779,-0.0758,6.1826,-115.9159,-4.9529,-2.9282,50.005,5.2141,10.4951,19.2,10.8,24,2437,43,NA,NA,NA,NA,NA,NA,FALSE,-44.8,-1.7,-15.5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",3,"2023-06-21T20:51:06.288Z","2023-06-21T20:51:09.971Z",TRUE,"pitch","c4daa18e-c05a-4a80-8d87-1c0f1e9215c8",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.1286,1.4876,NA,145.99,171.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Jake McCarthy flies out to left fielder Christian Yelich.",0,5,1,71,"top",9,"2023-06-21T20:50:07.952Z","2023-06-21T20:52:06.159Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.8,82.5,4,2,0.421,6.4291,23.2992,-22.6796,-0.824,5.5204,-0.7604,2.5036,6.1887,-129.3767,-2.8568,-3.0616,50.0022,5.3327,-1.4173,1.2,6,24,2004,189,NA,NA,NA,NA,NA,NA,FALSE,-24.5,9.7,0.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",1,"2023-06-21T20:50:31.725Z","2023-06-21T20:50:36.959Z",TRUE,"pitch","5cb03a32-849c-45e1-bbf9-cbe2366410ad",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.213,1.5439,NA,23.51,184.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Jake McCarthy flies out to left fielder Christian Yelich.",0,5,1,71,"top",9,"2023-06-21T20:50:07.952Z","2023-06-21T20:52:06.159Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.9,81.6,14,0.9,0.4278,6.5356,23.3588,-24.4228,-0.1875,4.6592,2.4526,2.0271,12.9648,-127.4724,-3.814,-2.6505,50.0047,5.4452,-0.3115,4.8,6,24,2096,198,NA,NA,NA,NA,NA,NA,FALSE,-27.5,7.8,-2.3,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",0,"2023-06-21T20:50:13.106Z","2023-06-21T20:50:16.780Z",TRUE,"pitch","11bb7708-fad5-4bb9-9d20-f7762675ae56",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.42,1.68,NA,147.91,169.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Jake McCarthy flies out to left fielder Christian Yelich.",0,5,1,71,"top",9,"2023-06-21T20:50:07.952Z","2023-06-21T20:52:06.159Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,86.3,4,0.91,0.4021,6.3079,25.7257,-22.7598,-10.0415,4.9928,-0.8108,2.5616,9.5295,-135.4961,-3.5475,-3.0451,50.0027,5.4523,-18.9327,36,6,24,2023,221,NA,NA,NA,NA,NA,NA,FALSE,-22.7,8.5,16.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",2,"2023-06-21T20:50:48.651Z","2023-06-21T20:51:06.288Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Bryse Wilson. Emmanuel Rivera to 3rd. Alek Thomas to 2nd.","Wild Pitch",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,2,656896,"/api/v1/people/656896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5cb03a32-849c-45e1-bbf9-cbe2366410ad","wild_pitch",NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Jake McCarthy flies out to left fielder Christian Yelich.",0,5,1,71,"top",9,"2023-06-21T20:50:07.952Z","2023-06-21T20:52:06.159Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",5,"2023-06-21T20:51:42.539Z","2023-06-21T20:51:57.616Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,664983,"/api/v1/people/664983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Jake McCarthy flies out to left fielder Christian Yelich.",0,5,1,71,"top",9,"2023-06-21T20:50:07.952Z","2023-06-21T20:52:06.159Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",6,"2023-06-21T20:49:38.731Z","2023-06-21T20:49:47.796Z",TRUE,"pitch","f50507f8-451b-445a-bec2-c0284f4b6e5c",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.33,1.52,NA,113.52,150.61,"line_drive","medium","8",154,86.59,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Lineout","field_out","Gabriel Moreno lines out to center fielder Joey Wiemer.",0,5,1,70,"top",9,"2023-06-21T20:48:16.497Z","2023-06-21T20:49:47.796Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,84.8,2,0.9,0.4079,6.4248,26.0602,-22.855,-9.279,5.0891,0.0913,3.2655,10.8809,-133.7514,-1.4281,-2.8043,50.0011,5.4291,-16.9847,32.4,6,24,2018,219,79.2,28,290,NA,NA,NA,TRUE,-22.9,9.1,14.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,677950,"Alek Thomas","/api/v1/people/677950",NA,NA,NA,656896,"Emmanuel Rivera","/api/v1/people/656896"
717672,"2023-06-21",5,"2023-06-21T20:49:14.683Z","2023-06-21T20:49:19.237Z",TRUE,"pitch","0d7eaf2e-9ded-4b8e-a33c-990fa023872b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.33,1.52,NA,114.46,168.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Lineout","field_out","Gabriel Moreno lines out to center fielder Joey Wiemer.",0,5,1,70,"top",9,"2023-06-21T20:48:16.497Z","2023-06-21T20:49:47.796Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.4,72,5,0.9,0.4813,6.5705,22.5738,-34.302,11.158,-1.6232,0.0667,2.6193,3.4706,-114.1578,1.1597,-2.9262,50.004,5.502,14.6101,24,12,24,2515,53,NA,NA,NA,NA,NA,NA,FALSE,-47,-2.3,-21.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",4,"2023-06-21T20:48:54.051Z","2023-06-21T20:48:57.968Z",TRUE,"pitch","f481dcff-8691-4479-a052-86191bff20a7",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.33,1.52,NA,129.76,165.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Lineout","field_out","Gabriel Moreno lines out to center fielder Joey Wiemer.",0,5,1,70,"top",9,"2023-06-21T20:48:16.497Z","2023-06-21T20:49:47.796Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.5,83.6,4,0.89,0.4122,6.3355,28.415,-24.4849,-9.1968,4.2989,-0.3348,2.7127,9.6453,-132.8571,-2.443,-2.8171,50.0011,5.4233,-16.4426,30,6,24,2166,215,NA,NA,NA,NA,NA,NA,FALSE,-25.3,7.4,14.5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",3,"2023-06-21T20:48:33.562Z","2023-06-21T20:48:36.713Z",TRUE,"pitch","1f719e76-daac-491c-bb3f-bd40de50899a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.33,1.52,NA,118.26,159.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Lineout","field_out","Gabriel Moreno lines out to center fielder Joey Wiemer.",0,5,1,70,"top",9,"2023-06-21T20:48:16.497Z","2023-06-21T20:49:47.796Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.6,83.1,2,0.83,0.4154,6.2688,27.0427,-21.6024,-7.7487,6.0039,-0.0331,2.9257,9.9576,-131.6603,-2.4667,-2.8514,50.0052,5.4674,-13.6526,27.6,6,24,1998,219,NA,NA,NA,NA,NA,NA,FALSE,-22.8,10.6,12,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",2,"2023-06-21T20:48:18.562Z","2023-06-21T20:48:22.245Z",TRUE,"pitch","3dc563fc-c3e1-44fe-a8fd-a2179bf0dda9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3269,1.4595,NA,131.68,146.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Lineout","field_out","Gabriel Moreno lines out to center fielder Joey Wiemer.",0,5,1,70,"top",9,"2023-06-21T20:48:16.497Z","2023-06-21T20:49:47.796Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.7,80.4,1,0.86,0.4316,6.4023,22.3982,-25.0113,0.2294,4.3799,-0.3852,3.4301,6.5552,-126.2438,-0.4193,-3.0306,50.0052,5.5879,0.3746,3.6,6,24,2011,195,NA,NA,NA,NA,NA,NA,FALSE,-27.8,8,-1.7,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",0,"2023-06-21T20:45:32.520Z","2023-06-21T20:47:54.702Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"70","atBat","Lineout","field_out","Gabriel Moreno lines out to center fielder Joey Wiemer.",0,5,1,70,"top",9,"2023-06-21T20:48:16.497Z","2023-06-21T20:49:47.796Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",1,"2023-06-21T20:47:54.702Z","2023-06-21T20:48:18.562Z",FALSE,"action",NA,NA,"Pitching Change: Bryse Wilson replaces Trevor Megill.","Pitching Substitution",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,669060,"/api/v1/people/669060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"70","atBat","Lineout","field_out","Gabriel Moreno lines out to center fielder Joey Wiemer.",0,5,1,70,"top",9,"2023-06-21T20:48:16.497Z","2023-06-21T20:49:47.796Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",5,"2023-06-21T20:45:01.165Z","2023-06-21T20:45:08.935Z",TRUE,"pitch","736c86c4-8383-4d1f-a481-742e50d32bbe",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.18,1.49,NA,82.63,166.02,"line_drive","medium","8",113.73,90.77,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Single","single","Alek Thomas singles on a line drive to center fielder Joey Wiemer. Emmanuel Rivera to 2nd.",0,5,1,69,"top",9,"2023-06-21T20:43:18.731Z","2023-06-21T20:45:08.935Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,677950,"Alek Thomas","/api/v1/people/677950","L","Left",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.4,77.4,12,2,0.4472,6.6802,26.4084,-40.593,3.8656,-5.5565,0.9018,2.6946,3.0866,-122.9152,-0.6059,-0.8764,50.0014,6.4182,5.8596,8.4,10.8,24,2701,29,77.6,21,244,NA,NA,NA,FALSE,-48.5,-10,-7.8,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,677950,"Alek Thomas","/api/v1/people/677950",NA,NA,NA,656896,"Emmanuel Rivera","/api/v1/people/656896"
717672,"2023-06-21",4,"2023-06-21T20:44:37.596Z","2023-06-21T20:44:40.649Z",TRUE,"pitch","5a3e7eef-8f8a-4910-8f88-83b363799e4c",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.18,1.49,NA,115.92,176.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Single","single","Alek Thomas singles on a line drive to center fielder Joey Wiemer. Emmanuel Rivera to 2nd.",0,5,1,69,"top",9,"2023-06-21T20:43:18.731Z","2023-06-21T20:45:08.935Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,677950,"Alek Thomas","/api/v1/people/677950","L","Left",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.1,90.4,5,0.9,0.3806,6.7404,34.0793,-8.6404,-4.6864,11.222,0.0284,2.3098,4.0752,-144.0371,-9.2609,-0.7973,50.0008,6.1044,-9.8263,39.6,2.4,24,2544,201,NA,NA,NA,NA,NA,NA,FALSE,-9.4,18.6,7.7,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
