"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718361,"2023-05-01",3,"2023-05-01T22:40:18.431Z","2023-05-01T22:40:22.356Z",TRUE,"pitch","37a6fe6b-f94c-4462-97b4-92530ef25370",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.6039,1.7371,NA,140.65,129.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Michael Harris II walks.",0,3,4,53,"top",7,"2023-05-01T22:39:45.073Z","2023-05-01T22:40:56.657Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,671739,"Michael Harris II","/api/v1/people/671739","L","Left",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.5,11,0.89,0.3961,6.0562,32.2542,-11.2766,-5.3015,10.8073,-0.6204,4.0633,6.1125,-138.5029,-1.8225,-2.172,50.0053,5.4881,-10.2543,37.2,3.6,24,2639,211,NA,NA,NA,NA,NA,NA,FALSE,-10.9,19.3,8.3,NA,NA,NA,NA,NA,NA,FALSE,TRUE,671739,"Michael Harris II","/api/v1/people/671739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",2,"2023-05-01T22:40:03.935Z","2023-05-01T22:40:08.874Z",TRUE,"pitch","18f700a8-12fe-47c5-8166-325696ad1a6c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.6613,1.8518,NA,135.75,126.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Michael Harris II walks.",0,3,4,53,"top",7,"2023-05-01T22:39:45.073Z","2023-05-01T22:40:56.657Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,671739,"Michael Harris II","/api/v1/people/671739","L","Left",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,86.8,11,0.87,0.3945,5.9756,32.7618,-12.9981,-6.0619,9.8348,-0.4919,4.1577,6.8564,-139.1209,-1.179,-2.207,50.0022,5.4533,-11.8194,37.2,3.6,24,2639,209,NA,NA,NA,NA,NA,NA,FALSE,-12.4,17.8,9.5,NA,NA,NA,NA,NA,NA,FALSE,TRUE,671739,"Michael Harris II","/api/v1/people/671739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",1,"2023-05-01T22:39:47.371Z","2023-05-01T22:39:52.593Z",TRUE,"pitch","537bc5be-67b3-4a82-a76a-267eb2266062",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6326,1.7371,NA,138.01,142.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Michael Harris II walks.",0,3,4,53,"top",7,"2023-05-01T22:39:45.073Z","2023-05-01T22:40:56.657Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,671739,"Michael Harris II","/api/v1/people/671739","L","Left",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.3,70.7,1,0.91,0.4883,6.0484,21.7867,-37.5159,8.8063,-4.2002,-0.5511,3.5656,1.6674,-112.4802,3.6108,-2.4469,50.0028,5.7617,11.2007,16.8,12,24,2767,65,NA,NA,NA,NA,NA,NA,FALSE,-52.3,-6.2,-16.3,NA,NA,NA,NA,NA,NA,FALSE,TRUE,671739,"Michael Harris II","/api/v1/people/671739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",0,"2023-05-01T22:39:20.107Z","2023-05-01T22:39:47.371Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Michael Harris II replaces Ehire Adrianza.","Offensive Substitution",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,671739,"/api/v1/people/671739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","53","atBat","Walk","walk","Michael Harris II walks.",0,3,4,53,"top",7,"2023-05-01T22:39:45.073Z","2023-05-01T22:40:56.657Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,671739,"Michael Harris II","/api/v1/people/671739","L","Left",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,501303,"/api/v1/people/501303",NA,NA,FALSE,TRUE,671739,"Michael Harris II","/api/v1/people/671739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",3,"2023-05-01T22:39:06.574Z","2023-05-01T22:39:12.055Z",TRUE,"pitch","d347f5cd-c5b2-4ec0-88a9-94dd08e46557",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,3,0,NA,NA,3.62,1.77,NA,121.09,166.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Sam Hilliard strikes out on a foul tip.",0,3,4,52,"top",7,"2023-05-01T22:37:58.139Z","2023-05-01T22:39:12.055Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,656541,"Sam Hilliard","/api/v1/people/656541","L","Left",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,85.6,5,0.9,0.3987,6.0803,35.2759,-9.7403,-5.4776,11.7787,-0.1074,2.6731,7.1835,-138.2062,-5.7576,-2.0476,50.0006,5.4599,-10.4311,37.2,3.6,24,2585,209,NA,NA,NA,NA,NA,NA,TRUE,-10.7,20,8.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671739,"Michael Harris II","/api/v1/people/671739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",2,"2023-05-01T22:38:52.713Z","2023-05-01T22:38:56.970Z",TRUE,"pitch","85dbe296-2a30-475a-b5b5-c4df770e8a49",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.8049,1.7699,NA,162.72,137.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Sam Hilliard strikes out on a foul tip.",0,3,4,52,"top",7,"2023-05-01T22:37:58.139Z","2023-05-01T22:39:12.055Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,656541,"Sam Hilliard","/api/v1/people/656541","L","Left",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,85.4,11,0.86,0.3992,5.9988,35.2427,-13.6824,-6.3502,9.7386,-1.1995,3.7524,5.079,-138.0305,-2.1684,-2.2529,50.0054,5.487,-12.0618,37.2,3.6,24,2573,210,NA,NA,NA,NA,NA,NA,FALSE,-13.6,17.3,10.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671739,"Michael Harris II","/api/v1/people/671739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",1,"2023-05-01T22:38:37.040Z","2023-05-01T22:38:42.075Z",TRUE,"pitch","152dd163-3405-4155-8ee0-5175ed5ae1ef",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.8624,1.7699,NA,119.04,171.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Sam Hilliard strikes out on a foul tip.",0,3,4,52,"top",7,"2023-05-01T22:37:58.139Z","2023-05-01T22:39:12.055Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,656541,"Sam Hilliard","/api/v1/people/656541","L","Left",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.7,75.8,5,0.89,0.4527,6.256,26.4147,-22.8592,-9.234,6.3011,-0.0536,2.4987,8.2812,-121.5433,-1.8709,-2.3245,50.005,5.2868,-13.6566,27.6,7.2,24,1897,246,NA,NA,NA,NA,NA,NA,FALSE,-28.4,11.2,14.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671739,"Michael Harris II","/api/v1/people/671739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",0,"2023-05-01T22:38:24.904Z","2023-05-01T22:38:29.955Z",TRUE,"pitch","35a02421-2049-47cb-b738-ce4b60f9b8ed",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.9199,1.8518,NA,113.24,190.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Sam Hilliard strikes out on a foul tip.",0,3,4,52,"top",7,"2023-05-01T22:37:58.139Z","2023-05-01T22:39:12.055Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,656541,"Sam Hilliard","/api/v1/people/656541","L","Left",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77,70.4,8,0.9,0.4917,6.1433,23.0547,-37.6249,8.359,-4.3555,0.0986,1.7932,2.7783,-112.042,0.0498,-2.2484,50.0018,5.6639,10.4672,15.6,13.2,24,2759,65,NA,NA,NA,NA,NA,NA,FALSE,-54.1,-7.4,-15.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671739,"Michael Harris II","/api/v1/people/671739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",5,"2023-05-01T22:36:05.250Z","2023-05-01T22:36:12.580Z",TRUE,"pitch","7793740b-0435-4532-9a4e-5cbcdc6360c6",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.41,1.69,NA,145.5,201.08,"ground_ball","medium","4",147.21,154.5,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Brandon Nimmo grounds out, second baseman Ozzie Albies to first baseman Matt Olson.",0,3,4,51,"bottom",6,"2023-05-01T22:34:11.618Z","2023-05-01T22:36:12.580Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.9,78.1,13,0.9,0.4464,6.0906,21.5812,-35.8095,1.3272,-2.3795,-0.7477,1.3963,5.8897,-122.1735,-1.3153,-3.3512,50.0032,4.9889,2.0269,4.8,9.6,24,2266,56,81.9,-22,4,NA,NA,NA,TRUE,-42.8,-4.3,-3.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671739,"Michael Harris II","/api/v1/people/671739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",4,"2023-05-01T22:35:45.001Z","2023-05-01T22:35:48.643Z",TRUE,"pitch","6e065eae-3e2a-4a65-9e2c-a045671bafe4",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.41,1.69,NA,117.36,156.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Brandon Nimmo grounds out, second baseman Ozzie Albies to first baseman Matt Olson.",0,3,4,51,"bottom",6,"2023-05-01T22:34:11.618Z","2023-05-01T22:36:12.580Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.4,2,2,0.404,6.1151,28.5116,-18.8248,-7.292,7.1651,-0.0094,3.0308,11.0885,-135.3881,-2.0755,-3.2037,50.0038,5.1195,-13.589,30,4.8,24,2310,235,NA,NA,NA,NA,NA,NA,FALSE,-18.7,12.7,10.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671739,"Michael Harris II","/api/v1/people/671739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",3,"2023-05-01T22:35:26.318Z","2023-05-01T22:35:30.674Z",TRUE,"pitch","ea213f5c-beeb-41f9-9300-59d99d0fd28a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.5464,1.6899,NA,81.22,165.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Brandon Nimmo grounds out, second baseman Ozzie Albies to first baseman Matt Olson.",0,3,4,51,"bottom",6,"2023-05-01T22:34:11.618Z","2023-05-01T22:36:12.580Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.3,12,2,0.4034,6.4458,30.5141,-18.335,-9.4682,7.4171,0.9386,2.7284,13.9039,-135.9117,-2.7774,-3.0194,50.0025,5.0407,-17.6671,37.2,4.8,24,2282,241,NA,NA,NA,NA,NA,NA,FALSE,-18.5,13,14.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671739,"Michael Harris II","/api/v1/people/671739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",2,"2023-05-01T22:35:10.897Z","2023-05-01T22:35:15.548Z",TRUE,"pitch","14cc076d-be30-4a91-a481-d53f707fa084",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4889,1.6899,NA,105.87,137.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Brandon Nimmo grounds out, second baseman Ozzie Albies to first baseman Matt Olson.",0,3,4,51,"bottom",6,"2023-05-01T22:34:11.618Z","2023-05-01T22:36:12.580Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.2,12,2,0.4043,6.3378,29.3814,-21.8186,-6.1978,5.5693,0.2921,3.7533,11.5832,-135.4483,0.3598,-3.2331,50.0031,5.1435,-11.5262,22.8,4.8,24,2206,236,NA,NA,NA,NA,NA,NA,FALSE,-21.1,10.4,8.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671739,"Michael Harris II","/api/v1/people/671739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",1,"2023-05-01T22:34:54.892Z","2023-05-01T22:35:00.062Z",TRUE,"pitch","15e29814-18b5-41ce-bac5-4203135a044e",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.4602,1.6326,NA,124.95,191.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Brandon Nimmo grounds out, second baseman Ozzie Albies to first baseman Matt Olson.",0,3,4,51,"bottom",6,"2023-05-01T22:34:11.618Z","2023-05-01T22:36:12.580Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.3,76.2,8,0.9,0.4538,6.2309,25.3129,-35.9372,-0.4861,-2.5531,-0.2086,1.7626,7.6236,-121.0492,-0.3578,-3.3459,50.0036,5.079,-0.7159,1.2,9.6,24,2192,51,NA,NA,NA,NA,NA,NA,FALSE,-44.2,-4.4,-1.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671739,"Michael Harris II","/api/v1/people/671739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",0,"2023-05-01T22:34:38.951Z","2023-05-01T22:34:45.380Z",TRUE,"pitch","d919ba3f-987e-4d7c-af35-56cb0cb431a9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5177,1.6899,NA,74.23,160.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Brandon Nimmo grounds out, second baseman Ozzie Albies to first baseman Matt Olson.",0,3,4,51,"bottom",6,"2023-05-01T22:34:11.618Z","2023-05-01T22:36:12.580Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.5,12,2,0.4034,6.4556,29.3801,-19.5199,-9.0982,6.7754,1.1221,2.9134,14.3599,-135.7208,-2.1121,-3.0526,50.0021,5.0593,-16.9925,34.8,4.8,24,2288,239,NA,NA,NA,NA,NA,NA,FALSE,-19.4,12,13.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671739,"Michael Harris II","/api/v1/people/671739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",1,"2023-05-01T22:33:51.999Z","2023-05-01T22:34:04.572Z",TRUE,"pitch","f9620363-0d3e-47f4-9c17-0795c58e679b",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,2,NA,NA,3.19,1.51,NA,116.3,189.12,"line_drive","medium","7",49.98,116.11,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Double","double","Francisco Alvarez doubles (1) on a line drive to left fielder Eddie Rosario. Daniel Vogelbach scores. Mark Canha scores.",2,3,4,50,"bottom",6,"2023-05-01T22:33:08.907Z","2023-05-01T22:34:04.572Z",TRUE,TRUE,FALSE,FALSE,61,0,1,2,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.9,77.5,8,0.86,0.4482,6.2044,22.6391,-30.9759,-1.3514,0.7947,0.0185,1.8394,8.5597,-121.9365,-1.5472,-3.353,50.0057,5.14,-2.0482,1.2,8.4,24,2200,14,96.9,16,279,NA,NA,NA,FALSE,-37.4,1.3,0.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,671739,"Michael Harris II","/api/v1/people/671739",682626,"Francisco Alvarez","/api/v1/people/682626",NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",0,"2023-05-01T22:33:35.577Z","2023-05-01T22:33:42.548Z",TRUE,"pitch","6c828b4d-09c4-4e76-bab3-97281b51133d",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.19,1.51,NA,60.3,195.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Double","double","Francisco Alvarez doubles (1) on a line drive to left fielder Eddie Rosario. Daniel Vogelbach scores. Mark Canha scores.",2,3,4,50,"bottom",6,"2023-05-01T22:33:08.907Z","2023-05-01T22:34:04.572Z",TRUE,TRUE,FALSE,FALSE,61,0,1,2,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,76.4,14,0.87,0.4548,6.2468,23.383,-30.1484,0.1261,1.3738,1.4875,1.609,11.0371,-120.4407,-1.8179,-3.1704,50.0001,5.0397,0.1823,3.6,8.4,24,2166,44,NA,NA,NA,NA,NA,NA,FALSE,-37.6,2.3,-2.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,671739,"Michael Harris II","/api/v1/people/671739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
