"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717862,"2023-06-08",5,"2023-06-09T00:43:28.370Z","2023-06-09T00:43:32.217Z",TRUE,"pitch","a35ef4ba-17c3-4967-b24c-0254516f3d5e",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,0,NA,NA,3.4584,1.5399,NA,138.51,183.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","J.T. Realmuto strikes out on a foul tip.",0,2,1,66,"bottom",9,"2023-06-09T00:42:11.065Z","2023-06-09T00:43:53.680Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.2,89.2,7,0.91,0.3873,6.1369,31.1441,-22.3767,-10.331,4.8355,-0.5644,2.0308,7.8186,-141.2287,-6.4485,-2.0217,50.0043,5.7756,-20.9417,39.6,6,24,2243,220,NA,NA,NA,NA,NA,NA,FALSE,-21.4,7.7,17.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",4,"2023-06-09T00:43:05.329Z","2023-06-09T00:43:09.192Z",TRUE,"pitch","f9ab7421-b0a9-4bb6-bbda-7a8028068a4c",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,1,0,NA,NA,3.4824,1.5879,NA,155.67,217.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","J.T. Realmuto strikes out on a foul tip.",0,2,1,66,"bottom",9,"2023-06-09T00:42:11.065Z","2023-06-09T00:43:53.680Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.4,89.5,13,0.91,0.387,6.7564,31.4358,-19.1489,-10.9993,6.4195,-1.0144,0.7788,7.3283,-141.3973,-9.9818,-2.207,50.0068,5.5769,-22.3371,44.4,6,24,2218,222,NA,NA,NA,NA,NA,NA,FALSE,-19.2,9.7,18.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",3,"2023-06-09T00:42:47.772Z","2023-06-09T00:42:52.061Z",TRUE,"pitch","d0b65763-2cd1-498c-9b0f-3b883cc58d92",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4824,1.612,NA,87.95,210.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","J.T. Realmuto strikes out on a foul tip.",0,2,1,66,"bottom",9,"2023-06-09T00:42:11.065Z","2023-06-09T00:43:53.680Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.9,81.7,14,2,0.4273,6.2946,24.5716,-35.5455,-1.2036,-2.0192,0.7622,1.0588,7.6574,-127.8421,-5.0909,-2.1064,50.0045,5.8433,-2.007,1.2,8.4,24,2355,42,NA,NA,NA,NA,NA,NA,FALSE,-39.8,-4.6,0.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",2,"2023-06-09T00:42:29.780Z","2023-06-09T00:42:33.904Z",TRUE,"pitch","a4a0c3db-9777-417b-82b0-7a2eb42326d4",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4584,1.5399,NA,133.64,178.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","J.T. Realmuto strikes out on a foul tip.",0,2,1,66,"bottom",9,"2023-06-09T00:42:11.065Z","2023-06-09T00:43:53.680Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.8,88.5,4,0.91,0.3896,6.4195,31.8199,-19.3853,-11.7348,6.3889,-0.4365,2.2402,8.7395,-140.572,-6.1925,-2.061,50.0016,5.7298,-23.4868,45.6,6,24,2178,223,NA,NA,NA,NA,NA,NA,FALSE,-18.8,10.4,19.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",1,"2023-06-09T00:42:13.081Z","2023-06-09T00:42:17.492Z",TRUE,"pitch","1a513d06-8df5-4e78-b410-30c6b9830502",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4584,1.5399,NA,164.57,156.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","J.T. Realmuto strikes out on a foul tip.",0,2,1,66,"bottom",9,"2023-06-09T00:42:11.065Z","2023-06-09T00:43:53.680Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,87.8,11,0.91,0.3907,6.441,33.9438,-20.9882,-10.9857,5.6276,-1.248,3.056,6.2607,-140.5621,-3.7228,-2.0853,50.0006,5.7722,-21.8257,43.2,6,24,2093,222,NA,NA,NA,NA,NA,NA,FALSE,-19.9,9.6,18.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",0,"2023-06-09T00:41:22.615Z","2023-06-09T00:42:13.081Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","J.T. Realmuto strikes out on a foul tip.",0,2,1,66,"bottom",9,"2023-06-09T00:42:11.065Z","2023-06-09T00:43:53.680Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",5,"2023-06-09T00:41:06.378Z","2023-06-09T00:41:13.094Z",TRUE,"pitch","d3103c8e-44e1-4e25-b56c-033301db22e9",6,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",4,2,0,NA,NA,3.0864,1.5199,NA,105.71,231.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Trea Turner walks.",0,2,1,65,"bottom",9,"2023-06-09T00:39:25.822Z","2023-06-09T00:41:13.094Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,607208,"Trea Turner","/api/v1/people/607208","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.8,81.6,14,2,0.4262,6.3996,29.009,-39.4902,-1.8646,-4.3794,0.2961,0.2657,7.3555,-128.9425,-5.9679,-2.3624,50.0054,5.6884,-3.1131,2.4,9.6,24,2447,28,NA,NA,NA,NA,NA,NA,FALSE,-44.3,-9.1,1.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,607208,"Trea Turner","/api/v1/people/607208",NA,NA,NA,547180,"Bryce Harper","/api/v1/people/547180",NA,NA,NA,NA
717862,"2023-06-08",4,"2023-06-09T00:40:47.333Z","2023-06-09T00:40:51.045Z",TRUE,"pitch","6e2dc5fd-2f3b-43f2-bc7d-d75b8b078f16",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,0,NA,NA,3.23,1.64,NA,125.08,211.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Trea Turner walks.",0,2,1,65,"bottom",9,"2023-06-09T00:39:25.822Z","2023-06-09T00:41:13.094Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,607208,"Trea Turner","/api/v1/people/607208","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.4,81.1,13,2,0.4273,6.2077,28.5171,-37.5866,-1.6808,-3.2546,-0.2119,1.0077,5.7408,-128.56,-4.6649,-2.2629,50.0043,5.7871,-2.7925,2.4,9.6,24,2397,39,NA,NA,NA,NA,NA,NA,FALSE,-42,-6.8,1.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",3,"2023-06-09T00:40:26.827Z","2023-06-09T00:40:31.221Z",TRUE,"pitch","6a593ad7-06d1-4b5f-bf08-22cfe8d919fa",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.2303,1.592,NA,159.86,211.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Trea Turner walks.",0,2,1,65,"bottom",9,"2023-06-09T00:39:25.822Z","2023-06-09T00:41:13.094Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,607208,"Trea Turner","/api/v1/people/607208","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.7,89.5,13,0.91,0.3862,6.3048,32.6587,-22.0033,-9.6718,4.9936,-1.1245,1.0187,6.6006,-141.8745,-8.8763,-2.2253,50.0051,5.5921,-19.7061,37.2,6,24,2223,229,NA,NA,NA,NA,NA,NA,FALSE,-21.4,7.3,16.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",2,"2023-06-09T00:40:08.618Z","2023-06-09T00:40:12.425Z",TRUE,"pitch","a5646930-57e3-40c7-97e2-e5209ac4977f",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.2063,1.5679,NA,134.24,194.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Trea Turner walks.",0,2,1,65,"bottom",9,"2023-06-09T00:39:25.822Z","2023-06-09T00:41:13.094Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,607208,"Trea Turner","/api/v1/people/607208","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.1,80.6,7,2,0.429,6.3391,28.7135,-38.9796,-1.6114,-4.126,-0.4523,1.645,5.2356,-128.1176,-2.9416,-2.3213,50.006,5.8821,-2.655,2.4,9.6,24,2400,37,NA,NA,NA,NA,NA,NA,FALSE,-43.4,-7.9,1.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",1,"2023-06-09T00:39:52.171Z","2023-06-09T00:39:56.155Z",TRUE,"pitch","e8a3bfa1-8c96-4eff-9016-e43da540a476",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.1823,1.5439,NA,157.94,210.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Trea Turner walks.",0,2,1,65,"bottom",9,"2023-06-09T00:39:25.822Z","2023-06-09T00:41:13.094Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,607208,"Trea Turner","/api/v1/people/607208","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.3,89.4,13,0.91,0.3873,6.3881,31.5346,-21.448,-9.8945,5.2889,-1.0741,1.043,6.7745,-141.3132,-8.8941,-2.2143,50.0006,5.6035,-20.0531,38.4,6,24,2141,230,NA,NA,NA,NA,NA,NA,FALSE,-21,7.9,16.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",0,"2023-06-09T00:39:34.035Z","2023-06-09T00:39:39.083Z",TRUE,"pitch","99552599-e6c1-4aee-b0d4-63da2c5a2e0f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1343,1.4958,NA,133.56,202.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Trea Turner walks.",0,2,1,65,"bottom",9,"2023-06-09T00:39:25.822Z","2023-06-09T00:41:13.094Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,607208,"Trea Turner","/api/v1/people/607208","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.2,89.2,13,0.91,0.3877,6.0848,31.826,-22.3393,-10.2696,4.8641,-0.4343,1.3319,8.5294,-141.221,-7.8635,-2.1578,50.0032,5.5868,-20.7665,38.4,6,24,2135,224,NA,NA,NA,NA,NA,NA,FALSE,-21.7,7.3,16.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",1,"2023-06-09T00:38:52.011Z","2023-06-09T00:39:06.519Z",TRUE,"pitch","1158f754-2b30-4b6f-bde0-3cf99d19da55",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.17,1.58,NA,104.05,165.76,"line_drive","hard","9",209.53,86.63,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Double","double","Bryce Harper doubles (9) on a sharp line drive to right fielder Akil Baddoo.",0,2,1,64,"bottom",9,"2023-06-09T00:38:49.662Z","2023-06-09T00:39:06.519Z",TRUE,FALSE,FALSE,FALSE,34,0,0,0,547180,"Bryce Harper","/api/v1/people/547180","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.8,80.7,3,2,0.4289,6.1886,26.4264,-34.8148,-0.5633,-1.6032,0.3398,2.7044,6.8361,-127.7299,-0.7609,-2.2985,50.0002,5.7448,-0.9315,0,8.4,24,2370,49,107.9,16,286,NA,NA,NA,FALSE,-38.4,-2.9,-0.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,547180,"Bryce Harper","/api/v1/people/547180",NA,NA,NA,NA
717862,"2023-06-08",0,"2023-06-09T00:37:13.151Z","2023-06-09T00:38:52.011Z",FALSE,"action",NA,NA,"Pitching Change: Alex Lange replaces Jason Foley.","Pitching Substitution",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656638,"/api/v1/people/656638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"64","atBat","Double","double","Bryce Harper doubles (9) on a sharp line drive to right fielder Akil Baddoo.",0,2,1,64,"bottom",9,"2023-06-09T00:38:49.662Z","2023-06-09T00:39:06.519Z",TRUE,FALSE,FALSE,FALSE,34,0,0,0,547180,"Bryce Harper","/api/v1/people/547180","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",8,"2023-06-09T00:35:45.970Z","2023-06-09T00:35:55.583Z",TRUE,"pitch","0f2cfe83-bf7e-464e-aca1-b42f2f285d35",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.58,1.66,NA,113.32,154.12,"fly_ball","hard","8",166.13,55.65,NA,NA,TRUE,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Tyler Nevin flies out sharply to center fielder Brandon Marsh.",0,2,1,63,"top",9,"2023-06-09T00:32:16.718Z","2023-06-09T00:35:55.583Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.7,2,0.9,0.3961,7.1192,31.0139,-14.3117,-8.7026,9.228,0.0967,3.1357,10.5861,-138.2999,-1.814,-2.6511,50.0062,4.7607,-16.8526,44.4,4.8,24,2501,221,101.2,33,369,NA,NA,NA,TRUE,-13.8,16.6,13.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",7,"2023-06-09T00:35:19.719Z","2023-06-09T00:35:24.643Z",TRUE,"pitch","8c1bf86e-22b2-4ac3-9a72-c76a567d9859",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.58,1.66,NA,114.05,165.49,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Tyler Nevin flies out sharply to center fielder Brandon Marsh.",0,2,1,63,"top",9,"2023-06-09T00:32:16.718Z","2023-06-09T00:35:55.583Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,87.9,5,0.91,0.3911,7.4521,31.7915,-12.7557,-7.0812,9.7738,0.0773,2.7145,9.8557,-140.085,-3.071,-2.5673,50.0006,4.6594,-14.0664,40.8,3.6,24,2403,222,NA,NA,NA,NA,NA,NA,FALSE,-12.2,17.3,10.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
