"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
718196,"2023-05-13",1,"2023-05-13T22:30:01.009Z","2023-05-13T22:30:05.022Z",TRUE,"pitch","56ff379b-7342-4634-9506-5120ca646f38",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3671,1.6397,NA,76.58,185.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Lineout","field_out","Jarren Duran lines out to left fielder Alec Burleson.",0,4,3,68,"bottom",9,"2023-05-13T22:29:43.232Z","2023-05-13T22:30:26.274Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,680776,"Jarren Duran","/api/v1/people/680776","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,85.8,14,0.91,0.4008,5.7866,32.5161,-11.769,-5.1573,10.8062,1.0603,1.981,8.6206,-137.0796,-9.4209,-1.4664,50.0008,6.2823,-9.7371,28.8,3.6,24,2346,206,NA,NA,NA,NA,NA,NA,FALSE,-13.4,17.5,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",0,"2023-05-13T22:29:44.383Z","2023-05-13T22:29:47.991Z",TRUE,"pitch","ae6f1e8b-f4d5-45ba-98ce-7f260810254e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.398,1.6397,NA,131.71,162.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Lineout","field_out","Jarren Duran lines out to left fielder Alec Burleson.",0,4,3,68,"bottom",9,"2023-05-13T22:29:43.232Z","2023-05-13T22:30:26.274Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,680776,"Jarren Duran","/api/v1/people/680776","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,84.9,4,0.9,0.4046,5.7347,31.6287,-13.794,-5.3757,9.9249,-0.3858,2.8076,4.903,-135.7167,-7.0612,-1.5235,50.0064,6.4172,-9.9604,30,3.6,24,2313,203,NA,NA,NA,NA,NA,NA,FALSE,-15.1,16.6,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",9,"2023-05-13T22:29:09.559Z","2023-05-13T22:29:17.682Z",TRUE,"pitch","07eadd13-f2fc-4882-b334-a63c6f31ca4d",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.32,1.58,NA,145.78,181.64,"ground_ball","medium","6",117.09,142.1,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Raimel Tapia grounds out, shortstop Tommy Edman to first baseman Paul Goldschmidt.",0,4,3,67,"bottom",9,"2023-05-13T22:28:33.547Z","2023-05-13T22:29:17.682Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,606132,"Raimel Tapia","/api/v1/people/606132","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.1,7,0.88,0.4093,5.8524,30.5343,-14.3317,-5.8021,9.8504,-0.7551,2.1163,3.9727,-134.0995,-8.4778,-1.5062,50.0017,6.3536,-10.5065,31.2,4.8,24,2151,205,93.1,-36,3,NA,NA,NA,TRUE,-16.2,16.1,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",8,"2023-05-13T22:28:53.389Z","2023-05-13T22:28:57.090Z",TRUE,"pitch","83bb8003-debc-48b9-ba46-0bae72185bd2",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.2742,1.5797,NA,141.48,175.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Raimel Tapia grounds out, shortstop Tommy Edman to first baseman Paul Goldschmidt.",0,4,3,67,"bottom",9,"2023-05-13T22:28:33.547Z","2023-05-13T22:29:17.682Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,606132,"Raimel Tapia","/api/v1/people/606132","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,76.6,4,0.88,0.4495,5.8122,27.325,-29.1366,-2.7643,2.0263,-0.6423,2.3568,3.7668,-122.5061,-3.9145,-1.8506,50.0028,6.5044,-4.1437,6,8.4,24,2260,201,NA,NA,NA,NA,NA,NA,FALSE,-36.1,2.9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",7,"2023-05-13T22:28:35.895Z","2023-05-13T22:28:40.891Z",TRUE,"pitch","3bf7e165-8e6e-43fe-aceb-7bca82d6614c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3052,1.5797,NA,150.33,153.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Raimel Tapia grounds out, shortstop Tommy Edman to first baseman Paul Goldschmidt.",0,4,3,67,"bottom",9,"2023-05-13T22:28:33.547Z","2023-05-13T22:29:17.682Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,606132,"Raimel Tapia","/api/v1/people/606132","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.8,81.3,11,0.63,0.4215,5.8407,30.9898,-17.7746,-7.7165,8.4467,-0.8743,3.1624,4.248,-130.6295,-5.3004,-1.5307,50.0028,6.5808,-13.1554,32.4,4.8,24,2069,209,NA,NA,NA,NA,NA,NA,FALSE,-20.2,14.2,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",0,"2023-05-13T22:28:09.261Z","2023-05-13T22:28:09.282Z",FALSE,"action",NA,NA,"Defensive switch from second base to shortstop for Tommy Edman.","Defensive Switch",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669242,"/api/v1/people/669242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"6","Shortstop","Infielder","SS","100","67","atBat","Groundout","field_out","Raimel Tapia grounds out, shortstop Tommy Edman to first baseman Paul Goldschmidt.",0,4,3,67,"bottom",9,"2023-05-13T22:28:33.547Z","2023-05-13T22:29:17.682Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,606132,"Raimel Tapia","/api/v1/people/606132","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",1,"2023-05-13T22:28:09.282Z","2023-05-13T22:28:09.283Z",FALSE,"action",NA,NA,"Nolan Gorman remains in the game as the second baseman.","Defensive Switch",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669357,"/api/v1/people/669357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","501","67","atBat","Groundout","field_out","Raimel Tapia grounds out, shortstop Tommy Edman to first baseman Paul Goldschmidt.",0,4,3,67,"bottom",9,"2023-05-13T22:28:33.547Z","2023-05-13T22:29:17.682Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,606132,"Raimel Tapia","/api/v1/people/606132","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,660766,"/api/v1/people/660766",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",2,"2023-05-13T22:28:09.283Z","2023-05-13T22:28:10.283Z",FALSE,"action",NA,NA,"Brendan Donovan remains in the game as the right fielder.","Defensive Switch",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,680977,"/api/v1/people/680977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"9","Outfielder","Outfielder","RF","601","67","atBat","Groundout","field_out","Raimel Tapia grounds out, shortstop Tommy Edman to first baseman Paul Goldschmidt.",0,4,3,67,"bottom",9,"2023-05-13T22:28:33.547Z","2023-05-13T22:29:17.682Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,606132,"Raimel Tapia","/api/v1/people/606132","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,666185,"/api/v1/people/666185",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",3,"2023-05-13T22:28:09.283Z","2023-05-13T22:28:09.284Z",FALSE,"action",NA,NA,"Alec Burleson remains in the game as the left fielder.","Defensive Switch",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,676475,"/api/v1/people/676475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"7","Outfielder","Outfielder","LF","701","67","atBat","Groundout","field_out","Raimel Tapia grounds out, shortstop Tommy Edman to first baseman Paul Goldschmidt.",0,4,3,67,"bottom",9,"2023-05-13T22:28:33.547Z","2023-05-13T22:29:17.682Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,606132,"Raimel Tapia","/api/v1/people/606132","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,657557,"/api/v1/people/657557",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",4,"2023-05-13T22:28:09.284Z","2023-05-13T22:28:10.284Z",FALSE,"action",NA,NA,"Defensive switch from right field to center field for Lars Nootbaar.","Defensive Switch",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663457,"/api/v1/people/663457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"8","Outfielder","Outfielder","CF","800","67","atBat","Groundout","field_out","Raimel Tapia grounds out, shortstop Tommy Edman to first baseman Paul Goldschmidt.",0,4,3,67,"bottom",9,"2023-05-13T22:28:33.547Z","2023-05-13T22:29:17.682Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,606132,"Raimel Tapia","/api/v1/people/606132","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",5,"2023-05-13T22:28:09.284Z","2023-05-13T22:28:32.394Z",FALSE,"action",NA,NA,"Pitching Change: Giovanny Gallegos replaces Andre Pallante.","Pitching Substitution",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,606149,"/api/v1/people/606149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"67","atBat","Groundout","field_out","Raimel Tapia grounds out, shortstop Tommy Edman to first baseman Paul Goldschmidt.",0,4,3,67,"bottom",9,"2023-05-13T22:28:33.547Z","2023-05-13T22:29:17.682Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,606132,"Raimel Tapia","/api/v1/people/606132","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",6,"2023-05-13T22:28:32.394Z","2023-05-13T22:28:35.895Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Raimel Tapia replaces Enrique Hernandez.","Offensive Substitution",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,606132,"/api/v1/people/606132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","601","67","atBat","Groundout","field_out","Raimel Tapia grounds out, shortstop Tommy Edman to first baseman Paul Goldschmidt.",0,4,3,67,"bottom",9,"2023-05-13T22:28:33.547Z","2023-05-13T22:29:17.682Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,606132,"Raimel Tapia","/api/v1/people/606132","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,571771,"/api/v1/people/571771",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",2,"2023-05-13T22:25:14.373Z","2023-05-13T22:25:25.911Z",TRUE,"pitch","9ce4d757-9c17-4f33-86a4-c5087e7b8194",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.27,1.6,NA,106.12,176.24,"ground_ball","medium","5",105.45,165.89,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Fielders Choice Out","fielders_choice_out","Lars Nootbaar reaches on a fielder's choice out, third baseman Rafael Devers to shortstop Enrique Hernandez. Alec Burleson out at 3rd.",0,4,3,66,"top",9,"2023-05-13T22:23:57.344Z","2023-05-13T22:25:25.911Z",TRUE,FALSE,FALSE,TRUE,8,1,1,3,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94,84.8,6,0.9,0.4038,6.9289,34.8127,-13.714,1.8594,9.9478,0.2854,2.3162,6.2811,-136.517,-7.2261,-2.3026,50.0009,5.9741,3.4485,18,3.6,24,2654,185,83.9,-7,16,NA,NA,NA,TRUE,-15.1,16.3,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",1,"2023-05-13T22:24:52.744Z","2023-05-13T22:24:56.756Z",TRUE,"pitch","ae662384-564a-4d02-b6ee-2964ac31ea57",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.3361,1.5997,NA,130.88,171.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Fielders Choice Out","fielders_choice_out","Lars Nootbaar reaches on a fielder's choice out, third baseman Rafael Devers to shortstop Enrique Hernandez. Alec Burleson out at 3rd.",0,4,3,66,"top",9,"2023-05-13T22:23:57.344Z","2023-05-13T22:25:25.911Z",TRUE,FALSE,FALSE,TRUE,8,1,1,3,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.9,83.7,4,0.9,0.4084,6.8198,33.8652,-12.7464,0.5128,10.7064,-0.3641,2.4744,5.2303,-134.9626,-6.6668,-2.4071,50.0021,5.9041,0.9299,8.4,3.6,24,2608,184,NA,NA,NA,NA,NA,NA,FALSE,-14.4,17.9,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",0,"2023-05-13T22:23:57.344Z","2023-05-13T22:24:02.344Z",FALSE,"no_pitch","a360e816-7d43-4098-900f-fb130386b88c",0,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Fielders Choice Out","fielders_choice_out","Lars Nootbaar reaches on a fielder's choice out, third baseman Rafael Devers to shortstop Enrique Hernandez. Alec Burleson out at 3rd.",0,4,3,66,"top",9,"2023-05-13T22:23:57.344Z","2023-05-13T22:25:25.911Z",TRUE,FALSE,FALSE,TRUE,8,1,1,3,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",445276,"Kenley Jansen",NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",2,"2023-05-13T22:23:05.651Z","2023-05-13T22:23:15.230Z",TRUE,"pitch","0446ce2e-72a0-4844-ac7d-25617f9d0544",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,1,NA,NA,3.44,1.62,NA,157.65,147.95,"ground_ball","medium","4",145.43,154.75,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Forceout","force_out","Alec Burleson grounds into a force out, second baseman Pablo Reyes to shortstop Enrique Hernandez. Willson Contreras scores. Nolan Gorman scores. Brendan Donovan out at 2nd. Throwing error by shortstop Enrique Hernandez.",1,4,3,65,"top",9,"2023-05-13T22:22:46.004Z","2023-05-13T22:23:15.230Z",TRUE,TRUE,FALSE,TRUE,0,1,0,2,676475,"Alec Burleson","/api/v1/people/676475","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.5,81.7,11,0.89,0.416,6.8486,35.1671,-12.5111,-0.525,11.2642,-1.0665,3.3639,3.9549,-132.9531,-4.1974,-2.5213,50.001,5.9075,-0.9174,0,3.6,24,2542,182,77.6,-46,4,NA,NA,NA,TRUE,-14,19.3,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676475,"Alec Burleson","/api/v1/people/676475",NA,NA,NA,NA,NA,NA
