"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717687,"2023-06-20",0,"2023-06-21T01:48:08.914Z","2023-06-21T01:48:12.351Z",TRUE,"pitch","a9e38345-7dbb-48f9-a524-8b68e2be15f3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.8926,1.7741,NA,73.38,172.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Flyout","field_out","Josh Lowe flies out to left fielder Austin Hays.",0,8,6,81,"bottom",9,"2023-06-21T01:47:50.907Z","2023-06-21T01:49:58.748Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,666139,"Josh Lowe","/api/v1/people/666139","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.5,91.7,14,2,0.3756,6.3638,34.7241,-5.547,-5.0245,12.3713,1.1443,2.4608,4.2795,-145.881,-11.0135,0.3103,50.0052,6.6219,-10.8172,50.4,2.4,24,2413,187,NA,NA,NA,NA,NA,NA,FALSE,-6.8,20.4,8.3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717687,"2023-06-20",6,"2023-06-21T01:47:38.719Z","2023-06-21T01:47:43.087Z",TRUE,"pitch","89ba2b5c-b7d3-46b3-9604-1192fbf9ae95",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,0,NA,NA,3.3612,1.4969,NA,118.76,190.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Harold Ramirez called out on strikes.",0,8,6,80,"bottom",9,"2023-06-21T01:45:44.136Z","2023-06-21T01:47:43.087Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.1,91.2,8,2,0.3776,6.7288,35.1661,-4.1131,-5.1334,13.1781,-0.0462,1.7935,1.882,-145.2636,-12.8776,-0.0369,50.0017,6.5414,-10.9309,55.2,2.4,24,2420,187,NA,NA,NA,NA,NA,NA,TRUE,-6.1,21.4,8.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,668227,"Randy Arozarena","/api/v1/people/668227"
717687,"2023-06-20",5,"2023-06-21T01:47:15.692Z","2023-06-21T01:47:18.692Z",TRUE,"pitch","f98e3e50-d3cf-46e1-92a9-defa5163c582",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,0,NA,NA,3.24,1.5,NA,113.34,163.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Harold Ramirez called out on strikes.",0,8,6,80,"bottom",9,"2023-06-21T01:45:44.136Z","2023-06-21T01:47:43.087Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.8,91.8,2,2,0.3745,6.5253,35.7247,-3.4281,-5.3686,13.2786,0.0961,2.7929,2.4732,-146.4603,-10.3712,-0.0634,50.0048,6.5909,-11.6234,61.2,2.4,24,2536,192,NA,NA,NA,NA,NA,NA,FALSE,-5,22.1,9.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717687,"2023-06-20",4,"2023-06-21T01:46:54.389Z","2023-06-21T01:46:57.435Z",TRUE,"pitch","941fabfe-79fb-4569-b357-93d097990dc4",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.24,1.4969,NA,118.32,150.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Harold Ramirez called out on strikes.",0,8,6,80,"bottom",9,"2023-06-21T01:45:44.136Z","2023-06-21T01:47:43.087Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.6,90.5,2,2,0.3792,6.3806,35.8345,-6.5125,-6.9672,12.162,-0.0345,3.2527,2.8103,-144.8106,-8.6619,-0.1158,50.0071,6.6915,-14.7062,58.8,3.6,24,2516,189,NA,NA,NA,NA,NA,NA,FALSE,-7.4,20.3,12,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717687,"2023-06-20",3,"2023-06-21T01:46:30.612Z","2023-06-21T01:46:33.612Z",TRUE,"pitch","134160a0-5af8-48d7-9b3c-945eab9cd463",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.3865,1.5221,NA,139.79,93.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Harold Ramirez called out on strikes.",0,8,6,80,"bottom",9,"2023-06-21T01:45:44.136Z","2023-06-21T01:47:43.087Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,79,11,0.91,0.4366,6.2591,24.4242,-31.3318,3.7836,0.5315,-0.5979,5.3974,-1.1359,-125.2838,2.5534,-0.6313,50.0049,6.9193,6.038,10.8,8.4,24,2379,104,NA,NA,NA,NA,NA,NA,FALSE,-35,1.8,-6.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717687,"2023-06-20",2,"2023-06-21T01:46:07.700Z","2023-06-21T01:46:12.941Z",TRUE,"pitch","46b3adca-c132-4c91-95e8-a94d64b39643",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.4624,1.5473,NA,121.79,208.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Harold Ramirez called out on strikes.",0,8,6,80,"bottom",9,"2023-06-21T01:45:44.136Z","2023-06-21T01:47:43.087Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.7,91,13,2,0.3793,6.5291,34.2755,-3.9152,-6.2172,13.3898,-0.1257,1.1159,1.7958,-144.4979,-14.676,0.0517,50.001,6.5055,-13.1207,60,2.4,24,2473,182,NA,NA,NA,NA,NA,NA,FALSE,-6.4,21.5,10.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717687,"2023-06-20",1,"2023-06-21T01:45:46.450Z","2023-06-21T01:45:50.465Z",TRUE,"pitch","7cdb6afa-3018-4f79-bd66-621ea9089f53",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4625,1.438,NA,134.21,197.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Harold Ramirez called out on strikes.",0,8,6,80,"bottom",9,"2023-06-21T01:45:44.136Z","2023-06-21T01:47:43.087Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.2,91.5,7,2,0.377,6.6267,34.3109,-3.8956,-5.7116,13.2321,-0.4516,1.5416,1.2288,-145.322,-13.7893,-0.1382,50.0005,6.5863,-12.2047,58.8,2.4,24,2451,184,NA,NA,NA,NA,NA,NA,FALSE,-6.1,21.4,10.1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717687,"2023-06-20",0,"2023-06-21T01:45:16.525Z","2023-06-21T01:45:46.450Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",8,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,623912,"/api/v1/people/623912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Harold Ramirez called out on strikes.",0,8,6,80,"bottom",9,"2023-06-21T01:45:44.136Z","2023-06-21T01:47:43.087Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717687,"2023-06-20",4,"2023-06-21T01:44:29.492Z","2023-06-21T01:44:35.057Z",TRUE,"pitch","2b8cc23c-a01d-4c0a-87aa-3be9558860f7",2,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",1,1,0,NA,NA,3.41,1.61,NA,200.16,145.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Hit By Pitch","hit_by_pitch","Randy Arozarena hit by pitch.",0,8,6,79,"bottom",9,"2023-06-21T01:44:06.559Z","2023-06-21T01:44:35.057Z",TRUE,FALSE,FALSE,FALSE,11,1,1,0,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.5,90.5,11,2,0.3796,6.4802,35.0747,-3.1525,-1.49,13.7797,-2.1817,3.4623,-5.304,-144.5206,-8.5807,-0.1259,50.0008,6.6697,-3.1354,39.6,1.2,24,2473,189,NA,NA,NA,NA,NA,NA,FALSE,-4.6,23.3,3.8,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,668227,"Randy Arozarena","/api/v1/people/668227"
717687,"2023-06-20",3,"2023-06-21T01:44:08.696Z","2023-06-21T01:44:11.696Z",TRUE,"pitch","978531c4-e3de-4409-9855-617e75d5d67d",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.41,1.61,NA,117.94,181.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Hit By Pitch","hit_by_pitch","Randy Arozarena hit by pitch.",0,8,6,79,"bottom",9,"2023-06-21T01:44:06.559Z","2023-06-21T01:44:35.057Z",TRUE,FALSE,FALSE,FALSE,11,1,1,0,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.1,91.3,8,2,0.3773,6.6131,34.8422,-2.5105,-3.9459,13.9041,-0.0247,2.1385,1.6134,-145.3181,-12.573,-0.0751,50.0064,6.6789,-8.4198,55.2,2.4,24,2561,190,NA,NA,NA,NA,NA,NA,FALSE,-4.7,22.8,6.8,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717687,"2023-06-20",0,"2023-06-21T01:44:24.890Z","2023-06-21T01:44:24.946Z",FALSE,"action",NA,NA,"Defensive Substitution: Joey Ortiz replaces right fielder Anthony Santander, batting 3rd, playing third base.","Defensive Sub",8,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,687401,"/api/v1/people/687401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"5","Third Base","Infielder","3B","301","79","atBat","Hit By Pitch","hit_by_pitch","Randy Arozarena hit by pitch.",0,8,6,79,"bottom",9,"2023-06-21T01:44:06.559Z","2023-06-21T01:44:35.057Z",TRUE,FALSE,FALSE,FALSE,11,1,1,0,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,623993,"/api/v1/people/623993",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717687,"2023-06-20",1,"2023-06-21T01:44:24.946Z","2023-06-21T01:44:24.951Z",FALSE,"action",NA,NA,"Ryan McKenna remains in the game as the right fielder.","Defensive Switch",8,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663630,"/api/v1/people/663630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"9","Outfielder","Outfielder","RF","401","79","atBat","Hit By Pitch","hit_by_pitch","Randy Arozarena hit by pitch.",0,8,6,79,"bottom",9,"2023-06-21T01:44:06.559Z","2023-06-21T01:44:35.057Z",TRUE,FALSE,FALSE,FALSE,11,1,1,0,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,656811,"/api/v1/people/656811",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717687,"2023-06-20",2,"2023-06-21T01:44:24.951Z","2023-06-21T01:44:25.951Z",FALSE,"action",NA,NA,"Defensive switch from third base to first base for Ramon Urias.","Defensive Switch",8,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,602104,"/api/v1/people/602104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"3","First Base","Infielder","1B","800","79","atBat","Hit By Pitch","hit_by_pitch","Randy Arozarena hit by pitch.",0,8,6,79,"bottom",9,"2023-06-21T01:44:06.559Z","2023-06-21T01:44:35.057Z",TRUE,FALSE,FALSE,FALSE,11,1,1,0,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717687,"2023-06-20",6,"2023-06-21T01:41:46.400Z","2023-06-21T01:41:52.556Z",TRUE,"pitch","ff5ff12a-b6df-4e0e-b024-e5be6d2a2768",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.36,1.6,NA,115.9,182.53,"line_drive","hard","7",74.23,76.47,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Lineout","field_out","Ryan McKenna lines out sharply to left fielder Randy Arozarena.",0,8,6,78,"top",9,"2023-06-21T01:40:18.168Z","2023-06-21T01:41:52.556Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,663630,"Ryan McKenna","/api/v1/people/663630","R","Right",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.6,80.6,8,2,0.4275,6.4407,28.0615,-26.1971,11.0009,3.6017,0.029,2.0834,-12.5078,-128.4023,-2.7701,3.5477,50.0031,5.2274,18.2608,30,7.2,24,1604,107,106.6,18,331,NA,NA,NA,TRUE,-29.3,6,-16.9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717687,"2023-06-20",5,"2023-06-21T01:41:23.015Z","2023-06-21T01:41:28.530Z",TRUE,"pitch","551e42ce-7735-499b-968e-9971fcd2d290",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.2853,1.4717,NA,152.36,193.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Lineout","field_out","Ryan McKenna lines out sharply to left fielder Randy Arozarena.",0,8,6,78,"top",9,"2023-06-21T01:40:18.168Z","2023-06-21T01:41:52.556Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,663630,"Ryan McKenna","/api/v1/people/663630","R","Right",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.2,13,2,0.3955,6.5,32.3012,-18.0758,11.2715,7.2671,-0.9276,1.691,-16.2127,-138.7232,-6.2523,3.5401,50.0054,5.1877,21.876,43.2,6,24,2418,108,NA,NA,NA,NA,NA,NA,FALSE,-18.4,11.8,-16.9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717687,"2023-06-20",4,"2023-06-21T01:41:02.710Z","2023-06-21T01:41:06.191Z",TRUE,"pitch","1b5d4070-b01a-4d26-9763-468674767180",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,3.3106,1.5473,NA,162.65,222.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Lineout","field_out","Ryan McKenna lines out sharply to left fielder Randy Arozarena.",0,8,6,78,"top",9,"2023-06-21T01:40:18.168Z","2023-06-21T01:41:52.556Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,663630,"Ryan McKenna","/api/v1/people/663630","R","Right",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87,13,2,0.398,6.555,30.4555,-18.8432,11.6708,6.9535,-1.1976,0.6166,-16.9452,-137.5955,-8.7245,3.5237,50.0058,5.1048,22.3877,42,6,24,1725,161,NA,NA,NA,NA,NA,NA,FALSE,-19.9,10.7,-17.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717687,"2023-06-20",3,"2023-06-21T01:40:40.577Z","2023-06-21T01:40:43.577Z",TRUE,"pitch","1a152799-5528-4803-af80-ba399c96501e",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.36,1.6,NA,106.43,201.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Lineout","field_out","Ryan McKenna lines out sharply to left fielder Randy Arozarena.",0,8,6,78,"top",9,"2023-06-21T01:40:18.168Z","2023-06-21T01:41:52.556Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,663630,"Ryan McKenna","/api/v1/people/663630","R","Right",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88,80.2,14,2,0.4303,6.4562,27.7121,-26.6839,10.6533,3.3526,0.2772,1.3771,-11.9821,-127.5793,-4.0826,3.6638,50.004,5.1158,17.4579,28.8,7.2,24,1600,105,NA,NA,NA,NA,NA,NA,FALSE,-30.5,5.3,-16.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
