"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716935,"2023-08-19",2,"2023-08-20T01:16:11.326Z","2023-08-20T01:16:19.645Z",TRUE,"pitch","0e9c8d54-3bcc-41fa-a992-59748532edc6",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.32,1.52,NA,116.79,170.39,"line_drive","medium","9",162.97,115.18,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Single","single","Christian Encarnacion-Strand singles on a line drive to right fielder Whit Merrifield. Noelvi Marte to 2nd.",0,4,3,72,"bottom",9,"2023-08-20T01:15:51.703Z","2023-08-20T01:16:19.645Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.7,5,0.87,0.393,7.4984,30.9122,-12.1115,-3.161,10.1949,0.0055,2.5329,7.4337,-139.3021,-7.1738,-2.2854,50.0046,5.9401,-6.2225,19.2,2.4,24,2351,208,100,13,236,NA,NA,NA,FALSE,-12.7,17.2,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,687952,"Christian Encarnacion-Strand","/api/v1/people/687952",682622,"Noelvi Marte","/api/v1/people/682622",NA,NA,NA
716935,"2023-08-19",0,"2023-08-20T01:15:38.946Z","2023-08-20T01:15:51.703Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Noelvi Marte replaces Joey Votto.","Offensive Substitution",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,682622,"/api/v1/people/682622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","501","72","atBat","Single","single","Christian Encarnacion-Strand singles on a line drive to right fielder Whit Merrifield. Noelvi Marte to 2nd.",0,4,3,72,"bottom",9,"2023-08-20T01:15:51.703Z","2023-08-20T01:16:19.645Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,458015,"/api/v1/people/458015",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",1,"2023-08-20T01:15:51.703Z","2023-08-20T01:15:56.703Z",FALSE,"stepoff","34c9c37a-3338-45e2-af11-441adefa2de0",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Single","single","Christian Encarnacion-Strand singles on a line drive to right fielder Whit Merrifield. Noelvi Marte to 2nd.",0,4,3,72,"bottom",9,"2023-08-20T01:15:51.703Z","2023-08-20T01:16:19.645Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",7,"2023-08-20T01:14:57.668Z","2023-08-20T01:15:03.700Z",TRUE,"pitch","e89b4ef9-18bc-4740-8abd-cd364eea9311",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,0,NA,NA,3.4119,1.6016,NA,141.27,133.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Joey Votto walks.",0,4,3,71,"bottom",9,"2023-08-20T01:14:07.044Z","2023-08-20T01:15:03.700Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,458015,"Joey Votto","/api/v1/people/458015","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.8,11,0.86,0.3935,7.311,27.9371,-14.2779,-2.327,9.1004,-0.6368,3.917,6.5456,-138.6286,-3.0829,-2.7154,50.0055,5.9835,-4.5783,12,3.6,24,2144,204,NA,NA,NA,NA,NA,NA,FALSE,-13.8,16.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,458015,"Joey Votto","/api/v1/people/458015",NA,NA,NA,NA,NA,NA
716935,"2023-08-19",6,"2023-08-20T01:14:40.960Z","2023-08-20T01:14:44.735Z",TRUE,"pitch","84ba54fd-dd2f-4fe6-9afa-3a6f69dc813c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.3597,1.6016,NA,170.29,142.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Joey Votto walks.",0,4,3,71,"bottom",9,"2023-08-20T01:14:07.044Z","2023-08-20T01:15:03.700Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,458015,"Joey Votto","/api/v1/people/458015","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,78.9,11,0.91,0.4382,7.1592,25.2207,-37.0564,1.4974,-3.0884,-1.3981,3.5588,2.6397,-125.0043,1.0449,-2.6623,50.0009,6.1778,2.3688,4.8,9.6,24,2048,76,NA,NA,NA,NA,NA,NA,FALSE,-42.1,-5,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",5,"2023-08-20T01:14:25.805Z","2023-08-20T01:14:30.218Z",TRUE,"pitch","39c2cf09-3221-4b11-b88e-99284e194754",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3336,1.5486,NA,145.54,135.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Joey Votto walks.",0,4,3,71,"bottom",9,"2023-08-20T01:14:07.044Z","2023-08-20T01:15:03.700Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,458015,"Joey Votto","/api/v1/people/458015","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.2,11,0.88,0.3911,7.2448,29.4696,-14.4395,-4.7951,8.9128,-0.7486,3.8214,6.6218,-139.7026,-3.5509,-2.5192,50.0063,6.0492,-9.5454,28.8,3.6,24,2151,207,NA,NA,NA,NA,NA,NA,FALSE,-13.9,15.6,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",4,"2023-08-20T01:14:09.434Z","2023-08-20T01:14:13.759Z",TRUE,"pitch","b9801add-c010-479b-9f00-56a184c44cf3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4406,1.6466,NA,89.51,177.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Joey Votto walks.",0,4,3,71,"bottom",9,"2023-08-20T01:14:07.044Z","2023-08-20T01:15:03.700Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,458015,"Joey Votto","/api/v1/people/458015","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,90,6,0.88,0.3841,7.3576,31.1427,-10.1682,-4.4082,10.6701,0.7212,2.2587,10.5139,-142.3422,-8.8039,-2.4393,50.0009,6.0262,-9.0907,30,2.4,24,2357,205,NA,NA,NA,NA,NA,NA,FALSE,-10.8,17.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",0,"2023-08-20T01:13:55.163Z","2023-08-20T01:13:55.207Z",FALSE,"action",NA,NA,"Defensive switch from left field to right field for Whit Merrifield.","Defensive Switch",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,593160,"/api/v1/people/593160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"9","Outfielder","Outfielder","RF","100","71","atBat","Walk","walk","Joey Votto walks.",0,4,3,71,"bottom",9,"2023-08-20T01:14:07.044Z","2023-08-20T01:15:03.700Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,458015,"Joey Votto","/api/v1/people/458015","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",1,"2023-08-20T01:13:55.207Z","2023-08-20T01:13:55.209Z",FALSE,"action",NA,NA,"Defensive Substitution: Kevin Kiermaier replaces right fielder Cavan Biggio, batting 7th, playing center field.","Defensive Sub",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,595281,"/api/v1/people/595281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"8","Outfielder","Outfielder","CF","701","71","atBat","Walk","walk","Joey Votto walks.",0,4,3,71,"bottom",9,"2023-08-20T01:14:07.044Z","2023-08-20T01:15:03.700Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,458015,"Joey Votto","/api/v1/people/458015","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,624415,"/api/v1/people/624415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",2,"2023-08-20T01:13:55.209Z","2023-08-20T01:13:55.212Z",FALSE,"action",NA,NA,"Defensive switch from center field to left field for Daulton Varsho.","Defensive Switch",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,662139,"/api/v1/people/662139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"7","Outfielder","Outfielder","LF","900","71","atBat","Walk","walk","Joey Votto walks.",0,4,3,71,"bottom",9,"2023-08-20T01:14:07.044Z","2023-08-20T01:15:03.700Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,458015,"Joey Votto","/api/v1/people/458015","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",3,"2023-08-20T01:13:55.212Z","2023-08-20T01:14:09.434Z",FALSE,"action",NA,NA,"Pitching Change: Jordan Romano replaces Jordan Hicks.","Pitching Substitution",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,605447,"/api/v1/people/605447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"71","atBat","Walk","walk","Joey Votto walks.",0,4,3,71,"bottom",9,"2023-08-20T01:14:07.044Z","2023-08-20T01:15:03.700Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,458015,"Joey Votto","/api/v1/people/458015","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",4,"2023-08-20T01:11:27.240Z","2023-08-20T01:11:33.878Z",TRUE,"pitch","8ac09307-503f-44e1-ad77-fe91b340585a",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.53,1.65,NA,152.61,138.91,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,4,3,70,"top",9,"2023-08-20T01:10:08.005Z","2023-08-20T01:11:33.878Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",571882,"Derek Law","/api/v1/people/571882","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,89,11,0.92,0.3875,6.2057,30.1635,-13.3646,-1.8664,9.2807,-0.9341,3.6989,0.9486,-141.0132,-5.16,-1.0312,50.0028,6.4054,-3.7824,14.4,2.4,24,2325,201,NA,NA,NA,NA,NA,NA,TRUE,-13,16.1,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",3,"2023-08-20T01:11:04.363Z","2023-08-20T01:11:07.687Z",TRUE,"pitch","a7c759a6-32fa-4a5d-898c-552cedb06602",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.53,1.65,NA,150.57,149.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,4,3,70,"top",9,"2023-08-20T01:10:08.005Z","2023-08-20T01:11:33.878Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",571882,"Derek Law","/api/v1/people/571882","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cincinnati Reds","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,89,11,2,0.3886,6.4888,29.3573,-16.799,-5.2463,7.6261,-0.8808,3.2964,2.5276,-140.5148,-5.6258,-1.1062,50.005,6.4016,-10.5795,28.8,3.6,24,2382,196,NA,NA,NA,NA,NA,NA,FALSE,-16.2,13,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",2,"2023-08-20T01:10:46.558Z","2023-08-20T01:10:51.106Z",TRUE,"pitch","1bdf0366-eae6-45ff-8012-51945ed49c0c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.2972,1.5192,NA,81.01,195.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,4,3,70,"top",9,"2023-08-20T01:10:08.005Z","2023-08-20T01:11:33.878Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",571882,"Derek Law","/api/v1/people/571882","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.3,85.6,14,0.94,0.4063,6.5171,26.4769,-21.9518,1.6485,5.5431,0.9441,1.6057,4.9709,-134.3204,-8.199,-1.1377,50.0049,6.234,3.0413,9.6,4.8,24,2448,195,NA,NA,NA,NA,NA,NA,FALSE,-23.3,8.6,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",1,"2023-08-20T01:10:29.930Z","2023-08-20T01:10:34.464Z",TRUE,"pitch","df91065a-96a2-4765-bfd2-95a2f8514e58",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2449,1.5192,NA,136.84,142.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,4,3,70,"top",9,"2023-08-20T01:10:08.005Z","2023-08-20T01:11:33.878Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",571882,"Derek Law","/api/v1/people/571882","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.8,86.6,11,0.94,0.3992,6.4439,27.6173,-17.9215,2.1558,7.4637,-0.5204,3.5526,1.0815,-136.7323,-4.2364,-1.2002,50.0063,6.3369,4.1197,13.2,3.6,24,2430,188,NA,NA,NA,NA,NA,NA,FALSE,-17.9,13,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",0,"2023-08-20T01:10:13.508Z","2023-08-20T01:10:17.231Z",TRUE,"pitch","5de48a99-f9ee-474e-8f18-5dabff3a8036",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3233,1.5457,NA,123.14,180.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,4,3,70,"top",9,"2023-08-20T01:10:08.005Z","2023-08-20T01:11:33.878Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",571882,"Derek Law","/api/v1/people/571882","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cincinnati Reds","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.8,89,5,0.92,0.3884,6.4668,30.7047,-15.9019,-7.1835,8.0718,-0.1612,2.1706,5.4551,-140.7853,-8.4617,-1.1866,50.002,6.2354,-14.4801,37.2,4.8,24,2427,203,NA,NA,NA,NA,NA,NA,FALSE,-16,13.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
