"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716909,"2023-08-19",0,"2023-08-19T21:04:21.764Z","2023-08-19T21:04:26.329Z",TRUE,"pitch","c28e6c20-f6bb-4d60-b9d3-faa6c0bd7624",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4339,1.6361,NA,140.78,199.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Amed Rosario grounds out, first baseman Josh Bell to pitcher David Robertson.",0,1,3,61,"bottom",8,"2023-08-19T21:04:16.578Z","2023-08-19T21:05:54.478Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,642708,"Amed Rosario","/api/v1/people/642708","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,82.3,13,0.57,0.4232,6.4591,24.1508,-27.561,0.4477,2.7135,-0.6238,1.4713,4.8344,-128.9037,-5.3388,-2.5736,50.003,5.6694,0.7612,3.6,7.2,24,2819,118,NA,NA,NA,NA,NA,NA,FALSE,-30.5,4.1,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",0,"2023-08-19T21:03:52.381Z","2023-08-19T21:03:52.406Z",FALSE,"no_pitch","07169096-0616-1003-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Intent Walk","intent_walk","David Robertson intentionally walks Max Muncy.",0,1,3,60,"bottom",8,"2023-08-19T21:03:38.544Z","2023-08-19T21:03:54.699Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",1,"2023-08-19T21:03:52.406Z","2023-08-19T21:03:53.406Z",FALSE,"no_pitch","07169096-0616-1013-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Intent Walk","intent_walk","David Robertson intentionally walks Max Muncy.",0,1,3,60,"bottom",8,"2023-08-19T21:03:38.544Z","2023-08-19T21:03:54.699Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",2,"2023-08-19T21:03:52.406Z","2023-08-19T21:03:52.407Z",FALSE,"no_pitch","07169096-0616-1023-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Intent Walk","intent_walk","David Robertson intentionally walks Max Muncy.",0,1,3,60,"bottom",8,"2023-08-19T21:03:38.544Z","2023-08-19T21:03:54.699Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",3,"2023-08-19T21:03:52.407Z","2023-08-19T21:03:54.699Z",FALSE,"no_pitch","07169096-0616-1033-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Intent Walk","intent_walk","David Robertson intentionally walks Max Muncy.",0,1,3,60,"bottom",8,"2023-08-19T21:03:38.544Z","2023-08-19T21:03:54.699Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,571970,"Max Muncy","/api/v1/people/571970",518692,"Freddie Freeman","/api/v1/people/518692",605141,"Mookie Betts","/api/v1/people/605141"
716909,"2023-08-19",2,"2023-08-19T21:03:06.752Z","2023-08-19T21:03:17.017Z",TRUE,"pitch","bdc81c31-37d0-4de3-9c7b-8bb19cf04182",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.39,1.6,NA,127,167.56,"popup","medium","6",85.82,170.5,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Pop Out","field_out","Will Smith pops out to shortstop Joey Wendle in foul territory.",0,1,3,59,"bottom",8,"2023-08-19T21:02:22.938Z","2023-08-19T21:03:17.017Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,669257,"Will Smith","/api/v1/people/669257","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,82.3,5,0.8,0.4234,6.6323,22.3181,-29.2212,1.8163,1.7358,-0.2623,2.6378,5.1846,-128.5172,-2.1673,-2.5279,50.0041,5.7236,3.0898,7.2,7.2,24,2842,115,82.4,66,157,NA,NA,NA,TRUE,-31.7,3,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,518692,"Freddie Freeman","/api/v1/people/518692",605141,"Mookie Betts","/api/v1/people/605141"
716909,"2023-08-19",1,"2023-08-19T21:02:42.661Z","2023-08-19T21:02:45.661Z",TRUE,"pitch","7648c97a-d061-4ee3-97db-fbf1a7e34127",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.39,1.6,NA,129.18,188.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Pop Out","field_out","Will Smith pops out to shortstop Joey Wendle in foul territory.",0,1,3,59,"bottom",8,"2023-08-19T21:02:22.938Z","2023-08-19T21:03:17.017Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,669257,"Will Smith","/api/v1/people/669257","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.2,85.2,7,0.91,0.4069,6.6708,26.522,-15.5132,1.0375,9.062,-0.3195,1.8696,5.2684,-134.1308,-6.98,-2.4366,50.0031,5.5934,1.9081,9.6,3.6,24,2633,192,NA,NA,NA,NA,NA,NA,FALSE,-16.7,15.2,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",0,"2023-08-19T21:02:22.938Z","2023-08-19T21:02:27.938Z",FALSE,"stepoff","bc1aef07-3cb1-41a4-90f4-3aa0cb19f53b",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Pop Out","field_out","Will Smith pops out to shortstop Joey Wendle in foul territory.",0,1,3,59,"bottom",8,"2023-08-19T21:02:22.938Z","2023-08-19T21:03:17.017Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,669257,"Will Smith","/api/v1/people/669257","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",4,"2023-08-19T21:01:40.623Z","2023-08-19T21:01:53.826Z",TRUE,"pitch","6272f98f-97d6-44ff-927c-05dd46cb1465",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,1,NA,NA,3.68,1.83,NA,102.35,165.4,"ground_ball","medium","7",53.71,113.57,NA,NA,TRUE,NA,NA,NA,NA,NA,"58","atBat","Double","double","Freddie Freeman doubles (45) on a ground ball to left fielder Bryan De La Cruz. Mookie Betts to 3rd.",0,1,3,58,"bottom",8,"2023-08-19T21:00:05.444Z","2023-08-19T21:01:53.826Z",TRUE,FALSE,FALSE,FALSE,34,0,2,1,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.5,87.1,6,0.9,0.3977,6.5791,28.8043,-20.2426,1.2957,6.2021,0.3843,2.7179,7.6239,-137.4374,-4.3097,-2.5875,50.0053,5.6708,2.4919,10.8,4.8,24,2697,188,57.2,-1,29,NA,NA,NA,FALSE,-19.9,10.6,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,518692,"Freddie Freeman","/api/v1/people/518692",605141,"Mookie Betts","/api/v1/people/605141"
716909,"2023-08-19",3,"2023-08-19T21:01:07.578Z","2023-08-19T21:01:12.414Z",TRUE,"pitch","d06b171a-3437-49a8-81b2-128220cdd2fa",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.68,1.83,NA,144.64,179.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Double","double","Freddie Freeman doubles (45) on a ground ball to left fielder Bryan De La Cruz. Mookie Betts to 3rd.",0,1,3,58,"bottom",8,"2023-08-19T21:00:05.444Z","2023-08-19T21:01:53.826Z",TRUE,FALSE,FALSE,FALSE,34,0,2,1,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.6,78.2,7,0.9,0.4443,6.4997,24.4222,-40.1185,3.5267,-5.1592,-0.7252,2.2071,3.5683,-123.2756,-0.4897,-2.6494,50.0035,5.7939,5.4295,8.4,10.8,24,2624,32,NA,NA,NA,NA,NA,NA,FALSE,-47.3,-9.2,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",2,"2023-08-19T21:00:50.891Z","2023-08-19T21:00:54.793Z",TRUE,"pitch","1afb5fbb-370f-4385-a0f7-8ad6369f027a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.6803,1.8393,NA,155.02,174.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Double","double","Freddie Freeman doubles (45) on a ground ball to left fielder Bryan De La Cruz. Mookie Betts to 3rd.",0,1,3,58,"bottom",8,"2023-08-19T21:00:05.444Z","2023-08-19T21:01:53.826Z",TRUE,FALSE,FALSE,FALSE,34,0,2,1,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.8,86.9,13,0.91,0.3991,6.5841,26.4209,-15.3457,1.0115,8.7951,-0.9975,2.3638,4.0309,-136.5803,-5.99,-2.6162,50.0047,5.6176,1.9362,9.6,3.6,24,2603,184,NA,NA,NA,NA,NA,NA,FALSE,-15.7,15,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",0,"2023-08-19T21:00:05.444Z","2023-08-19T21:00:10.076Z",TRUE,"pitch","bff43b21-1a2f-405e-ab7c-eef29244fb62",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.68,1.83,NA,148.3,187.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Double","double","Freddie Freeman doubles (45) on a ground ball to left fielder Bryan De La Cruz. Mookie Betts to 3rd.",0,1,3,58,"bottom",8,"2023-08-19T21:00:05.444Z","2023-08-19T21:01:53.826Z",TRUE,FALSE,FALSE,FALSE,34,0,2,1,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.7,75.8,7,0.94,0.4591,6.5862,21.9179,-31.6046,6.1754,0.392,-0.8213,1.8839,2.4671,-119.0944,-2.4582,-2.6714,50.0009,5.7754,8.9087,15.6,9.6,24,2763,63,NA,NA,NA,NA,NA,NA,FALSE,-40.3,0.4,-11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",1,"2023-08-19T21:00:24.692Z","2023-08-19T21:00:29.063Z",FALSE,"pickoff","f9fa8372-957f-4cb0-a53b-336301c07b9a",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Double","double","Freddie Freeman doubles (45) on a ground ball to left fielder Bryan De La Cruz. Mookie Betts to 3rd.",0,1,3,58,"bottom",8,"2023-08-19T21:00:05.444Z","2023-08-19T21:01:53.826Z",TRUE,FALSE,FALSE,FALSE,34,0,2,1,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",0,"2023-08-19T20:59:18.437Z","2023-08-19T20:59:29.873Z",TRUE,"pitch","149b9709-d164-481b-92ef-f5674ea49357",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.18,1.5,NA,128.88,184.25,"line_drive","medium","8",101.79,87,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Single","single","Mookie Betts singles on a line drive to center fielder Jazz Chisholm Jr. Enrique Hernandez scores. Austin Barnes scores.",2,1,3,57,"bottom",8,"2023-08-19T20:59:18.437Z","2023-08-19T20:59:29.873Z",TRUE,TRUE,FALSE,FALSE,70,0,0,1,605141,"Mookie Betts","/api/v1/people/605141","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.7,86.1,7,2,0.4014,6.7256,28.9037,-13.1305,-1.8238,10.0905,-0.3117,2.0197,6.5797,-136.2694,-7.2821,-2.5168,50.0053,5.6269,-3.4431,8.4,3.6,24,2679,195,87.4,14,189,NA,NA,NA,FALSE,-14.2,16.9,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605141,"Mookie Betts","/api/v1/people/605141",NA,NA,NA,NA,NA,NA
716909,"2023-08-19",2,"2023-08-19T20:58:25.091Z","2023-08-19T20:58:37.225Z",TRUE,"pitch","d78b0eea-3265-4873-88be-0f785bc4fa52",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,1,NA,NA,3.15,1.45,NA,111.54,184.61,"bunt_grounder","medium","3",132.28,189.27,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Austin Barnes singles on a bunt ground ball to first baseman Josh Bell. James Outman scores. Enrique Hernandez to 3rd. Austin Barnes to 2nd. Throwing error by first baseman Josh Bell.",1,1,1,56,"bottom",8,"2023-08-19T20:57:49.045Z","2023-08-19T20:58:37.225Z",TRUE,TRUE,FALSE,FALSE,70,0,1,1,605131,"Austin Barnes","/api/v1/people/605131","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.3,85.9,5,2,0.4005,6.6882,31.8611,-14.4209,-1.0842,9.3839,0.1432,2.0064,7.3825,-137.0496,-6.9373,-2.4509,50.0012,5.5659,-2.0516,1.2,3.6,24,2616,199,31.6,-31,5,NA,NA,NA,FALSE,-15.4,15.6,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,605131,"Austin Barnes","/api/v1/people/605131",571771,"Enrique Hernández","/api/v1/people/571771"
716909,"2023-08-19",1,"2023-08-19T20:57:51.250Z","2023-08-19T20:57:56.658Z",TRUE,"pitch","bc2a16ce-6495-4bab-812d-5eba43ba16ee",1,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",0,1,1,NA,NA,3.15,1.45,NA,99.45,182.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Austin Barnes singles on a bunt ground ball to first baseman Josh Bell. James Outman scores. Enrique Hernandez to 3rd. Austin Barnes to 2nd. Throwing error by first baseman Josh Bell.",1,1,1,56,"bottom",8,"2023-08-19T20:57:49.045Z","2023-08-19T20:58:37.225Z",TRUE,TRUE,FALSE,FALSE,70,0,1,1,605131,"Austin Barnes","/api/v1/people/605131","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.4,86.3,6,0.91,0.4019,6.6271,27.506,-14.9403,2.6244,9.1446,0.4604,2.0933,7.0263,-135.868,-7.0173,-2.4919,50.0042,5.7321,4.946,21.6,3.6,24,2724,190,NA,NA,NA,NA,NA,NA,FALSE,-15.8,15.4,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
