"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717333,"2023-07-20",5,"2023-07-20T00:57:19.795Z","2023-07-20T00:57:28.172Z",TRUE,"pitch","0175c8ec-af0e-409b-bd2a-1790ea744210",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.61,1.83,NA,114.96,161.64,"ground_ball","medium","5",94.07,145.24,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Miguel Cabrera grounds out, third baseman Maikel Garcia to first baseman Matt Duffy.",0,1,0,24,"top",4,"2023-07-20T00:55:55.961Z","2023-07-20T00:57:28.172Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83,76.7,5,0.9,0.4522,6.4551,21.7414,-27.0946,0.3758,3.4143,0.0536,2.8569,-7.6936,-120.7532,0.5851,3.2215,50.004,4.9802,0.5595,1.2,7.2,24,1972,157,88.7,-28,6,NA,NA,NA,TRUE,-32.9,6.6,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",4,"2023-07-20T00:57:00.927Z","2023-07-20T00:57:04.737Z",TRUE,"pitch","ef775859-df5a-4a68-b205-1e828a44e3cd",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3854,1.8081,NA,66.33,186.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Miguel Cabrera grounds out, third baseman Maikel Garcia to first baseman Matt Duffy.",0,1,0,24,"top",4,"2023-07-20T00:55:55.961Z","2023-07-20T00:57:28.172Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",70.5,64.7,14,2,0.5345,6.2032,17.9482,-28.4992,-6.5588,3.4576,1.3292,1.9402,-2.3991,-102.7024,1.0644,3.3665,50.0006,4.8971,-6.964,14.4,10.8,24,2169,264,NA,NA,NA,NA,NA,NA,FALSE,-48.2,7,12.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",3,"2023-07-20T00:56:45.369Z","2023-07-20T00:56:50.157Z",TRUE,"pitch","bb0cdd0c-9051-4166-a774-aad6e00b7922",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.5016,1.8081,NA,135.46,200.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Miguel Cabrera grounds out, third baseman Maikel Garcia to first baseman Matt Duffy.",0,1,0,24,"top",4,"2023-07-20T00:55:55.961Z","2023-07-20T00:57:28.172Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",77.9,71.8,13,0.9,0.4837,6.5698,19.8675,-27.7745,10.7317,3.3887,-0.4844,1.4071,-10.3245,-113.078,-1.8538,2.738,50.0054,5.0137,13.954,24,9.6,24,1828,96,NA,NA,NA,NA,NA,NA,FALSE,-39.2,6,-16.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",1,"2023-07-20T00:56:21.785Z","2023-07-20T00:56:25.288Z",TRUE,"pitch","ea6f6d0e-294c-4e33-9fd1-5dcf7270dfa4",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.61,1.83,NA,94.75,199.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Miguel Cabrera grounds out, third baseman Maikel Garcia to first baseman Matt Duffy.",0,1,0,24,"top",4,"2023-07-20T00:55:55.961Z","2023-07-20T00:57:28.172Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",78,72.4,14,0.9,0.481,6.4824,18.7514,-29.8801,8.7634,1.7458,0.5838,1.464,-7.7012,-113.4202,-1.6951,2.8681,50.0039,5.1723,11.5354,19.2,9.6,24,1947,97,NA,NA,NA,NA,NA,NA,FALSE,-41.6,3,-14.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",0,"2023-07-20T00:56:06.239Z","2023-07-20T00:56:10.114Z",TRUE,"pitch","78ed4fbb-626d-4c4c-aff9-6f86a249cb1f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5307,1.8371,NA,85.67,164.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Miguel Cabrera grounds out, third baseman Maikel Garcia to first baseman Matt Duffy.",0,1,0,24,"top",4,"2023-07-20T00:55:55.961Z","2023-07-20T00:57:28.172Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",85.3,78.3,6,2,0.4411,6.5226,23.9176,-22.3278,9.2042,6.3019,0.8219,2.7644,-7.4133,-123.986,-2.2195,2.6493,50.0048,5.5273,14.3858,30,7.2,24,1875,120,NA,NA,NA,NA,NA,NA,FALSE,-26.4,11.2,-15,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",2,"2023-07-20T00:56:33.156Z","2023-07-20T00:56:45.369Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,408234,"/api/v1/people/408234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Miguel Cabrera grounds out, third baseman Maikel Garcia to first baseman Matt Duffy.",0,1,0,24,"top",4,"2023-07-20T00:55:55.961Z","2023-07-20T00:57:28.172Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",0,"2023-07-20T00:55:29.982Z","2023-07-20T00:55:40.151Z",TRUE,"pitch","f54e1649-813b-4a66-b1a1-f7d120f0208b",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.49,1.65,NA,155.65,168.19,"fly_ball","medium","8",93.29,44.88,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Flyout","field_out","Javier Baez flies out to center fielder Kyle Isbel.",0,1,0,23,"top",4,"2023-07-20T00:55:22.628Z","2023-07-20T00:55:40.151Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,595879,"Javier Báez","/api/v1/people/595879","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",86.2,79.4,11,2,0.4363,6.2209,23.4466,-21.969,7.5379,6.3833,-1.014,2.6145,-11.2794,-125.164,-2.585,2.5558,50.0023,5.4448,12.0516,24,6,24,1898,117,99.7,33,390,NA,NA,NA,TRUE,-25.6,11.3,-11.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",2,"2023-07-20T00:54:55.379Z","2023-07-20T00:55:04.913Z",TRUE,"pitch","9b5d0711-4e50-4738-bbe9-265e8aceed37",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.37,1.54,NA,120.25,185.26,"fly_ball","medium","9",179.31,128.61,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Flyout","field_out","Jake Rogers flies out to right fielder Drew Waters.",0,1,0,22,"top",4,"2023-07-20T00:54:22.028Z","2023-07-20T00:55:04.913Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,668670,"Jake Rogers","/api/v1/people/668670","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",71,65.7,8,2,0.5296,6.3777,17.056,-29.7465,-5.6386,2.2366,-0.0853,1.9822,-5.2165,-103.3738,1.0365,3.2021,50.0011,5.0424,-6.107,13.2,10.8,24,2120,267,77.4,47,222,NA,NA,NA,TRUE,-49.4,4.7,11.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",1,"2023-07-20T00:54:37.259Z","2023-07-20T00:54:42.603Z",TRUE,"pitch","0aec448d-4951-46b9-bdf3-345f83fd1432",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.37,1.54,NA,117.37,166.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Flyout","field_out","Jake Rogers flies out to right fielder Drew Waters.",0,1,0,22,"top",4,"2023-07-20T00:54:22.028Z","2023-07-20T00:55:04.913Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,668670,"Jake Rogers","/api/v1/people/668670","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",84.7,78.5,5,2,0.4423,6.1176,21.0225,-21.5056,7.9967,6.8449,-0.0097,2.6941,-9.1258,-123.1386,-2.5062,2.6796,50.0025,5.5158,12.4643,26.4,6,24,1822,117,NA,NA,NA,NA,NA,NA,FALSE,-25.7,12.1,-12.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",0,"2023-07-20T00:54:22.711Z","2023-07-20T00:54:26.841Z",TRUE,"pitch","6c2c1594-ebbb-4aa0-ae50-3301fd8ab1bf",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4649,1.6339,NA,101.08,209.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Flyout","field_out","Jake Rogers flies out to right fielder Drew Waters.",0,1,0,22,"top",4,"2023-07-20T00:54:22.028Z","2023-07-20T00:55:04.913Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,668670,"Jake Rogers","/api/v1/people/668670","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",76.4,70.9,14,0.9,0.4914,6.4445,18.2446,-29.108,9.0832,2.4271,0.4176,1.068,-7.5854,-111.0942,-2.5478,2.6817,50.0003,5.2287,11.4535,19.2,9.6,24,1958,98,NA,NA,NA,NA,NA,NA,FALSE,-42.5,4.1,-14.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",2,"2023-07-20T00:52:07.517Z","2023-07-20T00:52:12.040Z",TRUE,"pitch","f0d8ade1-55f8-4337-baca-e7dce89a557f",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,3,2,NA,NA,3.47,1.62,NA,96.3,156.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Strikeout","strikeout","Dairon Blanco strikes out on a foul tip.",0,1,0,21,"bottom",3,"2023-07-20T00:51:37.991Z","2023-07-20T00:52:12.040Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,680118,"Dairon Blanco","/api/v1/people/680118","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,87.2,3,0.86,0.3966,6.537,27.545,-19.9261,2.7313,6.326,0.5432,3.0468,-4.4926,-137.5448,-2.9929,1.8351,50.0016,5.4839,5.2874,12,4.8,24,2216,141,NA,NA,NA,NA,NA,NA,TRUE,-19.3,11.2,-4.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",1,"2023-07-20T00:51:52.430Z","2023-07-20T00:51:56.931Z",TRUE,"pitch","bbcab290-3e83-4e8a-9a22-e315242325d2",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.47,1.62,NA,121.98,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Strikeout","strikeout","Dairon Blanco strikes out on a foul tip.",0,1,0,21,"bottom",3,"2023-07-20T00:51:37.991Z","2023-07-20T00:52:12.040Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,680118,"Dairon Blanco","/api/v1/people/680118","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.6,74.4,8,0.87,0.4664,6.551,21.2976,-29.4477,9.0722,1.9529,-0.1306,1.8068,-6.3276,-117.2532,-2.762,1.4186,50.0054,5.7362,12.6874,21.6,9.6,24,1583,131,NA,NA,NA,NA,NA,NA,FALSE,-38.9,3.1,-15,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",0,"2023-07-20T00:51:40.632Z","2023-07-20T00:51:44.520Z",TRUE,"pitch","9607ee41-4014-4792-8c4e-7442b2c02c2e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4561,1.6336,NA,77,176.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Strikeout","strikeout","Dairon Blanco strikes out on a foul tip.",0,1,0,21,"bottom",3,"2023-07-20T00:51:37.991Z","2023-07-20T00:52:12.040Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,680118,"Dairon Blanco","/api/v1/people/680118","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86.4,14,0.58,0.3996,6.1857,28.5439,-13.3862,1.0725,9.8633,1.0494,2.2952,-1.9196,-136.7585,-6.692,1.6193,50.0041,5.6819,2.0434,6,3.6,24,2187,151,NA,NA,NA,NA,NA,NA,FALSE,-14,16.8,-1.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",2,"2023-07-20T00:51:11.613Z","2023-07-20T00:51:19.494Z",TRUE,"pitch","de957333-078f-4fd9-8f99-9e278473b0cc",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,1,NA,NA,3.35,1.61,NA,113.63,158.34,"ground_ball","hard","4",141.6,132.84,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Groundout","field_out","Kyle Isbel grounds out sharply, second baseman Andy Ibanez to first baseman Spencer Torkelson.",0,1,0,20,"bottom",3,"2023-07-20T00:50:43.522Z","2023-07-20T00:51:19.494Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,86,2,0.91,0.4032,6.2414,25.2226,-18.6274,3.7587,7.2206,0.0883,2.9792,-5.2003,-135.0747,-3.7368,1.5366,50.003,5.6652,7.0521,18,4.8,24,2111,151,103.1,-17,11,NA,NA,NA,TRUE,-18.7,12.6,-5.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",1,"2023-07-20T00:50:59.922Z","2023-07-20T00:51:03.361Z",TRUE,"pitch","583d732d-157e-4288-800c-c0f94e701f87",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3577,1.53,NA,173.66,176.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Groundout","field_out","Kyle Isbel grounds out sharply, second baseman Andy Ibanez to first baseman Spencer Torkelson.",0,1,0,20,"bottom",3,"2023-07-20T00:50:43.522Z","2023-07-20T00:51:19.494Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,85.6,13,0.9,0.4049,6.4109,26.4207,-17.7818,3.9785,7.7484,-1.4865,2.3105,-8.8059,-134.742,-5.6926,1.292,50.0044,5.687,7.3922,16.8,4.8,24,2155,159,NA,NA,NA,NA,NA,NA,FALSE,-18.5,13.1,-5.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",0,"2023-07-20T00:50:48.037Z","2023-07-20T00:50:52.095Z",TRUE,"pitch","8d4f9f79-383b-4fa9-9011-f35ddf50246d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4449,1.588,NA,136.54,208.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Groundout","field_out","Kyle Isbel grounds out sharply, second baseman Andy Ibanez to first baseman Spencer Torkelson.",0,1,0,20,"bottom",3,"2023-07-20T00:50:43.522Z","2023-07-20T00:51:19.494Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,85.6,13,0.88,0.4062,6.3799,25.3791,-16.7343,3.8912,8.3607,-0.5127,1.1255,-6.4124,-134.146,-8.9754,1.3886,50.0044,5.6759,7.1878,18,4.8,24,1978,151,NA,NA,NA,NA,NA,NA,FALSE,-18.2,13.7,-5.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",5,"2023-07-20T00:50:21.637Z","2023-07-20T00:50:25.692Z",TRUE,"pitch","423256ba-2f92-441d-8e28-415349ba86d7",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,0,NA,NA,3.5759,1.647,NA,109.63,180.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","Drew Waters called out on strikes.",0,1,0,19,"bottom",3,"2023-07-20T00:49:12.374Z","2023-07-20T00:50:25.692Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,671221,"Drew Waters","/api/v1/people/671221","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,87.1,8,0.92,0.3991,6.4191,24.8256,-17.0023,4.3048,7.9199,0.1932,2.1454,-5.3496,-136.2972,-6.1596,1.6055,50.0057,5.5743,8.2492,21.6,3.6,24,2110,153,NA,NA,NA,NA,NA,NA,TRUE,-17.3,13.6,-7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
