"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717413,"2023-07-14",0,"2023-07-15T01:53:40.557Z","2023-07-15T01:55:13.912Z",FALSE,"action",NA,NA,"Pitching Change: Ryan Brasier replaces Caleb Ferguson.","Pitching Substitution",6,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,518489,"/api/v1/people/518489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"70","atBat","Groundout","field_out","Tommy Pham grounds out sharply to first baseman Freddie Freeman.",0,6,0,70,"bottom",9,"2023-07-15T01:55:11.496Z","2023-07-15T01:55:59.444Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",3,"2023-07-15T01:52:10.597Z","2023-07-15T01:52:15.617Z",TRUE,"pitch","24204715-fb76-41d9-b357-bb0071c098c3",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.61,1.73,NA,145.57,139.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","J.D. Martinez strikes out swinging.",0,6,0,69,"top",9,"2023-07-15T01:51:32.393Z","2023-07-15T01:52:15.617Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.5,1,0.91,0.3938,5.943,29.2344,-11.1993,-2.8231,10.6926,-0.7495,3.6595,4.2468,-138.7537,-2.9397,-1.9288,50.0064,5.4724,-5.54,21.6,2.4,24,2419,207,NA,NA,NA,NA,NA,NA,TRUE,-10.9,19,4.3,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",2,"2023-07-15T01:51:51.072Z","2023-07-15T01:51:58.624Z",TRUE,"pitch","31ad851c-35e6-496a-964a-0051bc3fd516",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.61,1.73,NA,155.07,115.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","J.D. Martinez strikes out swinging.",0,6,0,69,"top",9,"2023-07-15T01:51:32.393Z","2023-07-15T01:52:15.617Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.7,11,0.9,0.3971,5.9721,28.7961,-12.1138,-3.7842,10.3994,-0.9986,4.566,4.1681,-137.605,-0.2852,-2.037,50.006,5.4873,-7.3025,27.6,2.4,24,2416,208,NA,NA,NA,NA,NA,NA,FALSE,-11.4,19,6,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",1,"2023-07-15T01:51:34.574Z","2023-07-15T01:51:38.722Z",TRUE,"pitch","63befb33-634d-466a-bb3f-7f022874af0b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6098,1.7658,NA,134.36,144.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","J.D. Martinez strikes out swinging.",0,6,0,69,"top",9,"2023-07-15T01:51:32.393Z","2023-07-15T01:52:15.617Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.9,75,1,0.85,0.4596,6.015,23.4097,-33.1904,3.3166,-0.7037,-0.4553,3.4804,2.5106,-119.2697,2.0789,-1.9533,50.0045,5.5952,4.7681,9.6,9.6,24,2657,97,NA,NA,NA,NA,NA,NA,FALSE,-41.3,-0.5,-6.6,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",0,"2023-07-15T01:50:47.514Z","2023-07-15T01:51:34.574Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","J.D. Martinez strikes out swinging.",0,6,0,69,"top",9,"2023-07-15T01:51:32.393Z","2023-07-15T01:52:15.617Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",3,"2023-07-15T01:50:32.922Z","2023-07-15T01:50:39.525Z",TRUE,"pitch","3cc9761b-345a-4b73-98d0-073d13eebd33",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.0871,1.5651,NA,122.75,129.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Max Muncy walks. Will Smith to 2nd.",0,6,0,68,"top",9,"2023-07-15T01:49:27.376Z","2023-07-15T01:50:39.525Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_LHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.2,11,0.9,0.3948,5.984,29.2332,-12.7129,-2.4075,9.9725,-0.1509,4.0429,6.1044,-138.4156,-1.5027,-2.0665,50.0026,5.4387,-4.6988,14.4,2.4,24,2362,210,NA,NA,NA,NA,NA,NA,FALSE,-12.1,18,3.1,NA,NA,FALSE,TRUE,571970,"Max Muncy","/api/v1/people/571970",669257,"Will Smith","/api/v1/people/669257",605141,"Mookie Betts","/api/v1/people/605141",NA,NA,NA,NA
717413,"2023-07-14",2,"2023-07-15T01:50:15.198Z","2023-07-15T01:50:19.638Z",TRUE,"pitch","06e5b027-7fab-467c-9f94-131203811426",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.0098,1.5078,NA,165.04,147.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Max Muncy walks. Will Smith to 2nd.",0,6,0,68,"top",9,"2023-07-15T01:49:27.376Z","2023-07-15T01:50:39.525Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_LHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.9,11,0.9,0.3958,6.0914,29.9841,-14.4639,-5.0113,9.1256,-1.2602,3.3685,4.0086,-138.2211,-2.869,-2.0761,50.0007,5.3876,-9.7232,30,3.6,24,2384,213,NA,NA,NA,NA,NA,NA,FALSE,-14,16.2,8.3,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",1,"2023-07-15T01:49:54.307Z","2023-07-15T01:49:58.706Z",TRUE,"pitch","789ce7f0-dec2-42c0-8a0e-665afaf625e1",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.0098,1.5651,NA,129.6,138.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Max Muncy walks. Will Smith to 2nd.",0,6,0,68,"top",9,"2023-07-15T01:49:27.376Z","2023-07-15T01:50:39.525Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_LHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.4,11,0.88,0.3989,5.9205,28.3671,-12.6203,-1.3636,10.229,-0.3306,3.7299,5.1748,-136.9508,-2.2305,-2.0622,50.0068,5.4112,-2.6077,7.2,2.4,24,2267,200,NA,NA,NA,NA,NA,NA,FALSE,-12.5,18.4,1.4,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",0,"2023-07-15T01:49:37.775Z","2023-07-15T01:49:41.856Z",TRUE,"pitch","56b1aefb-2b3e-4ac8-aaf1-f26f8e54d6ec",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0584,1.5938,NA,174.99,140.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Max Muncy walks. Will Smith to 2nd.",0,6,0,68,"top",9,"2023-07-15T01:49:27.376Z","2023-07-15T01:50:39.525Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_LHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,88.6,11,0.89,0.3916,5.9861,25.2735,-16.034,-5.7343,8.1118,-1.5212,3.639,3.5727,-138.8124,-1.9327,-2.0668,50.0066,5.3886,-11.4159,33.6,3.6,24,2320,209,NA,NA,NA,NA,NA,NA,FALSE,-15,14.6,9.8,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",3,"2023-07-15T01:48:44.946Z","2023-07-15T01:48:54.960Z",TRUE,"pitch","1d0de844-4157-4ca4-8ef8-4e06d1204d67",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,1,NA,NA,3.38,1.63,NA,100.79,182.19,"ground_ball","medium","6",102.9,144.66,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Forceout","force_out","Will Smith grounds into a force out, shortstop Francisco Lindor to second baseman Jeff McNeil. James Outman scores. Mookie Betts to 3rd. Freddie Freeman out at 2nd. Will Smith to 1st.",1,6,0,67,"top",9,"2023-07-15T01:47:43.571Z","2023-07-15T01:48:54.960Z",TRUE,TRUE,FALSE,TRUE,0,1,2,2,669257,"Will Smith","/api/v1/people/669257","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.8,9,0.91,0.3925,6.0981,30.9847,-12.8317,-5.2147,9.804,0.4252,2.0959,7.7635,-139.4704,-6.4189,-1.7153,50.0001,5.2712,-10.2856,31.2,3.6,24,2228,214,99.5,-10,13,NA,NA,NA,TRUE,-13.2,16.6,7.9,NA,NA,TRUE,TRUE,669257,"Will Smith","/api/v1/people/669257",NA,NA,NA,605141,"Mookie Betts","/api/v1/people/605141",NA,NA,NA,NA
717413,"2023-07-14",2,"2023-07-15T01:48:26.821Z","2023-07-15T01:48:31.815Z",TRUE,"pitch","ae87192c-0487-4362-8765-fcd2a7763a53",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4028,1.5651,NA,72.49,202.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Forceout","force_out","Will Smith grounds into a force out, shortstop Francisco Lindor to second baseman Jeff McNeil. James Outman scores. Mookie Betts to 3rd. Freddie Freeman out at 2nd. Will Smith to 1st.",1,6,0,67,"top",9,"2023-07-15T01:47:43.571Z","2023-07-15T01:48:54.960Z",TRUE,TRUE,FALSE,TRUE,0,1,2,2,669257,"Will Smith","/api/v1/people/669257","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.7,14,0.91,0.3932,6.1176,31.7321,-10.9903,-5.5438,10.7823,1.1677,1.3471,9.3996,-139.37,-8.7385,-1.5304,50.0007,5.2516,-10.8901,34.8,3.6,24,2319,213,NA,NA,NA,NA,NA,NA,FALSE,-12,17.8,8,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",1,"2023-07-15T01:48:03.013Z","2023-07-15T01:48:06.837Z",TRUE,"pitch","ccce287c-053a-47d9-917c-2251820b4d73",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.38,1.63,NA,85.61,160.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Forceout","force_out","Will Smith grounds into a force out, shortstop Francisco Lindor to second baseman Jeff McNeil. James Outman scores. Mookie Betts to 3rd. Freddie Freeman out at 2nd. Will Smith to 1st.",1,6,0,67,"top",9,"2023-07-15T01:47:43.571Z","2023-07-15T01:48:54.960Z",TRUE,TRUE,FALSE,TRUE,0,1,2,2,669257,"Will Smith","/api/v1/people/669257","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,86.5,3,0.9,0.3966,5.9964,32.3583,-12.1152,-6.0218,10.3933,0.8234,2.9003,8.8398,-138.3928,-4.5273,-1.6373,50.0023,5.3759,-11.6222,36,3.6,24,2403,214,NA,NA,NA,NA,NA,NA,FALSE,-12.4,18,9,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",0,"2023-07-15T01:47:44.864Z","2023-07-15T01:47:48.609Z",TRUE,"pitch","5b974dad-9ab5-4697-803d-1b6dbd9a4a31",1,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,1,1,NA,NA,3.38,1.63,NA,109.55,161.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Forceout","force_out","Will Smith grounds into a force out, shortstop Francisco Lindor to second baseman Jeff McNeil. James Outman scores. Mookie Betts to 3rd. Freddie Freeman out at 2nd. Will Smith to 1st.",1,6,0,67,"top",9,"2023-07-15T01:47:43.571Z","2023-07-15T01:48:54.960Z",TRUE,TRUE,FALSE,TRUE,0,1,2,2,669257,"Will Smith","/api/v1/people/669257","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,85.7,2,0.9,0.4,6.1692,32.4015,-11.8536,-5.0692,10.7202,0.1955,2.8803,7.1224,-137.2926,-4.5243,-1.7823,50.0012,5.3659,-9.6081,31.2,3.6,24,2317,212,NA,NA,NA,NA,NA,NA,FALSE,-12.4,18.6,7.6,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",11,"2023-07-15T01:47:10.818Z","2023-07-15T01:47:18.848Z",TRUE,"pitch","f6f89d79-9284-4d72-877b-4737b4cb3203",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.6325,1.8231,NA,202.15,78.39,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Freddie Freeman walks. Mookie Betts to 2nd.",0,5,0,66,"top",9,"2023-07-15T01:43:06.124Z","2023-07-15T01:47:18.848Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_LHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.1,75.6,11,0.84,0.457,6.0108,20.7659,-32.1848,4.5118,-0.0067,-2.2338,5.9403,-1.3853,-119.39,7.0326,-2.2358,50.0027,5.8412,6.5804,12,8.4,24,2473,93,NA,NA,NA,NA,NA,NA,FALSE,-38.5,1.8,-7.9,NA,NA,FALSE,TRUE,518692,"Freddie Freeman","/api/v1/people/518692",605141,"Mookie Betts","/api/v1/people/605141",681546,"James Outman","/api/v1/people/681546",NA,NA,NA,NA
717413,"2023-07-14",10,"2023-07-15T01:46:17.779Z","2023-07-15T01:46:24.725Z",TRUE,"pitch","4e961688-0e77-4b93-a647-c84ed9f9f584",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.62,1.81,NA,149.76,163.15,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Freddie Freeman walks. Mookie Betts to 2nd.",0,5,0,66,"top",9,"2023-07-15T01:43:06.124Z","2023-07-15T01:47:18.848Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_LHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.7,77.1,11,0.89,0.4485,6.0177,22.8521,-26.6661,1.1913,3.6401,-0.8594,2.801,2.5034,-121.8906,-0.9406,-2.0524,50.0018,5.4842,1.8004,4.8,7.2,24,2612,109,NA,NA,NA,NA,NA,NA,FALSE,-32.2,6.6,-2.8,2,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",9,"2023-07-15T01:45:52.503Z","2023-07-15T01:45:58.359Z",TRUE,"pitch","af62add1-d8ed-4c5e-b435-ab46ec8a1767",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.6198,1.7944,NA,150.29,87.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Freddie Freeman walks. Mookie Betts to 2nd.",0,5,0,66,"top",9,"2023-07-15T01:43:06.124Z","2023-07-15T01:47:18.848Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_LHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.9,11,0.89,0.3994,5.9176,30.3336,-14.4889,-4.3829,9.2849,-0.8732,5.597,4.7416,-137.1497,2.5347,-2.0551,50.0049,5.6489,-8.351,27.6,3.6,24,2310,212,NA,NA,NA,NA,NA,NA,FALSE,-13.2,17.5,7,2,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
