"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y"
745103,"2024-05-05",2,"2024-05-05T21:02:28.837Z","2024-05-05T21:02:32.055Z",TRUE,"pitch","6b9c4005-2be1-4ca1-b907-37e1bca6799c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1509,1.43,NA,183.15,177.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90","atBat","Walk","walk","Ben Rortvedt walks. José Caballero to 3rd. José Caballero steals (13) 3rd base. José Caballero to 3rd.",0,6,5,90,"bottom",10,"2024-05-05T21:02:26.599Z","2024-05-05T21:04:53.956Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.9,75.2,13,0.9,0.4621,6.2004,24.449,-29.8953,-7.1693,1.6018,-1.7353,2.2601,-10.3895,-118.8895,-1.1754,3.6355,50.0006,5.4934,-10.181,21.6,9.6,24,2817,301,NA,NA,NA,NA,NA,NA,FALSE,-38.3,2.9,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",0,"2024-05-05T21:01:13.000Z","2024-05-05T21:02:06.658Z",FALSE,"action",NA,NA,"Pitching Change: Jake Diekman replaces Edwin Díaz.","Pitching Substitution",6,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,518617,"/api/v1/people/518617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"90","atBat","Walk","walk","Ben Rortvedt walks. José Caballero to 3rd. José Caballero steals (13) 3rd base. José Caballero to 3rd.",0,6,5,90,"bottom",10,"2024-05-05T21:02:26.599Z","2024-05-05T21:04:53.956Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",1,"2024-05-05T21:02:06.658Z","2024-05-05T21:02:28.837Z",FALSE,"action",NA,NA,"José Caballero starts inning at 2nd base.","Runner Placed On Base",6,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,676609,"/api/v1/people/676609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"runner_placed",NA,NA,NA,NA,NA,NA,"90","atBat","Walk","walk","Ben Rortvedt walks. José Caballero to 3rd. José Caballero steals (13) 3rd base. José Caballero to 3rd.",0,6,5,90,"bottom",10,"2024-05-05T21:02:26.599Z","2024-05-05T21:04:53.956Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",6,"2024-05-05T21:04:08.920Z","2024-05-05T21:04:25.856Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,666163,"/api/v1/people/666163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"90","atBat","Walk","walk","Ben Rortvedt walks. José Caballero to 3rd. José Caballero steals (13) 3rd base. José Caballero to 3rd.",0,6,5,90,"bottom",10,"2024-05-05T21:02:26.599Z","2024-05-05T21:04:53.956Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",3,"2024-05-05T20:59:58.635Z","2024-05-05T21:00:07.341Z",TRUE,"pitch","ab5fce62-431f-416d-a169-ff690fe71749",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.34,1.49,NA,109.68,164.85,"fly_ball","medium","7",92.39,80.86,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Flyout","field_out","Francisco Lindor flies out to left fielder Randy Arozarena.",0,6,5,89,"top",10,"2024-05-05T20:59:17.377Z","2024-05-05T21:00:07.341Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,83.4,5,2,0.4119,6.3066,29.4941,-14.9272,-4.683,9.6415,0.1921,2.7382,7.4917,-133.1382,-3.6239,-2.0542,50.005,5.2024,-8.3799,22.8,3.6,24,2237,218,85.9,39,307,NA,NA,NA,TRUE,-16,16.8,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",2,"2024-05-05T20:59:37.338Z","2024-05-05T20:59:40.338Z",TRUE,"pitch","0c2db6e1-ecf8-43ca-834c-e98e38181e9f",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.34,1.49,NA,95.61,169.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Flyout","field_out","Francisco Lindor flies out to left fielder Randy Arozarena.",0,6,5,89,"top",10,"2024-05-05T20:59:17.377Z","2024-05-05T21:00:07.341Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.3,81.3,6,0.93,0.4227,6.3706,28.9918,-16.3946,0.5874,9.2941,0.5612,2.5636,6.0426,-129.9127,-4.1712,-1.8778,50.0003,5.4481,0.9952,7.2,3.6,24,2374,197,NA,NA,NA,NA,NA,NA,FALSE,-18.5,16.1,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",1,"2024-05-05T20:59:19.719Z","2024-05-05T20:59:23.072Z",TRUE,"pitch","6b8bfead-a074-4689-b61b-f22e222bba4c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3764,1.4991,NA,138.44,193.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Flyout","field_out","Francisco Lindor flies out to left fielder Randy Arozarena.",0,6,5,89,"top",10,"2024-05-05T20:59:17.377Z","2024-05-05T21:00:07.341Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,83.1,7,2,0.414,6.5437,30.0535,-25,-10.6897,4.0499,-0.5626,1.678,7.3493,-132.6336,-4.5418,-1.9896,50.0006,5.2499,-18.9219,33.6,7.2,24,2169,220,NA,NA,NA,NA,NA,NA,FALSE,-26.6,6.5,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",0,"2024-05-05T20:58:13.333Z","2024-05-05T20:59:19.719Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"89","atBat","Flyout","field_out","Francisco Lindor flies out to left fielder Randy Arozarena.",0,6,5,89,"top",10,"2024-05-05T20:59:17.377Z","2024-05-05T21:00:07.341Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",5,"2024-05-05T20:57:58.337Z","2024-05-05T20:58:04.388Z",TRUE,"pitch","db4e460e-40a4-46e3-85d8-d3dd06b22465",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.4727,1.5991,NA,137.59,125.31,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"88","atBat","Walk","walk","Starling Marte walks. Brandon Nimmo to 2nd.",0,6,5,88,"top",10,"2024-05-05T20:56:06.979Z","2024-05-05T20:58:04.388Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,516782,"Starling Marte","/api/v1/people/516782","R","Right",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.8,81.8,11,0.93,0.4192,6.2112,28.5881,-18.0742,1.5779,8.1645,-0.5401,4.2025,2.9901,-130.8456,-0.1974,-1.9044,50.0053,5.6377,2.7254,10.8,4.8,24,2408,194,NA,NA,NA,NA,NA,NA,FALSE,-19,15,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,516782,"Starling Marte","/api/v1/people/516782",607043,"Brandon Nimmo","/api/v1/people/607043",NA,NA,NA,NA,NA,NA
745103,"2024-05-05",4,"2024-05-05T20:57:37.008Z","2024-05-05T20:57:41.063Z",TRUE,"pitch","1f0d054f-4f75-46e8-84fe-343fdc325942",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.5,1.59,NA,127.74,162.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Walk","walk","Starling Marte walks. Brandon Nimmo to 2nd.",0,6,5,88,"top",10,"2024-05-05T20:56:06.979Z","2024-05-05T20:58:04.388Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,516782,"Starling Marte","/api/v1/people/516782","R","Right",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.2,82.9,4,0.91,0.4141,6.3939,30.1475,-22.9235,-10.8564,5.2263,-0.2818,2.8302,7.6479,-132.6228,-2.0252,-1.8023,50.0008,5.2872,-19.207,37.2,7.2,24,2243,215,NA,NA,NA,NA,NA,NA,FALSE,-23.9,9.2,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",3,"2024-05-05T20:57:18.906Z","2024-05-05T20:57:24.121Z",TRUE,"pitch","8886443e-c3b3-4008-bdce-9a63717ff436",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.4636,1.5081,NA,139.16,149.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Walk","walk","Starling Marte walks. Brandon Nimmo to 2nd.",0,6,5,88,"top",10,"2024-05-05T20:56:06.979Z","2024-05-05T20:58:04.388Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,516782,"Starling Marte","/api/v1/people/516782","R","Right",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.9,82,1,0.84,0.4187,6.3179,28.2295,-16.9844,-2.7675,8.7692,-0.5814,3.3156,4.2016,-130.9249,-2.1804,-1.8491,50.0012,5.4334,-4.7931,13.2,3.6,24,2386,195,NA,NA,NA,NA,NA,NA,FALSE,-18.2,15.6,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",2,"2024-05-05T20:57:00.161Z","2024-05-05T20:57:03.322Z",TRUE,"pitch","d269aa88-3cba-445a-8c93-094354b3b4b5",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,2,NA,NA,3.5,1.5991,NA,84.88,225.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Walk","walk","Starling Marte walks. Brandon Nimmo to 2nd.",0,6,5,88,"top",10,"2024-05-05T20:56:06.979Z","2024-05-05T20:58:04.388Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,516782,"Starling Marte","/api/v1/people/516782","R","Right",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,83,14,0.91,0.4154,6.4625,30.7281,-24.534,-12.5159,4.3478,0.8427,0.5077,11.1308,-132.342,-7.0215,-1.8109,50.004,5.0172,-21.994,37.2,7.2,24,2265,221,NA,NA,NA,NA,NA,NA,FALSE,-27,6.2,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",1,"2024-05-05T20:56:42.733Z","2024-05-05T20:56:45.733Z",TRUE,"pitch","f85d8027-aaff-4c8e-9bfa-d92e587f52c0",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.5,1.59,NA,134.93,197.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Walk","walk","Starling Marte walks. Brandon Nimmo to 2nd.",0,6,5,88,"top",10,"2024-05-05T20:56:06.979Z","2024-05-05T20:58:04.388Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,516782,"Starling Marte","/api/v1/people/516782","R","Right",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.5,82.1,7,0.91,0.4186,6.2753,30.7293,-26.6264,-11.7807,3.2116,-0.4703,1.5233,7.9736,-131.4005,-4.1981,-2.0307,50.0055,5.146,-20.3752,33.6,8.4,24,2251,221,NA,NA,NA,NA,NA,NA,FALSE,-28.8,4.9,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",0,"2024-05-05T20:56:25.955Z","2024-05-05T20:56:29.546Z",TRUE,"pitch","5a9fb09e-1df0-4c0e-9703-b313e6c1c0a1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5273,1.5991,NA,157.73,180.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Walk","walk","Starling Marte walks. Brandon Nimmo to 2nd.",0,6,5,88,"top",10,"2024-05-05T20:56:06.979Z","2024-05-05T20:58:04.388Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,516782,"Starling Marte","/api/v1/people/516782","R","Right",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91,82.4,13,0.91,0.4159,6.3655,31.2424,-23.2671,-11.2237,5.0878,-1.0684,2.1556,6.1585,-132.2693,-3.41,-1.9828,50.006,5.1906,-19.6617,37.2,7.2,24,2146,221,NA,NA,NA,NA,NA,NA,FALSE,-24.8,8.5,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",1,"2024-05-05T20:53:27.164Z","2024-05-05T20:53:34.940Z",TRUE,"pitch","d4f6f4b9-2ab9-4d08-b9ab-0e6527472f7f",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,2,NA,NA,3.53,1.65,NA,141.84,193.85,"ground_ball","medium","1",127.49,163.65,NA,NA,NA,NA,NA,NA,NA,NA,"87","atBat","Field Error","field_error","Umpire reviewed (play at 1st), call on the field was overturned: Brandon Nimmo reaches on a missed catch error by first baseman Yandy Díaz, assist to pitcher Erasmo Ramírez to shortstop José Caballero. Harrison Bader scores.",0,6,5,87,"top",10,"2024-05-05T20:52:45.561Z","2024-05-05T20:53:34.940Z",TRUE,TRUE,TRUE,FALSE,0,0,1,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,84.8,7,2,0.4071,6.3832,29.1826,-22.2807,-9.7751,5.3972,-0.6517,1.6639,6.9039,-134.5415,-5.3351,-1.981,50.0037,5.2516,-17.922,34.8,6,24,2271,216,84.8,-21,5,NA,NA,NA,FALSE,-23.2,8.8,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,607043,"Brandon Nimmo","/api/v1/people/607043",NA,NA,NA,NA,NA,NA,TRUE,FALSE,"NF"
745103,"2024-05-05",0,"2024-05-05T20:53:00.659Z","2024-05-05T20:53:03.659Z",TRUE,"pitch","62160e8e-5f07-40eb-8c9f-2fb4d989d215",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.53,1.65,NA,97.41,189.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87","atBat","Field Error","field_error","Umpire reviewed (play at 1st), call on the field was overturned: Brandon Nimmo reaches on a missed catch error by first baseman Yandy Díaz, assist to pitcher Erasmo Ramírez to shortstop José Caballero. Harrison Bader scores.",0,6,5,87,"top",10,"2024-05-05T20:52:45.561Z","2024-05-05T20:53:34.940Z",TRUE,TRUE,TRUE,FALSE,0,0,1,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.8,82.6,9,0.92,0.4186,6.4874,26.3699,-17.7186,-0.5512,8.3284,0.5138,1.8233,5.953,-130.6337,-5.5472,-1.7186,50.0047,5.2974,-0.9573,0,4.8,24,2394,199,NA,NA,NA,NA,NA,NA,FALSE,-19.7,14.2,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
