"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717197,"2023-07-30",4,"2023-07-30T23:13:41.431Z","2023-07-30T23:13:45.442Z",TRUE,"pitch","bb385270-0840-481c-ac28-a4edff4a4d18",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2623,1.5881,NA,50.32,208.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86","atBat","Hit By Pitch","hit_by_pitch","Casey Schmitt hit by pitch.",0,3,3,86,"bottom",11,"2023-07-30T23:12:59.798Z","2023-07-30T23:15:14.136Z",TRUE,FALSE,FALSE,FALSE,11,4,2,0,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.8,73.8,14,0.9,0.4698,5.7876,25.9689,-34.6426,8.2797,-1.8008,1.7494,1.1292,7.2815,-117.3931,-2.4761,-2.4888,50.0027,5.4797,11.3469,20.4,10.8,24,2732,56,NA,NA,NA,NA,NA,NA,FALSE,-46.3,-3.6,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",3,"2023-07-30T23:13:20.240Z","2023-07-30T23:13:24.992Z",TRUE,"pitch","f43d421b-bab0-45d5-805e-f396106d1a00",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.2623,1.5581,NA,112.92,167.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86","atBat","Hit By Pitch","hit_by_pitch","Casey Schmitt hit by pitch.",0,3,3,86,"bottom",11,"2023-07-30T23:12:59.798Z","2023-07-30T23:15:14.136Z",TRUE,FALSE,FALSE,FALSE,11,4,2,0,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.7,72.8,5,0.9,0.4742,5.9444,23.9115,-34.0438,7.3613,-1.3884,0.107,2.646,3.9047,-116.0015,0.7612,-2.5603,50.0014,5.5874,9.9218,16.8,10.8,24,2589,57,NA,NA,NA,NA,NA,NA,FALSE,-45.4,-1.9,-14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",2,"2023-07-30T23:12:59.798Z","2023-07-30T23:13:07.230Z",TRUE,"pitch","9f7c04fd-5ebb-4e1e-b91a-565f866fc864",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2954,1.5881,NA,109.86,187.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86","atBat","Hit By Pitch","hit_by_pitch","Casey Schmitt hit by pitch.",0,3,3,86,"bottom",11,"2023-07-30T23:12:59.798Z","2023-07-30T23:15:14.136Z",TRUE,FALSE,FALSE,FALSE,11,4,2,0,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.8,77.2,14,0.9,0.453,6.096,21.5881,-30.8867,3.5915,0.8703,0.8907,0.5266,6.3445,-120.519,-5.0001,-2.2342,50.0059,5.3303,5.3266,10.8,8.4,24,2575,63,NA,NA,NA,NA,NA,NA,FALSE,-38.9,0.7,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",0,"2023-07-30T23:11:03.897Z","2023-07-30T23:12:46.863Z",FALSE,"action",NA,NA,"Pitching Change: Mauricio Llovera replaces Chris Martin.","Pitching Substitution",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,661440,"/api/v1/people/661440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"86","atBat","Hit By Pitch","hit_by_pitch","Casey Schmitt hit by pitch.",0,3,3,86,"bottom",11,"2023-07-30T23:12:59.798Z","2023-07-30T23:15:14.136Z",TRUE,FALSE,FALSE,FALSE,11,4,2,0,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",1,"2023-07-30T23:12:46.863Z","2023-07-30T23:12:59.798Z",FALSE,"action",NA,NA,"Patrick Bailey starts inning at 2nd base.","Runner Placed On Base",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,672275,"/api/v1/people/672275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"runner_placed",NA,NA,NA,NA,NA,NA,"86","atBat","Hit By Pitch","hit_by_pitch","Casey Schmitt hit by pitch.",0,3,3,86,"bottom",11,"2023-07-30T23:12:59.798Z","2023-07-30T23:15:14.136Z",TRUE,FALSE,FALSE,FALSE,11,4,2,0,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",2,"2023-07-30T23:10:11.841Z","2023-07-30T23:10:21.008Z",TRUE,"pitch","c40aca0e-ae3b-402e-8337-2f8514c99eb8",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.46,1.52,NA,111.56,164.56,"fly_ball","medium","7",59.73,114.48,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Flyout","field_out","Alex Verdugo flies out to left fielder Joc Pederson.",0,3,3,85,"top",11,"2023-07-30T23:09:16.595Z","2023-07-30T23:10:21.008Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Francisco Giants","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.9,73.9,5,0.91,0.468,6.814,25.0997,-44.0439,5.3428,-8.5894,0.1427,2.7488,3.1685,-117.648,1.3306,-1.9215,50.0002,6.3009,7.3869,10.8,13.2,24,2457,29,85.7,38,268,NA,NA,NA,TRUE,-57.1,-14.8,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",1,"2023-07-30T23:09:52.183Z","2023-07-30T23:09:56.850Z",TRUE,"pitch","ab26e594-e6e6-4996-bbfc-68e3ef81f262",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.6011,1.5581,NA,127.58,140.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Flyout","field_out","Alex Verdugo flies out to left fielder Joc Pederson.",0,3,3,85,"top",11,"2023-07-30T23:09:16.595Z","2023-07-30T23:10:21.008Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.7,76.7,1,0.74,0.4528,6.5046,21.481,-35.0041,5.7714,-1.9019,-0.2775,3.6329,3.0434,-120.5531,1.5033,-2.3027,50.0048,6.0706,8.5715,14.4,9.6,24,2583,58,NA,NA,NA,NA,NA,NA,FALSE,-42.5,-2.9,-11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",0,"2023-07-30T23:09:31.025Z","2023-07-30T23:09:34.932Z",TRUE,"pitch","25326a7d-8e01-4b89-b5bd-7b38cdf448a4",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.46,1.52,NA,119.85,161.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Flyout","field_out","Alex Verdugo flies out to left fielder Joc Pederson.",0,3,3,85,"top",11,"2023-07-30T23:09:16.595Z","2023-07-30T23:10:21.008Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,82.7,2,0.9,0.42,6.6002,23.8615,-27.4812,0.6802,2.7144,-0.0749,2.8611,4.9703,-129.7601,-2.6378,-2.0933,50.0014,5.9569,1.1735,3.6,6,24,2502,139,NA,NA,NA,NA,NA,NA,FALSE,-29.4,4.7,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",2,"2023-07-30T23:09:04.007Z","2023-07-30T23:09:11.135Z",TRUE,"pitch","979dc4b2-f717-4249-b57c-10b66d13bac9",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.22,1.4,NA,61.82,179.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,3,3,84,"top",11,"2023-07-30T23:08:06.224Z","2023-07-30T23:09:11.135Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Francisco Giants","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.3,79.1,14,2,0.4406,6.6044,23.8428,-32.0292,5.2587,0.088,1.4477,2.2098,7.5961,-124.1031,-2.612,-2.3306,50.0007,5.9325,8.2338,16.8,8.4,24,2644,57,NA,NA,NA,NA,NA,NA,TRUE,-37.7,-0.2,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,644374,"Yu Chang","/api/v1/people/644374",NA,NA,NA
717197,"2023-07-30",1,"2023-07-30T23:08:43.717Z","2023-07-30T23:08:48.134Z",TRUE,"pitch","ff097035-90aa-4795-b5ab-3da319d7466c",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.22,1.4,NA,83.67,168.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,3,3,84,"top",11,"2023-07-30T23:08:06.224Z","2023-07-30T23:09:11.135Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Francisco Giants","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.6,76.8,12,0.88,0.454,6.6388,21.714,-30.2773,7.6972,1.2807,0.8744,2.5986,5.0833,-120.312,-1.8715,-2.2601,50.0001,6.0509,11.3652,21.6,9.6,24,2674,60,NA,NA,NA,NA,NA,NA,FALSE,-37.7,2.2,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",0,"2023-07-30T23:08:27.066Z","2023-07-30T23:08:33.581Z",TRUE,"pitch","588de549-acd9-4f2d-a658-1e6b6ed6b8fe",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.22,1.4,NA,67.86,163.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,3,3,84,"top",11,"2023-07-30T23:08:06.224Z","2023-07-30T23:09:11.135Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Francisco Giants","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.8,76.4,12,0.9,0.4546,6.7661,23.4519,-31.6669,9.8438,0.3502,1.2891,2.7981,4.9669,-120.4917,-1.1028,-2.0784,50.0057,6.0603,14.4744,25.2,9.6,24,2765,56,NA,NA,NA,NA,NA,NA,FALSE,-39.2,0.6,-19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",1,"2023-07-30T23:07:50.334Z","2023-07-30T23:08:02.613Z",TRUE,"pitch","df0725fc-53a0-428e-9cc2-cf77a4212dae",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.25,1.42,NA,106.31,148.93,"fly_ball","medium","9",177.05,102.96,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Flyout","field_out","Masataka Yoshida flies out to right fielder Michael Conforto.",0,3,3,83,"top",11,"2023-07-30T23:07:48.183Z","2023-07-30T23:08:02.613Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.6,82.2,3,0.85,0.4224,6.64,23.7238,-25.7873,-0.423,3.7426,0.2804,3.3279,5.9786,-129.0476,-1.7904,-1.9993,50.0043,5.9931,-0.7223,1.2,6,24,2319,168,81.2,41,272,NA,NA,NA,TRUE,-27.8,6.6,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,644374,"Yu Chang","/api/v1/people/644374",NA,NA,NA
717197,"2023-07-30",0,"2023-07-30T23:07:49.183Z","2023-07-30T23:07:50.334Z",FALSE,"action",NA,NA,"Yu Chang starts inning at 2nd base.","Runner Placed On Base",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,644374,"/api/v1/people/644374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"runner_placed",NA,NA,NA,NA,NA,NA,"83","atBat","Flyout","field_out","Masataka Yoshida flies out to right fielder Michael Conforto.",0,3,3,83,"top",11,"2023-07-30T23:07:48.183Z","2023-07-30T23:08:02.613Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",2,"2023-07-30T23:05:16.480Z","2023-07-30T23:05:25.108Z",TRUE,"pitch","976118c4-46f9-45e7-818f-392934cd9f68",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.29,1.58,NA,139.06,174.07,"fly_ball","medium","8",144.67,95.14,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Flyout","field_out","Patrick Bailey flies out to center fielder Jarren Duran.",0,3,3,82,"bottom",10,"2023-07-30T23:03:52.150Z","2023-07-30T23:05:25.108Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.3,81.9,4,0.89,0.4246,6.5375,23.8244,-30.7843,-5.7238,0.8238,-0.5786,2.3966,7.1952,-128.4593,-3.3857,-2.6577,50.0053,6.0969,-9.6754,15.6,7.2,24,1261,229,75,32,266,NA,NA,NA,TRUE,-33.8,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",1,"2023-07-30T23:04:42.850Z","2023-07-30T23:04:47.242Z",TRUE,"pitch","ba2d6186-8ea2-4aab-b848-23c9a23db57f",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.29,1.58,NA,86.6,163.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Flyout","field_out","Patrick Bailey flies out to center fielder Jarren Duran.",0,3,3,82,"bottom",10,"2023-07-30T23:03:52.150Z","2023-07-30T23:05:25.108Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94,86.6,3,0.92,0.4002,6.3746,29.1107,-23.7754,0.1897,4.4219,0.7976,2.7806,9.3152,-136.6625,-4.5052,-2.6744,50.0005,6.0762,0.3581,4.8,4.8,24,2232,201,NA,NA,NA,NA,NA,NA,FALSE,-23.6,7.3,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",0,"2023-07-30T23:04:22.995Z","2023-07-30T23:04:27.012Z",TRUE,"pitch","d9708820-a3ab-4507-a3ba-5d6c0409ebe8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4481,1.7988,NA,145.15,133.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Flyout","field_out","Patrick Bailey flies out to center fielder Jarren Duran.",0,3,3,82,"bottom",10,"2023-07-30T23:03:52.150Z","2023-07-30T23:05:25.108Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,88.4,11,0.93,0.3908,6.4656,28.3512,-14.7968,-5.0099,8.7135,-0.7386,3.905,6.8824,-139.6012,-3.7869,-2.5731,50.0029,6.2388,-9.992,28.8,3.6,24,2225,207,NA,NA,NA,NA,NA,NA,FALSE,-14.2,15.2,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",5,"2023-07-30T23:03:34.953Z","2023-07-30T23:03:48.373Z",TRUE,"pitch","4adc7d2f-096e-439d-90c9-eed3da958ff9",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.4,1.67,NA,140.51,173.57,"ground_ball","medium","5",108.62,170.73,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Forceout","force_out","Luis Matos grounds into a force out, third baseman Rafael Devers to catcher Connor Wong. Wilmer Flores out at home. J.D. Davis to 3rd. Michael Conforto to 2nd. Luis Matos to 1st.",0,3,3,81,"bottom",10,"2023-07-30T23:01:20.491Z","2023-07-30T23:03:48.373Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,682641,"Luis Matos","/api/v1/people/682641","R","Right",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_RHB","Loaded",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,88.7,4,0.94,0.3913,6.5578,27.66,-24.6829,-7.9454,3.7661,-0.6169,2.4153,8.9976,-139.3243,-5.433,-2.837,50.0044,5.995,-15.8156,28.8,6,24,2091,211,98.2,-39,4,NA,NA,NA,TRUE,-23.5,6,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682641,"Luis Matos","/api/v1/people/682641",624424,"Michael Conforto","/api/v1/people/624424",605204,"J.D. Davis","/api/v1/people/605204"
