"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
718550,"2023-04-16",3,"2023-04-16T19:48:03.278Z","2023-04-16T19:48:08.720Z",TRUE,"pitch","e7a6fc17-b650-4c5f-9817-e4cead4c20c5",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.7605,1.9094,NA,148.5,166.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Jazz Chisholm Jr. walks.",0,5,0,62,"bottom",9,"2023-04-16T19:47:30.760Z","2023-04-16T19:48:42.124Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",669459,"Kyle Nelson","/api/v1/people/669459","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.1,4,0.92,0.4092,6.2283,29.0376,-13.8839,3.1721,10.0816,-0.8264,2.6638,-4.6518,-133.8809,-4.7221,0.5219,50.0039,5.4449,5.756,18,3.6,24,2233,161,NA,NA,NA,NA,NA,NA,FALSE,-14.9,17.4,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",2,"2023-04-16T19:47:47.834Z","2023-04-16T19:47:52.889Z",TRUE,"pitch","9a3520ed-68fa-45b5-ad5b-1cc758e724e5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.8031,1.8576,NA,144.51,203.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Jazz Chisholm Jr. walks.",0,5,0,62,"bottom",9,"2023-04-16T19:47:30.760Z","2023-04-16T19:48:42.124Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",669459,"Kyle Nelson","/api/v1/people/669459","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,78.4,13,0.92,0.4423,5.8967,24.9018,-30.2337,-1.6496,1.2453,-0.7218,1.3249,-3.0498,-123.8729,-3.9371,0.7398,50.0009,5.4645,-2.5605,6,8.4,24,2662,230,NA,NA,NA,NA,NA,NA,FALSE,-36.1,1.6,3.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",1,"2023-04-16T19:47:32.854Z","2023-04-16T19:47:38.338Z",TRUE,"pitch","dc8f9822-77a5-4de7-9e6a-6a6bab543bc5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.7827,1.8371,NA,151.6,150.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Jazz Chisholm Jr. walks.",0,5,0,62,"bottom",9,"2023-04-16T19:47:30.760Z","2023-04-16T19:48:42.124Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",669459,"Kyle Nelson","/api/v1/people/669459","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,83.8,11,0.92,0.4101,6.3927,29.0145,-13.1342,3.3942,10.5447,-0.9076,3.2658,-4.8633,-133.592,-3.399,0.4962,50.0047,5.4999,6.1304,20.4,3.6,24,2304,160,NA,NA,NA,NA,NA,NA,FALSE,-13.9,18.6,-5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",0,"2023-04-16T19:45:41.225Z","2023-04-16T19:47:32.854Z",FALSE,"action",NA,NA,"Pitching Change: Kyle Nelson replaces Kevin Ginkel.","Pitching Substitution",5,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669459,"/api/v1/people/669459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"62","atBat","Walk","walk","Jazz Chisholm Jr. walks.",0,5,0,62,"bottom",9,"2023-04-16T19:47:30.760Z","2023-04-16T19:48:42.124Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",669459,"Kyle Nelson","/api/v1/people/669459","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",2,"2023-04-16T19:44:25.023Z","2023-04-16T19:44:34.106Z",TRUE,"pitch","923d2db8-d3f9-41e0-9394-3f25c773c19b",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,2,NA,NA,3.6,1.75,NA,47.91,225.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Nick Ahmed strikes out swinging.",0,5,0,61,"top",9,"2023-04-16T19:43:36.381Z","2023-04-16T19:44:34.106Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,605113,"Nick Ahmed","/api/v1/people/605113","R","Right",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,80.6,14,0.91,0.432,6.6638,25.627,-31.3167,3.8063,0.5262,1.8127,0.5042,7.3551,-126.725,-5.3529,-1.6205,50.0015,5.142,6.1973,13.2,8.4,24,2855,45,NA,NA,NA,NA,NA,NA,TRUE,-36.1,0,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",1,"2023-04-16T19:44:05.374Z","2023-04-16T19:44:09.509Z",TRUE,"pitch","98985ef5-6c17-4bbb-996f-274b26f9b5ab",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.6,1.75,NA,81.01,200.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Nick Ahmed strikes out swinging.",0,5,0,61,"top",9,"2023-04-16T19:43:36.381Z","2023-04-16T19:44:34.106Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,605113,"Nick Ahmed","/api/v1/people/605113","R","Right",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,79.7,14,0.91,0.4353,6.6694,25.8424,-30.5221,6.0446,1.0327,0.9442,1.4345,4.3164,-125.8913,-3.5357,-1.5787,50.0036,5.3309,9.6915,18,8.4,24,2823,36,NA,NA,NA,NA,NA,NA,FALSE,-35.3,1.3,-12,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",0,"2023-04-16T19:43:50.599Z","2023-04-16T19:43:55.530Z",TRUE,"pitch","16b96e32-c7b9-4a35-8a65-99fc9c1c7d5e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5552,1.8326,NA,90.05,194.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Nick Ahmed strikes out swinging.",0,5,0,61,"top",9,"2023-04-16T19:43:36.381Z","2023-04-16T19:44:34.106Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,605113,"Nick Ahmed","/api/v1/people/605113","R","Right",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,79.9,14,0.91,0.4332,6.0435,27.2145,-31.8105,5.4457,0.2219,0.7071,1.6333,4.611,-126.7082,-2.8678,-1.8471,50.0012,5.3357,8.8039,16.8,8.4,24,2902,54,NA,NA,NA,NA,NA,NA,FALSE,-36.2,0,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",0,"2023-04-16T19:43:19.556Z","2023-04-16T19:43:27.415Z",TRUE,"pitch","db0d2afb-004a-4a61-8ca8-8f497837a254",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.4,1.67,NA,94.4,144.4,"ground_ball","medium","5",109.79,166.81,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Jake McCarthy grounds out, third baseman Jean Segura to first baseman Garrett Cooper.",0,5,0,60,"top",9,"2023-04-16T19:43:00.177Z","2023-04-16T19:43:27.415Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,89.2,3,0.92,0.3856,6.2188,32.177,-18.7693,-6.5723,6.5575,0.5929,3.4955,8.6536,-141.9914,-1.7667,-1.6388,50.0036,5.3187,-13.4366,31.2,4.8,24,2398,229,63.5,-3,30,NA,NA,NA,TRUE,-17,11.8,10.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",4,"2023-04-16T19:42:51.331Z","2023-04-16T19:42:57.361Z",TRUE,"pitch","6717967e-2cea-42c5-9d52-623ff34a3e19",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.03,1.46,NA,117.29,212.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Corbin Carroll strikes out swinging.",0,5,0,59,"top",9,"2023-04-16T19:41:47.222Z","2023-04-16T19:42:57.361Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,79.2,13,0.89,0.438,6.5238,24.8087,-28.9632,1.2798,2.0271,-0.0077,0.9682,4.3398,-124.9661,-4.4439,-1.932,50.0039,5.1445,2.0264,4.8,7.2,24,2798,27,NA,NA,NA,NA,NA,NA,TRUE,-34.2,2.9,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",2,"2023-04-16T19:42:26.312Z","2023-04-16T19:42:30.688Z",TRUE,"pitch","4459889f-cf43-4a26-9d19-b6380cc111d4",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.03,1.46,NA,81.94,188.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Corbin Carroll strikes out swinging.",0,5,0,59,"top",9,"2023-04-16T19:41:47.222Z","2023-04-16T19:42:57.361Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,79.1,14,0.9,0.4384,6.4015,24.2599,-28.9573,3.5023,2.0338,0.9198,1.8599,5.3596,-124.7753,-2.5929,-1.7081,50.0037,5.2899,5.5419,12,7.2,24,2768,38,NA,NA,NA,NA,NA,NA,FALSE,-33.7,3.4,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",1,"2023-04-16T19:42:11.901Z","2023-04-16T19:42:17.181Z",TRUE,"pitch","6e6b57ef-97f3-44d3-9258-3375b6f0ea65",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.1625,1.4692,NA,133.36,164.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Corbin Carroll strikes out swinging.",0,5,0,59,"top",9,"2023-04-16T19:41:47.222Z","2023-04-16T19:42:57.361Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.3,1,0.92,0.3892,6.3362,32.4966,-16.6182,-7.0215,7.7602,-0.4291,2.7681,5.7722,-140.8127,-4.014,-1.5951,50.002,5.2898,-14.0751,36,4.8,24,2231,230,NA,NA,NA,NA,NA,NA,FALSE,-15.8,13.4,11.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",0,"2023-04-16T19:41:55.322Z","2023-04-16T19:42:01.612Z",TRUE,"pitch","edd6f1d4-e4ab-4e16-8693-00e3f56e072e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1229,1.4296,NA,93.25,235.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Corbin Carroll strikes out swinging.",0,5,0,59,"top",9,"2023-04-16T19:41:47.222Z","2023-04-16T19:42:57.361Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.9,81.3,14,0.84,0.4257,6.7371,27.7756,-24.144,-12.1649,4.7944,0.6232,0.1357,9.6653,-128.854,-8.4475,-1.6034,50.0039,5.334,-20.3758,36,7.2,24,1845,241,NA,NA,NA,NA,NA,NA,FALSE,-28.2,6.8,19.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",3,"2023-04-16T19:42:42.033Z","2023-04-16T19:42:51.331Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,682998,"/api/v1/people/682998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Corbin Carroll strikes out swinging.",0,5,0,59,"top",9,"2023-04-16T19:41:47.222Z","2023-04-16T19:42:57.361Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",3,"2023-04-16T19:39:34.406Z","2023-04-16T19:39:49.122Z",TRUE,"pitch","2eebb2b0-6a49-4a9c-8639-b66b280fa779",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.31,1.53,NA,116.84,179.08,"fly_ball","medium","9",186.91,136.02,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Flyout","field_out","Jon Berti flies out to right fielder Jake McCarthy.",0,5,0,58,"bottom",8,"2023-04-16T19:38:39.154Z","2023-04-16T19:39:49.122Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,542932,"Jon Berti","/api/v1/people/542932","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,80.3,5,0.89,0.4339,6.4958,23.3442,-32.2196,2.1884,-0.0292,0.0042,2.2111,4.6941,-125.8058,-4.0636,-2.1634,50.0013,6.4329,3.5395,7.2,8.4,24,2215,65,85,50,219,NA,NA,NA,TRUE,-37.1,-0.7,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",1,"2023-04-16T19:39:05.006Z","2023-04-16T19:39:12.493Z",TRUE,"pitch","58785819-9195-4d69-a9f4-c188cd1682cc",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.31,1.4891,NA,117.6,200.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Flyout","field_out","Jon Berti flies out to right fielder Jake McCarthy.",0,5,0,58,"bottom",8,"2023-04-16T19:38:39.154Z","2023-04-16T19:39:49.122Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,542932,"Jon Berti","/api/v1/people/542932","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,86.8,8,0.58,0.3963,7.2335,33.5406,-14.4306,-9.2593,9.1905,-0.0158,1.4341,8.6045,-138.6647,-10.14,-1.9693,50.0004,6.1216,-17.8712,43.2,4.8,24,2414,225,NA,NA,NA,NA,NA,NA,FALSE,-15.8,14.4,14.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",0,"2023-04-16T19:38:49.486Z","2023-04-16T19:38:54.912Z",TRUE,"pitch","b0f2ad39-ac6d-49dc-bb6b-b4ef53461e1a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2656,1.5458,NA,109.82,210.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Flyout","field_out","Jon Berti flies out to right fielder Jake McCarthy.",0,5,0,58,"bottom",8,"2023-04-16T19:38:39.154Z","2023-04-16T19:39:49.122Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,542932,"Jon Berti","/api/v1/people/542932","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.3,14,0.76,0.3947,7.2523,33.7842,-14.673,-8.5889,8.9928,0.1884,1.0597,9.0074,-139.2359,-11.0662,-1.9861,50.0053,6.0784,-16.7207,40.8,4.8,24,2417,227,NA,NA,NA,NA,NA,NA,FALSE,-16.2,13.8,13.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",2,"2023-04-16T19:39:20.418Z","2023-04-16T19:39:34.406Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,2,542932,"/api/v1/people/542932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"58","atBat","Flyout","field_out","Jon Berti flies out to right fielder Jake McCarthy.",0,5,0,58,"bottom",8,"2023-04-16T19:38:39.154Z","2023-04-16T19:39:49.122Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,542932,"Jon Berti","/api/v1/people/542932","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
