"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
747050,"2024-04-26",0,"2024-04-26T23:48:02.219Z","2024-04-26T23:48:05.339Z",TRUE,"pitch","96fb6437-e954-40cb-99c9-e79080d97635",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.73,1.75,NA,123.28,181.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Forceout","force_out","Gunnar Henderson grounds into a force out, third baseman Abraham Toro to second baseman Max Schuemann. Colton Cowser out at 2nd. Gunnar Henderson to 1st.",0,1,0,21,"bottom",3,"2024-04-26T23:47:46.119Z","2024-04-26T23:48:30.617Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",548389,"Ross Stripling","/api/v1/people/548389","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.5,75.1,8,0.91,0.4614,6.1105,22.459,-23.0468,-4.7532,6.3943,-0.1648,2.1172,3.6065,-118.6513,-5.6896,-1.0861,50.0032,6.6432,-6.7851,14.4,7.2,24,1652,226,NA,NA,NA,NA,NA,NA,FALSE,-30.6,10.4,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",2,"2024-04-26T23:47:25.294Z","2024-04-26T23:47:32.768Z",TRUE,"pitch","629275cf-59b2-4cc8-b00d-0c0ffb72522f",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.15,1.51,NA,152.19,167.59,"popup","medium","3",141.37,180.53,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Pop Out","field_out","Ramón Urías pops out to first baseman Tyler Nevin.",0,1,0,20,"bottom",3,"2024-04-26T23:46:24.174Z","2024-04-26T23:47:32.768Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,602104,"Ramón Urías","/api/v1/people/602104","R","Right",548389,"Ross Stripling","/api/v1/people/548389","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.6,81.5,11,0.89,0.4195,6.0737,33.2157,-15.8773,-8.7973,9.4862,-0.9232,2.6368,3.4367,-131.599,-7.0715,-1.1183,50.0046,6.5785,-15.1185,39.6,4.8,24,2152,202,72.8,73,68,NA,NA,NA,TRUE,-18.5,15.5,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,681297,"Colton Cowser","/api/v1/people/681297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",1,"2024-04-26T23:47:05.226Z","2024-04-26T23:47:08.732Z",TRUE,"pitch","14ea8f2e-06f6-41bc-aa8d-06fd25c799f1",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.2051,1.5795,NA,149.99,158.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Pop Out","field_out","Ramón Urías pops out to first baseman Tyler Nevin.",0,1,0,20,"bottom",3,"2024-04-26T23:46:24.174Z","2024-04-26T23:47:32.768Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,602104,"Ramón Urías","/api/v1/people/602104","R","Right",548389,"Ross Stripling","/api/v1/people/548389","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.7,81.3,11,0.9,0.422,6.0772,30.5734,-18.8029,-8.2308,7.8621,-0.8655,2.9623,3.2331,-130.4058,-5.6895,-1.0606,50.0054,6.617,-14.0033,33.6,6,24,2076,204,NA,NA,NA,NA,NA,NA,FALSE,-21.4,13,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",0,"2024-04-26T23:46:46.521Z","2024-04-26T23:46:50.413Z",TRUE,"pitch","56f0271b-0192-40fd-9253-735b9f2d6dd0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3458,1.6626,NA,85.14,206.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Pop Out","field_out","Ramón Urías pops out to first baseman Tyler Nevin.",0,1,0,20,"bottom",3,"2024-04-26T23:46:24.174Z","2024-04-26T23:47:32.768Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,602104,"Ramón Urías","/api/v1/people/602104","R","Right",548389,"Ross Stripling","/api/v1/people/548389","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,78.1,14,0.9,0.4454,6.0369,24.7008,-28.5896,2.3539,2.3408,0.836,1.1954,3.6131,-123.0264,-7.5507,-0.9583,50.0038,6.732,3.6028,8.4,8.4,24,2356,157,NA,NA,NA,NA,NA,NA,FALSE,-35.6,2.6,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",9,"2024-04-26T23:46:09.223Z","2024-04-26T23:46:21.780Z",TRUE,"pitch","47d7aac0-add8-43d6-9d0d-7e3001be3c92",9,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,0,NA,NA,3.4,1.65,NA,130.75,169.65,"line_drive","hard","9",168.87,78.79,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Single","single","Colton Cowser singles on a sharp line drive to right fielder Lawrence Butler.",0,1,0,19,"bottom",3,"2024-04-26T23:43:24.212Z","2024-04-26T23:46:21.780Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,681297,"Colton Cowser","/api/v1/people/681297","L","Left",548389,"Ross Stripling","/api/v1/people/548389","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,83.9,4,0.92,0.4095,6.0799,30.7564,-12.6774,-2.8645,10.7764,-0.3607,2.5605,2.5594,-134.0955,-8.0693,-0.9584,50.0033,6.5263,-5.1829,18,3.6,24,2247,204,105.4,12,234,NA,NA,NA,FALSE,-14.5,17.9,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,681297,"Colton Cowser","/api/v1/people/681297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",8,"2024-04-26T23:45:49.714Z","2024-04-26T23:45:52.789Z",TRUE,"pitch","15d7a3e0-c724-4c86-a445-5570410c7985",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.4,1.65,NA,143.27,151.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Single","single","Colton Cowser singles on a sharp line drive to right fielder Lawrence Butler.",0,1,0,19,"bottom",3,"2024-04-26T23:43:24.212Z","2024-04-26T23:46:21.780Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,681297,"Colton Cowser","/api/v1/people/681297","L","Left",548389,"Ross Stripling","/api/v1/people/548389","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,85.2,1,0.89,0.4065,6.0996,26.8253,-22.4119,-6.8479,5.2985,-0.6892,3.2159,3.5659,-134.3282,-4.4499,-1.1382,50.0052,6.4707,-12.6203,27.6,6,24,2051,210,NA,NA,NA,NA,NA,NA,FALSE,-22.9,8.9,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",7,"2024-04-26T23:45:30.789Z","2024-04-26T23:45:34.615Z",TRUE,"pitch","f76fb62a-2605-4275-911e-79c0285f32f7",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.4,1.65,NA,108.12,150.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Single","single","Colton Cowser singles on a sharp line drive to right fielder Lawrence Butler.",0,1,0,19,"bottom",3,"2024-04-26T23:43:24.212Z","2024-04-26T23:46:21.780Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,681297,"Colton Cowser","/api/v1/people/681297","L","Left",548389,"Ross Stripling","/api/v1/people/548389","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.3,2,0.94,0.4034,6.0878,30.364,-11.63,-2.5728,11.0083,0.2331,3.2591,3.8975,-135.8859,-6.5516,-0.8869,50.002,6.5129,-4.8013,16.8,2.4,24,2186,199,NA,NA,NA,NA,NA,NA,FALSE,-12.7,18.7,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",6,"2024-04-26T23:45:06.009Z","2024-04-26T23:45:09.009Z",TRUE,"pitch","4c83e573-323a-4351-8063-7500f5b11408",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.4,1.65,NA,112.96,143.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Single","single","Colton Cowser singles on a sharp line drive to right fielder Lawrence Butler.",0,1,0,19,"bottom",3,"2024-04-26T23:43:24.212Z","2024-04-26T23:46:21.780Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,681297,"Colton Cowser","/api/v1/people/681297","L","Left",548389,"Ross Stripling","/api/v1/people/548389","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,83.5,12,0.92,0.4098,6.0083,32.4881,-11.8685,-1.0561,11.2556,0.106,3.5382,3.3289,-134.3031,-5.9638,-1.0192,50.001,6.6523,-1.9054,4.8,3.6,24,2136,203,NA,NA,NA,NA,NA,NA,FALSE,-13.3,19.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",5,"2024-04-26T23:44:49.721Z","2024-04-26T23:44:54.807Z",TRUE,"pitch","3d994bc4-ec2e-492f-8226-0f21fd20c274",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3554,1.544,NA,154.42,206.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Single","single","Colton Cowser singles on a sharp line drive to right fielder Lawrence Butler.",0,1,0,19,"bottom",3,"2024-04-26T23:43:24.212Z","2024-04-26T23:46:21.780Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,681297,"Colton Cowser","/api/v1/people/681297","L","Left",548389,"Ross Stripling","/api/v1/people/548389","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.4,76.1,13,0.89,0.4538,6.1692,25.9365,-21.4227,-4.8144,7.3064,-0.9817,1.1928,1.9292,-121.1741,-8.1991,-1.1672,50.0047,6.5228,-7.087,15.6,7.2,24,1674,225,NA,NA,NA,NA,NA,NA,FALSE,-28.4,11.3,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",4,"2024-04-26T23:44:33.307Z","2024-04-26T23:44:36.307Z",TRUE,"pitch","ce64d6a5-36e9-4d60-ab1b-1777f79bc59d",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3292,1.6536,NA,171.94,106.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Single","single","Colton Cowser singles on a sharp line drive to right fielder Lawrence Butler.",0,1,0,19,"bottom",3,"2024-04-26T23:43:24.212Z","2024-04-26T23:46:21.780Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,681297,"Colton Cowser","/api/v1/people/681297","L","Left",548389,"Ross Stripling","/api/v1/people/548389","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,83,11,0.89,0.412,5.8878,31.7249,-16.9435,-2.4397,8.535,-1.4414,4.8944,-8e-04,-133.5057,-1.7696,-1.1246,50.0058,6.7998,-4.356,14.4,3.6,24,2019,205,NA,NA,NA,NA,NA,NA,FALSE,-17.5,15.2,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",2,"2024-04-26T23:44:07.521Z","2024-04-26T23:44:10.562Z",TRUE,"pitch","ef8e636f-dec5-4c37-90b0-dcf036ebd45e",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.4,1.65,NA,105.88,200.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Single","single","Colton Cowser singles on a sharp line drive to right fielder Lawrence Butler.",0,1,0,19,"bottom",3,"2024-04-26T23:43:24.212Z","2024-04-26T23:46:21.780Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,681297,"Colton Cowser","/api/v1/people/681297","L","Left",548389,"Ross Stripling","/api/v1/people/548389","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.8,74.6,14,0.91,0.4628,6.0521,25.2492,-20.9352,-4.6533,7.946,0.2916,1.4072,4.3506,-118.8766,-7.726,-0.9678,50.0055,6.6345,-6.5842,14.4,7.2,24,1629,223,NA,NA,NA,NA,NA,NA,FALSE,-28.8,12.5,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",1,"2024-04-26T23:43:54.038Z","2024-04-26T23:43:57.082Z",TRUE,"pitch","8d881df1-e8ec-4992-ac47-1645c78f9643",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.544,1.7321,NA,177.95,143.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Single","single","Colton Cowser singles on a sharp line drive to right fielder Lawrence Butler.",0,1,0,19,"bottom",3,"2024-04-26T23:43:24.212Z","2024-04-26T23:46:21.780Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,681297,"Colton Cowser","/api/v1/people/681297","L","Left",548389,"Ross Stripling","/api/v1/people/548389","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.1,80.7,11,0.9,0.4218,5.955,33.5001,-11.6955,-1.9238,12.0555,-1.5991,3.5299,-0.5892,-131.0029,-5.6635,-1.1201,50.0044,6.6318,-3.2685,14.4,3.6,24,2094,205,NA,NA,NA,NA,NA,NA,FALSE,-13.9,20.4,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",0,"2024-04-26T23:43:39.757Z","2024-04-26T23:43:44.280Z",TRUE,"pitch","3a9bd0c0-53ee-4694-a9c9-29f9edad1fe8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5985,1.7859,NA,117.38,179.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Single","single","Colton Cowser singles on a sharp line drive to right fielder Lawrence Butler.",0,1,0,19,"bottom",3,"2024-04-26T23:43:24.212Z","2024-04-26T23:46:21.780Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,681297,"Colton Cowser","/api/v1/people/681297","L","Left",548389,"Ross Stripling","/api/v1/people/548389","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",73,66.3,8,0.9,0.5218,5.5739,23.2699,-42.5861,6.6633,-9.4044,-0.01,2.1781,-0.0405,-106.2002,-0.3249,-0.8515,50.0003,7.3032,7.3814,9.6,15.6,24,2448,26,NA,NA,NA,NA,NA,NA,FALSE,-69.1,-16.6,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",3,"2024-04-26T23:44:19.007Z","2024-04-26T23:44:33.307Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,681297,"/api/v1/people/681297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"19","atBat","Single","single","Colton Cowser singles on a sharp line drive to right fielder Lawrence Butler.",0,1,0,19,"bottom",3,"2024-04-26T23:43:24.212Z","2024-04-26T23:46:21.780Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,681297,"Colton Cowser","/api/v1/people/681297","L","Left",548389,"Ross Stripling","/api/v1/people/548389","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",1,"2024-04-26T23:41:13.635Z","2024-04-26T23:41:21.690Z",TRUE,"pitch","5c800f61-c896-41b4-b5a4-ec5aeef270e4",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.3,1.47,NA,107.46,173.69,"line_drive","hard","7",60.31,57.44,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Lineout","field_out","Shea Langeliers lines out sharply to left fielder Colton Cowser.",0,1,0,18,"top",3,"2024-04-26T23:40:32.601Z","2024-04-26T23:41:21.690Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.4,84.2,5,0.58,0.411,6.5598,27.8327,-26.0186,3.1778,3.4177,0.2503,2.4107,2.0866,-133.1126,-4.5887,-0.9558,50.0007,6.0342,5.7169,13.2,6,24,2882,151,107,19,386,NA,NA,NA,TRUE,-27.1,5.4,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",0,"2024-04-26T23:40:57.589Z","2024-04-26T23:41:01.933Z",TRUE,"pitch","739a92c1-11dc-464c-af7c-7bc25864ab6f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2407,1.4639,NA,122.35,158.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Lineout","field_out","Shea Langeliers lines out sharply to left fielder Colton Cowser.",0,1,0,18,"top",3,"2024-04-26T23:40:32.601Z","2024-04-26T23:41:21.690Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.8,73.2,2,0.91,0.4731,6.4498,23.5836,-44.65,7.9347,-9.2175,-0.1404,2.9705,-0.5832,-116.1663,2.0899,-0.9143,50.0006,6.3324,10.7448,13.2,13.2,24,2779,54,NA,NA,NA,NA,NA,NA,FALSE,-58.9,-15.7,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
