"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716890,"2023-08-23",1,"2023-08-23T23:13:34.705Z","2023-08-23T23:13:39.061Z",TRUE,"pitch","aee7db52-3f1c-41e4-907d-dfc65f30da0a",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.31,1.56,NA,109.94,161.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Logan O'Hoppe strikes out swinging.",0,9,4,80,"bottom",9,"2023-08-23T23:13:32.537Z","2023-08-23T23:14:31.365Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.9,81.6,2,0.92,0.4229,6.7437,26.8504,-22.5077,4.3482,5.6887,0.1853,2.8618,1.9493,-129.4894,-2.9697,-1.142,50.0026,5.744,7.3896,18,6,24,1496,200,NA,NA,NA,NA,NA,NA,FALSE,-24.6,9.8,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",0,"2023-08-23T23:12:36.697Z","2023-08-23T23:13:34.705Z",FALSE,"action",NA,NA,"Pitching Change: Fernando Cruz replaces Ian Gibaut.","Pitching Substitution",9,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,518585,"/api/v1/people/518585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"80","atBat","Strikeout","strikeout","Logan O'Hoppe strikes out swinging.",0,9,4,80,"bottom",9,"2023-08-23T23:13:32.537Z","2023-08-23T23:14:31.365Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",4,"2023-08-23T23:10:53.421Z","2023-08-23T23:10:58.452Z",TRUE,"pitch","827309ad-a72b-4b0b-a28e-573ce8b021f8",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.35,1.54,NA,140.69,195.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","TJ Hopkins strikes out swinging.",0,9,4,79,"top",9,"2023-08-23T23:09:19.686Z","2023-08-23T23:10:58.452Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,686759,"TJ Hopkins","/api/v1/people/686759","R","Right",670046,"Kenny Rosenberg","/api/v1/people/670046","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.6,76,7,0.85,0.4555,5.5576,22.9933,-20.8672,5.5675,7.7212,-0.6216,1.5877,-6.0056,-120.1813,-5.2589,1.1848,50.0048,5.6543,8.1565,18,6,24,1569,137,NA,NA,NA,NA,NA,NA,TRUE,-27.1,13,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",3,"2023-08-23T23:10:34.532Z","2023-08-23T23:10:41.106Z",TRUE,"pitch","807356ee-b1d2-4558-b917-39e8e48954e5",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.452,1.6664,NA,125.67,195.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","TJ Hopkins strikes out swinging.",0,9,4,79,"top",9,"2023-08-23T23:09:19.686Z","2023-08-23T23:10:58.452Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,686759,"TJ Hopkins","/api/v1/people/686759","R","Right",670046,"Kenny Rosenberg","/api/v1/people/670046","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83.4,8,0.91,0.4126,5.5794,29.7022,-12.6423,4.238,10.9549,-0.2274,1.6109,-5.2787,-132.9808,-7.9288,1.2369,50.0039,5.5573,7.5573,24,3.6,24,2172,140,NA,NA,NA,NA,NA,NA,FALSE,-14.6,18.2,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",2,"2023-08-23T23:10:15.093Z","2023-08-23T23:10:19.091Z",TRUE,"pitch","3d6f3d79-bb22-4767-ade7-4e0a91a6d1da",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.5361,1.6117,NA,115.97,185.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","TJ Hopkins strikes out swinging.",0,9,4,79,"top",9,"2023-08-23T23:09:19.686Z","2023-08-23T23:10:58.452Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,686759,"TJ Hopkins","/api/v1/people/686759","R","Right",670046,"Kenny Rosenberg","/api/v1/people/670046","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,83.5,8,0.91,0.4119,5.5403,29.7229,-13.3625,5.0311,10.5168,0.0271,1.9691,-4.9606,-133.1801,-7.0389,1.264,50.004,5.6209,9.0006,27.6,3.6,24,2276,158,NA,NA,NA,NA,NA,NA,FALSE,-15.1,17.6,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",1,"2023-08-23T23:09:58.489Z","2023-08-23T23:10:03.063Z",TRUE,"pitch","2ed4bd01-e9ea-4a52-9c32-3b03d13151e9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4897,1.6579,NA,76.66,143.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","TJ Hopkins strikes out swinging.",0,9,4,79,"top",9,"2023-08-23T23:09:19.686Z","2023-08-23T23:10:58.452Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,686759,"TJ Hopkins","/api/v1/people/686759","R","Right",670046,"Kenny Rosenberg","/api/v1/people/670046","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,83.5,12,0.91,0.4105,5.6237,30.2057,-14.4334,5.3323,9.8486,1.0582,3.5168,-3.4824,-133.7041,-3.0642,1.6882,50.001,5.7203,9.6039,30,3.6,24,2174,147,NA,NA,NA,NA,NA,NA,FALSE,-15.2,17.3,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",0,"2023-08-23T23:09:36.581Z","2023-08-23T23:09:40.383Z",TRUE,"pitch","51d70f3d-a079-4eaa-aa05-31cb75596545",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.35,1.54,NA,88.66,161.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","TJ Hopkins strikes out swinging.",0,9,4,79,"top",9,"2023-08-23T23:09:19.686Z","2023-08-23T23:10:58.452Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,686759,"TJ Hopkins","/api/v1/people/686759","R","Right",670046,"Kenny Rosenberg","/api/v1/people/670046","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82,74.8,3,0.84,0.4598,5.5787,24.2039,-24.6311,5.2523,5.2548,0.7434,2.8788,-3.3171,-119.3753,-1.6596,1.4726,50.0017,5.8126,7.5368,15.6,7.2,24,1496,135,NA,NA,NA,NA,NA,NA,FALSE,-31.4,9.4,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",4,"2023-08-23T23:08:58.575Z","2023-08-23T23:09:11.084Z",TRUE,"pitch","28f57f3a-209c-44fc-b9a3-8c0c9bd0140d",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,2,NA,NA,3.3,1.6,NA,157.63,183.35,"fly_ball","medium","9",144.33,106.83,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Single","single","Spencer Steer singles on a fly ball to right fielder Hunter Renfroe. Matt McLain scores.",1,9,4,78,"top",9,"2023-08-23T23:07:24.013Z","2023-08-23T23:09:11.084Z",TRUE,TRUE,FALSE,FALSE,33,1,2,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",670046,"Kenny Rosenberg","/api/v1/people/670046","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.1,73.1,13,0.91,0.4748,5.4799,20.1682,-24.0535,3.3599,6.0159,-1.0659,2.0529,-5.9326,-115.0934,-3.2523,1.1017,50.0009,5.7986,4.534,8.4,7.2,24,1494,134,68.2,37,210,NA,NA,NA,FALSE,-33.1,10.4,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668715,"Spencer Steer","/api/v1/people/668715",NA,NA,NA,NA,NA,NA
716890,"2023-08-23",3,"2023-08-23T23:08:40.272Z","2023-08-23T23:08:45.194Z",TRUE,"pitch","a38b746d-528b-429c-b2a5-89b503260ab6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.4202,1.6579,NA,96.6,144.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Single","single","Spencer Steer singles on a fly ball to right fielder Hunter Renfroe. Matt McLain scores.",1,9,4,78,"top",9,"2023-08-23T23:07:24.013Z","2023-08-23T23:09:11.084Z",TRUE,TRUE,FALSE,FALSE,33,1,2,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",670046,"Kenny Rosenberg","/api/v1/people/670046","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,83.9,3,0.91,0.4096,5.4231,29.1444,-14.9285,4.9948,9.5243,0.5352,3.4964,-3.6337,-133.7691,-3.2181,1.263,50.0001,5.7868,9.041,27.6,3.6,24,2178,146,NA,NA,NA,NA,NA,NA,FALSE,-15.6,16.8,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",2,"2023-08-23T23:08:13.987Z","2023-08-23T23:08:18.864Z",TRUE,"pitch","02d7e9c9-5578-4f99-8571-6f7d7891ff4d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.3,1.6,NA,121.32,201.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Single","single","Spencer Steer singles on a fly ball to right fielder Hunter Renfroe. Matt McLain scores.",1,9,4,78,"top",9,"2023-08-23T23:07:24.013Z","2023-08-23T23:09:11.084Z",TRUE,TRUE,FALSE,FALSE,33,1,2,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",670046,"Kenny Rosenberg","/api/v1/people/670046","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",77.4,71.3,13,0.9,0.4863,5.6476,20.5261,-24.086,4.8952,6.2954,-0.1133,1.3627,-4.6615,-112.6523,-4.229,1.3471,50.0022,5.6998,6.2894,12,8.4,24,1395,137,NA,NA,NA,NA,NA,NA,FALSE,-35,10.6,-7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",1,"2023-08-23T23:07:53.407Z","2023-08-23T23:07:58.188Z",TRUE,"pitch","2775940f-0dd0-4aca-b876-19b917669652",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.4666,1.5824,NA,99.18,156.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Single","single","Spencer Steer singles on a fly ball to right fielder Hunter Renfroe. Matt McLain scores.",1,9,4,78,"top",9,"2023-08-23T23:07:24.013Z","2023-08-23T23:09:11.084Z",TRUE,TRUE,FALSE,FALSE,33,1,2,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",670046,"Kenny Rosenberg","/api/v1/people/670046","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.7,75.9,3,0.6,0.4548,5.4832,23.4873,-26.6997,4.9557,3.7224,0.4675,3.0638,-3.7622,-120.4633,-0.9413,1.406,50.0006,5.8209,7.2798,13.2,7.2,24,1432,133,NA,NA,NA,NA,NA,NA,FALSE,-33.1,6.8,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",0,"2023-08-23T23:07:35.227Z","2023-08-23T23:07:39.135Z",TRUE,"pitch","99a2d9dc-df41-4e27-acc6-0b10ffe9f414",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5129,1.6579,NA,117.4,174.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Single","single","Spencer Steer singles on a fly ball to right fielder Hunter Renfroe. Matt McLain scores.",1,9,4,78,"top",9,"2023-08-23T23:07:24.013Z","2023-08-23T23:09:11.084Z",TRUE,TRUE,FALSE,FALSE,33,1,2,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",670046,"Kenny Rosenberg","/api/v1/people/670046","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,82.9,5,0.91,0.414,5.4549,30.5359,-13.1043,4.6737,10.7782,-0.0104,2.3788,-4.9434,-132.7112,-6.1405,1.2764,50.0052,5.6916,8.271,26.4,3.6,24,2137,153,NA,NA,NA,NA,NA,NA,FALSE,-14.9,18.2,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",7,"2023-08-23T23:07:05.137Z","2023-08-23T23:07:11.628Z",TRUE,"pitch","dc828ce2-e304-4643-b771-27b04d122ba4",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.791,1.8657,NA,143.42,168.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Elly De La Cruz called out on strikes.",0,8,4,77,"top",9,"2023-08-23T23:05:03.089Z","2023-08-23T23:07:11.628Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,682829,"Elly De La Cruz","/api/v1/people/682829","R","Right",670046,"Kenny Rosenberg","/api/v1/people/670046","L","Left","vs_LHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.5,75.3,4,0.8,0.4576,5.7162,24.5242,-25.0771,6.4945,4.8984,-0.6932,2.6121,-6.7343,-119.9766,-2.2235,1.3143,50.0033,5.7995,9.4113,18,7.2,24,1549,127,NA,NA,NA,NA,NA,NA,TRUE,-31.9,8.5,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,680574,"Matt McLain","/api/v1/people/680574",NA,NA,NA
716890,"2023-08-23",6,"2023-08-23T23:06:47.138Z","2023-08-23T23:06:50.859Z",TRUE,"pitch","c3a8f4f8-70d4-485f-871b-2085c5f7287d",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.8606,1.8195,NA,99.46,126.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Elly De La Cruz called out on strikes.",0,8,4,77,"top",9,"2023-08-23T23:05:03.089Z","2023-08-23T23:07:11.628Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,682829,"Elly De La Cruz","/api/v1/people/682829","R","Right",670046,"Kenny Rosenberg","/api/v1/people/670046","L","Left","vs_LHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,82.3,12,0.91,0.4134,5.5445,33.9742,-14.7081,6.5164,9.8687,0.4602,4.1501,-4.531,-133.4927,-1.6312,1.3499,50.0006,5.8506,11.5297,34.8,4.8,24,2183,153,NA,NA,NA,NA,NA,NA,FALSE,-15.4,17.6,-10.6,NA,1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",4,"2023-08-23T23:05:59.111Z","2023-08-23T23:06:04.065Z",TRUE,"pitch","5e76ced9-8f10-40df-91b2-1270529bf40a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.63,1.72,NA,114.95,169.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Elly De La Cruz called out on strikes.",0,8,4,77,"top",9,"2023-08-23T23:05:03.089Z","2023-08-23T23:07:11.628Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,682829,"Elly De La Cruz","/api/v1/people/682829","R","Right",670046,"Kenny Rosenberg","/api/v1/people/670046","L","Left","vs_LHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.8,74,5,0.9,0.466,5.4112,22.5417,-19.6391,5.7984,8.963,0.0537,2.5495,-4.6998,-117.5916,-3.1684,1.3261,50.0043,5.7388,8.1116,19.2,6,24,1535,136,NA,NA,NA,NA,NA,NA,FALSE,-26.2,15.7,-9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",2,"2023-08-23T23:05:25.573Z","2023-08-23T23:05:33.096Z",TRUE,"pitch","f62c2965-cecf-4547-bcc4-1e00bca17ce5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.8142,1.8657,NA,146.4,219.43,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Elly De La Cruz called out on strikes.",0,8,4,77,"top",9,"2023-08-23T23:05:03.089Z","2023-08-23T23:07:11.628Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,682829,"Elly De La Cruz","/api/v1/people/682829","R","Right",670046,"Kenny Rosenberg","/api/v1/people/670046","L","Left","vs_LHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81,74.2,13,0.9,0.4664,5.5859,23.195,-22.6823,5.4124,6.8022,-0.7712,0.7165,-6.5174,-117.6245,-6.2612,1.3378,50.0018,5.5281,7.5516,14.4,7.2,24,1568,119,NA,NA,NA,NA,NA,NA,FALSE,-31.1,10.9,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
