"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717312,"2023-07-22",3,"2023-07-22T04:08:29.079Z","2023-07-22T04:08:33.311Z",TRUE,"pitch","b75a78c8-de99-454f-a7cb-4c8ded5141f3",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.33,1.56,NA,138.06,135.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Andrew McCutchen strikes out swinging.",0,5,8,69,"top",9,"2023-07-22T04:08:13.916Z","2023-07-22T04:09:06.296Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,80.9,11,0.9,0.4262,6.008,26.2075,-31.9147,2.8895,0.1561,-0.5526,3.8197,1.8517,-128.4273,1.0699,-1.658,50.004,5.8771,4.834,9.6,7.2,24,2247,126,NA,NA,NA,NA,NA,NA,FALSE,-34.3,0.7,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",2,"2023-07-22T04:08:15.631Z","2023-07-22T04:08:19.573Z",TRUE,"pitch","d8ddd24c-3054-47aa-b220-2c82dedad3f9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4594,1.7648,NA,92.64,180.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Andrew McCutchen strikes out swinging.",0,5,8,69,"top",9,"2023-07-22T04:08:13.916Z","2023-07-22T04:09:06.296Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,81.6,9,0.9,0.4247,6.2284,26.3681,-28.0158,2.7795,2.4668,0.6391,2.1402,5.0857,-128.8756,-3.5762,-1.7196,50.0024,5.7059,4.6818,10.8,7.2,24,2187,157,NA,NA,NA,NA,NA,NA,FALSE,-31,4,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",0,"2023-07-22T04:06:24.587Z","2023-07-22T04:07:45.508Z",FALSE,"action",NA,NA,"Pitching Change: Carlos Estevez replaces Matt Moore.","Pitching Substitution",5,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,608032,"/api/v1/people/608032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"69","atBat","Strikeout","strikeout","Andrew McCutchen strikes out swinging.",0,5,8,69,"top",9,"2023-07-22T04:08:13.916Z","2023-07-22T04:09:06.296Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",1,"2023-07-22T04:07:45.508Z","2023-07-22T04:08:15.631Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Andrew McCutchen replaces Tucupita Marcano.","Offensive Substitution",5,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,457705,"/api/v1/people/457705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","701","69","atBat","Strikeout","strikeout","Andrew McCutchen strikes out swinging.",0,5,8,69,"top",9,"2023-07-22T04:08:13.916Z","2023-07-22T04:09:06.296Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,672779,"/api/v1/people/672779",NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",6,"2023-07-22T04:04:51.373Z","2023-07-22T04:04:57.113Z",TRUE,"pitch","f9ec00a7-4284-4b46-81bc-fb9605c91597",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.19,1.51,NA,125.69,197.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Luis Rengifo strikes out swinging.",0,5,8,68,"bottom",8,"2023-07-22T04:03:10.592Z","2023-07-22T04:04:57.113Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.2,83.9,8,0.88,0.4128,6.4797,27.6602,-24.3884,-7.7396,4.3663,-0.228,1.5456,6.8775,-132.5436,-6.5111,-1.8477,50.0039,5.8085,-13.8063,26.4,6,24,1535,236,NA,NA,NA,NA,NA,NA,TRUE,-26.2,6.7,12.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",4,"2023-07-22T04:04:22.214Z","2023-07-22T04:04:26.518Z",TRUE,"pitch","95690ba4-33d5-4fb9-8eb9-dde046b7df7b",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.19,1.51,NA,178.56,198.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Luis Rengifo strikes out swinging.",0,5,8,68,"bottom",8,"2023-07-22T04:03:10.592Z","2023-07-22T04:04:57.113Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91,83.2,13,0.85,0.4151,6.4281,29.9023,-27.8089,-10.0367,2.4814,-1.615,1.5045,4.7077,-132.2814,-5.9427,-2.1198,50.0063,5.8362,-17.6766,30,7.2,24,1582,241,NA,NA,NA,NA,NA,NA,FALSE,-30,3.4,17,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",3,"2023-07-22T04:04:06.047Z","2023-07-22T04:04:10.969Z",TRUE,"pitch","1667d6e8-a660-4fa2-8b48-1d1e0d938af3",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1869,1.4875,NA,161.86,143.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Luis Rengifo strikes out swinging.",0,5,8,68,"bottom",8,"2023-07-22T04:03:10.592Z","2023-07-22T04:04:57.113Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,88.1,11,0.95,0.39,6.318,33.2358,-23.6045,-11.3077,4.2984,-1.1768,3.5433,6.4636,-140.6707,-2.2806,-2.0405,50.0058,5.902,-22.5654,40.8,6,24,2208,226,NA,NA,NA,NA,NA,NA,FALSE,-21.8,7.4,19.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",1,"2023-07-22T04:03:38.054Z","2023-07-22T04:03:43.922Z",TRUE,"pitch","49df138d-167e-4dc8-a085-79032fd1ae78",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.1869,1.5106,NA,183.79,155.71,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Luis Rengifo strikes out swinging.",0,5,8,68,"bottom",8,"2023-07-22T04:03:10.592Z","2023-07-22T04:04:57.113Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.1,81.9,11,0.92,0.4215,6.1987,26.6005,-27.3577,-6.9673,2.8157,-1.7522,3.0768,2.8834,-129.8336,-2.3999,-1.9705,50.0046,6.0904,-11.9229,21.6,7.2,24,1454,240,NA,NA,NA,NA,NA,NA,FALSE,-29.5,4.8,12,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",0,"2023-07-22T04:03:13.827Z","2023-07-22T04:03:18.455Z",TRUE,"pitch","055e9c80-b74d-4527-b651-6370618dc724",1,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,1,2,NA,NA,3.19,1.51,NA,111.01,222.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Luis Rengifo strikes out swinging.",0,5,8,68,"bottom",8,"2023-07-22T04:03:10.592Z","2023-07-22T04:04:57.113Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89,81.7,14,0.93,0.4247,6.2973,28.0706,-31.08,-9.0697,0.655,0.1571,0.6107,8.5957,-129.1865,-7.2093,-2.0424,50.0059,5.8413,-15.2621,22.8,8.4,24,1468,248,NA,NA,NA,NA,NA,NA,FALSE,-35.2,-0.4,14.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",2,"2023-07-22T04:03:54.257Z","2023-07-22T04:04:06.047Z",FALSE,"action",NA,NA,"Andrew Velazquez steals (9) 2nd base.","Stolen Base 2B",5,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,2,623205,"/api/v1/people/623205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49df138d-167e-4dc8-a085-79032fd1ae78","stolen_base_2b",NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Luis Rengifo strikes out swinging.",0,5,8,68,"bottom",8,"2023-07-22T04:03:10.592Z","2023-07-22T04:04:57.113Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",5,"2023-07-22T04:04:32.881Z","2023-07-22T04:04:51.373Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,650859,"/api/v1/people/650859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Luis Rengifo strikes out swinging.",0,5,8,68,"bottom",8,"2023-07-22T04:03:10.592Z","2023-07-22T04:04:57.113Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",0,"2023-07-22T04:02:33.972Z","2023-07-22T04:02:41.040Z",TRUE,"pitch","9bde3cc4-a726-4d78-b78a-a33914b7e488",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.22,1.48,NA,160.71,174.63,"bunt_grounder","soft","2",126.65,202.66,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Forceout","force_out","Andrew Velazquez ground bunts into a force out, catcher Endy Rodriguez to shortstop Tucupita Marcano. Hunter Renfroe out at 2nd. Andrew Velazquez to 1st.",0,5,8,67,"bottom",8,"2023-07-22T04:02:22.294Z","2023-07-22T04:02:41.040Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,623205,"Andrew Velazquez","/api/v1/people/623205","L","Left",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.9,81,11,0.92,0.4248,6.4499,28.8132,-23.4819,-7.9675,5.1719,-1.1468,2.3759,5.0885,-129.2948,-4.5263,-2.1126,50.0019,5.9676,-13.3895,26.4,7.2,24,1544,242,14,-73,1,NA,NA,NA,TRUE,-26.4,8.5,13.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,623205,"Andrew Velazquez","/api/v1/people/623205",NA,NA,NA
717312,"2023-07-22",6,"2023-07-22T04:02:00.123Z","2023-07-22T04:02:07.982Z",TRUE,"pitch","deb6cbb4-f087-4584-a70a-372cacd825ac",5,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",3,2,1,NA,NA,3.49,1.72,NA,203.38,144.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Hit By Pitch","hit_by_pitch","Hunter Renfroe hit by pitch.",0,5,8,66,"bottom",8,"2023-07-22T04:00:48.484Z","2023-07-22T04:02:07.982Z",TRUE,FALSE,FALSE,FALSE,11,3,2,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.1,83,11,0.83,0.414,6.3278,30.2038,-26.348,-9.1049,3.2893,-2.266,3.4997,2.7128,-132.6673,-1.3563,-2.1234,50.0009,5.9505,-16.1163,30,7.2,24,1907,243,NA,NA,NA,NA,NA,NA,FALSE,-27.2,5.9,15.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592669,"Hunter Renfroe","/api/v1/people/592669",NA,NA,NA
717312,"2023-07-22",5,"2023-07-22T04:01:40.551Z","2023-07-22T04:01:45.447Z",TRUE,"pitch","c8c24e7e-f93b-4c70-a42d-a9f37aa16bbb",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,2,1,NA,NA,3.49,1.72,NA,119.47,193.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Hit By Pitch","hit_by_pitch","Hunter Renfroe hit by pitch.",0,5,8,66,"bottom",8,"2023-07-22T04:00:48.484Z","2023-07-22T04:02:07.982Z",TRUE,FALSE,FALSE,FALSE,11,3,2,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,86.5,8,0.9,0.3995,6.3274,30.5657,-23.5406,-9.9521,4.5389,-0.0647,1.6604,9.1586,-137.1311,-7.0612,-2.1562,50.005,5.8768,-18.9404,33.6,6,24,2204,229,NA,NA,NA,NA,NA,NA,FALSE,-24,6.8,16.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",4,"2023-07-22T04:01:25.244Z","2023-07-22T04:01:29.243Z",TRUE,"pitch","3a258d54-5a69-4358-9d21-6eefba925aa8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.487,1.7648,NA,56.78,187.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Hit By Pitch","hit_by_pitch","Hunter Renfroe hit by pitch.",0,5,8,66,"bottom",8,"2023-07-22T04:00:48.484Z","2023-07-22T04:02:07.982Z",TRUE,FALSE,FALSE,FALSE,11,3,2,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,86.7,14,0.92,0.3985,6.2948,30.597,-22.3212,-11.446,5.148,1.5798,1.8897,13.6317,-137.478,-6.4051,-1.9567,50.0021,5.7658,-21.9009,38.4,6,24,2164,234,NA,NA,NA,NA,NA,NA,FALSE,-22.6,8,17.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",3,"2023-07-22T04:01:08.800Z","2023-07-22T04:01:12.201Z",TRUE,"pitch","1dcae211-4473-4019-a125-3dfa6c533427",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.5754,1.8804,NA,113,202.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Hit By Pitch","hit_by_pitch","Hunter Renfroe hit by pitch.",0,5,8,66,"bottom",8,"2023-07-22T04:00:48.484Z","2023-07-22T04:02:07.982Z",TRUE,FALSE,FALSE,FALSE,11,3,2,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,86.4,14,0.91,0.3997,6.2252,30.3647,-19.4927,-10.8244,6.6657,0.1049,1.342,10.3095,-137.0524,-8.113,-2.2997,50.0018,5.6726,-20.5859,40.8,6,24,2211,235,NA,NA,NA,NA,NA,NA,FALSE,-20.4,10.4,17.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",2,"2023-07-22T04:00:50.686Z","2023-07-22T04:00:54.433Z",TRUE,"pitch","af6f8165-012e-4102-a775-53e0b3b56581",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.49,1.72,NA,157.95,169.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Hit By Pitch","hit_by_pitch","Hunter Renfroe hit by pitch.",0,5,8,66,"bottom",8,"2023-07-22T04:00:48.484Z","2023-07-22T04:02:07.982Z",TRUE,FALSE,FALSE,FALSE,11,3,2,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86.5,13,0.93,0.3989,6.1094,29.894,-21.678,-10.3601,5.4948,-1.0742,2.5515,7.0453,-137.2205,-4.9784,-2.3268,50.0039,5.8631,-19.7907,38.4,6,24,2202,232,NA,NA,NA,NA,NA,NA,FALSE,-21.6,9.1,17.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
